gameid,type,team,name,number
46775,away,Southampton,Cédric Soares,2
46775,away,Southampton,Ryan Bertrand,21
46775,away,Southampton,Nathan Redmond,22
46775,away,Southampton,Pierre-Emile Højbjerg,23
46775,away,Southampton,James Ward-Prowse,16
46775,away,Southampton,Stuart Armstrong,17
46775,away,Southampton,Danny Ings,9
46775,away,Southampton,Shane Long,7
46776,home,AFC Bournemouth,Aaron Ramsdale,12
46776,home,AFC Bournemouth,Simon Francis,2
46776,home,AFC Bournemouth,Jack Stacey,17
46776,home,AFC Bournemouth,Chris Mepham,33
46776,home,AFC Bournemouth,Diego Rico,21
46776,home,AFC Bournemouth,Jefferson Lerma,8
46776,home,AFC Bournemouth,Ryan Fraser,24
46776,home,AFC Bournemouth,Dan Gosling,4
46776,home,AFC Bournemouth,Philip Billing,29
46776,home,AFC Bournemouth,Lewis Cook,16
46776,home,AFC Bournemouth,Joshua King,7
46776,away,Burnley,Nick Pope,1
46776,away,Burnley,Phil Bardsley,26
46776,away,Burnley,Charlie Taylor,3
46776,away,Burnley,Ben Mee,6
46776,away,Burnley,James Tarkowski,5
46776,away,Burnley,Ashley Westwood,18
46776,away,Burnley,Jack Cork,4
46776,away,Burnley,Dwight McNeil,11
46776,away,Burnley,Jeff Hendrick,13
46776,away,Burnley,Chris Wood,9
46776,away,Burnley,Ashley Barnes,10
46777,home,Brighton and Hove Albion,Mat Ryan,1
46777,home,Brighton and Hove Albion,Dan Burn,33
46777,home,Brighton and Hove Albion,Adam Webster,15
46777,home,Brighton and Hove Albion,Lewis Dunk,5
46777,home,Brighton and Hove Albion,Martín Montoya,22
46777,home,Brighton and Hove Albion,Davy Pröpper,24
46777,home,Brighton and Hove Albion,Dale Stephens,6
46777,home,Brighton and Hove Albion,Aaron Mooy,18
46777,home,Brighton and Hove Albion,Pascal Groß,13
46777,home,Brighton and Hove Albion,Leandro Trossard,11
46777,home,Brighton and Hove Albion,Neal Maupay,7
46777,away,Sheffield United,Dean Henderson,1
46777,away,Sheffield United,John Egan,12
46777,away,Sheffield United,Jack O'Connell,5
46777,away,Sheffield United,Chris Basham,6
46777,away,Sheffield United,John Lundstram,7
46777,away,Sheffield United,George Baldock,2
46777,away,Sheffield United,Luke Freeman,8
46777,away,Sheffield United,Enda Stevens,3
46777,away,Sheffield United,Oliver Norwood,16
46777,away,Sheffield United,Oliver McBurnie,9
46777,away,Sheffield United,David McGoldrick,17
46778,home,Everton,Jordan Pickford,1
46778,home,Everton,Lucas Digne,12
46778,home,Everton,Yerry Mina,13
46778,home,Everton,Mason Holgate,2
46778,home,Everton,Djibril Sidibé,19
46778,home,Everton,Fabian Delph,8
46778,home,Everton,Alex Iwobi,17
46778,home,Everton,Tom Davies,26
46778,home,Everton,Gylfi Sigurdsson,10
46778,home,Everton,Dominic Calvert-Lewin,9
46778,home,Everton,Richarlison,7
46778,away,Arsenal,Bernd Leno,1
46778,away,Arsenal,David Luiz,23
46778,away,Arsenal,Ainsley Maitland-Niles,15
46778,away,Arsenal,Calum Chambers,21
46778,away,Arsenal,Bukayo Saka,77
46778,away,Arsenal,Granit Xhaka,34
46778,away,Arsenal,Lucas Torreira,11
46778,away,Arsenal,Emile Smith Rowe,32
46778,away,Arsenal,Reiss Nelson,24
46778,away,Arsenal,Gabriel Martinelli,35
46778,away,Arsenal,Pierre-Emerick Aubameyang,14
46779,home,Manchester City,Ederson,31
46779,home,Manchester City,Kyle Walker,2
46779,home,Manchester City,Fernandinho,25
46779,home,Manchester City,Nicolás Otamendi,30
46779,home,Manchester City,Benjamin Mendy,22
46779,home,Manchester City,Riyad Mahrez,26
46779,home,Manchester City,Kevin De Bruyne 90 +,17
46779,home,Manchester City,Ilkay Gündogan,8
46779,home,Manchester City,Raheem Sterling,7
46779,home,Manchester City,Bernardo Silva,20
46779,home,Manchester City,Gabriel Jesus,9
46779,away,Leicester City,Kasper Schmeichel,1
46779,away,Leicester City,Ben Chilwell,3
46779,away,Leicester City,Ricardo Pereira,21
46779,away,Leicester City,Çaglar Söyüncü,4
46779,away,Leicester City,Jonny Evans,6
46779,away,Leicester City,James Maddison,10
46779,away,Leicester City,Harvey Barnes,15
46779,away,Leicester City,Wilfred Ndidi,25
46779,away,Leicester City,Ayoze Pérez,17
46779,away,Leicester City,Youri Tielemans,8
46779,away,Leicester City,Jamie Vardy,9
46780,home,Newcastle United,Martin Dubravka,1
46780,home,Newcastle United,Fabian Schär,5
46780,home,Newcastle United,Florian Lejeune,20
46780,home,Newcastle United,Federico Fernández,18
46780,home,Newcastle United,Jonjo Shelvey,8
46780,home,Newcastle United,Miguel Almirón,24
46780,home,Newcastle United,Paul Dummett 90 +,3
46780,home,Newcastle United,Isaac Hayden,14
46780,home,Newcastle United,Javier Manquillo,19
46780,home,Newcastle United,Andy Carroll,7
46780,home,Newcastle United,Joelinton,9
46780,away,Crystal Palace,Vicente Guaita,31
46780,away,Crystal Palace,Cheikhou Kouyaté,8
46780,away,Crystal Palace,Martin Kelly,34
46780,away,Crystal Palace,Patrick van Aanholt,3
46780,away,Crystal Palace,James Tomkins,5
46780,away,Crystal Palace,James McArthur,18
46780,away,Crystal Palace,James McCarthy,22
46780,away,Crystal Palace,Luka Milivojevic,4
46780,away,Crystal Palace,Christian Benteke,17
46780,away,Crystal Palace,Jordan Ayew,9
46780,away,Crystal Palace,Wilfried Zaha,11
46781,home,Norwich City,Tim Krul,1
46781,home,Norwich City,Sam Byram,3
46781,home,Norwich City,Max Aarons,2
46781,home,Norwich City,Christoph Zimmermann,6
46781,home,Norwich City,Grant Hanley,5
46781,home,Norwich City,Emiliano Buendía,17
46781,home,Norwich City,Todd Cantwell,14
46781,home,Norwich City,Tom Trybull,19
46781,home,Norwich City,Alexander Tettey,27
46781,home,Norwich City,Kenny McLean,23
46781,home,Norwich City,Teemu Pukki,22
46781,away,Wolverhampton Wanderers,Rui Patrício,11
46781,away,Wolverhampton Wanderers,Romain Saïss,27
46781,away,Wolverhampton Wanderers,Leander Dendoncker,32
46781,away,Wolverhampton Wanderers,Conor Coady,16
46781,away,Wolverhampton Wanderers,Matt Doherty,2
46781,away,Wolverhampton Wanderers,Rúben Neves,8
46781,away,Wolverhampton Wanderers,João Moutinho,28
46781,away,Wolverhampton Wanderers,Jonny,19
46781,away,Wolverhampton Wanderers,Adama Traoré,37
46781,away,Wolverhampton Wanderers,Diogo Jota,18
46781,away,Wolverhampton Wanderers,Raúl Jiménez,9
46782,home,Tottenham Hotspur,Paulo Gazzaniga,22
46782,home,Tottenham Hotspur,Jan Vertonghen,5
46782,home,Tottenham Hotspur,Davinson Sánchez,6
46782,home,Tottenham Hotspur,Toby Alderweireld,4
46782,home,Tottenham Hotspur,Serge Aurier,24
46782,home,Tottenham Hotspur,Dele Alli,20
46782,home,Tottenham Hotspur,Eric Dier,15
46782,home,Tottenham Hotspur,Moussa Sissoko,17
46782,home,Tottenham Hotspur,Lucas Moura,27
46782,home,Tottenham Hotspur,Son Heung-Min,7
46782,home,Tottenham Hotspur,Harry Kane,10
46782,away,Chelsea,Kepa Arrizabalaga,1
46782,away,Chelsea,Antonio Rüdiger,2
46782,away,Chelsea,Fikayo Tomori,29
46782,away,Chelsea,Kurt Zouma,15
46782,away,Chelsea,Marcos Alonso,3
46782,away,Chelsea,César Azpilicueta,28
46782,away,Chelsea,Mateo Kovacic,17
46782,away,Chelsea,N'Golo Kanté,7
46782,away,Chelsea,Tammy Abraham,9
46782,away,Chelsea,Willian,10
46782,away,Chelsea,Mason Mount,19
46783,home,Watford,Ben Foster,26
46783,home,Watford,Craig Cathcart,15
46783,home,Watford,Christian Kabasele,27
46783,home,Watford,Adrian Mariappa,6
46783,home,Watford,Kiko Femenía,21
46783,home,Watford,Etienne Capoue,29
46783,home,Watford,Gerard Deulofeu,7
46783,home,Watford,Will Hughes,19
46783,home,Watford,Ismaila Sarr,23
46783,home,Watford,Abdoulaye Doucouré,16
46783,home,Watford,Troy Deeney,9
46783,away,Manchester United,David de Gea,1
46783,away,Manchester United,Harry Maguire,5
46783,away,Manchester United,Victor Lindelöf,2
46783,away,Manchester United,Aaron Wan-Bissaka,29
46783,away,Manchester United,Luke Shaw,23
46783,away,Manchester United,Marcus Rashford,10
46783,away,Manchester United,Daniel James,21
46783,away,Manchester United,Jesse Lingard,14
46783,away,Manchester United,Fred,17
46783,away,Manchester United,Scott McTominay,39
46783,away,Manchester United,Anthony Martial,9
46784,home,West Ham United,Lukasz Fabianski,1
46784,home,West Ham United,Aaron Cresswell,3
46784,home,West Ham United,Jeremy Ngakia,52
46784,home,West Ham United,Arthur Masuaku,26
46784,home,West Ham United,Angelo Ogbonna,21
46784,home,West Ham United,Issa Diop,23
46784,home,West Ham United,Mark Noble,16
46784,home,West Ham United,Declan Rice,41
46784,home,West Ham United,Robert Snodgrass,11
46784,home,West Ham United,Manuel Lanzini,10
46784,home,West Ham United,Sébastien Haller,22
46784,away,Liverpool,Alisson,1
46784,away,Liverpool,Virgil van Dijk,4
46784,away,Liverpool,Andrew Robertson,26
46784,away,Liverpool,Trent Alexander-Arnold,66
46784,away,Liverpool,Joseph Gomez,12
46784,away,Liverpool,Alex Oxlade-Chamberlain,15
46784,away,Liverpool,Georginio Wijnaldum,5
46784,away,Liverpool,Jordan Henderson,14
46784,away,Liverpool,Mohamed Salah,11
46784,away,Liverpool,Roberto Firmino,9
46784,away,Liverpool,Divock Origi,27
46785,home,Aston Villa,Tom Heaton,1
46785,home,Aston Villa,Matt Targett,18
46785,home,Aston Villa,Ahmed El Mohamady,27
46785,home,Aston Villa,Kortney Hause,30
46785,home,Aston Villa,Ezri Konsa Ngoyo,15
46785,home,Aston Villa,Jack Grealish,10
46785,home,Aston Villa,Marvelous Nakamba,11
46785,home,Aston Villa,Trézéguet,17
46785,home,Aston Villa,Douglas Luiz,6
46785,home,Aston Villa,Anwar El Ghazi 90 +,21
46785,home,Aston Villa,Wesley,9
46785,away,Norwich City,Tim Krul,1
46785,away,Norwich City,Christoph Zimmermann,6
46785,away,Norwich City,Grant Hanley,5
46785,away,Norwich City,Max Aarons,2
46785,away,Norwich City,Sam Byram,3
46785,away,Norwich City,Todd Cantwell,14
46785,away,Norwich City,Alexander Tettey,27
46785,away,Norwich City,Tom Trybull,19
46785,away,Norwich City,Emiliano Buendía,17
46785,away,Norwich City,Kenny McLean,23
46785,away,Norwich City,Teemu Pukki,22
46786,home,AFC Bournemouth,Aaron Ramsdale,12
46786,home,AFC Bournemouth,Chris Mepham,33
46786,home,AFC Bournemouth,Jack Simpson,25
46786,home,AFC Bournemouth,Steve Cook,3
46786,home,AFC Bournemouth,Jack Stacey,17
46786,home,AFC Bournemouth,Dan Gosling,4
46786,home,AFC Bournemouth,Ryan Fraser,24
46786,home,AFC Bournemouth,Jefferson Lerma,8
46786,home,AFC Bournemouth,Joshua King,7
46786,home,AFC Bournemouth,Lewis Cook,16
46786,home,AFC Bournemouth,Callum Wilson,13
46786,away,Arsenal,Bernd Leno,1
46786,away,Arsenal,Bukayo Saka,77
46786,away,Arsenal,Ainsley Maitland-Niles,15
46786,away,Arsenal,David Luiz,23
46786,away,Arsenal,Sokratis,5
46786,away,Arsenal,Mesut Özil,10
46786,away,Arsenal,Granit Xhaka,34
46786,away,Arsenal,Reiss Nelson,24
46786,away,Arsenal,Lucas Torreira,11
46786,away,Arsenal,Pierre-Emerick Aubameyang,14
46786,away,Arsenal,Alexandre Lacazette,9
46787,home,Chelsea,Kepa Arrizabalaga,1
46787,home,Chelsea,Fikayo Tomori,29
46787,home,Chelsea,Antonio Rüdiger,2
46787,home,Chelsea,Kurt Zouma,15
46787,home,Chelsea,Emerson,33
46787,home,Chelsea,Jorginho,5
46787,home,Chelsea,César Azpilicueta,28
46787,home,Chelsea,N'Golo Kanté,7
46787,home,Chelsea,Willian,10
46787,home,Chelsea,Tammy Abraham,9
46787,home,Chelsea,Callum Hudson-Odoi,20
46787,away,Southampton,Alex McCarthy,1
46787,away,Southampton,Jack Stephens,5
46787,away,Southampton,Jan Bednarek,35
46787,away,Southampton,Cédric Soares,2
46787,away,Southampton,Ryan Bertrand,21
46787,away,Southampton,Stuart Armstrong,17
46787,away,Southampton,Pierre-Emile Højbjerg,23
46787,away,Southampton,Nathan Redmond,22
46787,away,Southampton,James Ward-Prowse,16
46787,away,Southampton,Michael Obafemi,20
46787,away,Southampton,Che Adams,10
46788,home,Crystal Palace,Vicente Guaita,31
46788,home,Crystal Palace,Mamadou Sakho,12
46788,home,Crystal Palace,Martin Kelly,34
46788,home,Crystal Palace,James Tomkins,5
46788,home,Crystal Palace,Patrick van Aanholt,3
46788,home,Crystal Palace,Luka Milivojevic,4
46788,home,Crystal Palace,Max Meyer,7
46788,home,Crystal Palace,James McArthur,18
46788,home,Crystal Palace,Wilfried Zaha,11
46788,home,Crystal Palace,Cheikhou Kouyaté,8
46788,home,Crystal Palace,Jordan Ayew,9
46788,away,West Ham United,Roberto Jiménez,13
46788,away,West Ham United,Pablo Zabaleta,5
46788,away,West Ham United,Angelo Ogbonna,21
46788,away,West Ham United,Fabián Balbuena,4
46788,away,West Ham United,Aaron Cresswell,3
46788,away,West Ham United,Robert Snodgrass,11
46788,away,West Ham United,Pablo Fornals,18
46788,away,West Ham United,Declan Rice,41
46788,away,West Ham United,Mark Noble,16
46788,away,West Ham United,Sébastien Haller,22
46788,away,West Ham United,Michail Antonio,30
46789,home,Everton,Jordan Pickford,1
46789,home,Everton,Séamus Coleman,23
46789,home,Everton,Yerry Mina,13
46789,home,Everton,Mason Holgate,2
46789,home,Everton,Lucas Digne,12
46789,home,Everton,Gylfi Sigurdsson,10
46789,home,Everton,Fabian Delph,8
46789,home,Everton,Djibril Sidibé,19
46789,home,Everton,Dominic Calvert-Lewin,9
46789,home,Everton,Richarlison,7
46789,home,Everton,Bernard,20
46789,away,Burnley,Nick Pope,1
46789,away,Burnley,Charlie Taylor,3
46789,away,Burnley,Phil Bardsley,26
46789,away,Burnley,Ben Mee,6
46789,away,Burnley,James Tarkowski,5
46789,away,Burnley,Robbie Brady,12
46789,away,Burnley,Dwight McNeil,11
46789,away,Burnley,Ashley Westwood,18
46789,away,Burnley,Jack Cork,4
46789,away,Burnley,Chris Wood,9
46789,away,Burnley,Jay Rodriguez,19
46790,home,Leicester City,Kasper Schmeichel,1
46790,home,Leicester City,Ben Chilwell,3
46790,home,Leicester City,Ricardo Pereira,21
46790,home,Leicester City,Jonny Evans,6
46790,home,Leicester City,Çaglar Söyüncü,4
46790,home,Leicester City,Dennis Praet,26
46790,home,Leicester City,Youri Tielemans,8
46790,home,Leicester City,Harvey Barnes,15
46790,home,Leicester City,James Maddison,10
46790,home,Leicester City,Wilfred Ndidi,25
46790,home,Leicester City,Jamie Vardy,9
46790,away,Liverpool,Alisson,1
46790,away,Liverpool,Trent Alexander-Arnold,66
46790,away,Liverpool,Joseph Gomez,12
46790,away,Liverpool,Andrew Robertson,26
46790,away,Liverpool,Virgil van Dijk,4
46790,away,Liverpool,Jordan Henderson,14
46790,away,Liverpool,Naby Keita,8
46790,away,Liverpool,Georginio Wijnaldum,5
46790,away,Liverpool,Roberto Firmino,9
46790,away,Liverpool,Sadio Mané,10
46790,away,Liverpool,Mohamed Salah,11
46791,home,Manchester United,David de Gea,1
46791,home,Manchester United,Victor Lindelöf,2
46791,home,Manchester United,Harry Maguire,5
46791,home,Manchester United,Luke Shaw,23
46791,home,Manchester United,Aaron Wan-Bissaka,29
46791,home,Manchester United,Fred,17
46791,home,Manchester United,Marcus Rashford,10
46791,home,Manchester United,Mason Greenwood,26
46791,home,Manchester United,Andreas Pereira,15
46791,home,Manchester United,Scott McTominay,39
46791,home,Manchester United,Anthony Martial,9
46791,away,Newcastle United,Martin Dubravka,1
46791,away,Newcastle United,Florian Lejeune,20
46791,away,Newcastle United,Federico Fernández,18
46791,away,Newcastle United,Fabian Schär,5
46791,away,Newcastle United,Matthew Longstaff,43
46791,away,Newcastle United,Jetro Willems,15
46791,away,Newcastle United,Javier Manquillo,19
46791,away,Newcastle United,Miguel Almirón,24
46791,away,Newcastle United,Sean Longstaff,36
46791,away,Newcastle United,Joelinton,9
46791,away,Newcastle United,Dwight Gayle,12
46792,home,Sheffield United,Dean Henderson,1
46792,home,Sheffield United,Jack O'Connell,5
46792,home,Sheffield United,Chris Basham,6
46792,home,Sheffield United,John Egan,12
46792,home,Sheffield United,John Fleck,4
46792,home,Sheffield United,John Lundstram,7
46792,home,Sheffield United,George Baldock,2
46792,home,Sheffield United,Oliver Norwood,16
46792,home,Sheffield United,Enda Stevens,3
46792,home,Sheffield United,David McGoldrick,17
46792,home,Sheffield United,Oliver McBurnie,9
46792,away,Watford,Ben Foster,26
46792,away,Watford,Craig Cathcart,15
46792,away,Watford,Kiko Femenía,21
46792,away,Watford,Adrian Mariappa,6
46792,away,Watford,Christian Kabasele,27
46792,away,Watford,Will Hughes,19
46792,away,Watford,Ismaila Sarr,23
46792,away,Watford,Etienne Capoue,29
46792,away,Watford,Nathaniel Chalobah,14
46792,away,Watford,Gerard Deulofeu,7
46792,away,Watford,Troy Deeney,9
46793,home,Tottenham Hotspur,Paulo Gazzaniga,22
46793,home,Tottenham Hotspur,Toby Alderweireld,4
46793,home,Tottenham Hotspur,Jan Vertonghen,5
46793,home,Tottenham Hotspur,Davinson Sánchez,6
46793,home,Tottenham Hotspur,Serge Aurier,24
46793,home,Tottenham Hotspur,Moussa Sissoko,17
46793,home,Tottenham Hotspur,Harry Winks,8
46793,home,Tottenham Hotspur,Ryan Sessegnon,19
46793,home,Tottenham Hotspur,Harry Kane,10
46793,home,Tottenham Hotspur,Lucas Moura,27
46793,home,Tottenham Hotspur,Dele Alli,20
46793,away,Brighton and Hove Albion,Mat Ryan,1
46793,away,Brighton and Hove Albion,Dan Burn,33
46793,away,Brighton and Hove Albion,Shane Duffy,4
46793,away,Brighton and Hove Albion,Adam Webster,15
46793,away,Brighton and Hove Albion,Steven Alzate,46
46793,away,Brighton and Hove Albion,Bernardo,30
46793,away,Brighton and Hove Albion,Ezequiel Schelotto,21
46793,away,Brighton and Hove Albion,Dale Stephens,6
46793,away,Brighton and Hove Albion,Aaron Connolly,44
46793,away,Brighton and Hove Albion,Aaron Mooy,18
46793,away,Brighton and Hove Albion,Pascal Groß,13
46794,home,Wolverhampton Wanderers,Rui Patrício,11
46794,home,Wolverhampton Wanderers,Leander Dendoncker,32
46794,home,Wolverhampton Wanderers,Romain Saïss,27
46794,home,Wolverhampton Wanderers,Conor Coady,16
46794,home,Wolverhampton Wanderers,João Moutinho,28
46794,home,Wolverhampton Wanderers,Jonny,19
46794,home,Wolverhampton Wanderers,Rúben Neves,8
46794,home,Wolverhampton Wanderers,Matt Doherty,2
46794,home,Wolverhampton Wanderers,Raúl Jiménez 90 +,9
46794,home,Wolverhampton Wanderers,Adama Traoré,37
46794,home,Wolverhampton Wanderers,Diogo Jota,18
46794,away,Manchester City,Ederson,31
46794,away,Manchester City,Benjamin Mendy,22
46794,away,Manchester City,Nicolás Otamendi,30
46794,away,Manchester City,Kyle Walker,2
46794,away,Manchester City,Fernandinho,25
46794,away,Manchester City,Raheem Sterling,7
46794,away,Manchester City,Riyad Mahrez,26
46794,away,Manchester City,Bernardo Silva,20
46794,away,Manchester City,Rodrigo,16
46794,away,Manchester City,Kevin De Bruyne,17
46794,away,Manchester City,Sergio Agüero,10
46795,home,Arsenal,Bernd Leno,1
46795,home,Arsenal,Calum Chambers,21
46795,home,Arsenal,David Luiz,23
46795,home,Arsenal,Ainsley Maitland-Niles,15
46795,home,Arsenal,Bukayo Saka,77
46795,home,Arsenal,Pierre-Emerick Aubameyang,14
46795,home,Arsenal,Mesut Özil,10
46795,home,Arsenal,Reiss Nelson,24
46795,home,Arsenal,Matteo Guendouzi,29
46795,home,Arsenal,Lucas Torreira,11
46795,home,Arsenal,Alexandre Lacazette,9
46795,away,Chelsea,Kepa Arrizabalaga,1
46795,away,Chelsea,Kurt Zouma,15
46795,away,Chelsea,Fikayo Tomori,29
46795,away,Chelsea,Antonio Rüdiger,2
46795,away,Chelsea,César Azpilicueta,28
46795,away,Chelsea,N'Golo Kanté,7
46795,away,Chelsea,Emerson,33
46795,away,Chelsea,Mateo Kovacic,17
46795,away,Chelsea,Mason Mount,19
46795,away,Chelsea,Tammy Abraham,9
46795,away,Chelsea,Willian,10
46796,home,Brighton and Hove Albion,Mat Ryan,1
46796,home,Brighton and Hove Albion,Shane Duffy,4
46796,home,Brighton and Hove Albion,Dan Burn,33
46796,home,Brighton and Hove Albion,Lewis Dunk,5
46796,home,Brighton and Hove Albion,Martín Montoya,22
46796,home,Brighton and Hove Albion,Leandro Trossard,11
46796,home,Brighton and Hove Albion,Yves Bissouma,8
46796,home,Brighton and Hove Albion,Alireza Jahanbakhsh,16
46796,home,Brighton and Hove Albion,Davy Pröpper,24
46796,home,Brighton and Hove Albion,Aaron Mooy,18
46796,home,Brighton and Hove Albion,Neal Maupay,7
46796,away,AFC Bournemouth,Aaron Ramsdale,12
46796,away,AFC Bournemouth,Chris Mepham,33
46796,away,AFC Bournemouth,Diego Rico,21
46796,away,AFC Bournemouth,Jack Stacey,17
46796,away,AFC Bournemouth,Steve Cook,3
46796,away,AFC Bournemouth,Junior Stanislas,19
46796,away,AFC Bournemouth,Harry Wilson,22
46796,away,AFC Bournemouth,Philip Billing,29
46796,away,AFC Bournemouth,Dan Gosling,4
46796,away,AFC Bournemouth,Joshua King,7
46796,away,AFC Bournemouth,Dominic Solanke,9
46797,home,Burnley,Nick Pope,1
46797,home,Burnley,Ben Mee,6
46797,home,Burnley,Phil Bardsley,26
46797,home,Burnley,James Tarkowski,5
46797,home,Burnley,Charlie Taylor,3
46797,home,Burnley,Jack Cork,4
46797,home,Burnley,Jeff Hendrick,13
46797,home,Burnley,Dwight McNeil,11
46797,home,Burnley,Ashley Westwood,18
46797,home,Burnley,Ashley Barnes,10
46797,home,Burnley,Chris Wood,9
46797,away,Manchester United,David de Gea,1
46797,away,Manchester United,Brandon Williams,53
46797,away,Manchester United,Victor Lindelöf,2
46797,away,Manchester United,Ashley Young,18
46797,away,Manchester United,Harry Maguire,5
46797,away,Manchester United,Nemanja Matic,31
46797,away,Manchester United,Daniel James,21
46797,away,Manchester United,Andreas Pereira,15
46797,away,Manchester United,Fred,17
46797,away,Manchester United,Marcus Rashford,10
46797,away,Manchester United,Anthony Martial,9
46798,home,Liverpool,Alisson,1
46798,home,Liverpool,Joseph Gomez,12
46798,home,Liverpool,Virgil van Dijk,4
46798,home,Liverpool,Andrew Robertson,26
46798,home,Liverpool,Trent Alexander-Arnold,66
46798,home,Liverpool,Adam Lallana,20
46798,home,Liverpool,Georginio Wijnaldum,5
46798,home,Liverpool,Roberto Firmino,9
46798,home,Liverpool,Sadio Mané,10
46798,home,Liverpool,Jordan Henderson,14
46798,home,Liverpool,Mohamed Salah,11
46798,away,Wolverhampton Wanderers,Rui Patrício,11
46798,away,Wolverhampton Wanderers,Conor Coady,16
46798,away,Wolverhampton Wanderers,Ryan Bennett,5
46798,away,Wolverhampton Wanderers,Maximilian Kilman,49
46798,away,Wolverhampton Wanderers,Leander Dendoncker,32
46798,away,Wolverhampton Wanderers,Rúben Neves,8
46798,away,Wolverhampton Wanderers,Jonny,19
46798,away,Wolverhampton Wanderers,Rúben Vinagre,29
46798,away,Wolverhampton Wanderers,João Moutinho,28
46798,away,Wolverhampton Wanderers,Diogo Jota,18
46798,away,Wolverhampton Wanderers,Pedro Neto,7
46799,home,Manchester City,Claudio Bravo,1
46799,home,Manchester City,Eric García,50
46799,home,Manchester City,Kyle Walker,2
46799,home,Manchester City,Fernandinho,25
46799,home,Manchester City,Oleksandr Zinchenko,11
46799,home,Manchester City,Bernardo Silva,20
46799,home,Manchester City,Kevin De Bruyne,17
46799,home,Manchester City,Rodrigo,16
46799,home,Manchester City,Riyad Mahrez,26
46799,home,Manchester City,Raheem Sterling,7
46799,home,Manchester City,Sergio Agüero,10
46799,away,Sheffield United,Dean Henderson,1
46799,away,Sheffield United,Jack O'Connell,5
46799,away,Sheffield United,John Egan,12
46799,away,Sheffield United,Chris Basham,6
46799,away,Sheffield United,Oliver Norwood,16
46799,away,Sheffield United,George Baldock,2
46799,away,Sheffield United,John Fleck,4
46799,away,Sheffield United,Enda Stevens,3
46799,away,Sheffield United,Muhamed Besic,27
46799,away,Sheffield United,Lys Mousset,22
46799,away,Sheffield United,Callum Robinson,11
46800,home,Newcastle United,Martin Dubravka,1
46800,home,Newcastle United,Fabian Schär,5
46800,home,Newcastle United,Federico Fernández,18
46800,home,Newcastle United,Florian Lejeune,20
46800,home,Newcastle United,Jonjo Shelvey,8
46800,home,Newcastle United,Jetro Willems,15
46800,home,Newcastle United,DeAndre Yedlin,22
46800,home,Newcastle United,Isaac Hayden,14
46800,home,Newcastle United,Miguel Almirón,24
46800,home,Newcastle United,Andy Carroll,7
46800,home,Newcastle United,Joelinton,9
46800,away,Everton,Jordan Pickford,1
46800,away,Everton,Leighton Baines,3
46800,away,Everton,Djibril Sidibé,19
46800,away,Everton,Mason Holgate,2
46800,away,Everton,Michael Keane,5
46800,away,Everton,Theo Walcott,11
46800,away,Everton,Gylfi Sigurdsson,10
46800,away,Everton,Richarlison,7
46800,away,Everton,Tom Davies,26
46800,away,Everton,Dominic Calvert-Lewin,9
46800,away,Everton,Moise Kean,27
46801,home,Norwich City,Tim Krul,1
46801,home,Norwich City,Christoph Zimmermann,6
46801,home,Norwich City,Max Aarons,2
46801,home,Norwich City,Grant Hanley,5
46801,home,Norwich City,Jamal Lewis,12
46801,home,Norwich City,Marco Stiepermann,18
46801,home,Norwich City,Mario Vrancic,8
46801,home,Norwich City,Alexander Tettey,27
46801,home,Norwich City,Emiliano Buendía,17
46801,home,Norwich City,Onel Hernández,11
46801,home,Norwich City,Teemu Pukki,22
46801,away,Tottenham Hotspur,Paulo Gazzaniga,22
46801,away,Tottenham Hotspur,Juan Foyth,21
46801,away,Tottenham Hotspur,Jan Vertonghen,5
46801,away,Tottenham Hotspur,Toby Alderweireld,4
46801,away,Tottenham Hotspur,Christian Eriksen,23
46801,away,Tottenham Hotspur,Serge Aurier,24
46801,away,Tottenham Hotspur,Giovani Lo Celso,18
46801,away,Tottenham Hotspur,Ryan Sessegnon,19
46801,away,Tottenham Hotspur,Tanguy Ndombele,28
46801,away,Tottenham Hotspur,Harry Kane,10
46801,away,Tottenham Hotspur,Dele Alli,20
46802,home,Southampton,Alex McCarthy,1
46802,home,Southampton,Jan Bednarek,35
46802,home,Southampton,Jack Stephens,5
46802,home,Southampton,Ryan Bertrand,21
46802,home,Southampton,Cédric Soares,2
46802,home,Southampton,Pierre-Emile Højbjerg,23
46802,home,Southampton,Nathan Redmond,22
46802,home,Southampton,James Ward-Prowse,16
46802,home,Southampton,Sofiane Boufal,19
46802,home,Southampton,Che Adams,10
46802,home,Southampton,Danny Ings,9
46802,away,Crystal Palace,Vicente Guaita,31
46802,away,Crystal Palace,Mamadou Sakho,12
46802,away,Crystal Palace,Martin Kelly,34
46802,away,Crystal Palace,James Tomkins,5
46802,away,Crystal Palace,Jairo Riedewald,44
46802,away,Crystal Palace,Max Meyer,7
46802,away,Crystal Palace,James McArthur,18
46802,away,Crystal Palace,James McCarthy,22
46802,away,Crystal Palace,Wilfried Zaha,11
46802,away,Crystal Palace,Luka Milivojevic,4
46802,away,Crystal Palace,Jordan Ayew,9
46803,home,Watford,Ben Foster,26
46803,home,Watford,Kiko Femenía,21
46803,home,Watford,Craig Cathcart,15
46803,home,Watford,Adrian Mariappa,6
46803,home,Watford,Christian Kabasele,27
46803,home,Watford,Ismaila Sarr,23
46803,home,Watford,Will Hughes,19
46803,home,Watford,Gerard Deulofeu,7
