gameid,type,team,name,number
22526,home,Leicester City,Vicente Iborra,21
22526,home,Leicester City,Demarai Gray,7
22526,home,Leicester City,Riyad Mahrez,26
22526,home,Leicester City,Wilfred Ndidi,25
22526,home,Leicester City,Marc Albrighton,11
22526,home,Leicester City,Jamie Vardy,9
22526,away,Manchester United,David de Gea,1
22526,away,Manchester United,Chris Smalling,12
22526,away,Manchester United,Phil Jones,4
22526,away,Manchester United,Ashley Young,18
22526,away,Manchester United,Victor Lindelöf,2
22526,away,Manchester United,Juan Mata,8
22526,away,Manchester United,Nemanja Matic,31
22526,away,Manchester United,Anthony Martial,11
22526,away,Manchester United,Paul Pogba,6
22526,away,Manchester United,Jesse Lingard,14
22526,away,Manchester United,Romelu Lukaku,9
22527,home,Manchester City,Ederson,31
22527,home,Manchester City,Vincent Kompany,4
22527,home,Manchester City,Kyle Walker,2
22527,home,Manchester City,Nicolás Otamendi,30
22527,home,Manchester City,Fabian Delph,18
22527,home,Manchester City,Kevin De Bruyne,17
22527,home,Manchester City,Fernandinho,25
22527,home,Manchester City,David Silva,21
22527,home,Manchester City,Raheem Sterling,7
22527,home,Manchester City,Sergio Agüero,10
22527,home,Manchester City,Leroy Sané,19
22527,away,AFC Bournemouth,Asmir Begovic,27
22527,away,AFC Bournemouth,Jack Simpson,42
22527,away,AFC Bournemouth,Steve Cook,3
22527,away,AFC Bournemouth,Nathan Aké,5
22527,away,AFC Bournemouth,Adam Smith,15
22527,away,AFC Bournemouth,Ryan Fraser,24
22527,away,AFC Bournemouth,Dan Gosling,4
22527,away,AFC Bournemouth,Andrew Surman,6
22527,away,AFC Bournemouth,Callum Wilson,13
22527,away,AFC Bournemouth,Jordon Ibe,33
22527,away,AFC Bournemouth,Junior Stanislas,19
22528,home,Southampton,Fraser Forster,44
22528,home,Southampton,Matt Targett,33
22528,home,Southampton,Jack Stephens,5
22528,home,Southampton,Wesley Hoedt,6
22528,home,Southampton,Maya Yoshida,3
22528,home,Southampton,Dusan Tadic,11
22528,home,Southampton,Steven Davis,8
22528,home,Southampton,James Ward-Prowse,16
22528,home,Southampton,Nathan Redmond,22
22528,home,Southampton,Mario Lemina,18
22528,home,Southampton,Charlie Austin,10
22528,away,Huddersfield Town,Jonas Lössl,1
22528,away,Huddersfield Town,Florent Hadergjonaj,33
22528,away,Huddersfield Town,Zanka,25
22528,away,Huddersfield Town,Scott Malone,3
22528,away,Huddersfield Town,Christopher Schindler,26
22528,away,Huddersfield Town,Tom Ince,22
22528,away,Huddersfield Town,Danny Williams,19
22528,away,Huddersfield Town,Rajiv van La Parra,17
22528,away,Huddersfield Town,Aaron Mooy,10
22528,away,Huddersfield Town,Collin Quaner,23
22528,away,Huddersfield Town,Laurent Depoitre,20
22529,home,Stoke City,Jack Butland,1
22529,home,Stoke City,Kevin Wimmer,5
22529,home,Stoke City,Thomas Edwards,42
22529,home,Stoke City,Kurt Zouma,6
22529,home,Stoke City,Ryan Shawcross,17
22529,home,Stoke City,Joe Allen,4
22529,home,Stoke City,Xherdan Shaqiri,22
22529,home,Stoke City,Geoff Cameron,20
22529,home,Stoke City,Eric Maxim Choupo-Moting,10
22529,home,Stoke City,Darren Fletcher,24
22529,home,Stoke City,Peter Crouch,25
22529,away,West Bromwich Albion,Ben Foster,1
22529,away,West Bromwich Albion,Allan-Roméo Nyom,2
22529,away,West Bromwich Albion,Jonny Evans,6
22529,away,West Bromwich Albion,Ahmed Hegazi,26
22529,away,West Bromwich Albion,Kieran Gibbs,3
22529,away,West Bromwich Albion,Jake Livermore,8
22529,away,West Bromwich Albion,Gareth Barry,18
22529,away,West Bromwich Albion,James McClean,14
22529,away,West Bromwich Albion,Chris Brunt,11
22529,away,West Bromwich Albion,Hal Robson-Kanu,4
22529,away,West Bromwich Albion,Salomón Rondón,9
22530,home,Swansea City,Lukasz Fabianski,1
22530,home,Swansea City,Alfie Mawson,6
22530,home,Swansea City,Kyle Naughton,26
22530,home,Swansea City,Martin Olsson,16
22530,home,Swansea City,Federico Fernández,33
22530,home,Swansea City,Sam Clucas,17
22530,home,Swansea City,Tom Carroll,14
22530,home,Swansea City,Roque Mesa,51
22530,home,Swansea City,Nathan Dyer,12
22530,home,Swansea City,Tammy Abraham,10
22530,home,Swansea City,Luciano Narsingh,11
22530,away,Crystal Palace,Julian Speroni,1
22530,away,Crystal Palace,Scott Dann,6
22530,away,Crystal Palace,Martin Kelly,34
22530,away,Crystal Palace,James Tomkins,5
22530,away,Crystal Palace,Jeffrey Schlupp,15
22530,away,Crystal Palace,Luka Milivojevic,4
22530,away,Crystal Palace,Ruben Loftus-Cheek,8
22530,away,Crystal Palace,James McArthur,18
22530,away,Crystal Palace,Yohan Cabaye,7
22530,away,Crystal Palace,Wilfried Zaha,11
22530,away,Crystal Palace,Andros Townsend,10
22531,home,West Ham United,Adrián,13
22531,home,West Ham United,Angelo Ogbonna,21
22531,home,West Ham United,Aaron Cresswell,3
22531,home,West Ham United,Winston Reid,2
22531,home,West Ham United,Cheikhou Kouyaté,8
22531,home,West Ham United,Pablo Zabaleta,5
22531,home,West Ham United,Pedro Obiang,14
22531,home,West Ham United,Arthur Masuaku,26
22531,home,West Ham United,Michail Antonio,30
22531,home,West Ham United,André Ayew,20
22531,home,West Ham United,Marko Arnautovic,7
22531,away,Newcastle United,Robert Elliot,1
22531,away,Newcastle United,Ciaran Clark,2
22531,away,Newcastle United,Jamaal Lascelles,6
22531,away,Newcastle United,DeAndre Yedlin,22
22531,away,Newcastle United,Javier Manquillo,19
22531,away,Newcastle United,Henri Saivet,24
22531,away,Newcastle United,Christian Atsu,30
22531,away,Newcastle United,Mohamed Diamé,10
22531,away,Newcastle United,Matt Ritchie,11
22531,away,Newcastle United,Dwight Gayle,9
22531,away,Newcastle United,Joselu,21
22532,home,AFC Bournemouth,Asmir Begovic,27
22532,home,AFC Bournemouth,Steve Cook,3
22532,home,AFC Bournemouth,Simon Francis,2
22532,home,AFC Bournemouth,Nathan Aké,5
22532,home,AFC Bournemouth,Adam Smith,15
22532,home,AFC Bournemouth,Dan Gosling,4
22532,home,AFC Bournemouth,Ryan Fraser,24
22532,home,AFC Bournemouth,Lewis Cook,16
22532,home,AFC Bournemouth,Jordon Ibe,33
22532,home,AFC Bournemouth,Joshua King,17
22532,home,AFC Bournemouth,Callum Wilson,13
22532,away,West Ham United,Adrián,13
22532,away,West Ham United,Angelo Ogbonna,21
22532,away,West Ham United,Aaron Cresswell,3
22532,away,West Ham United,James Collins,19
22532,away,West Ham United,Arthur Masuaku,26
22532,away,West Ham United,Cheikhou Kouyaté,8
22532,away,West Ham United,Pedro Obiang,14
22532,away,West Ham United,Pablo Zabaleta,5
22532,away,West Ham United,André Ayew,20
22532,away,West Ham United,Manuel Lanzini,10
22532,away,West Ham United,Marko Arnautovic,7
22533,home,Chelsea,Thibaut Courtois,13
22533,home,Chelsea,Antonio Rüdiger,2
22533,home,Chelsea,César Azpilicueta,28
22533,home,Chelsea,Gary Cahill,24
22533,home,Chelsea,Tiemoué Bakayoko,14
22533,home,Chelsea,Marcos Alonso,3
22533,home,Chelsea,N'Golo Kanté,7
22533,home,Chelsea,Victor Moses,15
22533,home,Chelsea,Cesc Fàbregas,4
22533,home,Chelsea,Eden Hazard,10
22533,home,Chelsea,Álvaro Morata,9
22533,away,Brighton and Hove Albion,Mat Ryan,1
22533,away,Brighton and Hove Albion,Ezequiel Schelotto,21
22533,away,Brighton and Hove Albion,Lewis Dunk,5
22533,away,Brighton and Hove Albion,Markus Suttner,29
22533,away,Brighton and Hove Albion,Shane Duffy,22
22533,away,Brighton and Hove Albion,Solly March,20
22533,away,Brighton and Hove Albion,José Izquierdo,19
22533,away,Brighton and Hove Albion,Beram Kayal,7
22533,away,Brighton and Hove Albion,Davy Pröpper,24
22533,away,Brighton and Hove Albion,Dale Stephens,6
22533,away,Brighton and Hove Albion,Tomer Hemed,10
22534,home,Crystal Palace,Julian Speroni,1
22534,home,Crystal Palace,Scott Dann,6
22534,home,Crystal Palace,Martin Kelly,34
22534,home,Crystal Palace,Jeffrey Schlupp,15
22534,home,Crystal Palace,James Tomkins,5
22534,home,Crystal Palace,Luka Milivojevic,4
22534,home,Crystal Palace,Ruben Loftus-Cheek,8
22534,home,Crystal Palace,Yohan Cabaye,7
22534,home,Crystal Palace,Andros Townsend,10
22534,home,Crystal Palace,Christian Benteke,17
22534,home,Crystal Palace,Wilfried Zaha,11
22534,away,Arsenal,Petr Cech,33
22534,away,Arsenal,Laurent Koscielny,6
22534,away,Arsenal,Shkodran Mustafi,20
22534,away,Arsenal,Calum Chambers,21
22534,away,Arsenal,Granit Xhaka,29
22534,away,Arsenal,Jack Wilshere,10
22534,away,Arsenal,Héctor Bellerín,24
22534,away,Arsenal,Sead Kolasinac,31
22534,away,Arsenal,Mesut Özil,11
22534,away,Arsenal,Alexandre Lacazette,9
22534,away,Arsenal,Alexis Sánchez,7
22535,home,Huddersfield Town,Jonas Lössl,1
22535,home,Huddersfield Town,Christopher Schindler,26
22535,home,Huddersfield Town,Zanka,25
22535,home,Huddersfield Town,Tommy Smith,2
22535,home,Huddersfield Town,Chris Löwe,15
22535,home,Huddersfield Town,Aaron Mooy,10
22535,home,Huddersfield Town,Collin Quaner,23
22535,home,Huddersfield Town,Rajiv van La Parra,17
22535,home,Huddersfield Town,Tom Ince,22
22535,home,Huddersfield Town,Jonathan Hogg,6
22535,home,Huddersfield Town,Steve Mounie,24
22535,away,Stoke City,Jack Butland,1
22535,away,Stoke City,Kurt Zouma,6
22535,away,Stoke City,Ryan Shawcross,17
22535,away,Stoke City,Kevin Wimmer,5
22535,away,Stoke City,Thomas Edwards,42
22535,away,Stoke City,Eric Maxim Choupo-Moting,10
22535,away,Stoke City,Joe Allen,4
22535,away,Stoke City,Geoff Cameron,20
22535,away,Stoke City,Xherdan Shaqiri,22
22535,away,Stoke City,Darren Fletcher,24
22535,away,Stoke City,Peter Crouch,25
22536,home,Liverpool,Simon Mignolet,22
22536,home,Liverpool,Andrew Robertson,26
22536,home,Liverpool,Joel Matip,32
22536,home,Liverpool,Trent Alexander-Arnold,66
22536,home,Liverpool,Ragnar Klavan,17
22536,home,Liverpool,Georginio Wijnaldum,5
22536,home,Liverpool,Alex Oxlade-Chamberlain,21
22536,home,Liverpool,Emre Can,23
22536,home,Liverpool,Mohamed Salah,11
22536,home,Liverpool,Philippe Coutinho,10
22536,home,Liverpool,Roberto Firmino,9
22536,away,Swansea City,Lukasz Fabianski,1
22536,away,Swansea City,Federico Fernández,33
22536,away,Swansea City,Martin Olsson,16
22536,away,Swansea City,Kyle Naughton,26
22536,away,Swansea City,Alfie Mawson,6
22536,away,Swansea City,Tom Carroll,14
22536,away,Swansea City,Roque Mesa,51
22536,away,Swansea City,Jordan Ayew,18
22536,away,Swansea City,Leroy Fer,8
22536,away,Swansea City,Wayne Routledge,15
22536,away,Swansea City,Oliver McBurnie,62
22537,home,Manchester United,David de Gea,1
22537,home,Manchester United,Marcos Rojo,5
22537,home,Manchester United,Phil Jones,4
22537,home,Manchester United,Ashley Young,18
22537,home,Manchester United,Luke Shaw,23
22537,home,Manchester United,Juan Mata,8
22537,home,Manchester United,Marcus Rashford,19
22537,home,Manchester United,Zlatan Ibrahimovic,10
22537,home,Manchester United,Nemanja Matic,31
22537,home,Manchester United,Paul Pogba,6
22537,home,Manchester United,Romelu Lukaku,9
22537,away,Burnley,Nick Pope,29
22537,away,Burnley,Ben Mee,6
22537,away,Burnley,Phil Bardsley,26
22537,away,Burnley,Kevin Long,28
22537,away,Burnley,Charlie Taylor,3
22537,away,Burnley,Jack Cork,4
22537,away,Burnley,Steven Defour,16
22537,away,Burnley,Scott Arfield,37
22537,away,Burnley,Jeff Hendrick,13
22537,away,Burnley,Jóhann Gudmundsson,17
22537,away,Burnley,Ashley Barnes,10
22538,home,Newcastle United,Robert Elliot,1
22538,home,Newcastle United,Javier Manquillo,19
22538,home,Newcastle United,Paul Dummett,3
22538,home,Newcastle United,Jamaal Lascelles,6
22538,home,Newcastle United,DeAndre Yedlin,22
22538,home,Newcastle United,Chancel Mbemba,18
22538,home,Newcastle United,Rolando Aarons,16
22538,home,Newcastle United,Jonjo Shelvey,8
22538,home,Newcastle United,Jacob Murphy,7
22538,home,Newcastle United,Mohamed Diamé,10
22538,home,Newcastle United,Joselu,21
22538,away,Manchester City,Ederson,31
22538,away,Manchester City,Nicolás Otamendi,30
22538,away,Manchester City,Danilo,3
22538,away,Manchester City,Vincent Kompany,4
22538,away,Manchester City,Kyle Walker,2
22538,away,Manchester City,Ilkay Gündogan,8
22538,away,Manchester City,Kevin De Bruyne,17
22538,away,Manchester City,Fernandinho,25
22538,away,Manchester City,Sergio Agüero,10
22538,away,Manchester City,Raheem Sterling,7
22538,away,Manchester City,Bernardo Silva,20
22539,home,Tottenham Hotspur,Hugo Lloris,1
22539,home,Tottenham Hotspur,Serge Aurier,24
22539,home,Tottenham Hotspur,Davinson Sánchez,6
22539,home,Tottenham Hotspur,Jan Vertonghen,5
22539,home,Tottenham Hotspur,Danny Rose,3
22539,home,Tottenham Hotspur,Dele Alli,20
22539,home,Tottenham Hotspur,Eric Dier,15
22539,home,Tottenham Hotspur,Christian Eriksen,23
22539,home,Tottenham Hotspur,Son Heung-Min,7
22539,home,Tottenham Hotspur,Mousa Dembélé,19
22539,home,Tottenham Hotspur,Harry Kane,10
22539,away,Southampton,Fraser Forster,44
22539,away,Southampton,Jack Stephens,5
22539,away,Southampton,Wesley Hoedt,6
22539,away,Southampton,Maya Yoshida,3
22539,away,Southampton,Matt Targett,33
22539,away,Southampton,Sofiane Boufal,19
22539,away,Southampton,Pierre-Emile Højbjerg,23
22539,away,Southampton,Oriol Romeu,14
22539,away,Southampton,Mario Lemina,18
22539,away,Southampton,Nathan Redmond,22
22539,away,Southampton,Shane Long,7
22540,home,Watford,Heurelho Gomes,1
22540,home,Watford,Marvin Zeegelaar,22
22540,home,Watford,Daryl Janmaat,2
22540,home,Watford,Molla Wagué,13
22540,home,Watford,Christian Kabasele,27
22540,home,Watford,Tom Cleverley,8
22540,home,Watford,Abdoulaye Doucouré,16
22540,home,Watford,Ben Watson,23
22540,home,Watford,André Carrillo,28
22540,home,Watford,Richarlison,11
22540,home,Watford,Roberto Pereyra,37
22540,away,Leicester City,Kasper Schmeichel,1
22540,away,Leicester City,Wes Morgan,5
22540,away,Leicester City,Aleksandar Dragovic,16
22540,away,Leicester City,Harry Maguire,15
22540,away,Leicester City,Ben Chilwell,3
22540,away,Leicester City,Shinji Okazaki,20
22540,away,Leicester City,Andy King,10
22540,away,Leicester City,Riyad Mahrez,26
22540,away,Leicester City,Wilfred Ndidi,25
22540,away,Leicester City,Marc Albrighton,11
22540,away,Leicester City,Jamie Vardy,9
22541,home,West Bromwich Albion,Ben Foster,1
22541,home,West Bromwich Albion,Jonny Evans,6
22541,home,West Bromwich Albion,Ahmed Hegazi,26
22541,home,West Bromwich Albion,Craig Dawson,25
22541,home,West Bromwich Albion,Kieran Gibbs,3
22541,home,West Bromwich Albion,Jake Livermore,8
22541,home,West Bromwich Albion,Chris Brunt,11
22541,home,West Bromwich Albion,Matt Phillips,10
22541,home,West Bromwich Albion,Gareth Barry,18
22541,home,West Bromwich Albion,Salomón Rondón,9
22541,home,West Bromwich Albion,Jay Rodriguez,19
22541,away,Everton,Jordan Pickford,1
22541,away,Everton,Mason Holgate,30
22541,away,Everton,Ashley Williams,5
22541,away,Everton,Michael Keane,4
22541,away,Everton,Cuco Martina,15
22541,away,Everton,Jonjoe Kenny,43
22541,away,Everton,Morgan Schneiderlin,2
22541,away,Everton,Tom Davies,26
22541,away,Everton,Gylfi Sigurdsson,18
22541,away,Everton,Dominic Calvert-Lewin,29
22541,away,Everton,Yannick Bolasie,7
22542,home,AFC Bournemouth,Asmir Begovic,27
22542,home,AFC Bournemouth,Steve Cook,3
22542,home,AFC Bournemouth,Adam Smith,15
22542,home,AFC Bournemouth,Nathan Aké,5
22542,home,AFC Bournemouth,Simon Francis,2
22542,home,AFC Bournemouth,Ryan Fraser,24
22542,home,AFC Bournemouth,Lewis Cook,16
22542,home,AFC Bournemouth,Dan Gosling,4
22542,home,AFC Bournemouth,Jordon Ibe,33
22542,home,AFC Bournemouth,Joshua King,17
22542,home,AFC Bournemouth,Callum Wilson,13
22542,away,Everton,Jordan Pickford,1
22542,away,Everton,Phil Jagielka,6
22542,away,Everton,Cuco Martina,15
22542,away,Everton,Jonjoe Kenny,43
22542,away,Everton,Michael Keane,4
22542,away,Everton,Idrissa Gueye,17
22542,away,Everton,Morgan Schneiderlin,2
22542,away,Everton,James McCarthy,16
22542,away,Everton,Gylfi Sigurdsson,18
22542,away,Everton,Dominic Calvert-Lewin,29
22542,away,Everton,Aaron Lennon,12
22543,home,Chelsea,Thibaut Courtois,13
22543,home,Chelsea,César Azpilicueta,28
22543,home,Chelsea,Antonio Rüdiger,2
22543,home,Chelsea,Gary Cahill,24
22543,home,Chelsea,Victor Moses,15
22543,home,Chelsea,N'Golo Kanté,7
22543,home,Chelsea,Marcos Alonso,3
22543,home,Chelsea,Daniel Drinkwater,6
22543,home,Chelsea,Pedro,11
22543,home,Chelsea,Álvaro Morata,9
22543,home,Chelsea,Willian,22
22543,away,Stoke City,Jack Butland,1
22543,away,Stoke City,Geoff Cameron,20
22543,away,Stoke City,Kevin Wimmer,5
22543,away,Stoke City,Josh Tymon,12
22543,away,Stoke City,Thomas Edwards,42
22543,away,Stoke City,Mame Biram Diouf,18
22543,away,Stoke City,Darren Fletcher,24
22543,away,Stoke City,Ibrahim Afellay,14
22543,away,Stoke City,Ramadan Sobhi,32
22543,away,Stoke City,Charlie Adam,16
22543,away,Stoke City,Saido Berahino,9
22544,home,Crystal Palace,Wayne Hennessey,13
22544,home,Crystal Palace,Timothy Fosu-Mensah,24
22544,home,Crystal Palace,Patrick van Aanholt,3
22544,home,Crystal Palace,Scott Dann,6
22544,home,Crystal Palace,James Tomkins,5
22544,home,Crystal Palace,Yohan Cabaye,7
22544,home,Crystal Palace,Jairo Riedewald,44
22544,home,Crystal Palace,Luka Milivojevic,4
22544,home,Crystal Palace,Wilfried Zaha,11
22544,home,Crystal Palace,Andros Townsend,10
22544,home,Crystal Palace,Christian Benteke,17
22544,away,Manchester City,Ederson,31
22544,away,Manchester City,Eliaquim Mangala,15
22544,away,Manchester City,Nicolás Otamendi,30
22544,away,Manchester City,Kyle Walker,2
22544,away,Manchester City,Danilo,3
22544,away,Manchester City,Ilkay Gündogan,8
22544,away,Manchester City,Fernandinho,25
22544,away,Manchester City,Kevin De Bruyne,17
22544,away,Manchester City,Leroy Sané,19
22544,away,Manchester City,Gabriel Jesus,33
22544,away,Manchester City,Bernardo Silva,20
22545,home,Huddersfield Town,Jonas Lössl,1
22545,home,Huddersfield Town,Scott Malone,3
22545,home,Huddersfield Town,Florent Hadergjonaj,33
22545,home,Huddersfield Town,Zanka,25
22545,home,Huddersfield Town,Christopher Schindler,26
22545,home,Huddersfield Town,Tom Ince,22
22545,home,Huddersfield Town,Jonathan Hogg,6
22545,home,Huddersfield Town,Aaron Mooy,10
22545,home,Huddersfield Town,Rajiv van La Parra,17
22545,home,Huddersfield Town,Collin Quaner,23
22545,home,Huddersfield Town,Laurent Depoitre,20
22545,away,Burnley,Nick Pope,29
22545,away,Burnley,Phil Bardsley,26
22545,away,Burnley,Kevin Long,28
22545,away,Burnley,Ben Mee,6
22545,away,Burnley,Charlie Taylor,3
22545,away,Burnley,Scott Arfield,37
22545,away,Burnley,Jack Cork,4
22545,away,Burnley,Jóhann Gudmundsson,17
22545,away,Burnley,Steven Defour,16
22545,away,Burnley,Jeff Hendrick,13
22545,away,Burnley,Ashley Barnes,10
22546,home,Liverpool,Loris Karius,1
22546,home,Liverpool,Dejan Lovren,6
22546,home,Liverpool,Andrew Robertson,26
22546,home,Liverpool,Joel Matip,32
22546,home,Liverpool,Joseph Gomez,12
22546,home,Liverpool,James Milner,7
22546,home,Liverpool,Emre Can,23
22546,home,Liverpool,Philippe Coutinho,10
22546,home,Liverpool,Roberto Firmino,9
22546,home,Liverpool,Sadio Mané,19
22546,home,Liverpool,Mohamed Salah,11
22546,away,Leicester City,Kasper Schmeichel,1
22546,away,Leicester City,Daniel Amartey,18
22546,away,Leicester City,Christian Fuchs,28
22546,away,Leicester City,Wes Morgan,5
22546,away,Leicester City,Harry Maguire,15
22546,away,Leicester City,Riyad Mahrez,26
22546,away,Leicester City,Marc Albrighton,11
22546,away,Leicester City,Vicente Iborra,21
22546,away,Leicester City,Wilfred Ndidi,25
22546,away,Leicester City,Jamie Vardy,9
22546,away,Leicester City,Demarai Gray,7
22547,home,Manchester United,David de Gea,1
22547,home,Manchester United,Phil Jones,4
22547,home,Manchester United,Luke Shaw,23
22547,home,Manchester United,Ashley Young,18
22547,home,Manchester United,Victor Lindelöf,2
22547,home,Manchester United,Juan Mata,8
22547,home,Manchester United,Nemanja Matic,31
22547,home,Manchester United,Jesse Lingard,14
22547,home,Manchester United,Henrikh Mkhitaryan,22
22547,home,Manchester United,Paul Pogba,6
22547,home,Manchester United,Romelu Lukaku,9
22547,away,Southampton,Alex McCarthy,13
22547,away,Southampton,Wesley Hoedt,6
22547,away,Southampton,Sam McQueen,38
22547,away,Southampton,Maya Yoshida,3
22547,away,Southampton,Jack Stephens,5
22547,away,Southampton,James Ward-Prowse,16
22547,away,Southampton,Dusan Tadic,11
22547,away,Southampton,Pierre-Emile Højbjerg,23
22547,away,Southampton,Sofiane Boufal,19
22547,away,Southampton,Oriol Romeu,14
22547,away,Southampton,Shane Long,7
22548,home,Newcastle United,Karl Darlow,26
22548,home,Newcastle United,DeAndre Yedlin,22
22548,home,Newcastle United,Ciaran Clark,2
22548,home,Newcastle United,Paul Dummett,3
22548,home,Newcastle United,Jamaal Lascelles,6
22548,home,Newcastle United,Christian Atsu,30
22548,home,Newcastle United,Mikel Merino,23
22548,home,Newcastle United,Isaac Hayden,14
22548,home,Newcastle United,Matt Ritchie,11
22548,home,Newcastle United,Joselu,21
22548,home,Newcastle United,Dwight Gayle,9
22548,away,Brighton and Hove Albion,Mat Ryan,1
22548,away,Brighton and Hove Albion,Shane Duffy,22
22548,away,Brighton and Hove Albion,Gaëtan Bong,3
22548,away,Brighton and Hove Albion,Bruno,2
22548,away,Brighton and Hove Albion,Lewis Dunk,5
22548,away,Brighton and Hove Albion,Anthony Knockaert,11
22548,away,Brighton and Hove Albion,Davy Pröpper,24
22548,away,Brighton and Hove Albion,Solly March,20
22548,away,Brighton and Hove Albion,Dale Stephens,6
22548,away,Brighton and Hove Albion,Pascal Groß,13
22548,away,Brighton and Hove Albion,Glenn Murray,17
22549,home,Tottenham Hotspur,Hugo Lloris,1
22549,home,Tottenham Hotspur,Serge Aurier,24
22549,home,Tottenham Hotspur,Ben Davies,33
22549,home,Tottenham Hotspur,Davinson Sánchez,6
22549,home,Tottenham Hotspur,Jan Vertonghen,5
22549,home,Tottenham Hotspur,Dele Alli,20
22549,home,Tottenham Hotspur,Moussa Sissoko,17
22549,home,Tottenham Hotspur,Son Heung-Min,7
22549,home,Tottenham Hotspur,Christian Eriksen,23
22549,home,Tottenham Hotspur,Eric Dier,15
22549,home,Tottenham Hotspur,Harry Kane,10
22549,away,West Ham United,Adrián,13
22549,away,West Ham United,Declan Rice,41
22549,away,West Ham United,Winston Reid,2
22549,away,West Ham United,Angelo Ogbonna,21
22549,away,West Ham United,Arthur Masuaku,26
22549,away,West Ham United,Pablo Zabaleta,5
22549,away,West Ham United,Mark Noble,16
22549,away,West Ham United,Cheikhou Kouyaté,8
22549,away,West Ham United,Pedro Obiang,14
22549,away,West Ham United,Manuel Lanzini,10
22549,away,West Ham United,Chicharito,17
22550,home,Watford,Heurelho Gomes,1
22550,home,Watford,Daryl Janmaat,2
22550,home,Watford,Christian Kabasele,27
22550,home,Watford,Molla Wagué,13
22550,home,Watford,Marvin Zeegelaar,22
22550,home,Watford,Ben Watson,23
22550,home,Watford,Richarlison,11
22550,home,Watford,Abdoulaye Doucouré,16
22550,home,Watford,Tom Cleverley,8
22550,home,Watford,André Carrillo,28
22550,home,Watford,Stefano Okaka,33
22550,away,Swansea City,Lukasz Fabianski,1
22550,away,Swansea City,Federico Fernández,33
22550,away,Swansea City,Kyle Naughton,26
22550,away,Swansea City,Alfie Mawson,6
22550,away,Swansea City,Martin Olsson,16
22550,away,Swansea City,Renato Sanches,35
22550,away,Swansea City,Sam Clucas,17
22550,away,Swansea City,Tom Carroll,14
22550,away,Swansea City,Roque Mesa,51
22550,away,Swansea City,Jordan Ayew,18
22550,away,Swansea City,Tammy Abraham,10
22551,home,West Bromwich Albion,Ben Foster,1
22551,home,West Bromwich Albion,Jonny Evans,6
22551,home,West Bromwich Albion,Ahmed Hegazi,26
22551,home,West Bromwich Albion,Craig Dawson,25
22551,home,West Bromwich Albion,Kieran Gibbs,3
22551,home,West Bromwich Albion,Matt Phillips,10
22551,home,West Bromwich Albion,Chris Brunt,11
22551,home,West Bromwich Albion,Gareth Barry,18
22551,home,West Bromwich Albion,Jake Livermore,8
22551,home,West Bromwich Albion,Jay Rodriguez,19
22551,home,West Bromwich Albion,Hal Robson-Kanu,4
22551,away,Arsenal,Petr Cech,33
22551,away,Arsenal,Laurent Koscielny,6
22551,away,Arsenal,Shkodran Mustafi,20
22551,away,Arsenal,Calum Chambers,21
22551,away,Arsenal,Jack Wilshere,10
22551,away,Arsenal,Granit Xhaka,29
22551,away,Arsenal,Héctor Bellerín,24
22551,away,Arsenal,Sead Kolasinac,31
22551,away,Arsenal,Alexis Sánchez,7
22551,away,Arsenal,Alexandre Lacazette,9
22551,away,Arsenal,Alex Iwobi,17
22552,home,Arsenal,Petr Cech,33
22552,home,Arsenal,Rob Holding,16
22552,home,Arsenal,Shkodran Mustafi,20
22552,home,Arsenal,Calum Chambers,21
22552,home,Arsenal,Ainsley Maitland-Niles,30
22552,home,Arsenal,Granit Xhaka,29
22552,home,Arsenal,Héctor Bellerín,24
22552,home,Arsenal,Jack Wilshere,10
22552,home,Arsenal,Alexis Sánchez,7
22552,home,Arsenal,Mesut Özil,11
22552,home,Arsenal,Alexandre Lacazette,9
22552,away,Chelsea,Thibaut Courtois,13
22552,away,Chelsea,Gary Cahill,24
22552,away,Chelsea,Andreas Christensen,27
22552,away,Chelsea,César Azpilicueta,28
22552,away,Chelsea,N'Golo Kanté,7
22552,away,Chelsea,Marcos Alonso,3
22552,away,Chelsea,Cesc Fàbregas,4
22552,away,Chelsea,Tiemoué Bakayoko,14
22552,away,Chelsea,Victor Moses,15
22552,away,Chelsea,Eden Hazard,10
22552,away,Chelsea,Álvaro Morata,9
22553,home,Brighton and Hove Albion,Mat Ryan,1
22553,home,Brighton and Hove Albion,Lewis Dunk,5
22553,home,Brighton and Hove Albion,Shane Duffy,22
22553,home,Brighton and Hove Albion,Ezequiel Schelotto,21
22553,home,Brighton and Hove Albion,Markus Suttner,29
22553,home,Brighton and Hove Albion,Davy Pröpper,24
22553,home,Brighton and Hove Albion,Anthony Knockaert,11
22553,home,Brighton and Hove Albion,José Izquierdo,19
22553,home,Brighton and Hove Albion,Dale Stephens,6
22553,home,Brighton and Hove Albion,Pascal Groß,13
22553,home,Brighton and Hove Albion,Glenn Murray,17
22553,away,AFC Bournemouth,Asmir Begovic,27
22553,away,AFC Bournemouth,Charlie Daniels,11
22553,away,AFC Bournemouth,Steve Cook,3
22553,away,AFC Bournemouth,Adam Smith,15
22553,away,AFC Bournemouth,Simon Francis,2
22553,away,AFC Bournemouth,Lewis Cook,16
22553,away,AFC Bournemouth,Harry Arter,8
22553,away,AFC Bournemouth,Jordon Ibe,33
22553,away,AFC Bournemouth,Marc Pugh,7
