home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Hard Rock,Carib Hurricane,2011-09-04,2,1,F,grenada,Hard Rock (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Hard Rock,2011-09-10,1,1,F,grenada,Asoms Paradise (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
South Stars,Carib Hurricane,2011-09-10,1,2,F,grenada,South Stars (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Grenada Boys Secondary School,2011-09-11,0,0,F,grenada,Queens Park Rangers (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Ball Dogs,Fontenoy United,2011-09-11,1,2,F,grenada,Ball Dogs (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Eagles Super Strikers,2011-09-11,0,3,F,grenada,Chantimelle (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,South Stars,2011-09-18,6,0,F,grenada,Chantimelle (Grenada),South Stars (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Queens Park Rangers,2011-09-18,0,3,F,grenada,Fontenoy United (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Chantimelle,2011-09-24,1,1,F,grenada,Fontenoy United (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Ball Dogs,2011-09-25,1,0,F,grenada,Grenada Boys Secondary School (Grenada),Ball Dogs (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,South Stars,2011-09-25,3,2,F,grenada,Eagles Super Strikers (Grenada),South Stars (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Queens Park Rangers,2011-09-25,3,1,F,grenada,Hard Rock (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Asoms Paradise,2011-09-26,1,3,F,grenada,Carib Hurricane (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Fontenoy United,2011-10-01,1,2,F,grenada,Eagles Super Strikers (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Carib Hurricane,2011-10-01,2,1,F,grenada,Queens Park Rangers (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
South Stars,Asoms Paradise,2011-10-01,0,13,F,grenada,South Stars (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Ball Dogs,Hard Rock,2011-10-02,1,4,F,grenada,Ball Dogs (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Grenada Boys Secondary School,2011-10-02,0,3,F,grenada,Chantimelle (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Queens Park Rangers,2011-10-08,1,1,F,grenada,Asoms Paradise (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Eagles Super Strikers,2011-10-09,1,0,F,grenada,Grenada Boys Secondary School (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,South Stars,2011-10-09,3,0,F,grenada,Fontenoy United (Grenada),South Stars (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Hard Rock,2011-10-09,0,1,F,grenada,Chantimelle (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Ball Dogs,2011-10-10,6,2,F,grenada,Carib Hurricane (Grenada),Ball Dogs (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Queens Park Rangers,2011-10-16,2,2,F,grenada,Chantimelle (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
South Stars,Hard Rock,2011-10-16,0,3,F,grenada,South Stars (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Carib Hurricane,2011-10-22,1,2,F,grenada,Chantimelle (Grenada),Carib Hurricane (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
