scoring_player,scoring_team,time,GH,GA,game,date,season
Julien Faussurier,ESTAC Troyes,55,2,0,ESTAC Troyes vs. Stade de Reims 4:2,2013-03-09,2012-2013
Nicolas de Préville,Stade de Reims,65,2,1,ESTAC Troyes vs. Stade de Reims 4:2,2013-03-09,2012-2013
Corentin Jean,ESTAC Troyes,70,3,1,ESTAC Troyes vs. Stade de Reims 4:2,2013-03-09,2012-2013
Odaïr Fortes,Stade de Reims,77,3,2,ESTAC Troyes vs. Stade de Reims 4:2,2013-03-09,2012-2013
Mohamed Yattara,ESTAC Troyes,90,4,2,ESTAC Troyes vs. Stade de Reims 4:2,2013-03-09,2012-2013
Cédric Barbosa,Évian Thonon Gaillard,44,1,0,Évian Thonon Gaillard vs. FC Sochaux 5:1,2013-03-09,2012-2013
Cédric Bakambu,FC Sochaux,53,1,1,Évian Thonon Gaillard vs. FC Sochaux 5:1,2013-03-09,2012-2013
Saber Khalifa,Évian Thonon Gaillard,64,2,1,Évian Thonon Gaillard vs. FC Sochaux 5:1,2013-03-09,2012-2013
Kévin Bérigaud,Évian Thonon Gaillard,71,3,1,Évian Thonon Gaillard vs. FC Sochaux 5:1,2013-03-09,2012-2013
Cédric Barbosa,Évian Thonon Gaillard,74,4,1,Évian Thonon Gaillard vs. FC Sochaux 5:1,2013-03-09,2012-2013
Saber Khalifa,Évian Thonon Gaillard,78,5,1,Évian Thonon Gaillard vs. FC Sochaux 5:1,2013-03-09,2012-2013
Adrien Rabiot,Toulouse FC,45,0,1,Stade Brestois 29 vs. Toulouse FC 0:1,2013-03-09,2012-2013
Maor Melikson,Valenciennes FC,24,1,0,Valenciennes FC vs. Lille OSC 1:3,2013-03-09,2012-2013
Ronny Rodelin,Lille OSC,55,1,1,Valenciennes FC vs. Lille OSC 1:3,2013-03-09,2012-2013
Túlio de Melo,Lille OSC,82,1,2,Valenciennes FC vs. Lille OSC 1:3,2013-03-09,2012-2013
Benoît Pedretti,Lille OSC,90,1,3,Valenciennes FC vs. Lille OSC 1:3,2013-03-09,2012-2013
Stéphane Bahoken,OGC Nice,12,1,0,OGC Nice vs. Montpellier HSC 2:0,2013-03-10,2012-2013
Stéphane Bahoken,OGC Nice,24,2,0,OGC Nice vs. Montpellier HSC 2:0,2013-03-10,2012-2013
Cheick Diabaté,Girondins Bordeaux,57,1,0,Girondins Bordeaux vs. SC Bastia 1:0,2013-03-10,2012-2013
Florian Thauvin,SC Bastia,45,1,0,SC Bastia vs. Olympique Lyonnais 4:1,2013-03-16,2012-2013
Lisandro López,Olympique Lyonnais,54,1,1,SC Bastia vs. Olympique Lyonnais 4:1,2013-03-16,2012-2013
Anthony Modeste,SC Bastia,56,2,1,SC Bastia vs. Olympique Lyonnais 4:1,2013-03-16,2012-2013
Claudio Beauvue,SC Bastia,61,3,1,SC Bastia vs. Olympique Lyonnais 4:1,2013-03-16,2012-2013
Wahbi Khazri,SC Bastia,87,4,1,SC Bastia vs. Olympique Lyonnais 4:1,2013-03-16,2012-2013
Julien Quercia,FC Lorient,3,1,0,FC Lorient vs. Stade Brestois 29 4:0,2013-03-16,2012-2013
Yann Jouffre,FC Lorient,8,2,0,FC Lorient vs. Stade Brestois 29 4:0,2013-03-16,2012-2013
Wesley Lautoa,FC Lorient,39,3,0,FC Lorient vs. Stade Brestois 29 4:0,2013-03-16,2012-2013
Gilles Sunu,FC Lorient,81,4,0,FC Lorient vs. Stade Brestois 29 4:0,2013-03-16,2012-2013
Ryad Boudebouz,FC Sochaux,8,1,0,FC Sochaux vs. Valenciennes FC 1:1,2013-03-16,2012-2013
Opa Nguette,Valenciennes FC,82,1,1,FC Sochaux vs. Valenciennes FC 1:1,2013-03-16,2012-2013
Salomon Kalou,Lille OSC,7,1,0,Lille OSC vs. Évian Thonon Gaillard 1:2,2013-03-16,2012-2013
Saber Khalifa,Évian Thonon Gaillard,30,1,1,Lille OSC vs. Évian Thonon Gaillard 1:2,2013-03-16,2012-2013
Salomon Kalou,Évian Thonon Gaillard,67,1,2,Lille OSC vs. Évian Thonon Gaillard 1:2,2013-03-16,2012-2013
Gaëtan Charbonnier,Montpellier HSC,7,1,0,Montpellier HSC vs. ESTAC Troyes 1:1,2013-03-16,2012-2013
Corentin Jean,ESTAC Troyes,50,1,1,Montpellier HSC vs. ESTAC Troyes 1:1,2013-03-16,2012-2013
Mohamed Fofana,Stade de Reims,32,1,0,Stade de Reims vs. Stade Rennais 1:0,2013-03-16,2012-2013
Djamel Bakar,AS Nancy Lorraine,23,1,0,AS Nancy Lorraine vs. OGC Nice 1:0,2013-03-17,2012-2013
Javier Pastore,Paris Saint-Germain,9,0,1,AS Saint-Étienne vs. Paris Saint-Germain 2:2,2013-03-17,2012-2013
Zlatan Ibrahimović,Paris Saint-Germain,18,0,2,AS Saint-Étienne vs. Paris Saint-Germain 2:2,2013-03-17,2012-2013
Alex,AS Saint-Étienne,37,1,2,AS Saint-Étienne vs. Paris Saint-Germain 2:2,2013-03-17,2012-2013
François Clerc,AS Saint-Étienne,72,2,2,AS Saint-Étienne vs. Paris Saint-Germain 2:2,2013-03-17,2012-2013
Kevin Gameiro,Paris Saint-Germain,81,1,0,Paris Saint-Germain vs. Montpellier HSC 1:0,2013-03-29,2012-2013
Pierre-Emerick Aubameyang,AS Saint-Étienne,8,0,1,ESTAC Troyes vs. AS Saint-Étienne 2:2,2013-03-30,2012-2013
Julien Faussurier,ESTAC Troyes,25,1,1,ESTAC Troyes vs. AS Saint-Étienne 2:2,2013-03-30,2012-2013
Brandão,AS Saint-Étienne,31,1,2,ESTAC Troyes vs. AS Saint-Étienne 2:2,2013-03-30,2012-2013
Benjamin Nivet,ESTAC Troyes,38,2,2,ESTAC Troyes vs. AS Saint-Étienne 2:2,2013-03-30,2012-2013
Jonathan Zebina,AC Ajaccio,18,1,0,AC Ajaccio vs. Toulouse FC 2:3,2013-03-30,2012-2013
Étienne Capoue,Toulouse FC,25,1,1,AC Ajaccio vs. Toulouse FC 2:3,2013-03-30,2012-2013
Franck Tabanou,Toulouse FC,32,1,2,AC Ajaccio vs. Toulouse FC 2:3,2013-03-30,2012-2013
Adrian Mutu,AC Ajaccio,42,2,2,AC Ajaccio vs. Toulouse FC 2:3,2013-03-30,2012-2013
Étienne Capoue,Toulouse FC,79,2,3,AC Ajaccio vs. Toulouse FC 2:3,2013-03-30,2012-2013
Floyd Ayité,Stade de Reims,12,0,1,Évian Thonon Gaillard vs. Stade de Reims 2:2,2013-03-30,2012-2013
Gaëtan Courtet,Stade de Reims,67,0,2,Évian Thonon Gaillard vs. Stade de Reims 2:2,2013-03-30,2012-2013
Yannick Sagbo,Évian Thonon Gaillard,68,1,2,Évian Thonon Gaillard vs. Stade de Reims 2:2,2013-03-30,2012-2013
Clarck N'Sikulu,Évian Thonon Gaillard,90,2,2,Évian Thonon Gaillard vs. Stade de Reims 2:2,2013-03-30,2012-2013
Jérémie Aliadiére,FC Lorient,42,0,1,Girondins Bordeaux vs. FC Lorient 1:1,2013-03-30,2012-2013
Ludovic Obraniak,Girondins Bordeaux,87,1,1,Girondins Bordeaux vs. FC Lorient 1:1,2013-03-30,2012-2013
Thomas Ayasse,AS Nancy Lorraine,78,0,1,Stade Rennais vs. AS Nancy Lorraine 0:2,2013-03-30,2012-2013
Djamel Bakar,AS Nancy Lorraine,89,0,2,Stade Rennais vs. AS Nancy Lorraine 0:2,2013-03-30,2012-2013
Rémi Gomis,Valenciennes FC,9,1,0,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
Toifilou Maoulida,SC Bastia,20,1,1,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
Gaël Danic,Valenciennes FC,30,2,1,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
Toifilou Maoulida,SC Bastia,49,2,2,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
Florian Thauvin,SC Bastia,84,2,3,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
Florian Thauvin,SC Bastia,89,2,4,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
Grégory Pujol,Valenciennes FC,90,3,4,Valenciennes FC vs. SC Bastia 3:4,2013-03-30,2012-2013
André-Pierre Gignac,Olympique Marseille,15,0,1,OGC Nice vs. Olympique Marseille 0:1,2013-03-31,2012-2013
Florian Raspentino,Stade Brestois 29,10,1,0,Stade Brestois 29 vs. Lille OSC 1:2,2013-03-31,2012-2013
Salomon Kalou,Lille OSC,18,1,1,Stade Brestois 29 vs. Lille OSC 1:2,2013-03-31,2012-2013
Nolan Roux,Lille OSC,79,1,2,Stade Brestois 29 vs. Lille OSC 1:2,2013-03-31,2012-2013
Giovanni Sio,FC Sochaux,50,0,1,Olympique Lyonnais vs. FC Sochaux 1:2,2013-03-31,2012-2013
Bafétimbi Gomis,Olympique Lyonnais,68,1,1,Olympique Lyonnais vs. FC Sochaux 1:2,2013-03-31,2012-2013
Cédric Bakambu,FC Sochaux,88,1,2,Olympique Lyonnais vs. FC Sochaux 1:2,2013-03-31,2012-2013
André-Pierre Gignac,Olympique Marseille,41,1,0,Olympique Marseille vs. Girondins Bordeaux 1:0,2013-04-05,2012-2013
Jérémy Ménez,Paris Saint-Germain,56,0,1,Stade Rennais vs. Paris Saint-Germain 0:2,2013-04-06,2012-2013
Zlatan Ibrahimović,Paris Saint-Germain,90,0,2,Stade Rennais vs. Paris Saint-Germain 0:2,2013-04-06,2012-2013
Romain Grange,AS Nancy Lorraine,67,1,0,AS Nancy Lorraine vs. ESTAC Troyes 1:0,2013-04-06,2012-2013
Souleymane Camara,Montpellier HSC,18,1,0,Montpellier HSC vs. Valenciennes FC 3:1,2013-04-06,2012-2013
Opa Nguette,Valenciennes FC,40,1,1,Montpellier HSC vs. Valenciennes FC 3:1,2013-04-06,2012-2013
Daniel Congré,Montpellier HSC,60,2,1,Montpellier HSC vs. Valenciennes FC 3:1,2013-04-06,2012-2013
Younès Belhanda,Montpellier HSC,86,3,1,Montpellier HSC vs. Valenciennes FC 3:1,2013-04-06,2012-2013
Wahbi Khazri,SC Bastia,41,1,0,SC Bastia vs. Stade Brestois 29 4:0,2013-04-06,2012-2013
Florian Thauvin,SC Bastia,50,2,0,SC Bastia vs. Stade Brestois 29 4:0,2013-04-06,2012-2013
Florian Thauvin,SC Bastia,71,3,0,SC Bastia vs. Stade Brestois 29 4:0,2013-04-06,2012-2013
Anthony Modeste,SC Bastia,79,4,0,SC Bastia vs. Stade Brestois 29 4:0,2013-04-06,2012-2013
Éric Bauthéac,OGC Nice,1,0,1,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Wissam Ben Yedder,Toulouse FC,8,1,1,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Étienne Capoue,Toulouse FC,19,2,1,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Éric Bauthéac,OGC Nice,40,2,2,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Darío Cvitanich,OGC Nice,69,2,3,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Wissam Ben Yedder,Toulouse FC,90,3,3,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Kévin Anin,OGC Nice,90,3,4,Toulouse FC vs. OGC Nice 3:4,2013-04-06,2012-2013
Bertrand Laquait,AS Saint-Étienne,78,1,0,AS Saint-Étienne vs. Évian Thonon Gaillard 1:0,2013-04-07,2012-2013
Grzegorz Krychowiak,Stade de Reims,53,1,0,Stade de Reims vs. Olympique Lyonnais 1:0,2013-04-07,2012-2013
Salomon Kalou,Lille OSC,3,1,0,Lille OSC vs. FC Lorient 5:0,2013-04-07,2012-2013
Dimitri Payet,Lille OSC,8,2,0,Lille OSC vs. FC Lorient 5:0,2013-04-07,2012-2013
Lucas Digne,Lille OSC,31,3,0,Lille OSC vs. FC Lorient 5:0,2013-04-07,2012-2013
Salomon Kalou,Lille OSC,33,4,0,Lille OSC vs. FC Lorient 5:0,2013-04-07,2012-2013
Ronny Rodelin,Lille OSC,53,5,0,Lille OSC vs. FC Lorient 5:0,2013-04-07,2012-2013
Blaise Matuidi,Paris Saint-Germain,65,0,1,ESTAC Troyes vs. Paris Saint-Germain 0:1,2013-04-13,2012-2013
Paul Alo'o Efoulou,AS Nancy Lorraine,5,0,1,AC Ajaccio vs. AS Nancy Lorraine 1:1,2013-04-13,2012-2013
Mehdi Mostefa,AC Ajaccio,8,1,1,AC Ajaccio vs. AS Nancy Lorraine 1:1,2013-04-13,2012-2013
Jean-Armel Kana-Biyik,Évian Thonon Gaillard,2,1,0,Évian Thonon Gaillard vs. Stade Rennais 4:2,2013-04-13,2012-2013
Julien Féret,Stade Rennais,22,1,1,Évian Thonon Gaillard vs. Stade Rennais 4:2,2013-04-13,2012-2013
Kévin Bérigaud,Évian Thonon Gaillard,34,2,1,Évian Thonon Gaillard vs. Stade Rennais 4:2,2013-04-13,2012-2013
John Boye,Stade Rennais,69,2,2,Évian Thonon Gaillard vs. Stade Rennais 4:2,2013-04-13,2012-2013
Miloš Ninković,Évian Thonon Gaillard,79,3,2,Évian Thonon Gaillard vs. Stade Rennais 4:2,2013-04-13,2012-2013
Yannick Sagbo,Évian Thonon Gaillard,83,4,2,Évian Thonon Gaillard vs. Stade Rennais 4:2,2013-04-13,2012-2013
Yann Jouffre,FC Lorient,45,1,0,FC Lorient vs. SC Bastia 4:1,2013-04-13,2012-2013
Benjamin Corgnet,FC Lorient,55,2,0,FC Lorient vs. SC Bastia 4:1,2013-04-13,2012-2013
Anthony Modeste,SC Bastia,59,2,1,FC Lorient vs. SC Bastia 4:1,2013-04-13,2012-2013
Jérémie Aliadiére,FC Lorient,75,3,1,FC Lorient vs. SC Bastia 4:1,2013-04-13,2012-2013
Jérémie Aliadiére,FC Lorient,83,4,1,FC Lorient vs. SC Bastia 4:1,2013-04-13,2012-2013
Lamine Sané,Girondins Bordeaux,11,1,0,Girondins Bordeaux vs. Montpellier HSC 4:2,2013-04-13,2012-2013
Cheick Diabaté,Girondins Bordeaux,24,2,0,Girondins Bordeaux vs. Montpellier HSC 4:2,2013-04-13,2012-2013
Jaroslav Plašil,Girondins Bordeaux,26,3,0,Girondins Bordeaux vs. Montpellier HSC 4:2,2013-04-13,2012-2013
Rémy Cabella,Montpellier HSC,45,3,1,Girondins Bordeaux vs. Montpellier HSC 4:2,2013-04-13,2012-2013
Henri Saivet,Girondins Bordeaux,54,4,1,Girondins Bordeaux vs. Montpellier HSC 4:2,2013-04-13,2012-2013
Benjamin Stambouli,Montpellier HSC,90,4,2,Girondins Bordeaux vs. Montpellier HSC 4:2,2013-04-13,2012-2013
Nicolas Fauvergue,Stade de Reims,28,0,1,Stade Brestois 29 vs. Stade de Reims 0:2,2013-04-13,2012-2013
Diego Rigonato,Stade de Reims,77,0,2,Stade Brestois 29 vs. Stade de Reims 0:2,2013-04-13,2012-2013
Mahamane Traoré,OGC Nice,51,1,0,OGC Nice vs. FC Sochaux 3:0,2013-04-14,2012-2013
Didier Digard,OGC Nice,59,2,0,OGC Nice vs. FC Sochaux 3:0,2013-04-14,2012-2013
Darío Cvitanich,OGC Nice,84,3,0,OGC Nice vs. FC Sochaux 3:0,2013-04-14,2012-2013
Clément Grenier,Olympique Lyonnais,8,1,0,Olympique Lyonnais vs. Toulouse FC 3:1,2013-04-14,2012-2013
Wissam Ben Yedder,Toulouse FC,28,1,1,Olympique Lyonnais vs. Toulouse FC 3:1,2013-04-14,2012-2013
Bakary Koné,Olympique Lyonnais,49,2,1,Olympique Lyonnais vs. Toulouse FC 3:1,2013-04-14,2012-2013
Bafétimbi Gomis,Olympique Lyonnais,63,3,1,Olympique Lyonnais vs. Toulouse FC 3:1,2013-04-14,2012-2013
Lisandro López,Olympique Lyonnais,29,0,1,Montpellier HSC vs. Olympique Lyonnais 1:2,2013-04-19,2012-2013
Younès Belhanda,Montpellier HSC,41,1,1,Montpellier HSC vs. Olympique Lyonnais 1:2,2013-04-19,2012-2013
Clément Grenier,Olympique Lyonnais,90,1,2,Montpellier HSC vs. Olympique Lyonnais 1:2,2013-04-19,2012-2013
Benoît Cheyrou,Olympique Marseille,45,1,0,Olympique Marseille vs. Stade Brestois 29 1:0,2013-04-20,2012-2013
Wahbi Khazri,SC Bastia,47,1,0,SC Bastia vs. Lille OSC 1:2,2013-04-21,2012-2013
Lucas Digne,Lille OSC,85,1,1,SC Bastia vs. Lille OSC 1:2,2013-04-21,2012-2013
Marko Baša,Lille OSC,90,1,2,SC Bastia vs. Lille OSC 1:2,2013-04-21,2012-2013
Paul Alo'o Efoulou,AS Nancy Lorraine,21,1,0,AS Nancy Lorraine vs. Évian Thonon Gaillard 3:1,2013-04-21,2012-2013
Saber Khalifa,Évian Thonon Gaillard,34,1,1,AS Nancy Lorraine vs. Évian Thonon Gaillard 3:1,2013-04-21,2012-2013
Benjamin Moukandjo,AS Nancy Lorraine,65,2,1,AS Nancy Lorraine vs. Évian Thonon Gaillard 3:1,2013-04-21,2012-2013
Benjamin Moukandjo,AS Nancy Lorraine,80,3,1,AS Nancy Lorraine vs. Évian Thonon Gaillard 3:1,2013-04-21,2012-2013
Ryad Boudebouz,FC Sochaux,34,1,0,FC Sochaux vs. Girondins Bordeaux 2:2,2013-04-21,2012-2013
Mariano,Girondins Bordeaux,51,1,1,FC Sochaux vs. Girondins Bordeaux 2:2,2013-04-21,2012-2013
Cédric Bakambu,FC Sochaux,64,2,1,FC Sochaux vs. Girondins Bordeaux 2:2,2013-04-21,2012-2013
Cheick Diabaté,Girondins Bordeaux,78,2,2,FC Sochaux vs. Girondins Bordeaux 2:2,2013-04-21,2012-2013
Grégory Pujol,Valenciennes FC,57,0,1,Stade de Reims vs. Valenciennes FC 0:1,2013-04-21,2012-2013
Jérémie Aliadiére,FC Lorient,77,0,1,Toulouse FC vs. FC Lorient 0:1,2013-04-21,2012-2013
Jérémy Ménez,Paris Saint-Germain,10,1,0,Paris Saint-Germain vs. OGC Nice 3:0,2013-04-21,2012-2013
Zlatan Ibrahimović,Paris Saint-Germain,65,2,0,Paris Saint-Germain vs. OGC Nice 3:0,2013-04-21,2012-2013
Clément Chantôme,Paris Saint-Germain,88,3,0,Paris Saint-Germain vs. OGC Nice 3:0,2013-04-21,2012-2013
Adrian Mutu,AC Ajaccio,15,0,1,AS Saint-Étienne vs. AC Ajaccio 4:2,2013-04-24,2012-2013
Pierre-Emerick Aubameyang,AS Saint-Étienne,23,1,1,AS Saint-Étienne vs. AC Ajaccio 4:2,2013-04-24,2012-2013
Mathieu Bodmer,AS Saint-Étienne,48,2,1,AS Saint-Étienne vs. AC Ajaccio 4:2,2013-04-24,2012-2013
Renaud Cohade,AS Saint-Étienne,50,3,1,AS Saint-Étienne vs. AC Ajaccio 4:2,2013-04-24,2012-2013
Adrian Mutu,AC Ajaccio,76,3,2,AS Saint-Étienne vs. AC Ajaccio 4:2,2013-04-24,2012-2013
Pierre-Emerick Aubameyang,AS Saint-Étienne,88,4,2,AS Saint-Étienne vs. AC Ajaccio 4:2,2013-04-24,2012-2013
Jean-Christophe Bahebeck,ESTAC Troyes,5,0,1,Stade Rennais vs. ESTAC Troyes 1:2,2013-04-24,2012-2013
Jérémie Bréchet,ESTAC Troyes,27,0,2,Stade Rennais vs. ESTAC Troyes 1:2,2013-04-24,2012-2013
Julien Féret,Stade Rennais,31,1,2,Stade Rennais vs. ESTAC Troyes 1:2,2013-04-24,2012-2013
Salomon Kalou,Lille OSC,26,1,0,Lille OSC vs. FC Sochaux 3:3,2013-04-26,2012-2013
Salomon Kalou,Lille OSC,45,2,0,Lille OSC vs. FC Sochaux 3:3,2013-04-26,2012-2013
Marko Baša,Lille OSC,48,3,0,Lille OSC vs. FC Sochaux 3:3,2013-04-26,2012-2013
Cédric Kanté,FC Sochaux,79,3,1,Lille OSC vs. FC Sochaux 3:3,2013-04-26,2012-2013
Vincent Nogueira,FC Sochaux,84,3,2,Lille OSC vs. FC Sochaux 3:3,2013-04-26,2012-2013
Vincent Nogueira,FC Sochaux,87,3,3,Lille OSC vs. FC Sochaux 3:3,2013-04-26,2012-2013
Mathieu Valbuena,Olympique Marseille,25,0,1,FC Lorient vs. Olympique Marseille 0:1,2013-04-27,2012-2013
Anthony Mounier,Montpellier HSC,56,0,1,AC Ajaccio vs. Montpellier HSC 2:1,2013-04-27,2012-2013
Andy Delort,AC Ajaccio,82,1,1,AC Ajaccio vs. Montpellier HSC 2:1,2013-04-27,2012-2013
Dennis Oliech,AC Ajaccio,90,2,1,AC Ajaccio vs. Montpellier HSC 2:1,2013-04-27,2012-2013
Abdoulaye Doucouré,Stade Rennais,28,0,1,Stade Brestois 29 vs. Stade Rennais 0:2,2013-04-27,2012-2013
Victor Montaño,Stade Rennais,37,0,2,Stade Brestois 29 vs. Stade Rennais 0:2,2013-04-27,2012-2013
Kurt Zouma,AS Saint-Étienne,29,0,1,Olympique Lyonnais vs. AS Saint-Étienne 1:1,2013-04-28,2012-2013
Yoann Gourcuff,Olympique Lyonnais,54,1,1,Olympique Lyonnais vs. AS Saint-Étienne 1:1,2013-04-28,2012-2013
Mohamed Yattara,ESTAC Troyes,21,0,1,OGC Nice vs. ESTAC Troyes 3:1,2013-04-28,2012-2013
Renato Civelli,OGC Nice,34,1,1,OGC Nice vs. ESTAC Troyes 3:1,2013-04-28,2012-2013
Darío Cvitanich,OGC Nice,45,2,1,OGC Nice vs. ESTAC Troyes 3:1,2013-04-28,2012-2013
Luigi Bruins,OGC Nice,77,3,1,OGC Nice vs. ESTAC Troyes 3:1,2013-04-28,2012-2013
Javier Pastore,Paris Saint-Germain,50,0,1,Évian Thonon Gaillard vs. Paris Saint-Germain 0:1,2013-04-28,2012-2013
André-Pierre Gignac,Olympique Marseille,12,1,0,Olympique Marseille vs. SC Bastia 2:1,2013-05-04,2012-2013
Florian Thauvin,SC Bastia,46,1,1,Olympique Marseille vs. SC Bastia 2:1,2013-05-04,2012-2013
André-Pierre Gignac,Olympique Marseille,81,2,1,Olympique Marseille vs. SC Bastia 2:1,2013-05-04,2012-2013
Jean-Christophe Bahebeck,ESTAC Troyes,78,1,0,ESTAC Troyes vs. Évian Thonon Gaillard 1:0,2013-05-04,2012-2013
Sloan Privat,FC Sochaux,30,1,0,FC Sochaux vs. FC Lorient 1:0,2013-05-04,2012-2013
Marco Estrada,Montpellier HSC,11,1,0,Montpellier HSC vs. Stade Brestois 29 2:1,2013-05-04,2012-2013
Florian Raspentino,Stade Brestois 29,19,1,1,Montpellier HSC vs. Stade Brestois 29 2:1,2013-05-04,2012-2013
Souleymane Camara,Montpellier HSC,74,2,1,Montpellier HSC vs. Stade Brestois 29 2:1,2013-05-04,2012-2013
Adrian Mutu,AC Ajaccio,24,0,1,Stade de Reims vs. AC Ajaccio 1:1,2013-05-04,2012-2013
Aïssa Mandi,Stade de Reims,36,1,1,Stade de Reims vs. AC Ajaccio 1:1,2013-05-04,2012-2013
Wissam Ben Yedder,Toulouse FC,20,1,0,Toulouse FC vs. Lille OSC 4:2,2013-05-04,2012-2013
Étienne Didot,Toulouse FC,32,2,0,Toulouse FC vs. Lille OSC 4:2,2013-05-04,2012-2013
Marko Baša,Lille OSC,38,2,1,Toulouse FC vs. Lille OSC 4:2,2013-05-04,2012-2013
Salomon Kalou,Lille OSC,48,2,2,Toulouse FC vs. Lille OSC 4:2,2013-05-04,2012-2013
Daniel Braaten,Toulouse FC,56,3,2,Toulouse FC vs. Lille OSC 4:2,2013-05-04,2012-2013
Eden Ben Basat,Toulouse FC,89,4,2,Toulouse FC vs. Lille OSC 4:2,2013-05-04,2012-2013
Darío Cvitanich,OGC Nice,52,0,1,Stade Rennais vs. OGC Nice 0:3,2013-05-05,2012-2013
Darío Cvitanich,OGC Nice,71,0,2,Stade Rennais vs. OGC Nice 0:3,2013-05-05,2012-2013
Éric Bauthéac,OGC Nice,84,0,3,Stade Rennais vs. OGC Nice 0:3,2013-05-05,2012-2013
Bafétimbi Gomis,Olympique Lyonnais,48,0,1,AS Nancy Lorraine vs. Olympique Lyonnais 0:3,2013-05-05,2012-2013
Yoann Gourcuff,Olympique Lyonnais,80,0,2,AS Nancy Lorraine vs. Olympique Lyonnais 0:3,2013-05-05,2012-2013
Bafétimbi Gomis,Olympique Lyonnais,89,0,3,AS Nancy Lorraine vs. Olympique Lyonnais 0:3,2013-05-05,2012-2013
Gaël Danic,Valenciennes FC,17,0,1,Paris Saint-Germain vs. Valenciennes FC 1:1,2013-05-05,2012-2013
Alex,Paris Saint-Germain,82,1,1,Paris Saint-Germain vs. Valenciennes FC 1:1,2013-05-05,2012-2013
Salomon Kalou,Lille OSC,20,1,0,Lille OSC vs. Stade de Reims 3:0,2013-05-10,2012-2013
Dimitri Payet,Lille OSC,49,2,0,Lille OSC vs. Stade de Reims 3:0,2013-05-10,2012-2013
Salomon Kalou,Lille OSC,77,3,0,Lille OSC vs. Stade de Reims 3:0,2013-05-10,2012-2013
André Ayew,Olympique Marseille,45,1,0,Olympique Marseille vs. Toulouse FC 2:1,2013-05-11,2012-2013
André Ayew,Olympique Marseille,62,2,0,Olympique Marseille vs. Toulouse FC 2:1,2013-05-11,2012-2013
Eden Ben Basat,Toulouse FC,83,2,1,Olympique Marseille vs. Toulouse FC 2:1,2013-05-11,2012-2013
Florian Jarjat,ESTAC Troyes,17,0,1,AC Ajaccio vs. ESTAC Troyes 0:1,2013-05-11,2012-2013
André Poko,Girondins Bordeaux,41,1,0,Girondins Bordeaux vs. AS Nancy Lorraine 3:2,2013-05-11,2012-2013
Henri Saivet,Girondins Bordeaux,45,2,0,Girondins Bordeaux vs. AS Nancy Lorraine 3:2,2013-05-11,2012-2013
Lossémy Karaboué,AS Nancy Lorraine,65,2,1,Girondins Bordeaux vs. AS Nancy Lorraine 3:2,2013-05-11,2012-2013
Salif Sané,AS Nancy Lorraine,79,2,2,Girondins Bordeaux vs. AS Nancy Lorraine 3:2,2013-05-11,2012-2013
Cheick Diabaté,Girondins Bordeaux,86,3,2,Girondins Bordeaux vs. AS Nancy Lorraine 3:2,2013-05-11,2012-2013
Claudio Beauvue,SC Bastia,16,1,0,SC Bastia vs. Montpellier HSC 3:1,2013-05-11,2012-2013
John Utaka,Montpellier HSC,31,1,1,SC Bastia vs. Montpellier HSC 3:1,2013-05-11,2012-2013
Anthony Modeste,SC Bastia,32,2,1,SC Bastia vs. Montpellier HSC 3:1,2013-05-11,2012-2013
Anthony Modeste,SC Bastia,87,3,1,SC Bastia vs. Montpellier HSC 3:1,2013-05-11,2012-2013
Sloan Privat,FC Sochaux,47,0,1,Stade Brestois 29 vs. FC Sochaux 0:2,2013-05-11,2012-2013
Sloan Privat,FC Sochaux,81,0,2,Stade Brestois 29 vs. FC Sochaux 0:2,2013-05-11,2012-2013
Jonathan Pitroipa,Stade Rennais,31,0,1,Valenciennes FC vs. Stade Rennais 4:1,2013-05-11,2012-2013
Maor Melikson,Valenciennes FC,39,1,1,Valenciennes FC vs. Stade Rennais 4:1,2013-05-11,2012-2013
Gaël Danic,Valenciennes FC,68,2,1,Valenciennes FC vs. Stade Rennais 4:1,2013-05-11,2012-2013
Kenny Lala,Valenciennes FC,83,3,1,Valenciennes FC vs. Stade Rennais 4:1,2013-05-11,2012-2013
José Saez,Valenciennes FC,90,4,1,Valenciennes FC vs. Stade Rennais 4:1,2013-05-11,2012-2013
Kévin Monnet-Paquet,FC Lorient,51,1,0,FC Lorient vs. AS Saint-Étienne 3:1,2013-05-12,2012-2013
Fabien Robert,FC Lorient,67,2,0,FC Lorient vs. AS Saint-Étienne 3:1,2013-05-12,2012-2013
Kurt Zouma,AS Saint-Étienne,80,2,1,FC Lorient vs. AS Saint-Étienne 3:1,2013-05-12,2012-2013
