scoring_player,scoring_team,time,GH,GA,game,date,season
Jérôme Le Moigne,RC Lens,28,1,0,RC Lens vs. Stade Rennais 2:1,2013-01-06,2012-2013
Julien Féret,Stade Rennais,81,1,1,RC Lens vs. Stade Rennais 2:1,2013-01-06,2012-2013
Kévin Théophile-Catherine,RC Lens,87,2,1,RC Lens vs. Stade Rennais 2:1,2013-01-06,2012-2013
Billal El Fathi,CS Meaux,30,1,0,CS Meaux vs. Stade Portelois 1:0,2013-01-06,2012-2013
Mickaël Le Bihan,CS Sedan,60,0,1,CA Pontarlier vs. CS Sedan 1:2,2013-01-06,2012-2013
Adrien De Morais,CA Pontarlier,62,1,1,CA Pontarlier vs. CS Sedan 1:2,2013-01-06,2012-2013
Mickaël Le Bihan,CS Sedan,90,1,2,CA Pontarlier vs. CS Sedan 1:2,2013-01-06,2012-2013
Tayeb Gourmat,Avenir Foot Lòzere,19,1,0,Avenir Foot Lòzere vs. AC Arles-Avignon 2:0,2013-01-06,2012-2013
Tayeb Gourmat,Avenir Foot Lòzere,90,2,0,Avenir Foot Lòzere vs. AC Arles-Avignon 2:0,2013-01-06,2012-2013
Marvin Seck,Luçon VF,29,1,0,Luçon VF vs. Stade Brestois 29 2:4 i.E.,2013-01-06,2012-2013
Geoffrey Dernis,Stade Brestois 29,41,1,1,Luçon VF vs. Stade Brestois 29 2:4 i.E.,2013-01-06,2012-2013
Alassane N'Diaye,CA Bastia,38,1,0,CA Bastia vs. SC Bastia 2:0,2013-01-06,2012-2013
Jean-François Grimaldi,CA Bastia,42,2,0,CA Bastia vs. SC Bastia 2:0,2013-01-06,2012-2013
Filip Đorđević,FC Nantes,14,0,1,FC Dieppe vs. FC Nantes 2:3,2013-01-06,2012-2013
Cyril Guyot,FC Dieppe,47,1,1,FC Dieppe vs. FC Nantes 2:3,2013-01-06,2012-2013
Filip Đorđević,FC Nantes,69,1,2,FC Dieppe vs. FC Nantes 2:3,2013-01-06,2012-2013
Adrien Trebel,FC Nantes,77,1,3,FC Dieppe vs. FC Nantes 2:3,2013-01-06,2012-2013
Jonathan Mortoire,FC Dieppe,90,2,3,FC Dieppe vs. FC Nantes 2:3,2013-01-06,2012-2013
Ezequiel Lavezzi,Paris Saint-Germain,7,0,1,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Blaise Matuidi,Paris Saint-Germain,10,0,2,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Mustapha Aït Bouhou,Arras Football,26,1,2,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Zoumana Camara,Paris Saint-Germain,40,1,3,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Arnaud Despres,Arras Football,52,2,3,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Ezequiel Lavezzi,Paris Saint-Germain,68,2,4,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Sébastien Bernard,Arras Football,81,3,4,Arras Football vs. Paris Saint-Germain 3:4,2013-01-06,2012-2013
Mathieu Dossevi,Valenciennes FC,75,0,1,FC Istres vs. Valenciennes FC 4:3 i.E.,2013-01-07,2012-2013
Yahya Cherif,FC Istres,90,1,1,FC Istres vs. Valenciennes FC 4:3 i.E.,2013-01-07,2012-2013
Nassim Akrour,FC Istres,102,2,1,FC Istres vs. Valenciennes FC 4:3 i.E.,2013-01-07,2012-2013
Nassim Akrour,FC Istres,103,3,1,FC Istres vs. Valenciennes FC 4:3 i.E.,2013-01-07,2012-2013
Vincent Aboubakar,Valenciennes FC,111,3,2,FC Istres vs. Valenciennes FC 4:3 i.E.,2013-01-07,2012-2013
Rudy Mater,Valenciennes FC,114,3,3,FC Istres vs. Valenciennes FC 4:3 i.E.,2013-01-07,2012-2013
Ludovic Giuly,FC Lorient,74,0,1,CS Sedan vs. FC Lorient 0:1,2013-01-22,2012-2013
Judicaël Crillon,SAS Épinal,59,1,0,SAS Épinal vs. FC Nantes 4:3 i.E.,2013-01-22,2012-2013
Filip Đorđević,FC Nantes,90,1,1,SAS Épinal vs. FC Nantes 4:3 i.E.,2013-01-22,2012-2013
Alexandre Bonnet,Havre AC,80,0,1,Avenir Foot Lòzere vs. Havre AC 0:3,2013-01-22,2012-2013
El-Hadji Ba,Havre AC,85,0,2,Avenir Foot Lòzere vs. Havre AC 0:3,2013-01-22,2012-2013
Walid Mesloub,Havre AC,90,0,3,Avenir Foot Lòzere vs. Havre AC 0:3,2013-01-22,2012-2013
Marcos,ESTAC Troyes,29,0,1,Vendée Fontenay vs. ESTAC Troyes 0:5,2013-01-22,2012-2013
Grégory Bettiol,ESTAC Troyes,41,0,2,Vendée Fontenay vs. ESTAC Troyes 0:5,2013-01-22,2012-2013
Jean-Christophe Bahebeck,ESTAC Troyes,83,0,3,Vendée Fontenay vs. ESTAC Troyes 0:5,2013-01-22,2012-2013
Fabien Camus,ESTAC Troyes,89,0,4,Vendée Fontenay vs. ESTAC Troyes 0:5,2013-01-22,2012-2013
Fabien Camus,ESTAC Troyes,90,0,5,Vendée Fontenay vs. ESTAC Troyes 0:5,2013-01-22,2012-2013
Kévin Bérigaud,Évian Thonon Gaillard,24,0,1,USSA Vertou vs. Évian Thonon Gaillard 0:2,2013-01-22,2012-2013
Youssef Adnane,Évian Thonon Gaillard,90,0,2,USSA Vertou vs. Évian Thonon Gaillard 0:2,2013-01-22,2012-2013
Alexy Bosetti,OGC Nice,7,1,0,OGC Nice vs. AS Nancy Lorraine 2:4 i.E.,2013-01-23,2012-2013
Paul Alo'o Efoulou,AS Nancy Lorraine,23,1,1,OGC Nice vs. AS Nancy Lorraine 2:4 i.E.,2013-01-23,2012-2013
Paul Alo'o Efoulou,AS Nancy Lorraine,57,1,2,OGC Nice vs. AS Nancy Lorraine 2:4 i.E.,2013-01-23,2012-2013
Darío Cvitanich,OGC Nice,90,2,2,OGC Nice vs. AS Nancy Lorraine 2:4 i.E.,2013-01-23,2012-2013
Gaëtan Charbonnier,Montpellier HSC,16,1,0,Montpellier HSC vs. FC Sochaux 2:3 n.V.,2013-01-23,2012-2013
Roy Contout,FC Sochaux,43,1,1,Montpellier HSC vs. FC Sochaux 2:3 n.V.,2013-01-23,2012-2013
Mathieu Deplagne,Montpellier HSC,51,2,1,Montpellier HSC vs. FC Sochaux 2:3 n.V.,2013-01-23,2012-2013
Cédric Bakambu,FC Sochaux,79,2,2,Montpellier HSC vs. FC Sochaux 2:3 n.V.,2013-01-23,2012-2013
Yassine Mikari,FC Sochaux,108,2,3,Montpellier HSC vs. FC Sochaux 2:3 n.V.,2013-01-23,2012-2013
Hassan Benkajjane,US Raon-l'Etape,18,1,0,US Raon-l'Etape vs. FC Istres 1:0,2013-01-23,2012-2013
Alassane N'Diaye,CA Bastia,63,1,0,CA Bastia vs. Stade Brestois 29 1:3,2013-01-23,2012-2013
Johan Martial,Stade Brestois 29,68,1,1,CA Bastia vs. Stade Brestois 29 1:3,2013-01-23,2012-2013
Charlison Benschop,Stade Brestois 29,83,1,2,CA Bastia vs. Stade Brestois 29 1:3,2013-01-23,2012-2013
Eden Ben Basat,Stade Brestois 29,89,1,3,CA Bastia vs. Stade Brestois 29 1:3,2013-01-23,2012-2013
Pierrick Valdivia,RC Lens,23,0,1,Stade Bordelais vs. RC Lens 0:3,2013-01-23,2012-2013
Jérémie Bela,RC Lens,52,0,2,Stade Bordelais vs. RC Lens 0:3,2013-01-23,2012-2013
Yoann Touzghar,RC Lens,59,0,3,Stade Bordelais vs. RC Lens 0:3,2013-01-23,2012-2013
Sébastian Ligoule,AS Moulins,4,1,0,AS Moulins vs. Girondins Bordeaux 1:2,2013-01-23,2012-2013
Benoît Trémoulinas,Girondins Bordeaux,53,1,1,AS Moulins vs. Girondins Bordeaux 1:2,2013-01-23,2012-2013
David Bellion,Girondins Bordeaux,59,1,2,AS Moulins vs. Girondins Bordeaux 1:2,2013-01-23,2012-2013
Kevin Gameiro,Paris Saint-Germain,8,1,0,Paris Saint-Germain vs. Toulouse FC 3:1,2013-01-23,2012-2013
Franck Tabanou,Toulouse FC,18,1,1,Paris Saint-Germain vs. Toulouse FC 3:1,2013-01-23,2012-2013
Javier Pastore,Paris Saint-Germain,48,2,1,Paris Saint-Germain vs. Toulouse FC 3:1,2013-01-23,2012-2013
Ezequiel Lavezzi,Paris Saint-Germain,66,3,1,Paris Saint-Germain vs. Toulouse FC 3:1,2013-01-23,2012-2013
Richard Pelletier,Stade Plabennec,28,1,0,Stade Plabennec vs. Lille OSC 1:3,2013-01-24,2012-2013
Nicolas Kernévez,Lille OSC,32,1,1,Stade Plabennec vs. Lille OSC 1:3,2013-01-24,2012-2013
Nolan Roux,Lille OSC,48,1,2,Stade Plabennec vs. Lille OSC 1:3,2013-01-24,2012-2013
Túlio de Melo,Lille OSC,67,1,3,Stade Plabennec vs. Lille OSC 1:3,2013-01-24,2012-2013
Mathieu Valbuena,Olympique Marseille,42,0,1,FC Rouen 1899 vs. Olympique Marseille 1:2,2013-01-30,2012-2013
Modou Sougou,Olympique Marseille,60,0,2,FC Rouen 1899 vs. Olympique Marseille 1:2,2013-01-30,2012-2013
Rémy Dugimont,FC Rouen 1899,67,1,2,FC Rouen 1899 vs. Olympique Marseille 1:2,2013-01-30,2012-2013
Jean-Christophe Bahebeck,ESTAC Troyes,10,0,1,FC Sochaux vs. ESTAC Troyes 1:2,2013-02-26,2012-2013
Julien Faussurier,ESTAC Troyes,89,0,2,FC Sochaux vs. ESTAC Troyes 1:2,2013-02-26,2012-2013
Ryad Boudebouz,FC Sochaux,90,1,2,FC Sochaux vs. ESTAC Troyes 1:2,2013-02-26,2012-2013
Kévin Bérigaud,Évian Thonon Gaillard,25,1,0,Évian Thonon Gaillard vs. Havre AC 3:1,2013-02-26,2012-2013
Kévin Bérigaud,Évian Thonon Gaillard,49,2,0,Évian Thonon Gaillard vs. Havre AC 3:1,2013-02-26,2012-2013
Yohann Rivière,Havre AC,81,2,1,Évian Thonon Gaillard vs. Havre AC 3:1,2013-02-26,2012-2013
Saber Khalifa,Évian Thonon Gaillard,90,3,1,Évian Thonon Gaillard vs. Havre AC 3:1,2013-02-26,2012-2013
Marko Baša,Lille OSC,33,0,1,AS Saint-Étienne vs. Lille OSC 3:2,2013-02-26,2012-2013
Aurélien Chedjou,AS Saint-Étienne,44,1,1,AS Saint-Étienne vs. Lille OSC 3:2,2013-02-26,2012-2013
Pierre-Emerick Aubameyang,AS Saint-Étienne,50,2,1,AS Saint-Étienne vs. Lille OSC 3:2,2013-02-26,2012-2013
Brandão,AS Saint-Étienne,75,3,1,AS Saint-Étienne vs. Lille OSC 3:2,2013-02-26,2012-2013
Salomon Kalou,Lille OSC,82,3,2,AS Saint-Étienne vs. Lille OSC 3:2,2013-02-26,2012-2013
Bruno Écuélé Manga,FC Lorient,64,1,0,FC Lorient vs. Stade Brestois 29 3:0,2013-02-27,2012-2013
Jérémie Aliadiére,FC Lorient,70,2,0,FC Lorient vs. Stade Brestois 29 3:0,2013-02-27,2012-2013
Jérémie Aliadiére,FC Lorient,90,3,0,FC Lorient vs. Stade Brestois 29 3:0,2013-02-27,2012-2013
Ludovic Obraniak,Girondins Bordeaux,58,0,1,US Raon-l'Etape vs. Girondins Bordeaux 3:5 i.E.,2013-02-27,2012-2013
Jean-Philippe Dje,US Raon-l'Etape,64,1,1,US Raon-l'Etape vs. Girondins Bordeaux 3:5 i.E.,2013-02-27,2012-2013
Amara Keita,US Raon-l'Etape,98,2,1,US Raon-l'Etape vs. Girondins Bordeaux 3:5 i.E.,2013-02-27,2012-2013
Cheick Diabaté,Girondins Bordeaux,113,2,2,US Raon-l'Etape vs. Girondins Bordeaux 3:5 i.E.,2013-02-27,2012-2013
Benjamin Moukandjo,AS Nancy Lorraine,107,0,1,AS Minguettes vs. AS Nancy Lorraine 0:2 n.V.,2013-02-27,2012-2013
Thomas Ayasse,AS Nancy Lorraine,120,0,2,AS Minguettes vs. AS Nancy Lorraine 0:2 n.V.,2013-02-27,2012-2013
Zlatan Ibrahimović,Paris Saint-Germain,35,1,0,Paris Saint-Germain vs. Olympique Marseille 2:0,2013-02-27,2012-2013
Zlatan Ibrahimović,Paris Saint-Germain,64,2,0,Paris Saint-Germain vs. Olympique Marseille 2:0,2013-02-27,2012-2013
Pierrick Valdivia,RC Lens,9,1,0,RC Lens vs. SAS Épinal 2:0,2013-02-28,2012-2013
Calvin Mangan,RC Lens,21,2,0,RC Lens vs. SAS Épinal 2:0,2013-02-28,2012-2013
Jérémie Bréchet,ESTAC Troyes,52,1,0,ESTAC Troyes vs. AS Nancy Lorraine 3:0,2013-04-16,2012-2013
Julien Faussurier,ESTAC Troyes,75,2,0,ESTAC Troyes vs. AS Nancy Lorraine 3:0,2013-04-16,2012-2013
Fabien Camus,ESTAC Troyes,81,3,0,ESTAC Troyes vs. AS Nancy Lorraine 3:0,2013-04-16,2012-2013
Maxime Barthelmé,FC Lorient,44,0,1,AS Saint-Étienne vs. FC Lorient 1:2,2013-04-16,2012-2013
Pierre-Emerick Aubameyang,AS Saint-Étienne,75,1,1,AS Saint-Étienne vs. FC Lorient 1:2,2013-04-16,2012-2013
Jérémie Aliadiére,FC Lorient,90,1,2,AS Saint-Étienne vs. FC Lorient 1:2,2013-04-16,2012-2013
Cédric Carrasso,RC Lens,11,1,0,RC Lens vs. Girondins Bordeaux 2:3,2013-04-17,2012-2013
Grégory Sertić,Girondins Bordeaux,59,1,1,RC Lens vs. Girondins Bordeaux 2:3,2013-04-17,2012-2013
Cheick Diabaté,Girondins Bordeaux,81,1,2,RC Lens vs. Girondins Bordeaux 2:3,2013-04-17,2012-2013
Cheick Diabaté,Girondins Bordeaux,85,1,3,RC Lens vs. Girondins Bordeaux 2:3,2013-04-17,2012-2013
Zakarya Bergdich,RC Lens,90,2,3,RC Lens vs. Girondins Bordeaux 2:3,2013-04-17,2012-2013
Javier Pastore,Paris Saint-Germain,9,0,1,Évian Thonon Gaillard vs. Paris Saint-Germain 4:1 i.E.,2013-04-17,2012-2013
Saber Khalifa,Évian Thonon Gaillard,44,1,1,Évian Thonon Gaillard vs. Paris Saint-Germain 4:1 i.E.,2013-04-17,2012-2013
Miloš Ninković,Évian Thonon Gaillard,10,1,0,Évian Thonon Gaillard vs. FC Lorient 4:0,2013-05-08,2012-2013
Yannick Sagbo,Évian Thonon Gaillard,20,2,0,Évian Thonon Gaillard vs. FC Lorient 4:0,2013-05-08,2012-2013
Kévin Bérigaud,Évian Thonon Gaillard,33,3,0,Évian Thonon Gaillard vs. FC Lorient 4:0,2013-05-08,2012-2013
Nadjib Baouia,Évian Thonon Gaillard,80,4,0,Évian Thonon Gaillard vs. FC Lorient 4:0,2013-05-08,2012-2013
Jean-Christophe Bahebeck,ESTAC Troyes,7,1,0,ESTAC Troyes vs. Girondins Bordeaux 1:2,2013-05-14,2012-2013
Cheick Diabaté,Girondins Bordeaux,41,1,1,ESTAC Troyes vs. Girondins Bordeaux 1:2,2013-05-14,2012-2013
Florian Jarjat,Girondins Bordeaux,63,1,2,ESTAC Troyes vs. Girondins Bordeaux 1:2,2013-05-14,2012-2013
Cheick Diabaté,Girondins Bordeaux,39,0,1,Évian Thonon Gaillard vs. Girondins Bordeaux 2:3,2013-05-31,2012-2013
Yannick Sagbo,Évian Thonon Gaillard,51,1,1,Évian Thonon Gaillard vs. Girondins Bordeaux 2:3,2013-05-31,2012-2013
Henri Saivet,Girondins Bordeaux,53,1,2,Évian Thonon Gaillard vs. Girondins Bordeaux 2:3,2013-05-31,2012-2013
Brice Dja Djédjé,Évian Thonon Gaillard,70,2,2,Évian Thonon Gaillard vs. Girondins Bordeaux 2:3,2013-05-31,2012-2013
Cheick Diabaté,Girondins Bordeaux,89,2,3,Évian Thonon Gaillard vs. Girondins Bordeaux 2:3,2013-05-31,2012-2013
Vincent Créhin,US Avranches,53,1,0,US Avranches vs. RC Lens 1:3,2014-01-04,2013-2014
Adamo Coulibaly,RC Lens,81,1,1,US Avranches vs. RC Lens 1:3,2014-01-04,2013-2014
Deme N'Diaye,RC Lens,84,1,2,US Avranches vs. RC Lens 1:3,2014-01-04,2013-2014
Romain Cabon,RC Lens,90,1,3,US Avranches vs. RC Lens 1:3,2014-01-04,2013-2014
Jimmy Roye,Chamois Niortais,17,0,1,SAS Épinal vs. Chamois Niortais 1:4,2014-01-04,2013-2014
Florian Martin,Chamois Niortais,58,0,2,SAS Épinal vs. Chamois Niortais 1:4,2014-01-04,2013-2014
Jordan Coignard,SAS Épinal,79,1,2,SAS Épinal vs. Chamois Niortais 1:4,2014-01-04,2013-2014
Jérôme Lafourcade,Chamois Niortais,84,1,3,SAS Épinal vs. Chamois Niortais 1:4,2014-01-04,2013-2014
Kévin Mayi,Chamois Niortais,87,1,4,SAS Épinal vs. Chamois Niortais 1:4,2014-01-04,2013-2014
N'Golo Kanté,SM Caen,6,0,1,CA Pontarlier vs. SM Caen 1:3,2014-01-04,2013-2014
Fayçal Fajr,SM Caen,48,0,2,CA Pontarlier vs. SM Caen 1:3,2014-01-04,2013-2014
Cyril Letellier,CA Pontarlier,70,1,2,CA Pontarlier vs. SM Caen 1:3,2014-01-04,2013-2014
Lenny Nangis,SM Caen,90,1,3,CA Pontarlier vs. SM Caen 1:3,2014-01-04,2013-2014
Ludovic Giuly,Monts d'Or Azergues Foot,57,1,0,Monts d'Or Azergues Foot vs. FC Istres 3:2 i.E.,2014-01-04,2013-2014
Cheick Diarra,FC Istres,69,1,1,Monts d'Or Azergues Foot vs. FC Istres 3:2 i.E.,2014-01-04,2013-2014
Jérémy Blayac,Angers SCO,32,0,1,FC Chambly vs. Angers SCO 5:6 i.E.,2014-01-04,2013-2014
Biko Marena,FC Chambly,58,1,1,FC Chambly vs. Angers SCO 5:6 i.E.,2014-01-04,2013-2014
Romain Pastorelli,CA Bastia,108,0,1,La Roche VF vs. CA Bastia 0:3 n.V.,2014-01-04,2013-2014
Antoine Philippon,CA Bastia,110,0,2,La Roche VF vs. CA Bastia 0:3 n.V.,2014-01-04,2013-2014
Romain Pastorelli,CA Bastia,116,0,3,La Roche VF vs. CA Bastia 0:3 n.V.,2014-01-04,2013-2014
Nuno Da Costa,Aubagne FC,13,1,0,Aubagne FC vs. Dijon FCO 4:5 i.E.,2014-01-04,2013-2014
Brian Babit,Dijon FCO,80,1,1,Aubagne FC vs. Dijon FCO 4:5 i.E.,2014-01-04,2013-2014
Brahim Dridi,Aubagne FC,87,2,1,Aubagne FC vs. Dijon FCO 4:5 i.E.,2014-01-04,2013-2014
Ousseynou Cissé,Dijon FCO,90,2,2,Aubagne FC vs. Dijon FCO 4:5 i.E.,2014-01-04,2013-2014
Thierry Batret,Aubagne FC,114,3,2,Aubagne FC vs. Dijon FCO 4:5 i.E.,2014-01-04,2013-2014
Florin Bérenguer,Dijon FCO,120,3,3,Aubagne FC vs. Dijon FCO 4:5 i.E.,2014-01-04,2013-2014
Pierre Ruffaut,AS Moulins,16,0,1,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Jason Berthomier,AS Moulins,28,0,2,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Alexandre Chirre,Magny Renaissance,37,1,2,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Pierre Ruffaut,AS Moulins,39,1,3,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Mangué Camara,AS Moulins,69,1,4,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Sébastien Da Silva,AS Moulins,74,1,5,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Joffrey Lobo,AS Moulins,87,1,6,Magny Renaissance vs. AS Moulins 1:6,2014-01-04,2013-2014
Steve M'Bida,AS Yzeure,25,1,0,AS Yzeure vs. FC Lorient 1:0,2014-01-04,2013-2014
Hamado Ouédraogo,AS Beauvais,24,0,1,US Boulogne vs. AS Beauvais 3:1,2014-01-04,2013-2014
Alhassane Keita,US Boulogne,29,1,1,US Boulogne vs. AS Beauvais 3:1,2014-01-04,2013-2014
Alhassane Keita,US Boulogne,76,2,1,US Boulogne vs. AS Beauvais 3:1,2014-01-04,2013-2014
Baïdy Dia,US Boulogne,80,3,1,US Boulogne vs. AS Beauvais 3:1,2014-01-04,2013-2014
Vincent Richetin,Stade Plabennec,69,0,1,Vendée Les Herbiers vs. Stade Plabennec 0:1,2014-01-04,2013-2014
Soki N'Zinga,US Concarneau,70,0,1,AS Poissy vs. US Concarneau 0:1,2014-01-04,2013-2014
Adrien Regattin,Toulouse FC,37,0,1,SO Romorantin vs. Toulouse FC 1:2,2014-01-04,2013-2014
Audrick Linord,SO Romorantin,86,1,1,SO Romorantin vs. Toulouse FC 1:2,2014-01-04,2013-2014
Martin Braithwaite,Toulouse FC,90,1,2,SO Romorantin vs. Toulouse FC 1:2,2014-01-04,2013-2014
Sanjin Prcić,FC Sochaux,15,0,1,FC Bressuire vs. FC Sochaux 0:3,2014-01-04,2013-2014
Abdoul Camara,FC Sochaux,30,0,2,FC Bressuire vs. FC Sochaux 0:3,2014-01-04,2013-2014
Abdoul Camara,FC Sochaux,37,0,3,FC Bressuire vs. FC Sochaux 0:3,2014-01-04,2013-2014
Julien Féret,Stade Rennais,62,1,0,Stade Rennais vs. Valenciennes FC 8:7 i.E.,2014-01-04,2013-2014
Mathieu Dossevi,Valenciennes FC,74,1,1,Stade Rennais vs. Valenciennes FC 8:7 i.E.,2014-01-04,2013-2014
Julien Viale,AJ Auxerre,2,0,1,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Adama Coulibaly,AJ Auxerre,7,0,2,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Paul-Georges Ntep,AJ Auxerre,8,0,3,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Hermann Depre,Olympique Marcquois,18,1,3,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Remi Fatras,Olympique Marcquois,21,2,3,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Axel Ngando,AJ Auxerre,58,2,4,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Lynel Kitambala,AJ Auxerre,90,2,5,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Frédéric Sammaritano,AJ Auxerre,90,2,6,Olympique Marcquois vs. AJ Auxerre 2:6,2014-01-05,2013-2014
Cedric Rjillo,Saint-Amand FC,35,1,0,Saint-Amand FC vs. IC Croix 2:4 i.E.,2014-01-05,2013-2014
Lilian Lorthiois,IC Croix,47,1,1,Saint-Amand FC vs. IC Croix 2:4 i.E.,2014-01-05,2013-2014
Dimitri Menozzi,Football Balagne Île-Rousse,87,0,1,AS Cayolle vs. Football Balagne Île-Rousse 0:2,2014-01-05,2013-2014
Benjamin Santelli,Football Balagne Île-Rousse,90,0,2,AS Cayolle vs. Football Balagne Île-Rousse 0:2,2014-01-05,2013-2014
Claudio Beauvue,EA Guingamp,10,0,1,FC Bourg-Péronnas vs. EA Guingamp 0:2,2014-01-05,2013-2014
Mustapha Yatabaré,EA Guingamp,30,0,2,FC Bourg-Péronnas vs. EA Guingamp 0:2,2014-01-05,2013-2014
Nordine Benaries,Amiens AC,6,1,0,Amiens AC vs. Lille OSC 1:3,2014-01-05,2013-2014
Salomon Kalou,Lille OSC,24,1,1,Amiens AC vs. Lille OSC 1:3,2014-01-05,2013-2014
Salomon Kalou,Lille OSC,57,1,2,Amiens AC vs. Lille OSC 1:3,2014-01-05,2013-2014
Ronny Rodelin,Lille OSC,66,1,3,Amiens AC vs. Lille OSC 1:3,2014-01-05,2013-2014
Florian Raspentino,SC Bastia,20,1,0,SC Bastia vs. Évian Thonon Gaillard 1:0,2014-01-05,2013-2014
Didier Digard,OGC Nice,8,0,1,FC Nantes vs. OGC Nice 0:2,2014-01-05,2013-2014
Christian Brüls,OGC Nice,88,0,2,FC Nantes vs. OGC Nice 0:2,2014-01-05,2013-2014
Bafétimbi Gomis,Olympique Lyonnais,6,0,1,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Nicolas Pichot,La Suze,41,1,1,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Clément Grenier,Olympique Lyonnais,43,1,2,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Bafétimbi Gomis,Olympique Lyonnais,57,1,3,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Alexandre Lacazette,Olympique Lyonnais,59,1,4,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Steed Malbranque,Olympique Lyonnais,66,1,5,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Alexandre Lacazette,Olympique Lyonnais,80,1,6,La Suze vs. Olympique Lyonnais 1:6,2014-01-05,2013-2014
Teddy Mézague,Montpellier HSC,10,0,1,Rodez AF vs. Montpellier HSC 0:2,2014-01-05,2013-2014
M'Baye Niang,Montpellier HSC,65,0,2,Rodez AF vs. Montpellier HSC 0:2,2014-01-05,2013-2014
Henri Saivet,Girondins Bordeaux,15,0,1,US Raon-l'Etape vs. Girondins Bordeaux 1:2,2014-01-05,2013-2014
Benoît Patin,US Raon-l'Etape,71,1,1,US Raon-l'Etape vs. Girondins Bordeaux 1:2,2014-01-05,2013-2014
David Bellion,Girondins Bordeaux,87,1,2,US Raon-l'Etape vs. Girondins Bordeaux 1:2,2014-01-05,2013-2014
Julien Le Gall,FC Quimperlé,17,1,0,FC Quimperlé vs. AC Ajaccio 1:2,2014-01-05,2013-2014
Ricardo Faty,AC Ajaccio,29,1,1,FC Quimperlé vs. AC Ajaccio 1:2,2014-01-05,2013-2014
Eduardo,AC Ajaccio,59,1,2,FC Quimperlé vs. AC Ajaccio 1:2,2014-01-05,2013-2014
Hendrick Cakin,Vannes OC,1,1,0,Vannes OC vs. AS Monaco 2:3,2014-01-05,2013-2014
Radamel Falcao,AS Monaco,2,1,1,Vannes OC vs. AS Monaco 2:3,2014-01-05,2013-2014
Yanick Aguemon,Vannes OC,36,2,1,Vannes OC vs. AS Monaco 2:3,2014-01-05,2013-2014
James Rodríguez,AS Monaco,42,2,2,Vannes OC vs. AS Monaco 2:3,2014-01-05,2013-2014
Yannick Carrasco,AS Monaco,86,2,3,Vannes OC vs. AS Monaco 2:3,2014-01-05,2013-2014
Lionel Gelly,FC Sète,23,1,0,FC Sète vs. USJA Carquefou 2:0,2014-01-05,2013-2014
Christophe Rouve,FC Sète,49,2,0,FC Sète vs. USJA Carquefou 2:0,2014-01-05,2013-2014
André-Pierre Gignac,Olympique Marseille,94,1,0,Olympique Marseille vs. Stade de Reims 2:0 n.V.,2014-01-05,2013-2014
André-Pierre Gignac,Olympique Marseille,115,2,0,Olympique Marseille vs. Stade de Reims 2:0 n.V.,2014-01-05,2013-2014
Zlatan Ibrahimović,Paris Saint-Germain,10,0,1,Stade Brestois 29 vs. Paris Saint-Germain 2:5,2014-01-08,2013-2014
Thiago Motta,Paris Saint-Germain,15,0,2,Stade Brestois 29 vs. Paris Saint-Germain 2:5,2014-01-08,2013-2014
Benoît Lesoimier,Stade Brestois 29,33,1,2,Stade Brestois 29 vs. Paris Saint-Germain 2:5,2014-01-08,2013-2014
Zlatan Ibrahimović,Paris Saint-Germain,39,1,3,Stade Brestois 29 vs. Paris Saint-Germain 2:5,2014-01-08,2013-2014
Zlatan Ibrahimović,Paris Saint-Germain,42,1,4,Stade Brestois 29 vs. Paris Saint-Germain 2:5,2014-01-08,2013-2014
Ezequiel Lavezzi,Paris Saint-Germain,46,1,5,Stade Brestois 29 vs. Paris Saint-Germain 2:5,2014-01-08,2013-2014
