scoring_player,scoring_team,time,GH,GA,game,date,season
Davy Angan,Molde FK,67,1,0,Molde FK vs. Strømsgodset IF 2:1,2012-03-23,NA
Joshua Gatt,Molde FK,70,2,0,Molde FK vs. Strømsgodset IF 2:1,2012-03-23,NA
Gustav Wikheim,Strømsgodset IF,86,2,1,Molde FK vs. Strømsgodset IF 2:1,2012-03-23,NA
Zdeněk Ondrášek,Tromsø IL,62,1,0,Tromsø IL vs. Fredrikstad FK 1:0,2012-03-25,NA
Nikola Đurđić,FK Haugesund,38,0,1,Vålerenga IF vs. FK Haugesund 2:1,2012-03-25,NA
Håvard Nielsen,Vålerenga IF,84,1,1,Vålerenga IF vs. FK Haugesund 2:1,2012-03-25,NA
Martin Pušić,Vålerenga IF,90,2,1,Vålerenga IF vs. FK Haugesund 2:1,2012-03-25,NA
Tonny Brochmann,Sogndal IL,45,0,1,Odd Grenland vs. Sogndal IL 0:4,2012-03-25,NA
Ørjan Hopen,Sogndal IL,57,0,2,Odd Grenland vs. Sogndal IL 0:4,2012-03-25,NA
Tonny Brochmann,Sogndal IL,64,0,3,Odd Grenland vs. Sogndal IL 0:4,2012-03-25,NA
Henrik Furebotn,Sogndal IL,71,0,4,Odd Grenland vs. Sogndal IL 0:4,2012-03-25,NA
Steffen Iversen,Rosenborg BK,8,1,0,Rosenborg BK vs. SK Brann 3:1,2012-03-25,NA
Jim Larsen,Rosenborg BK,54,2,0,Rosenborg BK vs. SK Brann 3:1,2012-03-25,NA
Amin Askar,SK Brann,60,2,1,Rosenborg BK vs. SK Brann 3:1,2012-03-25,NA
Rade Prica,Rosenborg BK,81,3,1,Rosenborg BK vs. SK Brann 3:1,2012-03-25,NA
Gilles Mbang Ondo,Sandnes Ulf,12,1,0,Sandnes Ulf vs. Viking FK 2:2,2012-03-26,NA
Aksel Skjølsvik,Viking FK,27,1,1,Sandnes Ulf vs. Viking FK 2:2,2012-03-26,NA
Vegard Aanestad,Sandnes Ulf,59,2,1,Sandnes Ulf vs. Viking FK 2:2,2012-03-26,NA
Erik Nevland,Viking FK,84,2,2,Sandnes Ulf vs. Viking FK 2:2,2012-03-26,NA
Rodolph Austin,SK Brann,11,1,0,SK Brann vs. Sandnes Ulf 3:1,2012-03-30,NA
Kamal Saaliti,Sandnes Ulf,20,1,1,SK Brann vs. Sandnes Ulf 3:1,2012-03-30,NA
Amin Askar,SK Brann,60,2,1,SK Brann vs. Sandnes Ulf 3:1,2012-03-30,NA
Kim Ojo,SK Brann,62,3,1,SK Brann vs. Sandnes Ulf 3:1,2012-03-30,NA
Marcus Pedersen,Vålerenga IF,22,0,1,Strømsgodset IF vs. Vålerenga IF 3:2,2012-03-31,NA
Øyvind Storflor,Strømsgodset IF,35,1,1,Strømsgodset IF vs. Vålerenga IF 3:2,2012-03-31,NA
Kristofer Hæstad,Vålerenga IF,35,1,2,Strømsgodset IF vs. Vålerenga IF 3:2,2012-03-31,NA
Adama Diomandé,Strømsgodset IF,47,2,2,Strømsgodset IF vs. Vålerenga IF 3:2,2012-03-31,NA
Lars Strand,Strømsgodset IF,90,3,2,Strømsgodset IF vs. Vålerenga IF 3:2,2012-03-31,NA
Franck Boli,Stabæk IF,3,0,1,Fredrikstad FK vs. Stabæk IF 5:1,2012-04-01,NA
Tarik Elyounoussi,Fredrikstad FK,14,1,1,Fredrikstad FK vs. Stabæk IF 5:1,2012-04-01,NA
Etzaz Hussain,Fredrikstad FK,41,2,1,Fredrikstad FK vs. Stabæk IF 5:1,2012-04-01,NA
Alex Valencia,Fredrikstad FK,54,3,1,Fredrikstad FK vs. Stabæk IF 5:1,2012-04-01,NA
Andreas Landgren,Fredrikstad FK,76,4,1,Fredrikstad FK vs. Stabæk IF 5:1,2012-04-01,NA
Benjamin Hagen,Fredrikstad FK,85,5,1,Fredrikstad FK vs. Stabæk IF 5:1,2012-04-01,NA
Alexander Søderlund,FK Haugesund,15,1,0,FK Haugesund vs. Molde FK 2:0,2012-04-01,NA
Alexander Søderlund,FK Haugesund,54,2,0,FK Haugesund vs. Molde FK 2:0,2012-04-01,NA
André Danielsen,Viking FK,75,1,0,Viking FK vs. Odd Grenland 1:0,2012-04-01,NA
Johan Andersson,Lillestrøm SK,7,1,0,Lillestrøm SK vs. Rosenborg BK 2:2,2012-04-01,NA
Steffen Iversen,Rosenborg BK,11,1,1,Lillestrøm SK vs. Rosenborg BK 2:2,2012-04-01,NA
Luke Rodgers,Lillestrøm SK,77,2,1,Lillestrøm SK vs. Rosenborg BK 2:2,2012-04-01,NA
Mikael Dorsin,Rosenborg BK,90,2,2,Lillestrøm SK vs. Rosenborg BK 2:2,2012-04-01,NA
Torgeir Børven,Odd Grenland,12,1,0,Odd Grenland vs. Lillestrøm SK 2:0,2012-04-09,NA
Lars-Kristian Eriksen,Odd Grenland,62,2,0,Odd Grenland vs. Lillestrøm SK 2:0,2012-04-09,NA
Nikola Đurđić,FK Haugesund,17,0,1,Strømsgodset IF vs. FK Haugesund 3:3,2012-04-09,NA
Adama Diomandé,Strømsgodset IF,33,1,1,Strømsgodset IF vs. FK Haugesund 3:3,2012-04-09,NA
Nikola Đurđić,FK Haugesund,42,1,2,Strømsgodset IF vs. FK Haugesund 3:3,2012-04-09,NA
Ola Kamara,Strømsgodset IF,56,2,2,Strømsgodset IF vs. FK Haugesund 3:3,2012-04-09,NA
Péter Kovács,Strømsgodset IF,84,3,2,Strømsgodset IF vs. FK Haugesund 3:3,2012-04-09,NA
Tor Andreassen,FK Haugesund,85,3,3,Strømsgodset IF vs. FK Haugesund 3:3,2012-04-09,NA
Magnus Andersen,Tromsø IL,19,1,0,Tromsø IL vs. Stabæk IF 3:0,2012-04-09,NA
Serigne Mbodj,Tromsø IL,45,2,0,Tromsø IL vs. Stabæk IF 3:0,2012-04-09,NA
Hans Norbye,Tromsø IL,76,3,0,Tromsø IL vs. Stabæk IF 3:0,2012-04-09,NA
Daniel Arnefjord,Aalesunds FK,56,0,1,Sandnes Ulf vs. Aalesunds FK 1:1,2012-04-09,NA
Anel Rashkaj,Sandnes Ulf,73,1,1,Sandnes Ulf vs. Aalesunds FK 1:1,2012-04-09,NA
Kristján Sigurðsson,Hønefoss BK,26,1,0,Hønefoss BK vs. Fredrikstad FK 1:1,2012-04-09,NA
Tarik Elyounoussi,Fredrikstad FK,51,1,1,Hønefoss BK vs. Fredrikstad FK 1:1,2012-04-09,NA
Jo Inge Berget,Molde FK,9,1,0,Molde FK vs. SK Brann 2:1,2012-04-09,NA
Davy Angan,Molde FK,52,2,0,Molde FK vs. SK Brann 2:1,2012-04-09,NA
Amin Askar,SK Brann,90,2,1,Molde FK vs. SK Brann 2:1,2012-04-09,NA
Indriði Sigurðsson,Vålerenga IF,71,1,0,Vålerenga IF vs. Viking FK 1:0,2012-04-10,NA
Thomas Holm,Fredrikstad FK,36,1,0,Fredrikstad FK vs. Rosenborg BK 1:2,2012-04-13,NA
Steffen Iversen,Rosenborg BK,54,1,1,Fredrikstad FK vs. Rosenborg BK 1:2,2012-04-13,NA
Jim Larsen,Rosenborg BK,79,1,2,Fredrikstad FK vs. Rosenborg BK 1:2,2012-04-13,NA
Zdeněk Ondrášek,Tromsø IL,8,1,0,Tromsø IL vs. Sandnes Ulf 3:1,2012-04-15,NA
Thomas Drage,Tromsø IL,18,2,0,Tromsø IL vs. Sandnes Ulf 3:1,2012-04-15,NA
Vegard Aanestad,Tromsø IL,37,3,0,Tromsø IL vs. Sandnes Ulf 3:1,2012-04-15,NA
Fredrik Torsteinbø,Sandnes Ulf,74,3,1,Tromsø IL vs. Sandnes Ulf 3:1,2012-04-15,NA
Alexander Aas,Strømsgodset IF,41,0,1,SK Brann vs. Strømsgodset IF 1:2,2012-04-15,NA
Péter Kovács,Strømsgodset IF,58,0,2,SK Brann vs. Strømsgodset IF 1:2,2012-04-15,NA
Kristoffer Barmen,SK Brann,90,1,2,SK Brann vs. Strømsgodset IF 1:2,2012-04-15,NA
Demar Phillips,Aalesunds FK,32,1,0,Aalesunds FK vs. Odd Grenland 2:1,2012-04-15,NA
Snorre Krogsgård,Odd Grenland,64,1,1,Aalesunds FK vs. Odd Grenland 2:1,2012-04-15,NA
Jonatan Tollås,Aalesunds FK,75,2,1,Aalesunds FK vs. Odd Grenland 2:1,2012-04-15,NA
Malick Mané,Sogndal IL,10,1,0,Sogndal IL vs. FK Haugesund 1:1,2012-04-15,NA
Alexander Søderlund,FK Haugesund,73,1,1,Sogndal IL vs. FK Haugesund 1:1,2012-04-15,NA
Martin Pušić,Vålerenga IF,1,0,1,Lillestrøm SK vs. Vålerenga IF 1:1,2012-04-15,NA
Petter Vaagan Moen,Lillestrøm SK,37,1,1,Lillestrøm SK vs. Vålerenga IF 1:1,2012-04-15,NA
Martin Ørnskov,Viking FK,51,1,0,Viking FK vs. Molde FK 1:0,2012-04-16,NA
Riku Riski,Hønefoss BK,47,0,1,Stabæk IF vs. Hønefoss BK 0:2,2012-04-16,NA
Riku Riski,Hønefoss BK,90,0,2,Stabæk IF vs. Hønefoss BK 0:2,2012-04-16,NA
Gustav Valsvik,Sogndal IL,14,0,1,Vålerenga IF vs. Sogndal IL 0:2,2012-04-20,NA
Tonny Brochmann,Sogndal IL,25,0,2,Vålerenga IF vs. Sogndal IL 0:2,2012-04-20,NA
Alexander Søderlund,FK Haugesund,34,1,0,FK Haugesund vs. SK Brann 2:1,2012-04-21,NA
Kim Ojo,SK Brann,41,1,1,FK Haugesund vs. SK Brann 2:1,2012-04-21,NA
Nikola Đurđić,FK Haugesund,83,2,1,FK Haugesund vs. SK Brann 2:1,2012-04-21,NA
Lars-Christopher Vilsvik,Strømsgodset IF,31,1,0,Strømsgodset IF vs. Viking FK 1:0,2012-04-22,NA
Steinþór Þorsteinsson,Sandnes Ulf,50,1,0,Sandnes Ulf vs. Stabæk IF 2:1,2012-04-22,NA
Aksel Skjølsvik,Sandnes Ulf,58,2,0,Sandnes Ulf vs. Stabæk IF 2:1,2012-04-22,NA
Fredrik Brustad,Stabæk IF,65,2,1,Sandnes Ulf vs. Stabæk IF 2:1,2012-04-22,NA
Rune Bolseth,Hønefoss BK,6,1,0,Hønefoss BK vs. Aalesunds FK 3:1,2012-04-22,NA
Jo Matland,Aalesunds FK,7,1,1,Hønefoss BK vs. Aalesunds FK 3:1,2012-04-22,NA
Riku Riski,Hønefoss BK,49,2,1,Hønefoss BK vs. Aalesunds FK 3:1,2012-04-22,NA
Riku Riski,Hønefoss BK,75,3,1,Hønefoss BK vs. Aalesunds FK 3:1,2012-04-22,NA
Kevin Duré,Fredrikstad FK,7,0,1,Odd Grenland vs. Fredrikstad FK 1:1,2012-04-22,NA
Morten Fevang,Odd Grenland,59,1,1,Odd Grenland vs. Fredrikstad FK 1:1,2012-04-22,NA
Markus Henriksen,Rosenborg BK,64,1,0,Rosenborg BK vs. Tromsø IL 3:0,2012-04-22,NA
Mikael Dorsin,Rosenborg BK,72,2,0,Rosenborg BK vs. Tromsø IL 3:0,2012-04-22,NA
Jonas Svensson,Rosenborg BK,90,3,0,Rosenborg BK vs. Tromsø IL 3:0,2012-04-22,NA
Davy Angan,Molde FK,28,1,0,Molde FK vs. Lillestrøm SK 3:2,2012-04-23,NA
Pálmi Pálmason,Lillestrøm SK,42,1,1,Molde FK vs. Lillestrøm SK 3:2,2012-04-23,NA
Frode Kippe,Lillestrøm SK,66,1,2,Molde FK vs. Lillestrøm SK 3:2,2012-04-23,NA
Mattias Moström,Molde FK,85,2,2,Molde FK vs. Lillestrøm SK 3:2,2012-04-23,NA
Daniel Chukwu,Molde FK,88,3,2,Molde FK vs. Lillestrøm SK 3:2,2012-04-23,NA
Rade Prica,Rosenborg BK,8,0,1,Aalesunds FK vs. Rosenborg BK 2:2,2012-04-27,NA
Lars Fuhre,Aalesunds FK,42,1,1,Aalesunds FK vs. Rosenborg BK 2:2,2012-04-27,NA
Steffen Iversen,Rosenborg BK,84,1,2,Aalesunds FK vs. Rosenborg BK 2:2,2012-04-27,NA
Jonatan Tollås,Aalesunds FK,90,2,2,Aalesunds FK vs. Rosenborg BK 2:2,2012-04-27,NA
Adama Diomandé,Strømsgodset IF,25,0,1,Lillestrøm SK vs. Strømsgodset IF 0:1,2012-04-28,NA
Alex Valencia,Fredrikstad FK,7,1,0,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Tommy Høiland,Sandnes Ulf,9,1,1,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Aksel Skjølsvik,Sandnes Ulf,15,1,2,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Tommy Høiland,Sandnes Ulf,21,1,3,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Etzaz Hussain,Fredrikstad FK,50,2,3,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Tarik Elyounoussi,Fredrikstad FK,64,3,3,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Benjamin Hagen,Sandnes Ulf,85,3,4,Fredrikstad FK vs. Sandnes Ulf 3:4,2012-04-28,NA
Frode Johnsen,Odd Grenland,3,0,1,Stabæk IF vs. Odd Grenland 0:2,2012-04-28,NA
Torgeir Børven,Odd Grenland,30,0,2,Stabæk IF vs. Odd Grenland 0:2,2012-04-28,NA
Alexander Søderlund,FK Haugesund,4,0,1,Viking FK vs. FK Haugesund 0:2,2012-04-28,NA
Geir Fevang,FK Haugesund,80,0,2,Viking FK vs. FK Haugesund 0:2,2012-04-28,NA
Mattias Moström,Molde FK,20,0,1,Sogndal IL vs. Molde FK 2:1,2012-04-28,NA
Martin Linnes,Sogndal IL,73,1,1,Sogndal IL vs. Molde FK 2:1,2012-04-28,NA
Ulrik Flo,Sogndal IL,76,2,1,Sogndal IL vs. Molde FK 2:1,2012-04-28,NA
Kim Ojo,SK Brann,22,1,0,SK Brann vs. Vålerenga IF 1:2,2012-04-29,NA
Marcus Pedersen,Vålerenga IF,41,1,1,SK Brann vs. Vålerenga IF 1:2,2012-04-29,NA
Bojan Zajić,Vålerenga IF,45,1,2,SK Brann vs. Vålerenga IF 1:2,2012-04-29,NA
Fredrik Midtsjø,Rosenborg BK,70,1,0,Rosenborg BK vs. Stabæk IF 3:1,2012-05-04,NA
Bořek Dočkal,Rosenborg BK,75,2,0,Rosenborg BK vs. Stabæk IF 3:1,2012-05-04,NA
Jonas Svensson,Rosenborg BK,80,3,0,Rosenborg BK vs. Stabæk IF 3:1,2012-05-04,NA
Franck Boli,Stabæk IF,86,3,1,Rosenborg BK vs. Stabæk IF 3:1,2012-05-04,NA
Serigne Mbodj,Tromsø IL,11,0,1,Odd Grenland vs. Tromsø IL 2:2,2012-05-05,NA
Hans Norbye,Tromsø IL,12,0,2,Odd Grenland vs. Tromsø IL 2:2,2012-05-05,NA
Frode Johnsen,Odd Grenland,76,1,2,Odd Grenland vs. Tromsø IL 2:2,2012-05-05,NA
Simen Brenne,Odd Grenland,88,2,2,Odd Grenland vs. Tromsø IL 2:2,2012-05-05,NA
Alfred Sankoh,Strømsgodset IF,42,1,0,Strømsgodset IF vs. Sogndal IL 3:0,2012-05-06,NA
Alexander Aas,Strømsgodset IF,60,2,0,Strømsgodset IF vs. Sogndal IL 3:0,2012-05-06,NA
Adama Diomandé,Strømsgodset IF,81,3,0,Strømsgodset IF vs. Sogndal IL 3:0,2012-05-06,NA
Frode Lafton,Sandnes Ulf,43,1,0,Sandnes Ulf vs. Hønefoss BK 1:0,2012-05-06,NA
Marcus Pedersen,Vålerenga IF,3,1,0,Vålerenga IF vs. Fredrikstad FK 3:2,2012-05-06,NA
Marcus Pedersen,Vålerenga IF,5,2,0,Vålerenga IF vs. Fredrikstad FK 3:2,2012-05-06,NA
Morten Berre,Vålerenga IF,12,3,0,Vålerenga IF vs. Fredrikstad FK 3:2,2012-05-06,NA
Tarik Elyounoussi,Fredrikstad FK,49,3,1,Vålerenga IF vs. Fredrikstad FK 3:2,2012-05-06,NA
Tarik Elyounoussi,Fredrikstad FK,61,3,2,Vålerenga IF vs. Fredrikstad FK 3:2,2012-05-06,NA
Björn Sigurðarson,Lillestrøm SK,35,0,1,FK Haugesund vs. Lillestrøm SK 1:1,2012-05-06,NA
Maic Sema,FK Haugesund,57,1,1,FK Haugesund vs. Lillestrøm SK 1:1,2012-05-06,NA
Mattias Moström,Molde FK,25,1,0,Molde FK vs. Aalesunds FK 2:1,2012-05-06,NA
Daniel Arnefjord,Aalesunds FK,37,1,1,Molde FK vs. Aalesunds FK 2:1,2012-05-06,NA
Magne Hoseth,Molde FK,59,2,1,Molde FK vs. Aalesunds FK 2:1,2012-05-06,NA
Daniel Hestad,Molde FK,3,0,1,Stabæk IF vs. Molde FK 0:5,2012-05-12,NA
Davy Angan,Molde FK,6,0,2,Stabæk IF vs. Molde FK 0:5,2012-05-12,NA
Joshua Gatt,Molde FK,9,0,3,Stabæk IF vs. Molde FK 0:5,2012-05-12,NA
Davy Angan,Molde FK,66,0,4,Stabæk IF vs. Molde FK 0:5,2012-05-12,NA
Jo Inge Berget,Molde FK,83,0,5,Stabæk IF vs. Molde FK 0:5,2012-05-12,NA
Zdeněk Ondrášek,Tromsø IL,29,1,0,Tromsø IL vs. Vålerenga IF 3:1,2012-05-12,NA
Magnus Andersen,Tromsø IL,31,2,0,Tromsø IL vs. Vålerenga IF 3:1,2012-05-12,NA
Magnus Andersen,Tromsø IL,54,3,0,Tromsø IL vs. Vålerenga IF 3:1,2012-05-12,NA
Mohammed Fellah,Vålerenga IF,86,3,1,Tromsø IL vs. Vålerenga IF 3:1,2012-05-12,NA
Aksel Skjølsvik,Sandnes Ulf,67,1,0,Sandnes Ulf vs. Rosenborg BK 1:1,2012-05-13,NA
Rade Prica,Rosenborg BK,81,1,1,Sandnes Ulf vs. Rosenborg BK 1:1,2012-05-13,NA
Adama Diomandé,Strømsgodset IF,33,0,1,Aalesunds FK vs. Strømsgodset IF 3:1,2012-05-13,NA
Michael Barrantes,Aalesunds FK,41,1,1,Aalesunds FK vs. Strømsgodset IF 3:1,2012-05-13,NA
Lars Fuhre,Aalesunds FK,43,2,1,Aalesunds FK vs. Strømsgodset IF 3:1,2012-05-13,NA
Lars Fuhre,Aalesunds FK,72,3,1,Aalesunds FK vs. Strømsgodset IF 3:1,2012-05-13,NA
Adem Güven,Odd Grenland,32,0,1,Hønefoss BK vs. Odd Grenland 1:4,2012-05-13,NA
Adem Güven,Odd Grenland,39,0,2,Hønefoss BK vs. Odd Grenland 1:4,2012-05-13,NA
Snorre Krogsgård,Odd Grenland,55,0,3,Hønefoss BK vs. Odd Grenland 1:4,2012-05-13,NA
Kevin Beugré,Hønefoss BK,74,1,3,Hønefoss BK vs. Odd Grenland 1:4,2012-05-13,NA
Simen Brenne,Odd Grenland,75,1,4,Hønefoss BK vs. Odd Grenland 1:4,2012-05-13,NA
André Danielsen,Viking FK,13,0,1,Sogndal IL vs. Viking FK 1:2,2012-05-13,NA
Indriði Sigurðsson,Viking FK,80,0,2,Sogndal IL vs. Viking FK 1:2,2012-05-13,NA
Hannu Patronen,Sogndal IL,90,1,2,Sogndal IL vs. Viking FK 1:2,2012-05-13,NA
Chukwuma Akabueze,SK Brann,9,0,1,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Chukwuma Akabueze,SK Brann,32,0,2,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Björn Sigurðarson,Lillestrøm SK,41,1,2,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Björn Sigurðarson,Lillestrøm SK,43,2,2,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Chukwuma Akabueze,SK Brann,44,2,3,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Erik Mjelde,SK Brann,49,2,4,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Björn Sigurðarson,Lillestrøm SK,51,3,4,Lillestrøm SK vs. SK Brann 3:4,2012-05-13,NA
Anders Konradsen,Strømsgodset IF,2,1,0,Strømsgodset IF vs. Tromsø IL 2:0,2012-05-16,NA
Øyvind Storflor,Strømsgodset IF,59,2,0,Strømsgodset IF vs. Tromsø IL 2:0,2012-05-16,NA
Christoffer Dahl,Hønefoss BK,87,0,1,Rosenborg BK vs. Hønefoss BK 0:1,2012-05-16,NA
Nikola Đurđić,FK Haugesund,27,1,0,FK Haugesund vs. Aalesunds FK 4:2,2012-05-16,NA
Nikola Đurđić,FK Haugesund,29,2,0,FK Haugesund vs. Aalesunds FK 4:2,2012-05-16,NA
Nikola Đurđić,FK Haugesund,45,3,0,FK Haugesund vs. Aalesunds FK 4:2,2012-05-16,NA
Michael Haukås,FK Haugesund,51,4,0,FK Haugesund vs. Aalesunds FK 4:2,2012-05-16,NA
Tremaine Stewart,Aalesunds FK,56,4,1,FK Haugesund vs. Aalesunds FK 4:2,2012-05-16,NA
Daniel Arnefjord,Aalesunds FK,61,4,2,FK Haugesund vs. Aalesunds FK 4:2,2012-05-16,NA
Björn Sigurðarson,Lillestrøm SK,3,0,1,Viking FK vs. Lillestrøm SK 1:2,2012-05-16,NA
Björn Sigurðarson,Lillestrøm SK,64,0,2,Viking FK vs. Lillestrøm SK 1:2,2012-05-16,NA
Björn Andersson,Viking FK,68,1,2,Viking FK vs. Lillestrøm SK 1:2,2012-05-16,NA
Davy Angan,Molde FK,30,1,0,Molde FK vs. Fredrikstad FK 2:0,2012-05-16,NA
Davy Angan,Molde FK,52,2,0,Molde FK vs. Fredrikstad FK 2:0,2012-05-16,NA
Chukwuma Akabueze,SK Brann,52,1,0,SK Brann vs. Sogndal IL 5:0,2012-05-16,NA
Erik Mjelde,SK Brann,57,2,0,SK Brann vs. Sogndal IL 5:0,2012-05-16,NA
Kim Ojo,SK Brann,60,3,0,SK Brann vs. Sogndal IL 5:0,2012-05-16,NA
Kristoffer Barmen,SK Brann,63,4,0,SK Brann vs. Sogndal IL 5:0,2012-05-16,NA
Amin Askar,SK Brann,90,5,0,SK Brann vs. Sogndal IL 5:0,2012-05-16,NA
Torgeir Børven,Odd Grenland,2,1,0,Odd Grenland vs. Sandnes Ulf 2:2,2012-05-16,NA
Morten Fevang,Odd Grenland,35,2,0,Odd Grenland vs. Sandnes Ulf 2:2,2012-05-16,NA
Kamal Saaliti,Sandnes Ulf,41,2,1,Odd Grenland vs. Sandnes Ulf 2:2,2012-05-16,NA
Aksel Skjølsvik,Sandnes Ulf,55,2,2,Odd Grenland vs. Sandnes Ulf 2:2,2012-05-16,NA
Péter Kovács,Strømsgodset IF,41,0,1,Fredrikstad FK vs. Strømsgodset IF 2:3,2012-05-19,NA
Mohammed Abu,Strømsgodset IF,45,0,2,Fredrikstad FK vs. Strømsgodset IF 2:3,2012-05-19,NA
Ole Strømsborg,Fredrikstad FK,76,1,2,Fredrikstad FK vs. Strømsgodset IF 2:3,2012-05-19,NA
Mohammed Abu,Strømsgodset IF,79,1,3,Fredrikstad FK vs. Strømsgodset IF 2:3,2012-05-19,NA
Jørgen Horn,Fredrikstad FK,80,2,3,Fredrikstad FK vs. Strømsgodset IF 2:3,2012-05-19,NA
Mats Kaland,Hønefoss BK,68,1,0,Hønefoss BK vs. Vålerenga IF 1:0,2012-05-19,NA
Remi Johansen,Tromsø IL,26,1,0,Tromsø IL vs. Viking FK 5:1,2012-05-20,NA
Magnus Andersen,Tromsø IL,42,2,0,Tromsø IL vs. Viking FK 5:1,2012-05-20,NA
Miika Koppinen,Tromsø IL,45,3,0,Tromsø IL vs. Viking FK 5:1,2012-05-20,NA
Steffen Nystrøm,Tromsø IL,75,4,0,Tromsø IL vs. Viking FK 5:1,2012-05-20,NA
Zdeněk Ondrášek,Tromsø IL,81,5,0,Tromsø IL vs. Viking FK 5:1,2012-05-20,NA
Yann-Erik de Lanlay,Viking FK,86,5,1,Tromsø IL vs. Viking FK 5:1,2012-05-20,NA
Mattias Moström,Molde FK,26,0,1,Sandnes Ulf vs. Molde FK 0:2,2012-05-20,NA
Jo Inge Berget,Molde FK,52,0,2,Sandnes Ulf vs. Molde FK 0:2,2012-05-20,NA
Björn Sigurðarson,Lillestrøm SK,90,1,0,Lillestrøm SK vs. Sogndal IL 1:0,2012-05-20,NA
Michael Barrantes,Aalesunds FK,17,1,0,Aalesunds FK vs. SK Brann 2:0,2012-05-20,NA
Sander Post,Aalesunds FK,46,2,0,Aalesunds FK vs. SK Brann 2:0,2012-05-20,NA
Alexander Søderlund,FK Haugesund,37,0,1,Stabæk IF vs. FK Haugesund 0:2,2012-05-20,NA
Alexander Søderlund,FK Haugesund,65,0,2,Stabæk IF vs. FK Haugesund 0:2,2012-05-20,NA
Alexander Aas,Strømsgodset IF,87,1,0,Strømsgodset IF vs. Odd Grenland 1:0,2012-05-23,NA
Chukwuma Akabueze,SK Brann,74,1,0,SK Brann vs. Fredrikstad FK 2:0,2012-05-23,NA
Birkir Sævarsson,SK Brann,82,2,0,SK Brann vs. Fredrikstad FK 2:0,2012-05-23,NA
Vidar Nisja,Viking FK,87,1,0,Viking FK vs. Stabæk IF 1:0,2012-05-23,NA
Maic Sema,FK Haugesund,51,1,0,FK Haugesund vs. Hønefoss BK 1:1,2012-05-24,NA
Riku Riski,Hønefoss BK,90,1,1,FK Haugesund vs. Hønefoss BK 1:1,2012-05-24,NA
Zdeněk Ondrášek,Tromsø IL,35,0,1,Molde FK vs. Tromsø IL 3:2,2012-05-24,NA
Jo Inge Berget,Molde FK,51,1,1,Molde FK vs. Tromsø IL 3:2,2012-05-24,NA
Davy Angan,Molde FK,57,2,1,Molde FK vs. Tromsø IL 3:2,2012-05-24,NA
Even Hovland,Molde FK,69,3,1,Molde FK vs. Tromsø IL 3:2,2012-05-24,NA
Remi Johansen,Tromsø IL,90,3,2,Molde FK vs. Tromsø IL 3:2,2012-05-24,NA
Alexander Søderlund,FK Haugesund,32,0,1,Sandnes Ulf vs. FK Haugesund 0:2,2012-05-28,NA
Nikola Đurđić,FK Haugesund,68,0,2,Sandnes Ulf vs. FK Haugesund 0:2,2012-05-28,NA
Torstein Andersen,Stabæk IF,3,1,0,Stabæk IF vs. Lillestrøm SK 4:1,2012-05-28,NA
Erling Knudtzon,Lillestrøm SK,10,1,1,Stabæk IF vs. Lillestrøm SK 4:1,2012-05-28,NA
Fredrik Brustad,Stabæk IF,15,2,1,Stabæk IF vs. Lillestrøm SK 4:1,2012-05-28,NA
Fredrik Brustad,Stabæk IF,16,3,1,Stabæk IF vs. Lillestrøm SK 4:1,2012-05-28,NA
Vegar Hedenstad,Stabæk IF,18,4,1,Stabæk IF vs. Lillestrøm SK 4:1,2012-05-28,NA
Davy Angan,Molde FK,26,0,1,Hønefoss BK vs. Molde FK 1:1,2012-05-28,NA
Rune Bolseth,Hønefoss BK,44,1,1,Hønefoss BK vs. Molde FK 1:1,2012-05-28,NA
Zdeněk Ondrášek,Tromsø IL,13,1,0,Tromsø IL vs. SK Brann 2:0,2012-05-28,NA
Zdeněk Ondrášek,Tromsø IL,65,2,0,Tromsø IL vs. SK Brann 2:0,2012-05-28,NA
Ole Halvorsen,Fredrikstad FK,13,1,0,Fredrikstad FK vs. Viking FK 3:0,2012-05-29,NA
Simen Rafn,Fredrikstad FK,38,2,0,Fredrikstad FK vs. Viking FK 3:0,2012-05-29,NA
Mouhamed Gueye,Fredrikstad FK,73,3,0,Fredrikstad FK vs. Viking FK 3:0,2012-05-29,NA
Vegar Hedenstad,Stabæk IF,50,0,1,Vålerenga IF vs. Stabæk IF 1:2,2012-06-24,NA
Christer Kleiven,Stabæk IF,71,0,2,Vålerenga IF vs. Stabæk IF 1:2,2012-06-24,NA
Håvard Nielsen,Vålerenga IF,90,1,2,Vålerenga IF vs. Stabæk IF 1:2,2012-06-24,NA
