scoring_player,scoring_team,time,GH,GA,game,date,season
Michiel Jonckheere,KV Oostende,2,1,0,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Renaud Emond,Waasland-Beveren,15,1,1,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Knowledge Musona,KV Oostende,25,2,1,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Wouter Corstjens,Waasland-Beveren,45,2,2,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Knowledge Musona,KV Oostende,48,3,2,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Carl Hoefkens,KV Oostende,61,4,2,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Renaud Emond,Waasland-Beveren,72,4,3,KV Oostende vs. Waasland-Beveren 4:3,2015-03-07,2014-2015
Ronny Rodelin,Royal Mouscron-Péruwelz,36,1,0,Royal Mouscron-Péruwelz vs. KVC Westerlo 1:0,2015-03-07,2014-2015
Teddy Chevalier,KV Kortrijk,75,1,0,KV Kortrijk vs. Cercle Brugge 1:0,2015-03-07,2014-2015
Dalibor Veselinović,KV Mechelen,38,1,0,KV Mechelen vs. Standard Liège 1:0,2015-03-07,2014-2015
Tom De Sutter,Club Brugge KV,9,1,0,Club Brugge KV vs. Sporting Charleroi 1:0,2015-03-07,2014-2015
Renato Neto,KAA Gent,32,1,0,KAA Gent vs. Lierse SK 2:1,2015-03-07,2014-2015
Faysel Kasmi,Lierse SK,60,1,1,KAA Gent vs. Lierse SK 2:1,2015-03-07,2014-2015
Nicklas Pedersen,KAA Gent,90,2,1,KAA Gent vs. Lierse SK 2:1,2015-03-07,2014-2015
Kalifa Coulibaly,Sporting Charleroi,26,1,0,Sporting Charleroi vs. Royal Mouscron-Péruwelz 2:0,2015-03-15,2014-2015
Enes Sağlık,Sporting Charleroi,64,2,0,Sporting Charleroi vs. Royal Mouscron-Péruwelz 2:0,2015-03-15,2014-2015
John Jairo Ruiz,KV Oostende,32,0,1,SV Zulte Waregem vs. KV Oostende 1:4,2015-03-15,2014-2015
John Jairo Ruiz,KV Oostende,42,0,2,SV Zulte Waregem vs. KV Oostende 1:4,2015-03-15,2014-2015
Jonathan Benteke,SV Zulte Waregem,62,1,2,SV Zulte Waregem vs. KV Oostende 1:4,2015-03-15,2014-2015
Franck Berrier,KV Oostende,71,1,3,SV Zulte Waregem vs. KV Oostende 1:4,2015-03-15,2014-2015
John Jairo Ruiz,KV Oostende,90,1,4,SV Zulte Waregem vs. KV Oostende 1:4,2015-03-15,2014-2015
Julien De Sart,Standard Liège,64,1,0,Standard Liège vs. KRC Genk 1:0,2015-03-15,2014-2015
Obbi Oularé,Club Brugge KV,13,0,1,KVC Westerlo vs. Club Brugge KV 1:3,2015-03-15,2014-2015
José Izquierdo,Club Brugge KV,26,0,2,KVC Westerlo vs. Club Brugge KV 1:3,2015-03-15,2014-2015
José Izquierdo,Club Brugge KV,59,0,3,KVC Westerlo vs. Club Brugge KV 1:3,2015-03-15,2014-2015
Nils Schouterden,KVC Westerlo,63,1,3,KVC Westerlo vs. Club Brugge KV 1:3,2015-03-15,2014-2015
Aleksandar Mitrović,RSC Anderlecht,15,1,0,RSC Anderlecht vs. KAA Gent 1:2,2015-03-15,2014-2015
Thomas Foket,KAA Gent,49,1,1,RSC Anderlecht vs. KAA Gent 1:2,2015-03-15,2014-2015
Benito Raman,KAA Gent,61,1,2,RSC Anderlecht vs. KAA Gent 1:2,2015-03-15,2014-2015
Stephen Buyl,Cercle Brugge,35,1,0,Cercle Brugge vs. KV Mechelen 2:3,2015-03-15,2014-2015
Stephen Buyl,Cercle Brugge,80,2,0,Cercle Brugge vs. KV Mechelen 2:3,2015-03-15,2014-2015
Rafał Wolski,KV Mechelen,89,2,1,Cercle Brugge vs. KV Mechelen 2:3,2015-03-15,2014-2015
Dalibor Veselinović,KV Mechelen,90,2,2,Cercle Brugge vs. KV Mechelen 2:3,2015-03-15,2014-2015
Rafał Wolski,KV Mechelen,90,2,3,Cercle Brugge vs. KV Mechelen 2:3,2015-03-15,2014-2015
Benjamin De Ceulaer,KRC Genk,36,1,0,KRC Genk vs. SV Zulte Waregem 1:0,2015-04-03,NA
Kristof D'Haene,Cercle Brugge,13,1,0,Cercle Brugge vs. Lierse SK 2:3,2015-04-04,NA
Etien Velikonja,Lierse SK,28,1,1,Cercle Brugge vs. Lierse SK 2:3,2015-04-04,NA
Wanderson,Lierse SK,34,1,2,Cercle Brugge vs. Lierse SK 2:3,2015-04-04,NA
Gilles Dewaele,Cercle Brugge,45,2,2,Cercle Brugge vs. Lierse SK 2:3,2015-04-04,NA
Faysel Kasmi,Lierse SK,78,2,3,Cercle Brugge vs. Lierse SK 2:3,2015-04-04,NA
Mbaye Leye,Sporting Lokeren,4,0,1,KV Oostende vs. Sporting Lokeren 1:2,2015-04-04,NA
Hans Vanaken,Sporting Lokeren,70,0,2,KV Oostende vs. Sporting Lokeren 1:2,2015-04-04,NA
Knowledge Musona,KV Oostende,71,1,2,KV Oostende vs. Sporting Lokeren 1:2,2015-04-04,NA
Zinho Gano,Royal Mouscron-Péruwelz,8,0,1,KVC Westerlo vs. Royal Mouscron-Péruwelz 0:3,2015-04-04,NA
Zinho Gano,Royal Mouscron-Péruwelz,58,0,2,KVC Westerlo vs. Royal Mouscron-Péruwelz 0:3,2015-04-04,NA
Zinho Gano,Royal Mouscron-Péruwelz,86,0,3,KVC Westerlo vs. Royal Mouscron-Péruwelz 0:3,2015-04-04,NA
Sofiane Hanni,KV Mechelen,42,1,0,KV Mechelen vs. Waasland-Beveren 4:1,2015-04-05,NA
Dalibor Veselinović,KV Mechelen,57,2,0,KV Mechelen vs. Waasland-Beveren 4:1,2015-04-05,NA
Nicolas Verdier,Waasland-Beveren,72,2,1,KV Mechelen vs. Waasland-Beveren 4:1,2015-04-05,NA
Edin Cocalić,KV Mechelen,76,3,1,KV Mechelen vs. Waasland-Beveren 4:1,2015-04-05,NA
Dalibor Veselinović,KV Mechelen,86,4,1,KV Mechelen vs. Waasland-Beveren 4:1,2015-04-05,NA
Danijel Miličević,KAA Gent,33,1,0,KAA Gent vs. KV Kortrijk 2:0,2015-04-05,NA
Moses Simon,KAA Gent,73,2,0,KAA Gent vs. KV Kortrijk 2:0,2015-04-05,NA
Adrien Trebel,Standard Liège,2,0,1,Club Brugge KV vs. Standard Liège 2:1,2015-04-06,NA
Lior Refaelov,Club Brugge KV,44,1,1,Club Brugge KV vs. Standard Liège 2:1,2015-04-06,NA
Lior Refaelov,Club Brugge KV,67,2,1,Club Brugge KV vs. Standard Liège 2:1,2015-04-06,NA
Aleksandar Mitrović,RSC Anderlecht,63,1,0,RSC Anderlecht vs. Sporting Charleroi 1:0,2015-04-06,NA
Kristof D'Haene,Cercle Brugge,23,0,1,Lierse SK vs. Cercle Brugge 0:1,2015-04-10,NA
Mohammed Aoulad,KVC Westerlo,35,0,1,Sporting Lokeren vs. KVC Westerlo 1:1,2015-04-11,NA
Cyriel Dessers,Sporting Lokeren,52,1,1,Sporting Lokeren vs. KVC Westerlo 1:1,2015-04-11,NA
Zinho Gano,Royal Mouscron-Péruwelz,12,1,0,Royal Mouscron-Péruwelz vs. KV Oostende 2:0,2015-04-11,NA
Anice Badri,Royal Mouscron-Péruwelz,90,2,0,Royal Mouscron-Péruwelz vs. KV Oostende 2:0,2015-04-11,NA
Hervé Kage,KRC Genk,25,0,1,Waasland-Beveren vs. KRC Genk 0:2,2015-04-11,NA
Thomas Buffel,KRC Genk,54,0,2,Waasland-Beveren vs. KRC Genk 0:2,2015-04-11,NA
Stijn De Smet,KV Kortrijk,4,1,0,KV Kortrijk vs. Club Brugge KV 2:0,2015-04-11,NA
Brecht Capon,KV Kortrijk,18,2,0,KV Kortrijk vs. Club Brugge KV 2:0,2015-04-11,NA
Neeskens Kebano,Sporting Charleroi,13,1,0,Sporting Charleroi vs. KAA Gent 2:1,2015-04-11,NA
Marko Poletanović,KAA Gent,83,1,1,Sporting Charleroi vs. KAA Gent 2:1,2015-04-11,NA
Neeskens Kebano,Sporting Charleroi,90,2,1,Sporting Charleroi vs. KAA Gent 2:1,2015-04-11,NA
Laurens Paulussen,KV Mechelen,6,0,1,SV Zulte Waregem vs. KV Mechelen 0:1,2015-04-12,NA
Imoh Ezekiel,Standard Liège,21,1,0,Standard Liège vs. RSC Anderlecht 3:1,2015-04-12,NA
Imoh Ezekiel,Standard Liège,59,2,0,Standard Liège vs. RSC Anderlecht 3:1,2015-04-12,NA
Geoffrey Mujangi Bia,Standard Liège,62,3,0,Standard Liège vs. RSC Anderlecht 3:1,2015-04-12,NA
Youri Tielemans,RSC Anderlecht,71,3,1,Standard Liège vs. RSC Anderlecht 3:1,2015-04-12,NA
Etien Velikonja,Lierse SK,18,0,1,Cercle Brugge vs. Lierse SK 0:2,2015-04-17,NA
Karim Hafez,Lierse SK,85,0,2,Cercle Brugge vs. Lierse SK 0:2,2015-04-17,NA
Nicklas Pedersen,KAA Gent,23,0,1,Standard Liège vs. KAA Gent 1:3,2015-04-17,NA
Nicklas Pedersen,KAA Gent,52,0,2,Standard Liège vs. KAA Gent 1:3,2015-04-17,NA
Geoffrey Mujangi Bia,Standard Liège,66,1,2,Standard Liège vs. KAA Gent 1:3,2015-04-17,NA
Serge Tabekou,KAA Gent,90,1,3,Standard Liège vs. KAA Gent 1:3,2015-04-17,NA
Frédéric Brillant,KV Oostende,38,1,0,KV Oostende vs. KVC Westerlo 2:0,2015-04-18,NA
Michiel Jonckheere,KV Oostende,42,2,0,KV Oostende vs. KVC Westerlo 2:0,2015-04-18,NA
Pieter-Jan Monteyne,Sporting Lokeren,32,0,1,Royal Mouscron-Péruwelz vs. Sporting Lokeren 1:5,2015-04-18,NA
Mijat Marić,Sporting Lokeren,69,0,2,Royal Mouscron-Péruwelz vs. Sporting Lokeren 1:5,2015-04-18,NA
Eugène Ansah,Sporting Lokeren,83,0,3,Royal Mouscron-Péruwelz vs. Sporting Lokeren 1:5,2015-04-18,NA
Kévin Boli,Royal Mouscron-Péruwelz,85,1,3,Royal Mouscron-Péruwelz vs. Sporting Lokeren 1:5,2015-04-18,NA
Eugène Ansah,Sporting Lokeren,87,1,4,Royal Mouscron-Péruwelz vs. Sporting Lokeren 1:5,2015-04-18,NA
Nill De Pauw,Sporting Lokeren,90,1,5,Royal Mouscron-Péruwelz vs. Sporting Lokeren 1:5,2015-04-18,NA
Sofiane Hanni,KV Mechelen,3,1,0,KV Mechelen vs. KRC Genk 4:0,2015-04-18,NA
Dalibor Veselinović,KV Mechelen,17,2,0,KV Mechelen vs. KRC Genk 4:0,2015-04-18,NA
Jens Naessens,KV Mechelen,67,3,0,KV Mechelen vs. KRC Genk 4:0,2015-04-18,NA
Ivan Obradović,KV Mechelen,86,4,0,KV Mechelen vs. KRC Genk 4:0,2015-04-18,NA
Karim Rossi,SV Zulte Waregem,7,1,0,SV Zulte Waregem vs. Waasland-Beveren 2:2,2015-04-18,NA
David Destorme,Waasland-Beveren,28,1,1,SV Zulte Waregem vs. Waasland-Beveren 2:2,2015-04-18,NA
Renaud Emond,Waasland-Beveren,59,1,2,SV Zulte Waregem vs. Waasland-Beveren 2:2,2015-04-18,NA
Ghislain Gimbert,SV Zulte Waregem,87,2,2,SV Zulte Waregem vs. Waasland-Beveren 2:2,2015-04-18,NA
Aleksandar Mitrović,RSC Anderlecht,26,0,1,Club Brugge KV vs. RSC Anderlecht 2:1,2015-04-19,NA
Obbi Oularé,Club Brugge KV,74,1,1,Club Brugge KV vs. RSC Anderlecht 2:1,2015-04-19,NA
Ruud Vormer,Club Brugge KV,86,2,1,Club Brugge KV vs. RSC Anderlecht 2:1,2015-04-19,NA
Ivan Santini,KV Kortrijk,66,1,0,KV Kortrijk vs. Sporting Charleroi 1:1,2015-04-19,NA
Kalifa Coulibaly,Sporting Charleroi,78,1,1,KV Kortrijk vs. Sporting Charleroi 1:1,2015-04-19,NA
Sergej Milinković-Savić,KRC Genk,57,1,0,KRC Genk vs. KV Mechelen 1:0,2015-04-24,NA
Mijat Marić,Sporting Lokeren,29,1,0,Sporting Lokeren vs. Royal Mouscron-Péruwelz 2:1,2015-04-25,NA
Ronny Rodelin,Royal Mouscron-Péruwelz,38,1,1,Sporting Lokeren vs. Royal Mouscron-Péruwelz 2:1,2015-04-25,NA
Mijat Marić,Sporting Lokeren,90,2,1,Sporting Lokeren vs. Royal Mouscron-Péruwelz 2:1,2015-04-25,NA
Knowledge Musona,KV Oostende,22,0,1,KVC Westerlo vs. KV Oostende 1:2,2015-04-25,NA
Mbaye Diagne,KVC Westerlo,49,1,1,KVC Westerlo vs. KV Oostende 1:2,2015-04-25,NA
John Jairo Ruiz,KV Oostende,90,1,2,KVC Westerlo vs. KV Oostende 1:2,2015-04-25,NA
Onur Kaya,SV Zulte Waregem,35,0,1,Waasland-Beveren vs. SV Zulte Waregem 0:2,2015-04-25,NA
Aleksandar Trajkovski,SV Zulte Waregem,89,0,2,Waasland-Beveren vs. SV Zulte Waregem 0:2,2015-04-25,NA
Clément Tainmont,Sporting Charleroi,39,1,0,Sporting Charleroi vs. Standard Liège 1:0,2015-04-25,NA
Olivier Deschacht,RSC Anderlecht,17,1,0,RSC Anderlecht vs. KV Kortrijk 5:1,2015-04-25,NA
Olivier Deschacht,RSC Anderlecht,24,2,0,RSC Anderlecht vs. KV Kortrijk 5:1,2015-04-25,NA
Teddy Chevalier,KV Kortrijk,34,2,1,RSC Anderlecht vs. KV Kortrijk 5:1,2015-04-25,NA
Youri Tielemans,RSC Anderlecht,42,3,1,RSC Anderlecht vs. KV Kortrijk 5:1,2015-04-25,NA
Aleksandar Mitrović,RSC Anderlecht,51,4,1,RSC Anderlecht vs. KV Kortrijk 5:1,2015-04-25,NA
Andy Nájar,RSC Anderlecht,62,5,1,RSC Anderlecht vs. KV Kortrijk 5:1,2015-04-25,NA
Maarten Martens,Cercle Brugge,20,0,1,Lierse SK vs. Cercle Brugge 3:1,2015-04-26,NA
Maarten Martens,Lierse SK,67,1,1,Lierse SK vs. Cercle Brugge 3:1,2015-04-26,NA
Ramy Bensebaïni,Lierse SK,81,2,1,Lierse SK vs. Cercle Brugge 3:1,2015-04-26,NA
Souleymane Diomandé,Lierse SK,88,3,1,Lierse SK vs. Cercle Brugge 3:1,2015-04-26,NA
Danijel Miličević,KAA Gent,13,1,0,KAA Gent vs. Club Brugge KV 2:2,2015-04-26,NA
Danijel Miličević,KAA Gent,43,2,0,KAA Gent vs. Club Brugge KV 2:2,2015-04-26,NA
Óscar Duarte,Club Brugge KV,76,2,1,KAA Gent vs. Club Brugge KV 2:2,2015-04-26,NA
Claudemir,Club Brugge KV,89,2,2,KAA Gent vs. Club Brugge KV 2:2,2015-04-26,NA
Žarko Tomašević,KV Kortrijk,30,1,0,KV Kortrijk vs. Standard Liège 3:1,2015-04-28,NA
Lukas Van Eenoo,KV Kortrijk,50,2,0,KV Kortrijk vs. Standard Liège 3:1,2015-04-28,NA
Brecht Capon,KV Kortrijk,75,3,0,KV Kortrijk vs. Standard Liège 3:1,2015-04-28,NA
Jonathan Legear,Standard Liège,80,3,1,KV Kortrijk vs. Standard Liège 3:1,2015-04-28,NA
Kalifa Coulibaly,Sporting Charleroi,24,0,1,Club Brugge KV vs. Sporting Charleroi 3:1,2015-04-29,NA
José Izquierdo,Club Brugge KV,51,1,1,Club Brugge KV vs. Sporting Charleroi 3:1,2015-04-29,NA
José Izquierdo,Club Brugge KV,65,2,1,Club Brugge KV vs. Sporting Charleroi 3:1,2015-04-29,NA
Tuur Dierckx,Club Brugge KV,90,3,1,Club Brugge KV vs. Sporting Charleroi 3:1,2015-04-29,NA
Laurent Depoitre,KAA Gent,50,1,0,KAA Gent vs. RSC Anderlecht 2:1,2015-04-30,NA
Youri Tielemans,RSC Anderlecht,58,1,1,KAA Gent vs. RSC Anderlecht 2:1,2015-04-30,NA
Renato Neto,KAA Gent,90,2,1,KAA Gent vs. RSC Anderlecht 2:1,2015-04-30,NA
Ronny Rodelin,Royal Mouscron-Péruwelz,49,0,1,KV Oostende vs. Royal Mouscron-Péruwelz 0:1,2015-05-01,NA
Jarno Molenberghs,KVC Westerlo,25,1,0,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Mitch Apau,KVC Westerlo,29,2,0,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Evariste Ngolok,KVC Westerlo,34,3,0,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Cyriel Dessers,Sporting Lokeren,57,3,1,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Killian Overmeire,Sporting Lokeren,65,3,2,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Jean Koffi,KVC Westerlo,72,4,2,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Besart Abdurahimi,Sporting Lokeren,77,4,3,KVC Westerlo vs. Sporting Lokeren 4:3,2015-05-01,NA
Sofiane Hanni,KV Mechelen,17,1,0,KV Mechelen vs. SV Zulte Waregem 3:0,2015-05-02,NA
Steven De Petter,KV Mechelen,45,2,0,KV Mechelen vs. SV Zulte Waregem 3:0,2015-05-02,NA
Sofiane Hanni,KV Mechelen,73,3,0,KV Mechelen vs. SV Zulte Waregem 3:0,2015-05-02,NA
Thomas Buffel,KRC Genk,16,1,0,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Julien Gorius,KRC Genk,25,2,0,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Benjamin De Ceulaer,KRC Genk,26,3,0,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Sekou Cissé,KRC Genk,40,4,0,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Timothy Castagne,KRC Genk,65,5,0,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Steven Joseph-Monrose,KRC Genk,73,6,0,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Wouter Corstjens,Waasland-Beveren,87,6,1,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Sekou Cissé,KRC Genk,88,7,1,KRC Genk vs. Waasland-Beveren 7:1,2015-05-02,NA
Geoffrey Mujangi Bia,Standard Liège,9,1,0,Standard Liège vs. Club Brugge KV 1:0,2015-05-02,NA
Maxime Chanot,KAA Gent,65,0,1,KV Kortrijk vs. KAA Gent 0:1,2015-05-03,NA
Andy Nájar,RSC Anderlecht,22,0,1,Sporting Charleroi vs. RSC Anderlecht 0:1,2015-05-03,NA
Renato Neto,KAA Gent,26,1,0,KAA Gent vs. Sporting Charleroi 1:1,2015-05-08,NA
Kalifa Coulibaly,Sporting Charleroi,58,1,1,KAA Gent vs. Sporting Charleroi 1:1,2015-05-08,NA
Zinho Gano,Royal Mouscron-Péruwelz,13,1,0,Royal Mouscron-Péruwelz vs. KVC Westerlo 1:1,2015-05-09,NA
Kevin Geudens,KVC Westerlo,77,1,1,Royal Mouscron-Péruwelz vs. KVC Westerlo 1:1,2015-05-09,NA
Hans Vanaken,Sporting Lokeren,7,1,0,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Hans Vanaken,Sporting Lokeren,14,2,0,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Cyriel Dessers,Sporting Lokeren,30,3,0,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Cyriel Dessers,Sporting Lokeren,34,4,0,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Nill De Pauw,Sporting Lokeren,40,5,0,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Antonio Milić,KV Oostende,79,5,1,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Besart Abdurahimi,Sporting Lokeren,85,6,1,Sporting Lokeren vs. KV Oostende 6:1,2015-05-09,NA
Steven De Petter,KV Mechelen,14,0,1,Waasland-Beveren vs. KV Mechelen 1:2,2015-05-09,NA
Seth De Witte,KV Mechelen,17,0,2,Waasland-Beveren vs. KV Mechelen 1:2,2015-05-09,NA
David Destorme,Waasland-Beveren,70,1,2,Waasland-Beveren vs. KV Mechelen 1:2,2015-05-09,NA
Aleksandar Trajkovski,SV Zulte Waregem,33,1,0,SV Zulte Waregem vs. KRC Genk 2:3,2015-05-09,NA
Sergej Milinković-Savić,KRC Genk,41,1,1,SV Zulte Waregem vs. KRC Genk 2:3,2015-05-09,NA
Ólafur Skúlason,SV Zulte Waregem,47,2,1,SV Zulte Waregem vs. KRC Genk 2:3,2015-05-09,NA
Thomas Buffel,KRC Genk,66,2,2,SV Zulte Waregem vs. KRC Genk 2:3,2015-05-09,NA
Tornike Okriashvili,KRC Genk,88,2,3,SV Zulte Waregem vs. KRC Genk 2:3,2015-05-09,NA
Andy Nájar,RSC Anderlecht,1,1,0,RSC Anderlecht vs. Club Brugge KV 3:1,2015-05-10,NA
Aleksandar Mitrović,RSC Anderlecht,54,2,0,RSC Anderlecht vs. Club Brugge KV 3:1,2015-05-10,NA
Lior Refaelov,Club Brugge KV,67,2,1,RSC Anderlecht vs. Club Brugge KV 3:1,2015-05-10,NA
Dennis Praet,RSC Anderlecht,89,3,1,RSC Anderlecht vs. Club Brugge KV 3:1,2015-05-10,NA
Geoffrey Mujangi Bia,Standard Liège,14,1,0,Standard Liège vs. KV Kortrijk 4:0,2015-05-10,NA
Adrien Trebel,Standard Liège,52,2,0,Standard Liège vs. KV Kortrijk 4:0,2015-05-10,NA
Igor de Camargo,Standard Liège,56,3,0,Standard Liège vs. KV Kortrijk 4:0,2015-05-10,NA
Geoffrey Mujangi Bia,Standard Liège,77,4,0,Standard Liège vs. KV Kortrijk 4:0,2015-05-10,NA
Dalibor Veselinović,KV Mechelen,11,0,1,Sporting Lokeren vs. KV Mechelen 2:2,2015-05-16,NA
Evariste Ngolok,Sporting Lokeren,34,1,1,Sporting Lokeren vs. KV Mechelen 2:2,2015-05-16,NA
Jens Naessens,KV Mechelen,50,1,2,Sporting Lokeren vs. KV Mechelen 2:2,2015-05-16,NA
Evariste Ngolok,Sporting Lokeren,56,2,2,Sporting Lokeren vs. KV Mechelen 2:2,2015-05-16,NA
Lasse Nielsen,KAA Gent,5,0,1,Club Brugge KV vs. KAA Gent 2:3,2015-05-17,NA
Ruud Vormer,Club Brugge KV,38,1,1,Club Brugge KV vs. KAA Gent 2:3,2015-05-17,NA
Brecht Dejaegere,KAA Gent,52,1,2,Club Brugge KV vs. KAA Gent 2:3,2015-05-17,NA
Ruud Vormer,Club Brugge KV,72,2,2,Club Brugge KV vs. KAA Gent 2:3,2015-05-17,NA
Benito Raman,KAA Gent,87,2,3,Club Brugge KV vs. KAA Gent 2:3,2015-05-17,NA
Andy Nájar,RSC Anderlecht,10,1,0,RSC Anderlecht vs. Standard Liège 1:1,2015-05-17,NA
Imoh Ezekiel,Standard Liège,23,1,1,RSC Anderlecht vs. Standard Liège 1:1,2015-05-17,NA
Neeskens Kebano,Sporting Charleroi,2,1,0,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Adam Marušić,KV Kortrijk,3,1,1,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Kalifa Coulibaly,Sporting Charleroi,7,2,1,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Stijn De Smet,KV Kortrijk,38,2,2,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Dieumerci Ndongala,Sporting Charleroi,42,3,2,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Dieumerci Ndongala,Sporting Charleroi,46,4,2,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Clément Tainmont,Sporting Charleroi,59,5,2,Sporting Charleroi vs. KV Kortrijk 5:2,2015-05-17,NA
Brandon Mechele,Club Brugge KV,4,0,1,Sporting Charleroi vs. Club Brugge KV 2:3,2015-05-21,NA
Lior Refaelov,Club Brugge KV,34,0,2,Sporting Charleroi vs. Club Brugge KV 2:3,2015-05-21,NA
Kalifa Coulibaly,Sporting Charleroi,55,1,2,Sporting Charleroi vs. Club Brugge KV 2:3,2015-05-21,NA
Tom De Sutter,Club Brugge KV,60,1,3,Sporting Charleroi vs. Club Brugge KV 2:3,2015-05-21,NA
Jessy Gálvez,Sporting Charleroi,81,2,3,Sporting Charleroi vs. Club Brugge KV 2:3,2015-05-21,NA
Sven Kums,KAA Gent,18,1,0,KAA Gent vs. Standard Liège 2:0,2015-05-21,NA
Renato Neto,KAA Gent,50,2,0,KAA Gent vs. Standard Liège 2:0,2015-05-21,NA
Dennis Praet,RSC Anderlecht,48,0,1,KV Kortrijk vs. RSC Anderlecht 2:2,2015-05-21,NA
Aleksandar Mitrović,RSC Anderlecht,53,0,2,KV Kortrijk vs. RSC Anderlecht 2:2,2015-05-21,NA
Brecht Capon,KV Kortrijk,75,1,2,KV Kortrijk vs. RSC Anderlecht 2:2,2015-05-21,NA
Ivan Santini,KV Kortrijk,80,2,2,KV Kortrijk vs. RSC Anderlecht 2:2,2015-05-21,NA
Sofiane Hanni,KV Mechelen,6,1,0,"KV Mechelen vs. Sporting Lokeren 2:1 									
																		
										(Hinspiel 2:2)",2015-05-23,NA
Miloš Kosanović,KV Mechelen,57,2,0,"KV Mechelen vs. Sporting Lokeren 2:1 									
																		
										(Hinspiel 2:2)",2015-05-23,NA
Mijat Marić,Sporting Lokeren,90,2,1,"KV Mechelen vs. Sporting Lokeren 2:1 									
																		
										(Hinspiel 2:2)",2015-05-23,NA
José Izquierdo,Club Brugge KV,2,1,0,Club Brugge KV vs. KV Kortrijk 1:0,2015-05-24,NA
Nicklas Pedersen,KAA Gent,3,0,1,RSC Anderlecht vs. KAA Gent 2:1,2015-05-24,NA
Olivier Deschacht,RSC Anderlecht,21,1,1,RSC Anderlecht vs. KAA Gent 2:1,2015-05-24,NA
Aleksandar Mitrović,RSC Anderlecht,50,2,1,RSC Anderlecht vs. KAA Gent 2:1,2015-05-24,NA
Imoh Ezekiel,Standard Liège,26,1,0,Standard Liège vs. Sporting Charleroi 2:0,2015-05-24,NA
Jorge Teixeira,Standard Liège,79,2,0,Standard Liège vs. Sporting Charleroi 2:0,2015-05-24,NA
Ibrahima Cissé,KV Mechelen,42,1,0,KV Mechelen vs. Sporting Charleroi 2:1,2015-05-28,NA
Karel Geraerts,Sporting Charleroi,54,1,1,KV Mechelen vs. Sporting Charleroi 2:1,2015-05-28,NA
Miloš Kosanović,KV Mechelen,86,2,1,KV Mechelen vs. Sporting Charleroi 2:1,2015-05-28,NA
Stergos Marinos,Sporting Charleroi,69,1,0,"Sporting Charleroi vs. KV Mechelen 2:0 									
																		
										(Hinspiel 1:2)",2015-05-31,NA
Dieumerci Ndongala,Sporting Charleroi,89,2,0,"Sporting Charleroi vs. KV Mechelen 2:0 									
																		
										(Hinspiel 1:2)",2015-05-31,NA
Tom De Sutter,Club Brugge KV,28,0,1,Sint-Truidense VV vs. Club Brugge KV 2:1,2015-07-24,2015-2016
Rúben Fernandes,Sint-Truidense VV,57,1,1,Sint-Truidense VV vs. Club Brugge KV 2:1,2015-07-24,2015-2016
Edmílson Junior,Sint-Truidense VV,74,2,1,Sint-Truidense VV vs. Club Brugge KV 2:1,2015-07-24,2015-2016
Maxime Chanot,KV Kortrijk,40,1,0,KV Kortrijk vs. Standard Liège 2:1,2015-07-25,2015-2016
Anthony Knockaert,Standard Liège,51,1,1,KV Kortrijk vs. Standard Liège 2:1,2015-07-25,2015-2016
Maxime Chanot,KV Kortrijk,64,2,1,KV Kortrijk vs. Standard Liège 2:1,2015-07-25,2015-2016
