scoring_player,scoring_team,time,GH,GA,game,date,season
Louis Moult,Motherwell FC,52,2,0,Motherwell FC vs. Partick Thistle 3:1,2016-02-27,2015-2016
Marvin Johnson,Motherwell FC,69,3,0,Motherwell FC vs. Partick Thistle 3:1,2016-02-27,2015-2016
Callum Booth,Partick Thistle,76,3,1,Motherwell FC vs. Partick Thistle 3:1,2016-02-27,2015-2016
Paul Paton,Dundee United,10,0,1,Ross County FC vs. Dundee United 0:3,2016-02-27,2015-2016
Billy McKay,Dundee United,71,0,2,Ross County FC vs. Dundee United 0:3,2016-02-27,2015-2016
Ryan Dow,Dundee United,76,0,3,Ross County FC vs. Dundee United 0:3,2016-02-27,2015-2016
Jamie Walker,Heart of Midlothian,35,1,0,Heart of Midlothian vs. Inverness CT 2:0,2016-03-01,2015-2016
Abiola Dauda,Heart of Midlothian,53,2,0,Heart of Midlothian vs. Inverness CT 2:0,2016-03-01,2015-2016
Alex Schalk,Ross County FC,8,0,1,Kilmarnock FC vs. Ross County FC 0:2,2016-03-01,2015-2016
Brian Graham,Ross County FC,90,0,2,Kilmarnock FC vs. Ross County FC 0:2,2016-03-01,2015-2016
Simon Church,Aberdeen FC,29,0,1,Dundee United vs. Aberdeen FC 0:1,2016-03-02,2015-2016
Callum Booth,Partick Thistle,6,0,1,St. Johnstone FC vs. Partick Thistle 1:2,2016-03-02,2015-2016
Steven Lawless,Partick Thistle,13,0,2,St. Johnstone FC vs. Partick Thistle 1:2,2016-03-02,2015-2016
Chris Kane,St. Johnstone FC,67,1,2,St. Johnstone FC vs. Partick Thistle 1:2,2016-03-02,2015-2016
Arnaud Djoum,Heart of Midlothian,25,1,0,Heart of Midlothian vs. Partick Thistle 1:0,2016-03-05,2015-2016
Louis Laing,Motherwell FC,45,0,1,Hamilton Academical vs. Motherwell FC 0:1,2016-03-05,2015-2016
Steven Lawless,Partick Thistle,60,1,0,Partick Thistle vs. Aberdeen FC 1:2,2016-03-08,2015-2016
Andy Considine,Aberdeen FC,74,1,1,Partick Thistle vs. Aberdeen FC 1:2,2016-03-08,2015-2016
Simon Church,Aberdeen FC,76,1,2,Partick Thistle vs. Aberdeen FC 1:2,2016-03-08,2015-2016
Chris Kane,St. Johnstone FC,84,1,0,St. Johnstone FC vs. Inverness CT 1:0,2016-03-09,2015-2016
Henri Anier,Dundee United,22,0,1,Motherwell FC vs. Dundee United 2:1,2016-03-11,2015-2016
Marvin Johnson,Motherwell FC,45,1,1,Motherwell FC vs. Dundee United 2:1,2016-03-11,2015-2016
Louis Moult,Motherwell FC,65,2,1,Motherwell FC vs. Dundee United 2:1,2016-03-11,2015-2016
Leigh Griffiths,Celtic FC,45,0,1,Partick Thistle vs. Celtic FC 1:2,2016-03-12,2015-2016
Callum McGregor,Celtic FC,54,0,2,Partick Thistle vs. Celtic FC 1:2,2016-03-12,2015-2016
Sean Welsh,Partick Thistle,85,1,2,Partick Thistle vs. Celtic FC 1:2,2016-03-12,2015-2016
Ash Taylor,Aberdeen FC,37,1,0,Aberdeen FC vs. Kilmarnock FC 2:1,2016-03-12,2015-2016
Josh Magennis,Kilmarnock FC,46,1,1,Aberdeen FC vs. Kilmarnock FC 2:1,2016-03-12,2015-2016
Shay Logan,Aberdeen FC,71,2,1,Aberdeen FC vs. Kilmarnock FC 2:1,2016-03-12,2015-2016
Jamie Walker,Heart of Midlothian,52,0,1,Dundee FC vs. Heart of Midlothian 0:1,2016-03-12,2015-2016
Carlton Morris,Hamilton Academical,59,0,1,Inverness CT vs. Hamilton Academical 0:1,2016-03-12,2015-2016
David Wotherspoon,St. Johnstone FC,11,1,0,St. Johnstone FC vs. Ross County FC 1:1,2016-03-16,2015-2016
Brian Graham,Ross County FC,65,1,1,St. Johnstone FC vs. Ross County FC 1:1,2016-03-16,2015-2016
Tom Rogić,Celtic FC,90,0,1,Kilmarnock FC vs. Celtic FC 0:1,2016-03-19,2015-2016
Greg Docherty,Hamilton Academical,10,1,0,Hamilton Academical vs. Partick Thistle 1:2,2016-03-19,2015-2016
Mathias Pogba,Partick Thistle,50,1,1,Hamilton Academical vs. Partick Thistle 1:2,2016-03-19,2015-2016
Ryan Edwards,Partick Thistle,84,1,2,Hamilton Academical vs. Partick Thistle 1:2,2016-03-19,2015-2016
Murray Davidson,St. Johnstone FC,11,0,1,Heart of Midlothian vs. St. Johnstone FC 0:3,2016-03-19,2015-2016
Murray Davidson,St. Johnstone FC,21,0,2,Heart of Midlothian vs. St. Johnstone FC 0:3,2016-03-19,2015-2016
Darnell Fisher,St. Johnstone FC,88,0,3,Heart of Midlothian vs. St. Johnstone FC 0:3,2016-03-19,2015-2016
Kenny McLean,Aberdeen FC,44,0,1,Motherwell FC vs. Aberdeen FC 2:1,2016-03-19,2015-2016
Scott McDonald,Motherwell FC,73,1,1,Motherwell FC vs. Aberdeen FC 2:1,2016-03-19,2015-2016
Louis Moult,Motherwell FC,75,2,1,Motherwell FC vs. Aberdeen FC 2:1,2016-03-19,2015-2016
Liam Polworth,Inverness CT,32,0,1,Ross County FC vs. Inverness CT 0:3,2016-03-19,2015-2016
Ross Draper,Inverness CT,37,0,2,Ross County FC vs. Inverness CT 0:3,2016-03-19,2015-2016
Miles Storey,Inverness CT,48,0,3,Ross County FC vs. Inverness CT 0:3,2016-03-19,2015-2016
Kane Hemmings,Dundee FC,34,0,1,Dundee United vs. Dundee FC 2:2,2016-03-20,2015-2016
Kane Hemmings,Dundee FC,45,0,2,Dundee United vs. Dundee FC 2:2,2016-03-20,2015-2016
Billy McKay,Dundee United,53,1,2,Dundee United vs. Dundee FC 2:2,2016-03-20,2015-2016
Billy McKay,Dundee United,90,2,2,Dundee United vs. Dundee FC 2:2,2016-03-20,2015-2016
Jamie Walker,Heart of Midlothian,5,0,1,Celtic FC vs. Heart of Midlothian 3:1,2016-04-02,2015-2016
Gary Mackay-Steven,Celtic FC,15,1,1,Celtic FC vs. Heart of Midlothian 3:1,2016-04-02,2015-2016
Patrick Roberts,Celtic FC,35,2,1,Celtic FC vs. Heart of Midlothian 3:1,2016-04-02,2015-2016
Patrick Roberts,Celtic FC,49,3,1,Celtic FC vs. Heart of Midlothian 3:1,2016-04-02,2015-2016
Greg Stewart,Dundee FC,7,1,0,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Kane Hemmings,Dundee FC,9,2,0,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Andrew Davies,Ross County FC,15,2,1,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Rory Loy,Dundee FC,38,3,1,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Alex Schalk,Ross County FC,45,3,2,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Craig Wighton,Dundee FC,85,4,2,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Greg Stewart,Dundee FC,90,5,2,Dundee FC vs. Ross County FC 5:2,2016-04-02,2015-2016
Lionel Ainsworth,Motherwell FC,62,0,1,Inverness CT vs. Motherwell FC 1:2,2016-04-02,2015-2016
Iain Vigurs,Inverness CT,70,1,1,Inverness CT vs. Motherwell FC 1:2,2016-04-02,2015-2016
Marvin Johnson,Motherwell FC,90,1,2,Inverness CT vs. Motherwell FC 1:2,2016-04-02,2015-2016
Ryan Dow,Dundee United,22,0,1,St. Johnstone FC vs. Dundee United 0:1,2016-04-02,2015-2016
Simon Church,Aberdeen FC,5,1,0,Aberdeen FC vs. Hamilton Academical 3:0,2016-04-03,2015-2016
Niall McGinn,Aberdeen FC,15,2,0,Aberdeen FC vs. Hamilton Academical 3:0,2016-04-03,2015-2016
Kenny McLean,Aberdeen FC,33,3,0,Aberdeen FC vs. Hamilton Academical 3:0,2016-04-03,2015-2016
Kris Doolan,Partick Thistle,71,1,0,Partick Thistle vs. Dundee United 1:0,2016-04-05,2015-2016
Simon Church,Aberdeen FC,4,0,1,Heart of Midlothian vs. Aberdeen FC 2:1,2016-04-08,2015-2016
Juanma Delgado,Heart of Midlothian,33,1,1,Heart of Midlothian vs. Aberdeen FC 2:1,2016-04-08,2015-2016
Juanma Delgado,Heart of Midlothian,61,2,1,Heart of Midlothian vs. Aberdeen FC 2:1,2016-04-08,2015-2016
Leigh Griffiths,Celtic FC,44,0,1,Motherwell FC vs. Celtic FC 1:2,2016-04-09,2015-2016
Scott McDonald,Motherwell FC,60,1,1,Motherwell FC vs. Celtic FC 1:2,2016-04-09,2015-2016
Leigh Griffiths,Celtic FC,75,1,2,Motherwell FC vs. Celtic FC 1:2,2016-04-09,2015-2016
Miles Storey,Inverness CT,13,0,1,Dundee United vs. Inverness CT 0:2,2016-04-09,2015-2016
Iain Vigurs,Inverness CT,50,0,2,Dundee United vs. Inverness CT 0:2,2016-04-09,2015-2016
Ali Crawford,Hamilton Academical,30,1,0,Hamilton Academical vs. Dundee FC 2:1,2016-04-09,2015-2016
García Tena,Hamilton Academical,41,2,0,Hamilton Academical vs. Dundee FC 2:1,2016-04-09,2015-2016
Gary Harkins,Dundee FC,63,2,1,Hamilton Academical vs. Dundee FC 2:1,2016-04-09,2015-2016
Kris Boyd,Kilmarnock FC,25,1,0,Kilmarnock FC vs. St. Johnstone FC 3:0,2016-04-09,2015-2016
Kallum Higginbotham,Kilmarnock FC,65,2,0,Kilmarnock FC vs. St. Johnstone FC 3:0,2016-04-09,2015-2016
Kris Boyd,Kilmarnock FC,88,3,0,Kilmarnock FC vs. St. Johnstone FC 3:0,2016-04-09,2015-2016
Alex Schalk,Ross County FC,14,1,0,Ross County FC vs. Partick Thistle 1:0,2016-04-09,2015-2016
Ali Crawford,Hamilton Academical,30,0,1,Rangers FC vs. Hamilton Academical 1:1,2016-08-06,2016-2017
Martyn Waghorn,Rangers FC,62,1,1,Rangers FC vs. Hamilton Academical 1:1,2016-08-06,2016-2017
Lionel Ainsworth,Motherwell FC,41,0,1,Kilmarnock FC vs. Motherwell FC 1:2,2016-08-06,2016-2017
Marvin Johnson,Motherwell FC,46,0,2,Kilmarnock FC vs. Motherwell FC 1:2,2016-08-06,2016-2017
Martin Smith,Kilmarnock FC,81,1,2,Kilmarnock FC vs. Motherwell FC 1:2,2016-08-06,2016-2017
Chris Erskine,Partick Thistle,36,1,0,Partick Thistle vs. Inverness CT 2:0,2016-08-06,2016-2017
David Amoo,Partick Thistle,60,2,0,Partick Thistle vs. Inverness CT 2:0,2016-08-06,2016-2017
Rory Loy,Dundee FC,13,0,1,Ross County FC vs. Dundee FC 1:3,2016-08-06,2016-2017
Rory Loy,Dundee FC,41,0,2,Ross County FC vs. Dundee FC 1:3,2016-08-06,2016-2017
Paul McGowan,Dundee FC,62,0,3,Ross County FC vs. Dundee FC 1:3,2016-08-06,2016-2017
Craig Curran,Ross County FC,67,1,3,Ross County FC vs. Dundee FC 1:3,2016-08-06,2016-2017
James Forrest,Celtic FC,8,0,1,Heart of Midlothian vs. Celtic FC 1:2,2016-08-07,2016-2017
Jamie Walker,Heart of Midlothian,36,1,1,Heart of Midlothian vs. Celtic FC 1:2,2016-08-07,2016-2017
Scott Sinclair,Celtic FC,81,1,2,Heart of Midlothian vs. Celtic FC 1:2,2016-08-07,2016-2017
Harry Forrester,Rangers FC,14,0,1,Dundee FC vs. Rangers FC 1:2,2016-08-13,2016-2017
Kenny Miller,Rangers FC,39,0,2,Dundee FC vs. Rangers FC 1:2,2016-08-13,2016-2017
Mark O'Hara,Dundee FC,44,1,2,Dundee FC vs. Rangers FC 1:2,2016-08-13,2016-2017
Louis Longridge,Hamilton Academical,26,1,0,Hamilton Academical vs. Kilmarnock FC 1:2,2016-08-13,2016-2017
Kris Boyd,Kilmarnock FC,71,1,1,Hamilton Academical vs. Kilmarnock FC 1:2,2016-08-13,2016-2017
Souleymane Coulibaly,Kilmarnock FC,73,1,2,Hamilton Academical vs. Kilmarnock FC 1:2,2016-08-13,2016-2017
Liam Boyce,Ross County FC,7,0,1,Inverness CT vs. Ross County FC 2:3,2016-08-13,2016-2017
Liam Boyce,Ross County FC,26,0,2,Inverness CT vs. Ross County FC 2:3,2016-08-13,2016-2017
Scott Boden,Inverness CT,45,1,2,Inverness CT vs. Ross County FC 2:3,2016-08-13,2016-2017
Liam Boyce,Ross County FC,46,1,3,Inverness CT vs. Ross County FC 2:3,2016-08-13,2016-2017
Ross Draper,Inverness CT,65,2,3,Inverness CT vs. Ross County FC 2:3,2016-08-13,2016-2017
Chris Cadden,Motherwell FC,47,1,0,Motherwell FC vs. St. Johnstone FC 1:2,2016-08-13,2016-2017
Danny Swanson,St. Johnstone FC,56,1,1,Motherwell FC vs. St. Johnstone FC 1:2,2016-08-13,2016-2017
Steven MacLean,St. Johnstone FC,75,1,2,Motherwell FC vs. St. Johnstone FC 1:2,2016-08-13,2016-2017
Darren Lyon,Hamilton Academical,13,0,1,Dundee FC vs. Hamilton Academical 1:1,2016-08-19,2016-2017
Mark O'Hara,Dundee FC,17,1,1,Dundee FC vs. Hamilton Academical 1:1,2016-08-19,2016-2017
Leigh Griffiths,Celtic FC,28,0,1,St. Johnstone FC vs. Celtic FC 2:4,2016-08-20,2016-2017
Scott Sinclair,Celtic FC,40,0,2,St. Johnstone FC vs. Celtic FC 2:4,2016-08-20,2016-2017
James Forrest,Celtic FC,44,0,3,St. Johnstone FC vs. Celtic FC 2:4,2016-08-20,2016-2017
Danny Swanson,St. Johnstone FC,83,1,3,St. Johnstone FC vs. Celtic FC 2:4,2016-08-20,2016-2017
Steven MacLean,St. Johnstone FC,89,2,3,St. Johnstone FC vs. Celtic FC 2:4,2016-08-20,2016-2017
Ryan Christie,Celtic FC,90,2,4,St. Johnstone FC vs. Celtic FC 2:4,2016-08-20,2016-2017
Niall McGinn,Aberdeen FC,28,1,0,Aberdeen FC vs. Partick Thistle 2:1,2016-08-20,2016-2017
Miles Storey,Aberdeen FC,58,2,0,Aberdeen FC vs. Partick Thistle 2:1,2016-08-20,2016-2017
Chris Erskine,Partick Thistle,90,2,1,Aberdeen FC vs. Partick Thistle 2:1,2016-08-20,2016-2017
Don Cowie,Heart of Midlothian,7,1,0,Heart of Midlothian vs. Inverness CT 5:1,2016-08-20,2016-2017
Conor Sammon,Heart of Midlothian,18,2,0,Heart of Midlothian vs. Inverness CT 5:1,2016-08-20,2016-2017
Don Cowie,Heart of Midlothian,47,3,0,Heart of Midlothian vs. Inverness CT 5:1,2016-08-20,2016-2017
Sam Nicholson,Heart of Midlothian,78,4,0,Heart of Midlothian vs. Inverness CT 5:1,2016-08-20,2016-2017
Sam Nicholson,Heart of Midlothian,79,5,0,Heart of Midlothian vs. Inverness CT 5:1,2016-08-20,2016-2017
Ross Draper,Inverness CT,87,5,1,Heart of Midlothian vs. Inverness CT 5:1,2016-08-20,2016-2017
Scott McDonald,Motherwell FC,19,0,1,Rangers FC vs. Motherwell FC 2:1,2016-08-20,2016-2017
Harry Forrester,Rangers FC,64,1,1,Rangers FC vs. Motherwell FC 2:1,2016-08-20,2016-2017
Kenny Miller,Rangers FC,90,2,1,Rangers FC vs. Motherwell FC 2:1,2016-08-20,2016-2017
Liam Boyce,Ross County FC,29,1,0,Ross County FC vs. Kilmarnock FC 2:0,2016-08-20,2016-2017
Liam Boyce,Ross County FC,74,2,0,Ross County FC vs. Kilmarnock FC 2:0,2016-08-20,2016-2017
Kris Boyd,Kilmarnock FC,29,1,0,Kilmarnock FC vs. Rangers FC 1:1,2016-08-26,2016-2017
James Tavernier,Rangers FC,59,1,1,Kilmarnock FC vs. Rangers FC 1:1,2016-08-26,2016-2017
Leigh Griffiths,Celtic FC,13,1,0,Celtic FC vs. Aberdeen FC 4:1,2016-08-27,2016-2017
Adam Rooney,Aberdeen FC,32,1,1,Celtic FC vs. Aberdeen FC 4:1,2016-08-27,2016-2017
James Forrest,Celtic FC,42,2,1,Celtic FC vs. Aberdeen FC 4:1,2016-08-27,2016-2017
Scott Sinclair,Celtic FC,87,3,1,Celtic FC vs. Aberdeen FC 4:1,2016-08-27,2016-2017
Tom Rogić,Celtic FC,90,4,1,Celtic FC vs. Aberdeen FC 4:1,2016-08-27,2016-2017
Dougie Imrie,Hamilton Academical,74,1,0,Hamilton Academical vs. Ross County FC 1:0,2016-08-27,2016-2017
Ross Draper,Inverness CT,59,1,0,Inverness CT vs. St. Johnstone FC 2:1,2016-08-27,2016-2017
Ricky Foster,St. Johnstone FC,79,1,1,Inverness CT vs. St. Johnstone FC 2:1,2016-08-27,2016-2017
Josh Meekings,Inverness CT,90,2,1,Inverness CT vs. St. Johnstone FC 2:1,2016-08-27,2016-2017
Callum Paterson,Heart of Midlothian,16,0,1,Partick Thistle vs. Heart of Midlothian 1:2,2016-08-27,2016-2017
Liam Lindsay,Partick Thistle,55,1,1,Partick Thistle vs. Heart of Midlothian 1:2,2016-08-27,2016-2017
Tony Watt,Heart of Midlothian,90,1,2,Partick Thistle vs. Heart of Midlothian 1:2,2016-08-27,2016-2017
Moussa Dembélé,Celtic FC,33,1,0,Celtic FC vs. Rangers FC 5:1,2016-09-10,2016-2017
Moussa Dembélé,Celtic FC,42,2,0,Celtic FC vs. Rangers FC 5:1,2016-09-10,2016-2017
Joe Garner,Rangers FC,44,2,1,Celtic FC vs. Rangers FC 5:1,2016-09-10,2016-2017
Scott Sinclair,Celtic FC,61,3,1,Celtic FC vs. Rangers FC 5:1,2016-09-10,2016-2017
Moussa Dembélé,Celtic FC,83,4,1,Celtic FC vs. Rangers FC 5:1,2016-09-10,2016-2017
Stuart Armstrong,Celtic FC,90,5,1,Celtic FC vs. Rangers FC 5:1,2016-09-10,2016-2017
Niall McGinn,Aberdeen FC,51,1,0,Aberdeen FC vs. Inverness CT 1:1,2016-09-10,2016-2017
Iain Vigurs,Inverness CT,68,1,1,Aberdeen FC vs. Inverness CT 1:1,2016-09-10,2016-2017
Faissal El Bakhtaoui,Dundee FC,7,1,0,Dundee FC vs. Kilmarnock FC 1:1,2016-09-10,2016-2017
Souleymane Coulibaly,Kilmarnock FC,32,1,1,Dundee FC vs. Kilmarnock FC 1:1,2016-09-10,2016-2017
Ali Crawford,Hamilton Academical,50,0,1,Heart of Midlothian vs. Hamilton Academical 3:1,2016-09-10,2016-2017
Jamie Walker,Heart of Midlothian,69,1,1,Heart of Midlothian vs. Hamilton Academical 3:1,2016-09-10,2016-2017
Jamie Walker,Heart of Midlothian,81,2,1,Heart of Midlothian vs. Hamilton Academical 3:1,2016-09-10,2016-2017
Sam Nicholson,Heart of Midlothian,90,3,1,Heart of Midlothian vs. Hamilton Academical 3:1,2016-09-10,2016-2017
Steven Anderson,St. Johnstone FC,21,0,1,Partick Thistle vs. St. Johnstone FC 0:2,2016-09-10,2016-2017
Steven MacLean,St. Johnstone FC,64,0,2,Partick Thistle vs. St. Johnstone FC 0:2,2016-09-10,2016-2017
Liam Boyce,Ross County FC,61,1,0,Ross County FC vs. Motherwell FC 1:1,2016-09-10,2016-2017
Louis Moult,Motherwell FC,67,1,1,Ross County FC vs. Motherwell FC 1:1,2016-09-10,2016-2017
Kris Boyd,Kilmarnock FC,17,1,0,Kilmarnock FC vs. Partick Thistle 2:2,2016-09-17,2016-2017
Steven Lawless,Partick Thistle,32,1,1,Kilmarnock FC vs. Partick Thistle 2:2,2016-09-17,2016-2017
Souleymane Coulibaly,Kilmarnock FC,65,2,1,Kilmarnock FC vs. Partick Thistle 2:2,2016-09-17,2016-2017
Liam Lindsay,Partick Thistle,82,2,2,Kilmarnock FC vs. Partick Thistle 2:2,2016-09-17,2016-2017
Louis Moult,Motherwell FC,8,1,0,Motherwell FC vs. Hamilton Academical 4:2,2016-09-17,2016-2017
Louis Moult,Motherwell FC,13,2,0,Motherwell FC vs. Hamilton Academical 4:2,2016-09-17,2016-2017
Louis Moult,Motherwell FC,21,3,0,Motherwell FC vs. Hamilton Academical 4:2,2016-09-17,2016-2017
Ali Crawford,Hamilton Academical,36,3,1,Motherwell FC vs. Hamilton Academical 4:2,2016-09-17,2016-2017
Louis Moult,Motherwell FC,50,4,1,Motherwell FC vs. Hamilton Academical 4:2,2016-09-17,2016-2017
Ali Crawford,Hamilton Academical,64,4,2,Motherwell FC vs. Hamilton Academical 4:2,2016-09-17,2016-2017
Graham Cummins,St. Johnstone FC,57,1,0,St. Johnstone FC vs. Heart of Midlothian 1:0,2016-09-17,2016-2017
Kevin Holt,Dundee FC,13,1,0,Dundee FC vs. Aberdeen FC 1:3,2016-09-18,2016-2017
James Maddison,Aberdeen FC,19,1,1,Dundee FC vs. Aberdeen FC 1:3,2016-09-18,2016-2017
Jayden Stockley,Aberdeen FC,77,1,2,Dundee FC vs. Aberdeen FC 1:3,2016-09-18,2016-2017
Kenny McLean,Aberdeen FC,88,1,3,Dundee FC vs. Aberdeen FC 1:3,2016-09-18,2016-2017
Tom Rogić,Celtic FC,17,0,1,Inverness CT vs. Celtic FC 2:2,2016-09-18,2016-2017
Billy King,Inverness CT,28,1,1,Inverness CT vs. Celtic FC 2:2,2016-09-18,2016-2017
Scott Sinclair,Celtic FC,34,1,2,Inverness CT vs. Celtic FC 2:2,2016-09-18,2016-2017
Alex Fisher,Inverness CT,89,2,2,Inverness CT vs. Celtic FC 2:2,2016-09-18,2016-2017
Souleymane Coulibaly,Kilmarnock FC,32,0,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
Moussa Dembélé,Celtic FC,35,1,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
Moussa Dembélé,Celtic FC,38,2,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
James Forrest,Celtic FC,52,3,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
Leigh Griffiths,Celtic FC,66,4,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
Scott Sinclair,Celtic FC,72,5,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
Tom Rogić,Celtic FC,85,6,1,Celtic FC vs. Kilmarnock FC 6:1,2016-09-24,2016-2017
Lonsana Doumbouya,Inverness CT,8,1,0,Inverness CT vs. Dundee FC 3:1,2016-09-24,2016-2017
Greg Tansey,Inverness CT,17,2,0,Inverness CT vs. Dundee FC 3:1,2016-09-24,2016-2017
Liam Polworth,Inverness CT,51,3,0,Inverness CT vs. Dundee FC 3:1,2016-09-24,2016-2017
Nicky Low,Dundee FC,84,3,1,Inverness CT vs. Dundee FC 3:1,2016-09-24,2016-2017
Chris Erskine,Partick Thistle,31,1,0,Partick Thistle vs. Motherwell FC 1:1,2016-09-24,2016-2017
Scott McDonald,Motherwell FC,83,1,1,Partick Thistle vs. Motherwell FC 1:1,2016-09-24,2016-2017
Jonny Hayes,Aberdeen FC,46,1,0,Aberdeen FC vs. Rangers FC 2:1,2016-09-25,2016-2017
Andy Halliday,Rangers FC,79,1,1,Aberdeen FC vs. Rangers FC 2:1,2016-09-25,2016-2017
James Maddison,Aberdeen FC,90,2,1,Aberdeen FC vs. Rangers FC 2:1,2016-09-25,2016-2017
Greg Docherty,Hamilton Academical,37,1,0,Hamilton Academical vs. St. Johnstone FC 1:1,2016-09-25,2016-2017
Liam Craig,St. Johnstone FC,82,1,1,Hamilton Academical vs. St. Johnstone FC 1:1,2016-09-25,2016-2017
Sam Nicholson,Heart of Midlothian,45,0,1,Motherwell FC vs. Heart of Midlothian 1:3,2016-09-30,2016-2017
Callum Paterson,Heart of Midlothian,67,0,2,Motherwell FC vs. Heart of Midlothian 1:3,2016-09-30,2016-2017
Arnaud Djoum,Heart of Midlothian,84,0,3,Motherwell FC vs. Heart of Midlothian 1:3,2016-09-30,2016-2017
James McFadden,Motherwell FC,90,1,3,Motherwell FC vs. Heart of Midlothian 1:3,2016-09-30,2016-2017
Scott Brown,Celtic FC,47,0,1,Dundee FC vs. Celtic FC 0:1,2016-10-01,2016-2017
D'Acol,Hamilton Academical,18,1,0,Hamilton Academical vs. Inverness CT 1:1,2016-10-01,2016-2017
Liam Polworth,Inverness CT,90,1,1,Hamilton Academical vs. Inverness CT 1:1,2016-10-01,2016-2017
Adam Rooney,Aberdeen FC,25,0,1,Kilmarnock FC vs. Aberdeen FC 0:4,2016-10-01,2016-2017
Andy Considine,Aberdeen FC,50,0,2,Kilmarnock FC vs. Aberdeen FC 0:4,2016-10-01,2016-2017
Ash Taylor,Aberdeen FC,67,0,3,Kilmarnock FC vs. Aberdeen FC 0:4,2016-10-01,2016-2017
Adam Rooney,Aberdeen FC,72,0,4,Kilmarnock FC vs. Aberdeen FC 0:4,2016-10-01,2016-2017
Niko Kranjčar,Rangers FC,33,1,0,Rangers FC vs. Partick Thistle 2:0,2016-10-01,2016-2017
Andy Halliday,Rangers FC,40,2,0,Rangers FC vs. Partick Thistle 2:0,2016-10-01,2016-2017
Danny Swanson,St. Johnstone FC,42,0,1,Ross County FC vs. St. Johnstone FC 0:2,2016-10-01,2016-2017
Chris Kane,St. Johnstone FC,73,0,2,Ross County FC vs. St. Johnstone FC 0:2,2016-10-01,2016-2017
Kenny Miller,Rangers FC,22,0,1,Inverness CT vs. Rangers FC 0:1,2016-10-14,2016-2017
Jonny Hayes,Aberdeen FC,20,1,0,Aberdeen FC vs. Ross County FC 4:0,2016-10-15,2016-2017
Shay Logan,Aberdeen FC,32,2,0,Aberdeen FC vs. Ross County FC 4:0,2016-10-15,2016-2017
Niall McGinn,Aberdeen FC,68,3,0,Aberdeen FC vs. Ross County FC 4:0,2016-10-15,2016-2017
Jayden Stockley,Aberdeen FC,78,4,0,Aberdeen FC vs. Ross County FC 4:0,2016-10-15,2016-2017
Scott Sinclair,Celtic FC,18,1,0,Celtic FC vs. Motherwell FC 2:0,2016-10-15,2016-2017
Moussa Dembélé,Celtic FC,87,2,0,Celtic FC vs. Motherwell FC 2:0,2016-10-15,2016-2017
Callum Paterson,Heart of Midlothian,68,1,0,Heart of Midlothian vs. Dundee FC 2:0,2016-10-15,2016-2017
Bjørn Johnsen,Heart of Midlothian,89,2,0,Heart of Midlothian vs. Dundee FC 2:0,2016-10-15,2016-2017
Massimo Donati,Hamilton Academical,14,0,1,Partick Thistle vs. Hamilton Academical 2:2,2016-10-15,2016-2017
Ryan Edwards,Partick Thistle,22,1,1,Partick Thistle vs. Hamilton Academical 2:2,2016-10-15,2016-2017
Liam Lindsay,Partick Thistle,43,2,1,Partick Thistle vs. Hamilton Academical 2:2,2016-10-15,2016-2017
Eamonn Brophy,Hamilton Academical,83,2,2,Partick Thistle vs. Hamilton Academical 2:2,2016-10-15,2016-2017
Martin Smith,Kilmarnock FC,76,0,1,St. Johnstone FC vs. Kilmarnock FC 0:1,2016-10-15,2016-2017
Souleymane Coulibaly,Kilmarnock FC,7,0,1,Inverness CT vs. Kilmarnock FC 1:1,2016-10-22,2016-2017
Lonsana Doumbouya,Inverness CT,86,1,1,Inverness CT vs. Kilmarnock FC 1:1,2016-10-22,2016-2017
Sean Welsh,Partick Thistle,24,1,0,Partick Thistle vs. Ross County FC 1:1,2016-10-22,2016-2017
Chris Burke,Ross County FC,90,1,1,Partick Thistle vs. Ross County FC 1:1,2016-10-22,2016-2017
Steven Anderson,St. Johnstone FC,62,1,0,St. Johnstone FC vs. Dundee FC 2:1,2016-10-23,2016-2017
Danny Swanson,St. Johnstone FC,75,2,0,St. Johnstone FC vs. Dundee FC 2:1,2016-10-23,2016-2017
Rory Loy,Dundee FC,88,2,1,St. Johnstone FC vs. Dundee FC 2:1,2016-10-23,2016-2017
D'Acol,Hamilton Academical,6,1,0,Hamilton Academical vs. Aberdeen FC 1:0,2016-10-25,2016-2017
Adebayo Azeez,Partick Thistle,29,0,1,Dundee FC vs. Partick Thistle 0:2,2016-10-26,2016-2017
Kris Doolan,Partick Thistle,62,0,2,Dundee FC vs. Partick Thistle 0:2,2016-10-26,2016-2017
