scoring_player,scoring_team,time,GH,GA,game,date,season
Iván Ania,Real Oviedo,49,1,0,Real Oviedo vs. Real Sociedad 2:1,1999-01-30,1998-1999
Julio Dely Valdés,Real Oviedo,65,2,0,Real Oviedo vs. Real Sociedad 2:1,1999-01-30,1998-1999
Iñigo Idiakez,Real Sociedad,85,2,1,Real Oviedo vs. Real Sociedad 2:1,1999-01-30,1998-1999
Morientes,Real Madrid,75,0,1,Villarreal CF vs. Real Madrid 0:2,1999-01-30,1998-1999
Morientes,Real Madrid,89,0,2,Villarreal CF vs. Real Madrid 0:2,1999-01-30,1998-1999
Iulian Filipescu,Real Betis,76,1,0,Real Betis vs. CD Alavés 1:0,1999-01-30,1998-1999
Víctor,Racing Santander,27,0,1,FC Barcelona vs. Racing Santander 3:2,1999-01-31,1998-1999
Merino,FC Barcelona,36,1,1,FC Barcelona vs. Racing Santander 3:2,1999-01-31,1998-1999
Frank de Boer,FC Barcelona,44,2,1,FC Barcelona vs. Racing Santander 3:2,1999-01-31,1998-1999
Munitis,Racing Santander,48,2,2,FC Barcelona vs. Racing Santander 3:2,1999-01-31,1998-1999
Phillip Cocu,FC Barcelona,85,3,2,FC Barcelona vs. Racing Santander 3:2,1999-01-31,1998-1999
Pauleta,Deportivo La Coruña,9,1,0,Deportivo La Coruña vs. RC Celta 2:1,1999-01-31,1998-1999
Turu Flores,Deportivo La Coruña,44,2,0,Deportivo La Coruña vs. RC Celta 2:1,1999-01-31,1998-1999
Juan Sánchez,RC Celta,80,2,1,Deportivo La Coruña vs. RC Celta 2:1,1999-01-31,1998-1999
Moisés,Villarreal CF,26,0,1,RC Celta vs. Villarreal CF 4:1,1999-02-07,1998-1999
Juan Sánchez,RC Celta,41,1,1,RC Celta vs. Villarreal CF 4:1,1999-02-07,1998-1999
Míchel Salgado,RC Celta,79,2,1,RC Celta vs. Villarreal CF 4:1,1999-02-07,1998-1999
Luboslav Penev,RC Celta,84,3,1,RC Celta vs. Villarreal CF 4:1,1999-02-07,1998-1999
Haim Revivo,RC Celta,89,4,1,RC Celta vs. Villarreal CF 4:1,1999-02-07,1998-1999
Leider Preciado,Racing Santander,25,1,0,Racing Santander vs. Athletic Bilbao 2:0,1999-02-07,1998-1999
Munitis,Racing Santander,89,2,0,Racing Santander vs. Athletic Bilbao 2:0,1999-02-07,1998-1999
Carlos Duré,CF Extremadura,19,1,0,CF Extremadura vs. FC Barcelona 1:2,1999-02-07,1998-1999
Luis Enrique,FC Barcelona,28,1,1,CF Extremadura vs. FC Barcelona 1:2,1999-02-07,1998-1999
Patrick Kluivert,FC Barcelona,83,1,2,CF Extremadura vs. FC Barcelona 1:2,1999-02-07,1998-1999
Raúl,Real Madrid,17,1,0,Real Madrid vs. Real Valladolid 3:2,1999-02-07,1998-1999
Raúl,Real Madrid,50,2,0,Real Madrid vs. Real Valladolid 3:2,1999-02-07,1998-1999
Vizcaíno,Real Valladolid,64,2,1,Real Madrid vs. Real Valladolid 3:2,1999-02-07,1998-1999
Diego Klimowicz,Real Valladolid,86,2,2,Real Madrid vs. Real Valladolid 3:2,1999-02-07,1998-1999
Raúl,Real Madrid,89,3,2,Real Madrid vs. Real Valladolid 3:2,1999-02-07,1998-1999
Fernando Correa,Atlético Madrid,18,0,1,UD Salamanca vs. Atlético Madrid 2:1,1999-02-07,1998-1999
Marco Lanna,UD Salamanca,32,1,1,UD Salamanca vs. Atlético Madrid 2:1,1999-02-07,1998-1999
Edu Alonso,UD Salamanca,41,2,1,UD Salamanca vs. Atlético Madrid 2:1,1999-02-07,1998-1999
Miguel Benítez,Espanyol Barcelona,41,1,0,Espanyol Barcelona vs. RCD Mallorca 1:0,1999-02-07,1998-1999
De Paula,CD Tenerife,24,0,1,Real Sociedad vs. CD Tenerife 1:1,1999-02-07,1998-1999
De Pedro,Real Sociedad,62,1,1,Real Sociedad vs. CD Tenerife 1:1,1999-02-07,1998-1999
Aragón,Real Zaragoza,22,1,0,Real Zaragoza vs. Real Betis 2:2,1999-02-07,1998-1999
Cristian González,Real Zaragoza,27,2,0,Real Zaragoza vs. Real Betis 2:2,1999-02-07,1998-1999
Finidi George,Real Betis,35,2,1,Real Zaragoza vs. Real Betis 2:2,1999-02-07,1998-1999
Alfonso,Real Betis,58,2,2,Real Zaragoza vs. Real Betis 2:2,1999-02-07,1998-1999
Gerard,CD Alavés,33,1,0,CD Alavés vs. Real Oviedo 2:2,1999-02-07,1998-1999
Hermes Desio,CD Alavés,59,2,0,CD Alavés vs. Real Oviedo 2:2,1999-02-07,1998-1999
César Martín,Real Oviedo,68,2,1,CD Alavés vs. Real Oviedo 2:2,1999-02-07,1998-1999
César Martín,Real Oviedo,89,2,2,CD Alavés vs. Real Oviedo 2:2,1999-02-07,1998-1999
Turu Flores,Deportivo La Coruña,51,1,0,Deportivo La Coruña vs. UD Salamanca 1:0,1999-02-13,1998-1999
Leonardo Biagini,RCD Mallorca,62,1,0,RCD Mallorca vs. Real Sociedad 1:0,1999-02-13,1998-1999
José Mari,Atlético Madrid,22,1,0,Atlético Madrid vs. Espanyol Barcelona 1:2,1999-02-13,1998-1999
Arteaga,Espanyol Barcelona,38,1,1,Atlético Madrid vs. Espanyol Barcelona 1:2,1999-02-13,1998-1999
Darío Silva,Espanyol Barcelona,84,1,2,Atlético Madrid vs. Espanyol Barcelona 1:2,1999-02-13,1998-1999
Caminero,Real Valladolid,26,1,0,Real Valladolid vs. RC Celta 2:1,1999-02-14,1998-1999
Haim Revivo,RC Celta,60,1,1,Real Valladolid vs. RC Celta 2:1,1999-02-14,1998-1999
Alberto,Real Valladolid,78,2,1,Real Valladolid vs. RC Celta 2:1,1999-02-14,1998-1999
José Ignacio,Real Zaragoza,4,1,0,Real Zaragoza vs. CD Alavés 1:1,1999-02-14,1998-1999
Gerard,CD Alavés,41,1,1,Real Zaragoza vs. CD Alavés 1:1,1999-02-14,1998-1999
Munitis,Racing Santander,15,0,1,Real Betis vs. Racing Santander 1:1,1999-02-14,1998-1999
Denilson,Real Betis,65,1,1,Real Betis vs. Racing Santander 1:1,1999-02-14,1998-1999
Luis Enrique,FC Barcelona,4,1,0,FC Barcelona vs. Real Madrid 3:0,1999-02-14,1998-1999
Luis Enrique,FC Barcelona,36,2,0,FC Barcelona vs. Real Madrid 3:0,1999-02-14,1998-1999
Rivaldo,FC Barcelona,80,3,0,FC Barcelona vs. Real Madrid 3:0,1999-02-14,1998-1999
Roberto Pompei,Real Oviedo,8,0,1,CD Tenerife vs. Real Oviedo 0:2,1999-02-14,1998-1999
Julio Dely Valdés,Real Oviedo,52,0,2,CD Tenerife vs. Real Oviedo 0:2,1999-02-14,1998-1999
Gică Craioveanu,Villarreal CF,88,1,0,Villarreal CF vs. Valencia CF 1:0,1999-02-14,1998-1999
Toril,CF Extremadura,82,1,0,CF Extremadura vs. Real Betis 2:1,1999-02-20,1998-1999
Gálvez,Real Betis,84,1,1,CF Extremadura vs. Real Betis 2:1,1999-02-20,1998-1999
Carlos Duré,CF Extremadura,87,2,1,CF Extremadura vs. Real Betis 2:1,1999-02-20,1998-1999
Ezquerro,Athletic Bilbao,72,0,1,Real Madrid vs. Athletic Bilbao 0:1,1999-02-20,1998-1999
Roberto Acuña,Real Zaragoza,20,0,1,Racing Santander vs. Real Zaragoza 2:4,1999-02-20,1998-1999
Claudio Arzeno,Racing Santander,22,1,1,Racing Santander vs. Real Zaragoza 2:4,1999-02-20,1998-1999
Pablo,Real Zaragoza,29,1,2,Racing Santander vs. Real Zaragoza 2:4,1999-02-20,1998-1999
Savo Milošević,Real Zaragoza,68,1,3,Racing Santander vs. Real Zaragoza 2:4,1999-02-20,1998-1999
Ismael,Racing Santander,73,2,3,Racing Santander vs. Real Zaragoza 2:4,1999-02-20,1998-1999
Marcos Vales,Real Zaragoza,88,2,4,Racing Santander vs. Real Zaragoza 2:4,1999-02-20,1998-1999
Dani,RCD Mallorca,1,0,1,Real Oviedo vs. RCD Mallorca 1:3,1999-02-21,1998-1999
Roberto Pompei,Real Oviedo,5,1,1,Real Oviedo vs. RCD Mallorca 1:3,1999-02-21,1998-1999
Veljko Paunović,RCD Mallorca,66,1,2,Real Oviedo vs. RCD Mallorca 1:3,1999-02-21,1998-1999
Dani,RCD Mallorca,85,1,3,Real Oviedo vs. RCD Mallorca 1:3,1999-02-21,1998-1999
Juninho Paulista,Atlético Madrid,24,0,1,Real Sociedad vs. Atlético Madrid 3:2,1999-02-21,1998-1999
Jáuregui,Real Sociedad,27,1,1,Real Sociedad vs. Atlético Madrid 3:2,1999-02-21,1998-1999
Michele Serena,Atlético Madrid,33,1,2,Real Sociedad vs. Atlético Madrid 3:2,1999-02-21,1998-1999
Aranburu,Real Sociedad,47,2,2,Real Sociedad vs. Atlético Madrid 3:2,1999-02-21,1998-1999
De Paula,Real Sociedad,73,3,2,Real Sociedad vs. Atlético Madrid 3:2,1999-02-21,1998-1999
Alen Peternac,Real Valladolid,81,0,1,Valencia CF vs. Real Valladolid 0:1,1999-02-21,1998-1999
Iván Helguera,Espanyol Barcelona,42,1,0,Espanyol Barcelona vs. Deportivo La Coruña 2:2,1999-02-21,1998-1999
Fran,Deportivo La Coruña,51,1,1,Espanyol Barcelona vs. Deportivo La Coruña 2:2,1999-02-21,1998-1999
Turu Flores,Deportivo La Coruña,52,1,2,Espanyol Barcelona vs. Deportivo La Coruña 2:2,1999-02-21,1998-1999
Martín Posse,Espanyol Barcelona,81,2,2,Espanyol Barcelona vs. Deportivo La Coruña 2:2,1999-02-21,1998-1999
Juanele,CD Tenerife,31,0,1,CD Alavés vs. CD Tenerife 3:1,1999-02-21,1998-1999
Magno,CD Alavés,41,1,1,CD Alavés vs. CD Tenerife 3:1,1999-02-21,1998-1999
Pablo,CD Alavés,44,2,1,CD Alavés vs. CD Tenerife 3:1,1999-02-21,1998-1999
Nicola Berti,CD Alavés,89,3,1,CD Alavés vs. CD Tenerife 3:1,1999-02-21,1998-1999
Téllez,UD Salamanca,9,1,0,UD Salamanca vs. Villarreal CF 1:0,1999-02-21,1998-1999
Adrian Ilie,Valencia CF,4,0,1,FC Barcelona vs. Valencia CF 2:4,1999-02-27,1998-1999
Patrick Kluivert,FC Barcelona,29,1,1,FC Barcelona vs. Valencia CF 2:4,1999-02-27,1998-1999
Claudio López,Valencia CF,38,1,2,FC Barcelona vs. Valencia CF 2:4,1999-02-27,1998-1999
Patrick Kluivert,FC Barcelona,77,2,2,FC Barcelona vs. Valencia CF 2:4,1999-02-27,1998-1999
Angulo,Valencia CF,82,2,3,FC Barcelona vs. Valencia CF 2:4,1999-02-27,1998-1999
Claudio López,Valencia CF,87,2,4,FC Barcelona vs. Valencia CF 2:4,1999-02-27,1998-1999
Fernando,Real Betis,12,1,0,Real Betis vs. Real Madrid 3:2,1999-02-27,1998-1999
Raúl,Real Madrid,25,1,1,Real Betis vs. Real Madrid 3:2,1999-02-27,1998-1999
Cañas,Real Betis,67,2,1,Real Betis vs. Real Madrid 3:2,1999-02-27,1998-1999
Morientes,Real Madrid,74,2,2,Real Betis vs. Real Madrid 3:2,1999-02-27,1998-1999
Ito,Real Betis,89,3,2,Real Betis vs. Real Madrid 3:2,1999-02-27,1998-1999
Alfaro,Villarreal CF,39,1,0,Villarreal CF vs. Espanyol Barcelona 2:2,1999-02-28,1998-1999
Alberto Saavedra,Villarreal CF,74,2,0,Villarreal CF vs. Espanyol Barcelona 2:2,1999-02-28,1998-1999
Igor Taševski,Espanyol Barcelona,76,2,1,Villarreal CF vs. Espanyol Barcelona 2:2,1999-02-28,1998-1999
Iván Helguera,Espanyol Barcelona,89,2,2,Villarreal CF vs. Espanyol Barcelona 2:2,1999-02-28,1998-1999
Dani,RCD Mallorca,12,1,0,RCD Mallorca vs. CD Tenerife 1:1,1999-02-28,1998-1999
Alexis Suárez,CD Tenerife,42,1,1,RCD Mallorca vs. CD Tenerife 1:1,1999-02-28,1998-1999
Iñigo Idiakez,Real Sociedad,89,0,1,Deportivo La Coruña vs. Real Sociedad 0:1,1999-02-28,1998-1999
Munitis,Racing Santander,40,1,0,Racing Santander vs. CD Alavés 2:0,1999-02-28,1998-1999
Víctor,Racing Santander,81,2,0,Racing Santander vs. CD Alavés 2:0,1999-02-28,1998-1999
Savo Milošević,Real Zaragoza,34,1,0,Real Zaragoza vs. CF Extremadura 3:1,1999-02-28,1998-1999
Garitano,Real Zaragoza,55,2,0,Real Zaragoza vs. CF Extremadura 3:1,1999-02-28,1998-1999
Velamazán,CF Extremadura,62,2,1,Real Zaragoza vs. CF Extremadura 3:1,1999-02-28,1998-1999
Marcos Vales,Real Zaragoza,78,3,1,Real Zaragoza vs. CF Extremadura 3:1,1999-02-28,1998-1999
Alen Peternac,Real Valladolid,39,1,0,Real Valladolid vs. UD Salamanca 4:1,1999-02-28,1998-1999
Giovanella,UD Salamanca,49,1,1,Real Valladolid vs. UD Salamanca 4:1,1999-02-28,1998-1999
Turiel,Real Valladolid,52,2,1,Real Valladolid vs. UD Salamanca 4:1,1999-02-28,1998-1999
Alberto,Real Valladolid,82,3,1,Real Valladolid vs. UD Salamanca 4:1,1999-02-28,1998-1999
Alberto,Real Valladolid,87,4,1,Real Valladolid vs. UD Salamanca 4:1,1999-02-28,1998-1999
Djalminha,Deportivo La Coruña,22,0,1,Real Oviedo vs. Deportivo La Coruña 1:2,1999-03-06,1998-1999
Julio Dely Valdés,Real Oviedo,46,1,1,Real Oviedo vs. Deportivo La Coruña 1:2,1999-03-06,1998-1999
Fran,Deportivo La Coruña,83,1,2,Real Oviedo vs. Deportivo La Coruña 1:2,1999-03-06,1998-1999
Alen Peternac,Real Valladolid,34,0,1,Espanyol Barcelona vs. Real Valladolid 0:2,1999-03-07,1998-1999
Víctor,Real Valladolid,83,0,2,Espanyol Barcelona vs. Real Valladolid 0:2,1999-03-07,1998-1999
Munitis,Racing Santander,2,0,1,CF Extremadura vs. Racing Santander 0:3,1999-03-07,1998-1999
Vladimir Beschastnykh,Racing Santander,52,0,2,CF Extremadura vs. Racing Santander 0:3,1999-03-07,1998-1999
Víctor,Racing Santander,74,0,3,CF Extremadura vs. Racing Santander 0:3,1999-03-07,1998-1999
Raúl,Real Madrid,20,1,0,Real Madrid vs. Real Zaragoza 3:2,1999-03-07,1998-1999
Morientes,Real Madrid,47,2,0,Real Madrid vs. Real Zaragoza 3:2,1999-03-07,1998-1999
Cristian González,Real Zaragoza,72,2,1,Real Madrid vs. Real Zaragoza 3:2,1999-03-07,1998-1999
Cristian González,Real Zaragoza,74,2,2,Real Madrid vs. Real Zaragoza 3:2,1999-03-07,1998-1999
Raúl,Real Madrid,89,3,2,Real Madrid vs. Real Zaragoza 3:2,1999-03-07,1998-1999
Roy Makaay,CD Tenerife,21,1,0,CD Tenerife vs. Atlético Madrid 1:0,1999-03-07,1998-1999
Luís Figo,FC Barcelona,8,0,1,UD Salamanca vs. FC Barcelona 1:4,1999-03-07,1998-1999
Luis Enrique,FC Barcelona,43,0,2,UD Salamanca vs. FC Barcelona 1:4,1999-03-07,1998-1999
Patrick Kluivert,FC Barcelona,44,0,3,UD Salamanca vs. FC Barcelona 1:4,1999-03-07,1998-1999
Martín Cardetti,UD Salamanca,71,1,3,UD Salamanca vs. FC Barcelona 1:4,1999-03-07,1998-1999
Sonny Anderson,FC Barcelona,80,1,4,UD Salamanca vs. FC Barcelona 1:4,1999-03-07,1998-1999
Vladimir Gudelj,RC Celta,1,1,0,RC Celta vs. Real Betis 4:0,1999-03-07,1998-1999
Tomás Hervás,RC Celta,5,2,0,RC Celta vs. Real Betis 4:0,1999-03-07,1998-1999
Haim Revivo,RC Celta,70,3,0,RC Celta vs. Real Betis 4:0,1999-03-07,1998-1999
Vladimir Gudelj,RC Celta,80,4,0,RC Celta vs. Real Betis 4:0,1999-03-07,1998-1999
De Paula,Real Sociedad,13,1,0,Real Sociedad vs. Villarreal CF 1:1,1999-03-07,1998-1999
Gică Craioveanu,Villarreal CF,89,1,1,Real Sociedad vs. Villarreal CF 1:1,1999-03-07,1998-1999
Julio Salinas,CD Alavés,68,1,0,CD Alavés vs. RCD Mallorca 2:0,1999-03-07,1998-1999
Julio Salinas,CD Alavés,79,2,0,CD Alavés vs. RCD Mallorca 2:0,1999-03-07,1998-1999
Urzáiz,Athletic Bilbao,37,0,1,Valencia CF vs. Athletic Bilbao 4:1,1999-03-07,1998-1999
Adrian Ilie,Valencia CF,53,1,1,Valencia CF vs. Athletic Bilbao 4:1,1999-03-07,1998-1999
Jocelyn Angloma,Valencia CF,67,2,1,Valencia CF vs. Athletic Bilbao 4:1,1999-03-07,1998-1999
Adrian Ilie,Valencia CF,71,3,1,Valencia CF vs. Athletic Bilbao 4:1,1999-03-07,1998-1999
Claudio López,Valencia CF,85,4,1,Valencia CF vs. Athletic Bilbao 4:1,1999-03-07,1998-1999
Mendieta,Valencia CF,44,0,1,Real Betis vs. Valencia CF 0:1,1999-03-13,1998-1999
Ismael,Racing Santander,31,1,0,Racing Santander vs. Real Madrid 1:3,1999-03-13,1998-1999
Raúl,Real Madrid,52,1,1,Racing Santander vs. Real Madrid 1:3,1999-03-13,1998-1999
Roberto Carlos,Real Madrid,71,1,2,Racing Santander vs. Real Madrid 1:3,1999-03-13,1998-1999
Davor Šuker,Real Madrid,84,1,3,Racing Santander vs. Real Madrid 1:3,1999-03-13,1998-1999
Haim Revivo,RC Celta,20,0,1,Real Zaragoza vs. RC Celta 0:1,1999-03-13,1998-1999
José Chamot,RCD Mallorca,8,0,1,Atlético Madrid vs. RCD Mallorca 1:2,1999-03-13,1998-1999
José Mari,Atlético Madrid,19,1,1,Atlético Madrid vs. RCD Mallorca 1:2,1999-03-13,1998-1999
Veljko Paunović,RCD Mallorca,29,1,2,Atlético Madrid vs. RCD Mallorca 1:2,1999-03-13,1998-1999
Carlos Duré,CF Extremadura,70,1,0,CF Extremadura vs. CD Alavés 1:0,1999-03-14,1998-1999
Ríos,Athletic Bilbao,83,1,0,Athletic Bilbao vs. UD Salamanca 1:0,1999-03-14,1998-1999
Turu Flores,Deportivo La Coruña,40,1,0,Deportivo La Coruña vs. CD Tenerife 2:0,1999-03-14,1998-1999
Djalminha,Deportivo La Coruña,85,2,0,Deportivo La Coruña vs. CD Tenerife 2:0,1999-03-14,1998-1999
Rivaldo,FC Barcelona,16,1,0,FC Barcelona vs. Espanyol Barcelona 3:0,1999-03-14,1998-1999
Rivaldo,FC Barcelona,29,2,0,FC Barcelona vs. Espanyol Barcelona 3:0,1999-03-14,1998-1999
Patrick Kluivert,FC Barcelona,52,3,0,FC Barcelona vs. Espanyol Barcelona 3:0,1999-03-14,1998-1999
Raúl Tamudo,Espanyol Barcelona,19,1,0,Espanyol Barcelona vs. Athletic Bilbao 1:1,1999-03-20,1998-1999
Urzáiz,Athletic Bilbao,89,1,1,Espanyol Barcelona vs. Athletic Bilbao 1:1,1999-03-20,1998-1999
Gálvez,Real Betis,1,0,1,UD Salamanca vs. Real Betis 1:3,1999-03-21,1998-1999
Loren Morón,UD Salamanca,49,1,1,UD Salamanca vs. Real Betis 1:3,1999-03-21,1998-1999
Celso Ayala,Real Betis,76,1,2,UD Salamanca vs. Real Betis 1:3,1999-03-21,1998-1999
Alexis,Real Betis,88,1,3,UD Salamanca vs. Real Betis 1:3,1999-03-21,1998-1999
Roy Makaay,CD Tenerife,40,1,0,CD Tenerife vs. Villarreal CF 2:2,1999-03-21,1998-1999
Robert,Villarreal CF,60,1,1,CD Tenerife vs. Villarreal CF 2:2,1999-03-21,1998-1999
Julio Llorente,CD Tenerife,76,2,1,CD Tenerife vs. Villarreal CF 2:2,1999-03-21,1998-1999
Alfaro,Villarreal CF,89,2,2,CD Tenerife vs. Villarreal CF 2:2,1999-03-21,1998-1999
Gustavo López,Real Zaragoza,18,0,1,Valencia CF vs. Real Zaragoza 1:1,1999-03-21,1998-1999
Adrian Ilie,Valencia CF,48,1,1,Valencia CF vs. Real Zaragoza 1:1,1999-03-21,1998-1999
Raúl,Real Madrid,29,1,0,Real Madrid vs. CF Extremadura 2:0,1999-03-21,1998-1999
Juanito,Real Madrid,52,2,0,Real Madrid vs. CF Extremadura 2:0,1999-03-21,1998-1999
Mazinho,RC Celta,37,1,0,RC Celta vs. Racing Santander 3:0,1999-03-21,1998-1999
Juan Sánchez,RC Celta,63,2,0,RC Celta vs. Racing Santander 3:0,1999-03-21,1998-1999
Aleksandr Mostovoy,RC Celta,82,3,0,RC Celta vs. Racing Santander 3:0,1999-03-21,1998-1999
Marcelino,Deportivo La Coruña,20,0,1,RCD Mallorca vs. Deportivo La Coruña 1:2,1999-03-21,1998-1999
Stéphane Ziani,Deportivo La Coruña,54,0,2,RCD Mallorca vs. Deportivo La Coruña 1:2,1999-03-21,1998-1999
Ariel Ibagaza,RCD Mallorca,89,1,2,RCD Mallorca vs. Deportivo La Coruña 1:2,1999-03-21,1998-1999
Hermes Desio,CD Alavés,52,1,0,CD Alavés vs. Atlético Madrid 2:0,1999-03-21,1998-1999
Gerard,CD Alavés,62,2,0,CD Alavés vs. Atlético Madrid 2:0,1999-03-21,1998-1999
Phillip Cocu,FC Barcelona,29,0,1,Real Sociedad vs. FC Barcelona 0:2,1999-03-21,1998-1999
Phillip Cocu,FC Barcelona,87,0,2,Real Sociedad vs. FC Barcelona 0:2,1999-03-21,1998-1999
Joachim Björklund,Valencia CF,80,0,1,Racing Santander vs. Valencia CF 0:1,1999-04-03,1998-1999
Valerón,Atlético Madrid,8,0,1,Deportivo La Coruña vs. Atlético Madrid 1:1,1999-04-03,1998-1999
Pauleta,Deportivo La Coruña,76,1,1,Deportivo La Coruña vs. Atlético Madrid 1:1,1999-04-03,1998-1999
Rivaldo,FC Barcelona,23,1,0,FC Barcelona vs. Real Oviedo 3:1,1999-04-04,1998-1999
Julio Dely Valdés,Real Oviedo,26,1,1,FC Barcelona vs. Real Oviedo 3:1,1999-04-04,1998-1999
Rivaldo,FC Barcelona,32,2,1,FC Barcelona vs. Real Oviedo 3:1,1999-04-04,1998-1999
Rivaldo,FC Barcelona,86,3,1,FC Barcelona vs. Real Oviedo 3:1,1999-04-04,1998-1999
Pablo,CD Alavés,9,0,1,Real Madrid vs. CD Alavés 3:2,1999-04-04,1998-1999
Hierro,Real Madrid,11,1,1,Real Madrid vs. CD Alavés 3:2,1999-04-04,1998-1999
Sívori,CD Alavés,18,1,2,Real Madrid vs. CD Alavés 3:2,1999-04-04,1998-1999
Morientes,Real Madrid,63,2,2,Real Madrid vs. CD Alavés 3:2,1999-04-04,1998-1999
Raúl,Real Madrid,67,3,2,Real Madrid vs. CD Alavés 3:2,1999-04-04,1998-1999
Xavier Aguado,Real Zaragoza,25,1,0,Real Zaragoza vs. UD Salamanca 2:0,1999-04-04,1998-1999
Marcos Vales,Real Zaragoza,31,2,0,Real Zaragoza vs. UD Salamanca 2:0,1999-04-04,1998-1999
Alen Peternac,Real Valladolid,39,1,0,Real Valladolid vs. CD Tenerife 2:1,1999-04-04,1998-1999
Víctor,Real Valladolid,52,2,0,Real Valladolid vs. CD Tenerife 2:1,1999-04-04,1998-1999
Roy Makaay,CD Tenerife,57,2,1,Real Valladolid vs. CD Tenerife 2:1,1999-04-04,1998-1999
Leonardo Biagini,RCD Mallorca,75,0,1,Villarreal CF vs. RCD Mallorca 0:2,1999-04-04,1998-1999
Dani,RCD Mallorca,88,0,2,Villarreal CF vs. RCD Mallorca 0:2,1999-04-04,1998-1999
Velamazán,CF Extremadura,59,1,0,CF Extremadura vs. RC Celta 1:1,1999-04-04,1998-1999
Juan Sánchez,RC Celta,66,1,1,CF Extremadura vs. RC Celta 1:1,1999-04-04,1998-1999
Raúl Tamudo,Espanyol Barcelona,68,0,1,Real Betis vs. Espanyol Barcelona 0:1,1999-04-04,1998-1999
Phillip Cocu,FC Barcelona,17,0,1,CD Tenerife vs. FC Barcelona 2:3,1999-04-10,1998-1999
Rivaldo,FC Barcelona,36,0,2,CD Tenerife vs. FC Barcelona 2:3,1999-04-10,1998-1999
Pinilla,CD Tenerife,43,1,2,CD Tenerife vs. FC Barcelona 2:3,1999-04-10,1998-1999
Celades,FC Barcelona,44,1,3,CD Tenerife vs. FC Barcelona 2:3,1999-04-10,1998-1999
Roy Makaay,CD Tenerife,56,2,3,CD Tenerife vs. FC Barcelona 2:3,1999-04-10,1998-1999
Raúl Tamudo,Espanyol Barcelona,25,1,0,Espanyol Barcelona vs. Real Zaragoza 2:1,1999-04-11,1998-1999
Marcos Vales,Real Zaragoza,75,1,1,Espanyol Barcelona vs. Real Zaragoza 2:1,1999-04-11,1998-1999
Miguel Benítez,Espanyol Barcelona,89,2,1,Espanyol Barcelona vs. Real Zaragoza 2:1,1999-04-11,1998-1999
Luboslav Penev,RC Celta,7,1,0,RC Celta vs. Real Madrid 5:1,1999-04-11,1998-1999
Mazinho,RC Celta,10,2,0,RC Celta vs. Real Madrid 5:1,1999-04-11,1998-1999
Luboslav Penev,RC Celta,15,3,0,RC Celta vs. Real Madrid 5:1,1999-04-11,1998-1999
Morientes,Real Madrid,32,3,1,RC Celta vs. Real Madrid 5:1,1999-04-11,1998-1999
Aleksandr Mostovoy,RC Celta,33,4,1,RC Celta vs. Real Madrid 5:1,1999-04-11,1998-1999
Luboslav Penev,RC Celta,61,5,1,RC Celta vs. Real Madrid 5:1,1999-04-11,1998-1999
Gică Craioveanu,Villarreal CF,28,0,1,Atlético Madrid vs. Villarreal CF 2:2,1999-04-11,1998-1999
Alberto Saavedra,Villarreal CF,42,0,2,Atlético Madrid vs. Villarreal CF 2:2,1999-04-11,1998-1999
Roberto,Atlético Madrid,87,1,2,Atlético Madrid vs. Villarreal CF 2:2,1999-04-11,1998-1999
Juninho Paulista,Atlético Madrid,89,2,2,Atlético Madrid vs. Villarreal CF 2:2,1999-04-11,1998-1999
Antonio Esposito,CF Extremadura,62,0,1,Valencia CF vs. CF Extremadura 1:1,1999-04-11,1998-1999
Dennis Șerban,Valencia CF,64,1,1,Valencia CF vs. CF Extremadura 1:1,1999-04-11,1998-1999
Federico Magallanes,Racing Santander,32,0,1,UD Salamanca vs. Racing Santander 1:2,1999-04-11,1998-1999
Korino,UD Salamanca,84,1,1,UD Salamanca vs. Racing Santander 1:2,1999-04-11,1998-1999
Salva,Racing Santander,89,1,2,UD Salamanca vs. Racing Santander 1:2,1999-04-11,1998-1999
Dani,RCD Mallorca,53,1,0,RCD Mallorca vs. Real Valladolid 1:0,1999-04-11,1998-1999
Sívori,CD Alavés,34,1,0,CD Alavés vs. Deportivo La Coruña 2:1,1999-04-11,1998-1999
Turu Flores,Deportivo La Coruña,44,1,1,CD Alavés vs. Deportivo La Coruña 2:1,1999-04-11,1998-1999
Magno,CD Alavés,52,2,1,CD Alavés vs. Deportivo La Coruña 2:1,1999-04-11,1998-1999
Sá Pinto,Real Sociedad,54,1,0,Real Sociedad vs. Real Betis 1:0,1999-04-11,1998-1999
Víctor,Real Valladolid,56,1,0,Real Valladolid vs. Atlético Madrid 1:0,1999-04-17,1998-1999
Frank de Boer,FC Barcelona,4,1,0,FC Barcelona vs. RCD Mallorca 2:1,1999-04-17,1998-1999
Patrick Kluivert,FC Barcelona,25,2,0,FC Barcelona vs. RCD Mallorca 2:1,1999-04-17,1998-1999
Leonardo Biagini,RCD Mallorca,89,2,1,FC Barcelona vs. RCD Mallorca 2:1,1999-04-17,1998-1999
Ezquerro,Athletic Bilbao,66,1,0,Athletic Bilbao vs. CD Tenerife 2:0,1999-04-18,1998-1999
Urzáiz,Athletic Bilbao,89,2,0,Athletic Bilbao vs. CD Tenerife 2:0,1999-04-18,1998-1999
Pablo Sánchez,CD Alavés,52,0,1,RC Celta vs. CD Alavés 1:1,1999-04-18,1998-1999
