GH,GA,scorer,time,scoring,game,season
1,2,Branko Strupar,26,KRC Genk,K.S.C. Eendracht Aalst vs. KRC Genk 1:2,1998-1999
1,0,Folha,9,Standard Liège,Standard Liège vs. RSC Charleroi 2:0,1998-1999
2,0,Émile Mpenza,70,Standard Liège,Standard Liège vs. RSC Charleroi 2:0,1998-1999
1,0,Ronald Foguenne,16,KAA Gent,KAA Gent vs. KV Kortrijk 3:1,1998-1999
2,0,Ronald Foguenne,49,KAA Gent,KAA Gent vs. KV Kortrijk 3:1,1998-1999
2,1,Salif Keïta,62,KV Kortrijk,KAA Gent vs. KV Kortrijk 3:1,1998-1999
3,1,Ronald Foguenne,71,KAA Gent,KAA Gent vs. KV Kortrijk 3:1,1998-1999
0,1,Filip Fiers,87,Sint-Truidense VV,Lommelse SK vs. Sint-Truidense VV 0:1,1998-1999
1,0,Kris Windels,51,KV Oostende,KV Oostende vs. KSK Beveren 1:1,1998-1999
1,1,Arben Nuhiji,82,KSK Beveren,KV Oostende vs. KSK Beveren 1:1,1998-1999
0,1,Sven Vermant,39,Club Brugge KV,KRC Harelbeke vs. Club Brugge KV 0:2,1998-1999
0,2,Gert Verheyen,56,Club Brugge KV,KRC Harelbeke vs. Club Brugge KV 0:2,1998-1999
1,0,Yannis Anastasiou,38,RSC Anderlecht,RSC Anderlecht vs. Germinal Beerschot 2:0,1998-1999
2,0,Patrick van Diemen,83,RSC Anderlecht,RSC Anderlecht vs. Germinal Beerschot 2:0,1998-1999
1,0,Gauthier Boeka-Lisasi,43,Sporting Lokeren,Sporting Lokeren vs. KVC Westerlo 3:0,1998-1999
2,0,Jan Koller,58,Sporting Lokeren,Sporting Lokeren vs. KVC Westerlo 3:0,1998-1999
3,0,Pascal Dias,81,Sporting Lokeren,Sporting Lokeren vs. KVC Westerlo 3:0,1998-1999
1,0,Edgaras Jankauskas,36,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 4:0,1998-1999
2,0,Khalilou Fadiga,46,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 4:0,1998-1999
3,0,Aleksandar Ilić,64,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 4:0,1998-1999
4,0,Sven Vermant,86,Club Brugge KV,Club Brugge KV vs. Sporting Lokeren 4:0,1998-1999
0,1,Timmy Simons,42,K.S.C. Eendracht Aalst,Lommelse SK vs. K.S.C. Eendracht Aalst 0:3,1998-1999
0,2,Cosimo Sarli,77,K.S.C. Eendracht Aalst,Lommelse SK vs. K.S.C. Eendracht Aalst 0:3,1998-1999
0,3,Alexandre,80,K.S.C. Eendracht Aalst,Lommelse SK vs. K.S.C. Eendracht Aalst 0:3,1998-1999
0,1,Steve Laeremans,6,Lierse SK,KVC Westerlo vs. Lierse SK 0:2,1998-1999
0,2,Eric Van Meir,75,Lierse SK,KVC Westerlo vs. Lierse SK 0:2,1998-1999
0,1,Walter Baseggio,31,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 1:4,1998-1999
1,1,Kurt Mertens,58,Sint-Truidense VV,Sint-Truidense VV vs. RSC Anderlecht 1:4,1998-1999
1,2,Oleg Iachtchouk,63,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 1:4,1998-1999
1,3,Oleg Iachtchouk,90,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 1:4,1998-1999
1,4,Bart Goor,90,RSC Anderlecht,Sint-Truidense VV vs. RSC Anderlecht 1:4,1998-1999
0,1,Marc Degryse,22,KAA Gent,RSC Charleroi vs. KAA Gent 1:1,1998-1999
1,1,Dante Brogno,58,RSC Charleroi,RSC Charleroi vs. KAA Gent 1:1,1998-1999
0,1,Manu Godfroid,7,Standard Liège,KSK Beveren vs. Standard Liège 0:6,1998-1999
0,2,Dimitri De Condé,13,Standard Liège,KSK Beveren vs. Standard Liège 0:6,1998-1999
0,3,Émile Mpenza,28,Standard Liège,KSK Beveren vs. Standard Liège 0:6,1998-1999
0,4,Manu Godfroid,29,Standard Liège,KSK Beveren vs. Standard Liège 0:6,1998-1999
0,5,Émile Mpenza,65,Standard Liège,KSK Beveren vs. Standard Liège 0:6,1998-1999
0,6,Émile Mpenza,85,Standard Liège,KSK Beveren vs. Standard Liège 0:6,1998-1999
0,1,Kris Windels,11,KV Oostende,Excelsior Mouscron vs. KV Oostende 2:1,1998-1999
1,1,Marco Casto,35,Excelsior Mouscron,Excelsior Mouscron vs. KV Oostende 2:1,1998-1999
2,1,Gonzague Vandooren,45,Excelsior Mouscron,Excelsior Mouscron vs. KV Oostende 2:1,1998-1999
0,1,David Paas,34,KRC Harelbeke,Germinal Beerschot vs. KRC Harelbeke 0:2,1998-1999
0,2,Oliver Baudry,71,KRC Harelbeke,Germinal Beerschot vs. KRC Harelbeke 0:2,1998-1999
0,1,Branko Strupar,12,KRC Genk,KV Kortrijk vs. KRC Genk 1:3,1998-1999
1,1,Branko Stojanović,60,KV Kortrijk,KV Kortrijk vs. KRC Genk 1:3,1998-1999
1,2,Souleymane Oulare,64,KRC Genk,KV Kortrijk vs. KRC Genk 1:3,1998-1999
1,3,Þórður Guðjónsson,68,KRC Genk,KV Kortrijk vs. KRC Genk 1:3,1998-1999
1,0,Mbo Mpenza,13,Standard Liège,Standard Liège vs. Excelsior Mouscron 2:0,1998-1999
2,0,Émile Mpenza,66,Standard Liège,Standard Liège vs. Excelsior Mouscron 2:0,1998-1999
0,1,Rudy Janssens,17,KVC Westerlo,KV Oostende vs. KVC Westerlo 1:1,1998-1999
1,1,Edmilson,58,KV Oostende,KV Oostende vs. KVC Westerlo 1:1,1998-1999
0,1,Bart Van Den Eede,15,KSK Beveren,KAA Gent vs. KSK Beveren 4:1,1998-1999
1,1,Marc Degryse,41,KAA Gent,KAA Gent vs. KSK Beveren 4:1,1998-1999
2,1,Marc Degryse,45,KAA Gent,KAA Gent vs. KSK Beveren 4:1,1998-1999
3,1,Sandy Martens,56,KAA Gent,KAA Gent vs. KSK Beveren 4:1,1998-1999
4,1,Anders Nielsen,65,KAA Gent,KAA Gent vs. KSK Beveren 4:1,1998-1999
1,0,Souleymane Oulare,19,KRC Genk,KRC Genk vs. RSC Charleroi 2:1,1998-1999
2,0,Þórður Guðjónsson,28,KRC Genk,KRC Genk vs. RSC Charleroi 2:1,1998-1999
2,1,Sandro Sousa,78,RSC Charleroi,KRC Genk vs. RSC Charleroi 2:1,1998-1999
1,0,Tibor Selymes,36,RSC Anderlecht,RSC Anderlecht vs. Lommelse SK 3:0,1998-1999
2,0,Enzo Scifo,86,RSC Anderlecht,RSC Anderlecht vs. Lommelse SK 3:0,1998-1999
3,0,Tomasz Radzinski,90,RSC Anderlecht,RSC Anderlecht vs. Lommelse SK 3:0,1998-1999
1,0,Jan Koller,11,Sporting Lokeren,Sporting Lokeren vs. Germinal Beerschot 1:1,1998-1999
1,1,Tom Vandervee,71,Germinal Beerschot,Sporting Lokeren vs. Germinal Beerschot 1:1,1998-1999
1,0,Davy Cooreman,22,K.S.C. Eendracht Aalst,K.S.C. Eendracht Aalst vs. KV Kortrijk 1:1,1998-1999
1,1,Fabrice Staelens,33,KV Kortrijk,K.S.C. Eendracht Aalst vs. KV Kortrijk 1:1,1998-1999
1,0,Rimantas Zvingilas,24,KRC Harelbeke,KRC Harelbeke vs. Sint-Truidense VV 1:1,1998-1999
1,1,Rudy Ducoulombier,90,Sint-Truidense VV,KRC Harelbeke vs. Sint-Truidense VV 1:1,1998-1999
1,0,Hans Somers,2,Lierse SK,Lierse SK vs. Club Brugge KV 5:2,1998-1999
2,0,Jürgen Cavens,12,Lierse SK,Lierse SK vs. Club Brugge KV 5:2,1998-1999
3,0,Hans Somers,39,Lierse SK,Lierse SK vs. Club Brugge KV 5:2,1998-1999
3,1,Nordin Jbari,45,Club Brugge KV,Lierse SK vs. Club Brugge KV 5:2,1998-1999
4,1,Robby Van De Weyer,48,Lierse SK,Lierse SK vs. Club Brugge KV 5:2,1998-1999
4,2,Nordin Jbari,54,Club Brugge KV,Lierse SK vs. Club Brugge KV 5:2,1998-1999
5,2,Robby Van De Weyer,56,Lierse SK,Lierse SK vs. Club Brugge KV 5:2,1998-1999
1,0,Steve Dugardein,13,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
2,0,Stefaan Tanghe,29,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
3,0,Zoran Ban,42,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
4,0,Gordan Vidović,45,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
5,0,Marc Wuyts,60,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
6,0,Zoran Ban,63,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
7,0,Gordan Vidović,73,Excelsior Mouscron,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
7,1,Cédric Roussel,86,KAA Gent,Excelsior Mouscron vs. KAA Gent 7:1,1998-1999
1,0,Walter Baseggio,37,RSC Anderlecht,RSC Anderlecht vs. K.S.C. Eendracht Aalst 2:1,1998-1999
1,1,Cosimo Sarli,44,K.S.C. Eendracht Aalst,RSC Anderlecht vs. K.S.C. Eendracht Aalst 2:1,1998-1999
2,1,Oleg Iachtchouk,45,RSC Anderlecht,RSC Anderlecht vs. K.S.C. Eendracht Aalst 2:1,1998-1999
0,1,Dirk Huysmans,54,Lierse SK,Germinal Beerschot vs. Lierse SK 1:1,1998-1999
1,1,Ervin Kovács,76,Germinal Beerschot,Germinal Beerschot vs. Lierse SK 1:1,1998-1999
1,0,Filip Fiers,32,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
2,0,Filip Fiers,38,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
3,0,Filip Fiers,42,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
4,0,Patrick Teppers,53,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
5,0,Kurt Mertens,71,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
6,0,Mladen Rudonja,85,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
7,0,Eddy Dierickx,89,Sint-Truidense VV,Sint-Truidense VV vs. Sporting Lokeren 7:0,1998-1999
0,1,Jeffrey Verhoeven,45,KRC Harelbeke,Lommelse SK vs. KRC Harelbeke 0:1,1998-1999
1,0,Amadou Mané,63,RSC Charleroi,RSC Charleroi vs. KV Kortrijk 2:1,1998-1999
2,0,Dante Brogno,74,RSC Charleroi,RSC Charleroi vs. KV Kortrijk 2:1,1998-1999
2,1,Eric Joly,90,KV Kortrijk,RSC Charleroi vs. KV Kortrijk 2:1,1998-1999
1,0,Lambert Šmíd,70,KSK Beveren,KSK Beveren vs. KRC Genk 1:0,1998-1999
1,0,Rabiu Afolabi,12,KVC Westerlo,KVC Westerlo vs. Standard Liège 3:1,1998-1999
2,0,Jochen Janssen,30,KVC Westerlo,KVC Westerlo vs. Standard Liège 3:1,1998-1999
3,0,Toni Brogno,35,KVC Westerlo,KVC Westerlo vs. Standard Liège 3:1,1998-1999
3,1,Roberto Bisconti,50,Standard Liège,KVC Westerlo vs. Standard Liège 3:1,1998-1999
1,0,Gert Verheyen,74,Club Brugge KV,Club Brugge KV vs. KV Oostende 2:0,1998-1999
2,0,Khalilou Fadiga,89,Club Brugge KV,Club Brugge KV vs. KV Oostende 2:0,1998-1999
1,0,André Cruz,29,Standard Liège,Standard Liège vs. Club Brugge KV 3:0,1998-1999
2,0,Mbo Mpenza,31,Standard Liège,Standard Liège vs. Club Brugge KV 3:0,1998-1999
3,0,Mbo Mpenza,37,Standard Liège,Standard Liège vs. Club Brugge KV 3:0,1998-1999
1,0,Sandy Martens,15,KAA Gent,KAA Gent vs. KVC Westerlo 2:0,1998-1999
2,0,Thomas Chatelle,90,KAA Gent,KAA Gent vs. KVC Westerlo 2:0,1998-1999
1,0,Souleymane Oulare,40,KRC Genk,KRC Genk vs. Excelsior Mouscron 3:0,1998-1999
2,0,Souleymane Oulare,76,KRC Genk,KRC Genk vs. Excelsior Mouscron 3:0,1998-1999
3,0,Olivier Besengez,89,KRC Genk,KRC Genk vs. Excelsior Mouscron 3:0,1998-1999
1,0,Jan Koller,45,Sporting Lokeren,Sporting Lokeren vs. Lommelse SK 2:1,1998-1999
1,1,Dieter Dekelver,52,Lommelse SK,Sporting Lokeren vs. Lommelse SK 2:1,1998-1999
2,1,Arnar Viðarsson,90,Sporting Lokeren,Sporting Lokeren vs. Lommelse SK 2:1,1998-1999
1,0,Robby Van De Weyer,18,Lierse SK,Lierse SK vs. Sint-Truidense VV 6:0,1998-1999
2,0,Filip Daems,31,Lierse SK,Lierse SK vs. Sint-Truidense VV 6:0,1998-1999
3,0,Jürgen Cavens,33,Lierse SK,Lierse SK vs. Sint-Truidense VV 6:0,1998-1999
4,0,Tomasz Zdebel,50,Lierse SK,Lierse SK vs. Sint-Truidense VV 6:0,1998-1999
5,0,Jürgen Cavens,67,Lierse SK,Lierse SK vs. Sint-Truidense VV 6:0,1998-1999
6,0,Tomasz Zdebel,78,Lierse SK,Lierse SK vs. Sint-Truidense VV 6:0,1998-1999
0,1,Francis Severeyns,58,Germinal Beerschot,KV Oostende vs. Germinal Beerschot 0:1,1998-1999
1,0,Andrei Demkin,70,KV Kortrijk,KV Kortrijk vs. KSK Beveren 1:0,1998-1999
1,0,Cosimo Sarli,2,K.S.C. Eendracht Aalst,K.S.C. Eendracht Aalst vs. RSC Charleroi 2:2,1998-1999
1,1,Daniel Van Buyten,56,RSC Charleroi,K.S.C. Eendracht Aalst vs. RSC Charleroi 2:2,1998-1999
2,1,Cosimo Sarli,74,K.S.C. Eendracht Aalst,K.S.C. Eendracht Aalst vs. RSC Charleroi 2:2,1998-1999
2,2,Laurent Wuillot,76,RSC Charleroi,K.S.C. Eendracht Aalst vs. RSC Charleroi 2:2,1998-1999
1,0,David Paas,15,KRC Harelbeke,KRC Harelbeke vs. RSC Anderlecht 1:2,1998-1999
1,1,Oleg Iachtchouk,16,RSC Anderlecht,KRC Harelbeke vs. RSC Anderlecht 1:2,1998-1999
1,2,Walter Baseggio,37,RSC Anderlecht,KRC Harelbeke vs. RSC Anderlecht 1:2,1998-1999
0,1,Jan Koller,25,Sporting Lokeren,RSC Anderlecht vs. Sporting Lokeren 1:1,1998-1999
1,1,Enzo Scifo,87,RSC Anderlecht,RSC Anderlecht vs. Sporting Lokeren 1:1,1998-1999
1,0,Dmitriy Michkov,11,KRC Harelbeke,KRC Harelbeke vs. K.S.C. Eendracht Aalst 5:1,1998-1999
2,0,Łukasz Kubik,18,KRC Harelbeke,KRC Harelbeke vs. K.S.C. Eendracht Aalst 5:1,1998-1999
3,0,Steven Wostijn,45,KRC Harelbeke,KRC Harelbeke vs. K.S.C. Eendracht Aalst 5:1,1998-1999
4,0,Dmitriy Michkov,59,KRC Harelbeke,KRC Harelbeke vs. K.S.C. Eendracht Aalst 5:1,1998-1999
5,0,David Paas,87,KRC Harelbeke,KRC Harelbeke vs. K.S.C. Eendracht Aalst 5:1,1998-1999
5,1,Cosimo Sarli,90,K.S.C. Eendracht Aalst,KRC Harelbeke vs. K.S.C. Eendracht Aalst 5:1,1998-1999
1,0,Sven Vermant,62,Club Brugge KV,Club Brugge KV vs. KAA Gent 1:0,1998-1999
NA,NA,NA,NA,NA,Lommelse SK vs. Lierse SK 0:0,1998-1999
0,1,Alexandre Teklak,59,RSC Charleroi,KSK Beveren vs. RSC Charleroi 1:2,1998-1999
1,1,Marcin Żewłakow,79,KSK Beveren,KSK Beveren vs. RSC Charleroi 1:2,1998-1999
1,2,Samuel Remy,90,RSC Charleroi,KSK Beveren vs. RSC Charleroi 1:2,1998-1999
0,1,Salif Keïta,49,KV Kortrijk,Excelsior Mouscron vs. KV Kortrijk 3:1,1998-1999
1,1,Gordan Vidović,55,Excelsior Mouscron,Excelsior Mouscron vs. KV Kortrijk 3:1,1998-1999
2,1,Stefaan Tanghe,68,Excelsior Mouscron,Excelsior Mouscron vs. KV Kortrijk 3:1,1998-1999
3,1,Gordan Vidović,89,Excelsior Mouscron,Excelsior Mouscron vs. KV Kortrijk 3:1,1998-1999
1,0,Dejan Mitrović,68,KVC Westerlo,KVC Westerlo vs. KRC Genk 1:1,1998-1999
1,1,Ngoy N'Sumbu,69,KRC Genk,KVC Westerlo vs. KRC Genk 1:1,1998-1999
0,1,Ivica Mornar,77,Standard Liège,Germinal Beerschot vs. Standard Liège 0:1,1998-1999
1,0,Isaïas,32,Sint-Truidense VV,Sint-Truidense VV vs. KV Oostende 5:0,1998-1999
2,0,Filip Fiers,50,Sint-Truidense VV,Sint-Truidense VV vs. KV Oostende 5:0,1998-1999
3,0,Patrick Teppers,67,Sint-Truidense VV,Sint-Truidense VV vs. KV Oostende 5:0,1998-1999
4,0,Mladen Rudonja,77,Sint-Truidense VV,Sint-Truidense VV vs. KV Oostende 5:0,1998-1999
5,0,Mladen Rudonja,85,Sint-Truidense VV,Sint-Truidense VV vs. KV Oostende 5:0,1998-1999
1,0,Dante Brogno,39,RSC Charleroi,RSC Charleroi vs. Excelsior Mouscron 1:3,1998-1999
1,1,Zoran Ban,42,Excelsior Mouscron,RSC Charleroi vs. Excelsior Mouscron 1:3,1998-1999
1,2,Tonči Martić,44,Excelsior Mouscron,RSC Charleroi vs. Excelsior Mouscron 1:3,1998-1999
1,3,Zoran Ban,73,Excelsior Mouscron,RSC Charleroi vs. Excelsior Mouscron 1:3,1998-1999
0,1,Marcin Żewłakow,13,KSK Beveren,K.S.C. Eendracht Aalst vs. KSK Beveren 0:1,1998-1999
1,0,Ronny Van Geneugden,88,Sporting Lokeren,Sporting Lokeren vs. KRC Harelbeke 1:0,1998-1999
NA,NA,NA,NA,NA,Lierse SK vs. RSC Anderlecht 0:0,1998-1999
1,0,Mbo Mpenza,65,Standard Liège,Standard Liège vs. Sint-Truidense VV 2:0,1998-1999
2,0,Mbo Mpenza,71,Standard Liège,Standard Liège vs. Sint-Truidense VV 2:0,1998-1999
0,1,Edwin van Ankeren,38,Germinal Beerschot,KAA Gent vs. Germinal Beerschot 1:3,1998-1999
0,2,Francis Severeyns,62,Germinal Beerschot,KAA Gent vs. Germinal Beerschot 1:3,1998-1999
1,2,Cédric Roussel,90,KAA Gent,KAA Gent vs. Germinal Beerschot 1:3,1998-1999
1,3,Joël Bartholomeeussen,90,Germinal Beerschot,KAA Gent vs. Germinal Beerschot 1:3,1998-1999
0,1,Jochen Janssen,23,KVC Westerlo,KV Kortrijk vs. KVC Westerlo 4:2,1998-1999
1,1,Andrei Demkin,40,KV Kortrijk,KV Kortrijk vs. KVC Westerlo 4:2,1998-1999
2,1,Marc Van Britsom,53,KV Kortrijk,KV Kortrijk vs. KVC Westerlo 4:2,1998-1999
3,1,Axel Smeets,56,KV Kortrijk,KV Kortrijk vs. KVC Westerlo 4:2,1998-1999
4,1,Stijn Meert,74,KV Kortrijk,KV Kortrijk vs. KVC Westerlo 4:2,1998-1999
4,2,Allan Ferreira Chagas,82,KVC Westerlo,KV Kortrijk vs. KVC Westerlo 4:2,1998-1999
1,0,Eric van Kessel,20,KV Oostende,KV Oostende vs. Lommelse SK 1:1,1998-1999
1,1,Robert Eshun,67,Lommelse SK,KV Oostende vs. Lommelse SK 1:1,1998-1999
0,1,Edgaras Jankauskas,53,Club Brugge KV,KRC Genk vs. Club Brugge KV 1:1,1998-1999
1,1,Mike Origi,67,KRC Genk,KRC Genk vs. Club Brugge KV 1:1,1998-1999
1,0,Roman Vonášek,14,Sporting Lokeren,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
1,1,Harold Meyssen,31,K.S.C. Eendracht Aalst,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
2,1,Patrice Zéré,35,Sporting Lokeren,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
3,1,Gauthier Boeka-Lisasi,48,Sporting Lokeren,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
3,2,Cosimo Sarli,57,K.S.C. Eendracht Aalst,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
4,2,Jan Koller,58,Sporting Lokeren,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
5,2,Jan Koller,68,Sporting Lokeren,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
6,2,Jan Koller,77,Sporting Lokeren,Sporting Lokeren vs. K.S.C. Eendracht Aalst 6:2,1998-1999
1,0,Zoran Ban,89,Excelsior Mouscron,Excelsior Mouscron vs. KSK Beveren 1:0,1998-1999
1,0,Jochen Janssen,78,KVC Westerlo,KVC Westerlo vs. RSC Charleroi 1:0,1998-1999
0,1,Marc Hendrikx,67,KRC Genk,Germinal Beerschot vs. KRC Genk 0:2,1998-1999
0,2,Besnik Hasi,90,KRC Genk,Germinal Beerschot vs. KRC Genk 0:2,1998-1999
1,0,Filip Fiers,79,Sint-Truidense VV,Sint-Truidense VV vs. KAA Gent 1:0,1998-1999
1,0,Gauthier Remacle,4,Lommelse SK,Lommelse SK vs. Standard Liège 3:0,1998-1999
2,0,Robert Eshun,67,Lommelse SK,Lommelse SK vs. Standard Liège 3:0,1998-1999
3,0,Dieter Dekelver,90,Lommelse SK,Lommelse SK vs. Standard Liège 3:0,1998-1999
1,0,Patrick van Diemen,14,RSC Anderlecht,RSC Anderlecht vs. KV Oostende 3:0,1998-1999
2,0,Yannis Anastasiou,31,RSC Anderlecht,RSC Anderlecht vs. KV Oostende 3:0,1998-1999
3,0,Pär Zetterberg,64,RSC Anderlecht,RSC Anderlecht vs. KV Oostende 3:0,1998-1999
1,0,Steven Wostijn,2,KRC Harelbeke,KRC Harelbeke vs. Lierse SK 3:1,1998-1999
1,1,Eric Van Meir,21,Lierse SK,KRC Harelbeke vs. Lierse SK 3:1,1998-1999
2,1,Steven Wostijn,30,KRC Harelbeke,KRC Harelbeke vs. Lierse SK 3:1,1998-1999
3,1,Hans Visser,84,KRC Harelbeke,KRC Harelbeke vs. Lierse SK 3:1,1998-1999
1,0,Gert Verheyen,5,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 3:0,1998-1999
2,0,Edgaras Jankauskas,34,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 3:0,1998-1999
3,0,Edgaras Jankauskas,80,Club Brugge KV,Club Brugge KV vs. KV Kortrijk 3:0,1998-1999
1,0,Dante Brogno,49,RSC Charleroi,RSC Charleroi vs. Club Brugge KV 1:2,1998-1999
1,1,Hervé Nzelo-Lembi,60,Club Brugge KV,RSC Charleroi vs. Club Brugge KV 1:2,1998-1999
1,2,Gert Verheyen,84,Club Brugge KV,RSC Charleroi vs. Club Brugge KV 1:2,1998-1999
1,0,Riccardo Bonetto,38,KSK Beveren,KSK Beveren vs. KVC Westerlo 1:0,1998-1999
0,1,Roman Vonášek,17,Sporting Lokeren,Lierse SK vs. Sporting Lokeren 2:3,1998-1999
0,2,Gauthier Boeka-Lisasi,42,Sporting Lokeren,Lierse SK vs. Sporting Lokeren 2:3,1998-1999
0,3,Gauthier Boeka-Lisasi,50,Sporting Lokeren,Lierse SK vs. Sporting Lokeren 2:3,1998-1999
1,3,Eric Van Meir,79,Lierse SK,Lierse SK vs. Sporting Lokeren 2:3,1998-1999
2,3,Dirk Huysmans,83,Lierse SK,Lierse SK vs. Sporting Lokeren 2:3,1998-1999
1,0,Wim Cuffez,10,KV Oostende,KV Oostende vs. KRC Harelbeke 1:0,1998-1999
1,0,Cédric Roussel,2,KAA Gent,KAA Gent vs. Lommelse SK 2:2,1998-1999
1,1,Dieter Dekelver,5,Lommelse SK,KAA Gent vs. Lommelse SK 2:2,1998-1999
2,1,Anders Nielsen,46,KAA Gent,KAA Gent vs. Lommelse SK 2:2,1998-1999
2,2,Dieter Dekelver,76,Lommelse SK,KAA Gent vs. Lommelse SK 2:2,1998-1999
0,1,Francis Severeyns,38,Germinal Beerschot,KV Kortrijk vs. Germinal Beerschot 1:2,1998-1999
1,1,Eric Joly,67,KV Kortrijk,KV Kortrijk vs. Germinal Beerschot 1:2,1998-1999
1,2,Joël Bartholomeeussen,89,Germinal Beerschot,KV Kortrijk vs. Germinal Beerschot 1:2,1998-1999
0,1,Stefaan Tanghe,21,Excelsior Mouscron,K.S.C. Eendracht Aalst vs. Excelsior Mouscron 1:4,1998-1999
0,2,Stefaan Tanghe,33,Excelsior Mouscron,K.S.C. Eendracht Aalst vs. Excelsior Mouscron 1:4,1998-1999
1,2,Koen De Vleeschauwer,40,K.S.C. Eendracht Aalst,K.S.C. Eendracht Aalst vs. Excelsior Mouscron 1:4,1998-1999
1,3,Frédéric Pierre,52,Excelsior Mouscron,K.S.C. Eendracht Aalst vs. Excelsior Mouscron 1:4,1998-1999
1,4,Stefaan Tanghe,81,Excelsior Mouscron,K.S.C. Eendracht Aalst vs. Excelsior Mouscron 1:4,1998-1999
0,1,Enzo Scifo,1,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:6,1998-1999
0,2,Walter Baseggio,29,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:6,1998-1999
0,3,Tomasz Radzinski,34,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:6,1998-1999
0,4,Oleg Iachtchouk,35,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:6,1998-1999
0,5,Tomasz Radzinski,47,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:6,1998-1999
0,6,Tomasz Radzinski,65,RSC Anderlecht,Standard Liège vs. RSC Anderlecht 0:6,1998-1999
1,0,Þórður Guðjónsson,6,KRC Genk,KRC Genk vs. Sint-Truidense VV 4:1,1998-1999
2,0,Mike Origi,32,KRC Genk,KRC Genk vs. Sint-Truidense VV 4:1,1998-1999
2,1,Patrick Teppers,37,Sint-Truidense VV,KRC Genk vs. Sint-Truidense VV 4:1,1998-1999
3,1,Branko Strupar,45,KRC Genk,KRC Genk vs. Sint-Truidense VV 4:1,1998-1999
4,1,Mike Origi,89,KRC Genk,KRC Genk vs. Sint-Truidense VV 4:1,1998-1999
1,0,Mladen Rudonja,47,Sint-Truidense VV,Sint-Truidense VV vs. KV Kortrijk 2:2,1998-1999
2,0,Mladen Rudonja,65,Sint-Truidense VV,Sint-Truidense VV vs. KV Kortrijk 2:2,1998-1999
2,1,Salif Keïta,69,KV Kortrijk,Sint-Truidense VV vs. KV Kortrijk 2:2,1998-1999
2,2,Andrei Demkin,90,KV Kortrijk,Sint-Truidense VV vs. KV Kortrijk 2:2,1998-1999
0,1,Stefaan Tanghe,2,Excelsior Mouscron,KVC Westerlo vs. Excelsior Mouscron 1:1,1998-1999
1,1,Allan Ferreira Chagas,86,KVC Westerlo,KVC Westerlo vs. Excelsior Mouscron 1:1,1998-1999
0,1,Branko Strupar,2,KRC Genk,Lommelse SK vs. KRC Genk 0:3,1998-1999
0,2,Marc Hendrikx,44,KRC Genk,Lommelse SK vs. KRC Genk 0:3,1998-1999
0,3,Marc Hendrikx,76,KRC Genk,Lommelse SK vs. KRC Genk 0:3,1998-1999
0,1,Björn Smits,24,KV Oostende,Sporting Lokeren vs. KV Oostende 1:2,1998-1999
1,1,Jan Koller,30,Sporting Lokeren,Sporting Lokeren vs. KV Oostende 1:2,1998-1999
1,2,Mukala Kabemba,87,KV Oostende,Sporting Lokeren vs. KV Oostende 1:2,1998-1999
1,0,Robby Van De Weyer,12,Lierse SK,Lierse SK vs. K.S.C. Eendracht Aalst 3:1,1998-1999
