scoring_player,scoring_team,time,GH,GA,game,date,season
Giorgios Alexopoulus,AO Egaleo,45,2,1,AO Egaleo vs. PAS Giannina 2:1,2003-03-09,2002-2003
Demis Nikolaidis,AEK Athen,33,0,1,Olympiakos Piraeus vs. AEK Athen 1:2,2003-03-09,2002-2003
Stylianos Giannakopoulos,Olympiakos Piraeus,70,1,1,Olympiakos Piraeus vs. AEK Athen 1:2,2003-03-09,2002-2003
Kostas Katsouranis,AEK Athen,90,1,2,Olympiakos Piraeus vs. AEK Athen 1:2,2003-03-09,2002-2003
Leonidas Kampantais,Aris Saloniki,53,0,1,GS Kallithea vs. Aris Saloniki 0:2,2003-03-09,2002-2003
Georgios Kousas,Aris Saloniki,72,0,2,GS Kallithea vs. Aris Saloniki 0:2,2003-03-09,2002-2003
Ederson Fofonka,Iraklis Saloniki,8,0,1,PAOK Saloniki vs. Iraklis Saloniki 0:1,2003-03-09,2002-2003
Calil,Panionios GSS,9,0,1,Skoda Xanthi vs. Panionios GSS 0:1,2003-03-15,2002-2003
Emanuele Morini,Panachaiki GE,12,0,1,GS Kallithea vs. Panachaiki GE 3:1,2003-03-15,2002-2003
Anastasios Kyriakos,GS Kallithea,24,1,1,GS Kallithea vs. Panachaiki GE 3:1,2003-03-15,2002-2003
Giannis Tatsis,GS Kallithea,79,2,1,GS Kallithea vs. Panachaiki GE 3:1,2003-03-15,2002-2003
Giannis Tatsis,GS Kallithea,83,3,1,GS Kallithea vs. Panachaiki GE 3:1,2003-03-15,2002-2003
Pantelis Kafes,PAOK Saloniki,53,0,1,AO Proodeftiki vs. PAOK Saloniki 0:3,2003-03-16,2002-2003
Yiannis Okkas,PAOK Saloniki,67,0,2,AO Proodeftiki vs. PAOK Saloniki 0:3,2003-03-16,2002-2003
Dimitrios Salpingidis,PAOK Saloniki,90,0,3,AO Proodeftiki vs. PAOK Saloniki 0:3,2003-03-16,2002-2003
Nikolaos Kounenakis,OFI Heraklion,45,0,1,Aris Saloniki vs. OFI Heraklion 1:1,2003-03-16,2002-2003
Josip Šimić,Aris Saloniki,45,1,1,Aris Saloniki vs. OFI Heraklion 1:1,2003-03-16,2002-2003
Ederson Fofonka,Iraklis Saloniki,50,1,0,Iraklis Saloniki vs. PAS Giannina 3:0,2003-03-16,2002-2003
Vladan Milojević,Iraklis Saloniki,60,2,0,Iraklis Saloniki vs. PAS Giannina 3:0,2003-03-16,2002-2003
Pantelis Kapetanos,Iraklis Saloniki,68,3,0,Iraklis Saloniki vs. PAS Giannina 3:0,2003-03-16,2002-2003
Vassilios Lakis,AEK Athen,8,1,0,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Panagiotis Ziakas,Akratitos Liosion,13,1,1,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Kostas Katsouranis,AEK Athen,31,2,1,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Georgios Barkoglou,Akratitos Liosion,42,2,2,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Ilija Ivić,AEK Athen,58,3,2,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Demis Nikolaidis,AEK Athen,62,4,2,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Demis Nikolaidis,AEK Athen,72,5,2,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Dimitris Nalitzis,AEK Athen,87,6,2,AEK Athen vs. Akratitos Liosion 6:2,2003-03-16,2002-2003
Emmanuel Olisadebe,Panathinaikos,43,1,0,Panathinaikos vs. AO Egaleo 3:0,2003-03-16,2002-2003
Emmanuel Olisadebe,Panathinaikos,61,2,0,Panathinaikos vs. AO Egaleo 3:0,2003-03-16,2002-2003
Nikos Liberopoulos,Panathinaikos,74,3,0,Panathinaikos vs. AO Egaleo 3:0,2003-03-16,2002-2003
Giorgios Amanatidis,Olympiakos Piraeus,34,0,1,Ionikos Nikea vs. Olympiakos Piraeus 0:2,2003-03-16,2002-2003
Peter Ofori-Quaye,Olympiakos Piraeus,69,0,2,Ionikos Nikea vs. Olympiakos Piraeus 0:2,2003-03-16,2002-2003
Dimitris Nalitzis,AEK Athen,90,0,1,PAOK Saloniki vs. AEK Athen 0:1,2003-03-22,2002-2003
Apostolos Koutsokostas,Akratitos Liosion,73,1,0,Akratitos Liosion vs. Ionikos Nikea 1:0,2003-03-22,2002-2003
Georgios Antonopoulos,AO Proodeftiki,8,1,0,AO Proodeftiki vs. Iraklis Saloniki 1:0,2003-03-23,2002-2003
Arjan Bellaj,Panionios GSS,37,1,0,Panionios GSS vs. GS Kallithea 2:0,2003-03-23,2002-2003
Aleksandar Simoncic,Panionios GSS,67,2,0,Panionios GSS vs. GS Kallithea 2:0,2003-03-23,2002-2003
Tasos Dentsas,OFI Heraklion,36,0,1,Panachaiki GE vs. OFI Heraklion 0:2,2003-03-23,2002-2003
Alexandre,OFI Heraklion,74,0,2,Panachaiki GE vs. OFI Heraklion 0:2,2003-03-23,2002-2003
Predrag Đorđević,Olympiakos Piraeus,49,1,0,Olympiakos Piraeus vs. Aris Saloniki 1:0,2003-03-23,2002-2003
Xenofontas Moskogiannis,OFI Heraklion,11,1,0,OFI Heraklion vs. Ionikos Nikea 2:1,2003-03-29,2002-2003
Herivelto,Ionikos Nikea,15,1,1,OFI Heraklion vs. Ionikos Nikea 2:1,2003-03-29,2002-2003
Alexandre,OFI Heraklion,82,2,1,OFI Heraklion vs. Ionikos Nikea 2:1,2003-03-29,2002-2003
Nikolaos Kyzeridis,Aris Saloniki,2,1,0,Aris Saloniki vs. Akratitos Liosion 4:1,2003-04-05,2002-2003
Aguinaldo,Aris Saloniki,15,2,0,Aris Saloniki vs. Akratitos Liosion 4:1,2003-04-05,2002-2003
Georgios Koltsidas,Aris Saloniki,17,3,0,Aris Saloniki vs. Akratitos Liosion 4:1,2003-04-05,2002-2003
Georgios Barkoglou,Akratitos Liosion,40,3,1,Aris Saloniki vs. Akratitos Liosion 4:1,2003-04-05,2002-2003
Njogu Demba-Nyren,Aris Saloniki,71,4,1,Aris Saloniki vs. Akratitos Liosion 4:1,2003-04-05,2002-2003
Oliver Makor,Ionikos Nikea,28,1,0,Ionikos Nikea vs. PAOK Saloniki 4:0,2003-04-05,2002-2003
Giannis Xanthopoulos,Ionikos Nikea,56,2,0,Ionikos Nikea vs. PAOK Saloniki 4:0,2003-04-05,2002-2003
Oliver Makor,Ionikos Nikea,58,3,0,Ionikos Nikea vs. PAOK Saloniki 4:0,2003-04-05,2002-2003
Giannis Xanthopoulos,Ionikos Nikea,62,4,0,Ionikos Nikea vs. PAOK Saloniki 4:0,2003-04-05,2002-2003
Konstantinos Mangos,AO Proodeftiki,8,0,1,AEK Athen vs. AO Proodeftiki 4:1,2003-04-05,2002-2003
Vangelis Moras,AEK Athen,49,1,1,AEK Athen vs. AO Proodeftiki 4:1,2003-04-05,2002-2003
Vassilis Borbokis,AEK Athen,67,2,1,AEK Athen vs. AO Proodeftiki 4:1,2003-04-05,2002-2003
Vassilios Tsiartas,AEK Athen,74,3,1,AEK Athen vs. AO Proodeftiki 4:1,2003-04-05,2002-2003
Ilija Ivić,AEK Athen,90,4,1,AEK Athen vs. AO Proodeftiki 4:1,2003-04-05,2002-2003
Erol Bulut,Panionios GSS,26,0,1,OFI Heraklion vs. Panionios GSS 1:1,2003-04-06,2002-2003
Ilias Kotsios,OFI Heraklion,33,1,1,OFI Heraklion vs. Panionios GSS 1:1,2003-04-06,2002-2003
Günter Friesenbichler,Skoda Xanthi,41,1,0,Skoda Xanthi vs. PAS Giannina 3:3,2003-04-06,2002-2003
Nikolaos Zapropoulos,Skoda Xanthi,45,2,0,Skoda Xanthi vs. PAS Giannina 3:3,2003-04-06,2002-2003
Jane Gavaloski,PAS Giannina,56,2,1,Skoda Xanthi vs. PAS Giannina 3:3,2003-04-06,2002-2003
Arian Xhumba,PAS Giannina,67,2,2,Skoda Xanthi vs. PAS Giannina 3:3,2003-04-06,2002-2003
Dimitrios Geladaris,Skoda Xanthi,75,3,2,Skoda Xanthi vs. PAS Giannina 3:3,2003-04-06,2002-2003
Jane Gavaloski,PAS Giannina,87,3,3,Skoda Xanthi vs. PAS Giannina 3:3,2003-04-06,2002-2003
Ioannis Chloros,AO Egaleo,4,0,1,GS Kallithea vs. AO Egaleo 2:1,2003-04-06,2002-2003
Theofanis Gekas,GS Kallithea,20,1,1,GS Kallithea vs. AO Egaleo 2:1,2003-04-06,2002-2003
Goran Petković,GS Kallithea,45,2,1,GS Kallithea vs. AO Egaleo 2:1,2003-04-06,2002-2003
Nikolaos Skarmoutsos,Panachaiki GE,30,1,0,Panachaiki GE vs. Olympiakos Piraeus 1:4,2003-04-06,2002-2003
Peter Ofori-Quaye,Olympiakos Piraeus,61,1,1,Panachaiki GE vs. Olympiakos Piraeus 1:4,2003-04-06,2002-2003
Predrag Đorđević,Olympiakos Piraeus,70,1,2,Panachaiki GE vs. Olympiakos Piraeus 1:4,2003-04-06,2002-2003
Pär Zetterberg,Olympiakos Piraeus,86,1,3,Panachaiki GE vs. Olympiakos Piraeus 1:4,2003-04-06,2002-2003
Giovanni,Olympiakos Piraeus,90,1,4,Panachaiki GE vs. Olympiakos Piraeus 1:4,2003-04-06,2002-2003
Michalis Konstantinou,Panathinaikos,61,0,1,Iraklis Saloniki vs. Panathinaikos 0:3,2003-04-06,2002-2003
Nikos Liberopoulos,Panathinaikos,70,0,2,Iraklis Saloniki vs. Panathinaikos 0:3,2003-04-06,2002-2003
Michalis Konstantinou,Panathinaikos,76,0,3,Iraklis Saloniki vs. Panathinaikos 0:3,2003-04-06,2002-2003
Thomas Kyparissis,PAS Giannina,58,1,0,PAS Giannina vs. GS Kallithea 1:0,2003-04-12,2002-2003
Panagiotis Gitsis,Akratitos Liosion,7,1,0,Akratitos Liosion vs. Panachaiki GE 3:0,2003-04-12,2002-2003
Said Bayazid,Akratitos Liosion,60,2,0,Akratitos Liosion vs. Panachaiki GE 3:0,2003-04-12,2002-2003
Panagiotis Ziakas,Akratitos Liosion,78,3,0,Akratitos Liosion vs. Panachaiki GE 3:0,2003-04-12,2002-2003
Giasoumis Giasoumi,PAOK Saloniki,50,1,0,PAOK Saloniki vs. Aris Saloniki 2:0,2003-04-13,2002-2003
Georgios Theodoris,PAOK Saloniki,69,2,0,PAOK Saloniki vs. Aris Saloniki 2:0,2003-04-13,2002-2003
Tasos Dentsas,OFI Heraklion,36,0,1,AO Egaleo vs. OFI Heraklion 0:4,2003-04-13,2002-2003
Gerasimos Belevonis,OFI Heraklion,45,0,2,AO Egaleo vs. OFI Heraklion 0:4,2003-04-13,2002-2003
Metodi Dejanov,OFI Heraklion,62,0,3,AO Egaleo vs. OFI Heraklion 0:4,2003-04-13,2002-2003
Metodi Dejanov,OFI Heraklion,81,0,4,AO Egaleo vs. OFI Heraklion 0:4,2003-04-13,2002-2003
Vassilios Tsiartas,AEK Athen,4,1,0,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Ilija Ivić,AEK Athen,5,2,0,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Anastasios Katsabis,AEK Athen,51,3,0,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Vassilios Lakis,AEK Athen,81,4,0,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Pantelis Kapetanos,Iraklis Saloniki,84,4,1,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Grigoris Georgatos,AEK Athen,89,5,1,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Dimitris Nalitzis,AEK Athen,90,6,1,AEK Athen vs. Iraklis Saloniki 6:1,2003-04-13,2002-2003
Krzysztof Warzycha,Panathinaikos,73,1,0,Panathinaikos vs. Skoda Xanthi 1:0,2003-04-13,2002-2003
Aguinaldo,Aris Saloniki,48,1,0,Aris Saloniki vs. AO Proodeftiki 2:1,2003-04-19,2002-2003
Njogu Demba-Nyren,AO Proodeftiki,76,1,1,Aris Saloniki vs. AO Proodeftiki 2:1,2003-04-19,2002-2003
Joël Epalle,Aris Saloniki,79,2,1,Aris Saloniki vs. AO Proodeftiki 2:1,2003-04-19,2002-2003
Pantelis Kapetanos,Iraklis Saloniki,60,1,0,Iraklis Saloniki vs. Skoda Xanthi 2:0,2003-04-19,2002-2003
Takis Gonias,Iraklis Saloniki,77,2,0,Iraklis Saloniki vs. Skoda Xanthi 2:0,2003-04-19,2002-2003
Georgios Koutsis,PAOK Saloniki,52,0,1,Panachaiki GE vs. PAOK Saloniki 2:2,2003-04-20,2002-2003
Nikolaos Skarmoutsos,Panachaiki GE,59,1,1,Panachaiki GE vs. PAOK Saloniki 2:2,2003-04-20,2002-2003
Yiannis Okkas,PAOK Saloniki,75,1,2,Panachaiki GE vs. PAOK Saloniki 2:2,2003-04-20,2002-2003
Igor Budiša,Panachaiki GE,90,2,2,Panachaiki GE vs. PAOK Saloniki 2:2,2003-04-20,2002-2003
Vassilios Lakis,AEK Athen,27,0,1,Ionikos Nikea vs. AEK Athen 0:3,2003-04-20,2002-2003
Vassilios Tsiartas,AEK Athen,54,0,2,Ionikos Nikea vs. AEK Athen 0:3,2003-04-20,2002-2003
Wálter Centeno,AEK Athen,90,0,3,Ionikos Nikea vs. AEK Athen 0:3,2003-04-20,2002-2003
Nikos Liberopoulos,Panathinaikos,48,0,1,GS Kallithea vs. Panathinaikos 1:3,2003-04-20,2002-2003
Emmanuel Olisadebe,Panathinaikos,69,0,2,GS Kallithea vs. Panathinaikos 1:3,2003-04-20,2002-2003
Goran Vlaović,Panathinaikos,81,0,3,GS Kallithea vs. Panathinaikos 1:3,2003-04-20,2002-2003
Georgios Koulakiotis,GS Kallithea,87,1,3,GS Kallithea vs. Panathinaikos 1:3,2003-04-20,2002-2003
Alexandre,OFI Heraklion,49,1,0,OFI Heraklion vs. PAS Giannina 1:0,2003-04-20,2002-2003
Lampros Choutos,Olympiakos Piraeus,6,1,0,Olympiakos Piraeus vs. AO Egaleo 4:0,2003-04-20,2002-2003
Lampros Choutos,Olympiakos Piraeus,15,2,0,Olympiakos Piraeus vs. AO Egaleo 4:0,2003-04-20,2002-2003
Predrag Đorđević,Olympiakos Piraeus,29,3,0,Olympiakos Piraeus vs. AO Egaleo 4:0,2003-04-20,2002-2003
Lampros Choutos,Olympiakos Piraeus,54,4,0,Olympiakos Piraeus vs. AO Egaleo 4:0,2003-04-20,2002-2003
Panagiotis Gitsis,Akratitos Liosion,30,0,1,Panionios GSS vs. Akratitos Liosion 1:1,2003-04-20,2002-2003
Christos Kontis,Panionios GSS,77,1,1,Panionios GSS vs. Akratitos Liosion 1:1,2003-04-20,2002-2003
Giasoumis Giasoumi,PAOK Saloniki,35,1,0,PAOK Saloniki vs. Panionios GSS 3:0,2003-05-03,2002-2003
Giorgos Charalampos Georgiadis,PAOK Saloniki,88,2,0,PAOK Saloniki vs. Panionios GSS 3:0,2003-05-03,2002-2003
Giorgos Charalampos Georgiadis,PAOK Saloniki,90,3,0,PAOK Saloniki vs. Panionios GSS 3:0,2003-05-03,2002-2003
Kostas Katsouranis,AEK Athen,13,1,0,AEK Athen vs. Aris Saloniki 4:0,2003-05-03,2002-2003
Vassilios Lakis,AEK Athen,30,2,0,AEK Athen vs. Aris Saloniki 4:0,2003-05-03,2002-2003
Vassilios Lakis,AEK Athen,45,3,0,AEK Athen vs. Aris Saloniki 4:0,2003-05-03,2002-2003
Ilija Ivić,AEK Athen,77,4,0,AEK Athen vs. Aris Saloniki 4:0,2003-05-03,2002-2003
Pantelis Kapetanos,Iraklis Saloniki,18,0,1,Ionikos Nikea vs. Iraklis Saloniki 2:4,2003-05-04,2002-2003
Sokratis Ofridopoulos,Ionikos Nikea,23,1,1,Ionikos Nikea vs. Iraklis Saloniki 2:4,2003-05-04,2002-2003
Sokratis Ofridopoulos,Iraklis Saloniki,36,1,2,Ionikos Nikea vs. Iraklis Saloniki 2:4,2003-05-04,2002-2003
Ieroklis Stoltidis,Iraklis Saloniki,60,1,3,Ionikos Nikea vs. Iraklis Saloniki 2:4,2003-05-04,2002-2003
Antonios Natsouras,Ionikos Nikea,84,2,3,Ionikos Nikea vs. Iraklis Saloniki 2:4,2003-05-04,2002-2003
Vladan Milojević,Iraklis Saloniki,90,2,4,Ionikos Nikea vs. Iraklis Saloniki 2:4,2003-05-04,2002-2003
Günter Friesenbichler,Skoda Xanthi,6,1,0,Skoda Xanthi vs. GS Kallithea 3:0,2003-05-04,2002-2003
Nikolaos Kechagias,Skoda Xanthi,68,2,0,Skoda Xanthi vs. GS Kallithea 3:0,2003-05-04,2002-2003
Günter Friesenbichler,Skoda Xanthi,83,3,0,Skoda Xanthi vs. GS Kallithea 3:0,2003-05-04,2002-2003
Goran Vlaović,Panathinaikos,15,1,0,Panathinaikos vs. OFI Heraklion 5:1,2003-05-04,2002-2003
Nikos Liberopoulos,Panathinaikos,17,2,0,Panathinaikos vs. OFI Heraklion 5:1,2003-05-04,2002-2003
Nikos Liberopoulos,Panathinaikos,49,3,0,Panathinaikos vs. OFI Heraklion 5:1,2003-05-04,2002-2003
Nikos Liberopoulos,Panathinaikos,64,4,0,Panathinaikos vs. OFI Heraklion 5:1,2003-05-04,2002-2003
Pantelis Konstantinidis,Panathinaikos,75,5,0,Panathinaikos vs. OFI Heraklion 5:1,2003-05-04,2002-2003
Konstantinos Dermitzakis,OFI Heraklion,90,5,1,Panathinaikos vs. OFI Heraklion 5:1,2003-05-04,2002-2003
Giannis Providas,AO Proodeftiki,65,1,0,AO Proodeftiki vs. Panachaiki GE 1:0,2003-05-04,2002-2003
Predrag Đorđević,Olympiakos Piraeus,5,0,1,PAS Giannina vs. Olympiakos Piraeus 0:3,2003-05-04,2002-2003
Predrag Đorđević,Olympiakos Piraeus,19,0,2,PAS Giannina vs. Olympiakos Piraeus 0:3,2003-05-04,2002-2003
Christian Karembeu,Olympiakos Piraeus,74,0,3,PAS Giannina vs. Olympiakos Piraeus 0:3,2003-05-04,2002-2003
Konstantinos Papoutsis,AO Egaleo,3,1,0,AO Egaleo vs. Akratitos Liosion 3:1,2003-05-04,2002-2003
Panagiotis Ziakas,Akratitos Liosion,12,1,1,AO Egaleo vs. Akratitos Liosion 3:1,2003-05-04,2002-2003
Anastasios Agritis,AO Egaleo,41,2,1,AO Egaleo vs. Akratitos Liosion 3:1,2003-05-04,2002-2003
Dimitris Meidanis,AO Egaleo,47,3,1,AO Egaleo vs. Akratitos Liosion 3:1,2003-05-04,2002-2003
Mauricio Solís,OFI Heraklion,20,1,0,OFI Heraklion vs. Skoda Xanthi 2:0,2003-05-10,2002-2003
Kostas Kiassos,OFI Heraklion,84,2,0,OFI Heraklion vs. Skoda Xanthi 2:0,2003-05-10,2002-2003
Akis Mantzios,Panionios GSS,48,1,0,Panionios GSS vs. AO Proodeftiki 2:0,2003-05-10,2002-2003
Ilias Ioannou,Panionios GSS,58,2,0,Panionios GSS vs. AO Proodeftiki 2:0,2003-05-10,2002-2003
Anastasios Kyriakos,GS Kallithea,35,0,1,Iraklis Saloniki vs. GS Kallithea 2:1,2003-05-11,2002-2003
Ederson Fofonka,Iraklis Saloniki,58,1,1,Iraklis Saloniki vs. GS Kallithea 2:1,2003-05-11,2002-2003
Marcin Mięciel,Iraklis Saloniki,89,2,1,Iraklis Saloniki vs. GS Kallithea 2:1,2003-05-11,2002-2003
Leonidas Kampantais,Aris Saloniki,82,1,0,Aris Saloniki vs. Ionikos Nikea 2:0,2003-05-11,2002-2003
Nikolaos Papadopoulos,Aris Saloniki,90,2,0,Aris Saloniki vs. Ionikos Nikea 2:0,2003-05-11,2002-2003
Kostas Katsouranis,AEK Athen,60,0,1,Panachaiki GE vs. AEK Athen 0:2,2003-05-11,2002-2003
Dimitris Nalitzis,AEK Athen,90,0,2,Panachaiki GE vs. AEK Athen 0:2,2003-05-11,2002-2003
Nikos Iordanidis,Akratitos Liosion,64,1,0,Akratitos Liosion vs. PAS Giannina 3:0,2003-05-11,2002-2003
Tomas Ražanauskas,Akratitos Liosion,84,2,0,Akratitos Liosion vs. PAS Giannina 3:0,2003-05-11,2002-2003
Georgios Barkoglou,Akratitos Liosion,90,3,0,Akratitos Liosion vs. PAS Giannina 3:0,2003-05-11,2002-2003
Pantelis Kafes,PAOK Saloniki,25,0,1,AO Egaleo vs. PAOK Saloniki 2:3,2003-05-11,2002-2003
Georgios Fotakis,AO Egaleo,49,1,1,AO Egaleo vs. PAOK Saloniki 2:3,2003-05-11,2002-2003
Giasoumis Giasoumi,PAOK Saloniki,55,1,2,AO Egaleo vs. PAOK Saloniki 2:3,2003-05-11,2002-2003
Lefteris Velentzas,AO Egaleo,57,2,2,AO Egaleo vs. PAOK Saloniki 2:3,2003-05-11,2002-2003
Pantelis Kafes,PAOK Saloniki,80,2,3,AO Egaleo vs. PAOK Saloniki 2:3,2003-05-11,2002-2003
Giovanni,Olympiakos Piraeus,3,1,0,Olympiakos Piraeus vs. Panathinaikos 3:0,2003-05-11,2002-2003
Stylianos Giannakopoulos,Olympiakos Piraeus,15,2,0,Olympiakos Piraeus vs. Panathinaikos 3:0,2003-05-11,2002-2003
Stylianos Giannakopoulos,Olympiakos Piraeus,47,3,0,Olympiakos Piraeus vs. Panathinaikos 3:0,2003-05-11,2002-2003
Alexandros Tatsis,AO Proodeftiki,6,1,0,AO Proodeftiki vs. AO Egaleo 1:1,2003-05-24,2002-2003
Konstantinos Papoutsis,AO Egaleo,14,1,1,AO Proodeftiki vs. AO Egaleo 1:1,2003-05-24,2002-2003
Magnus Källander,Aris Saloniki,48,1,0,Aris Saloniki vs. Iraklis Saloniki 2:1,2003-05-24,2002-2003
Pantelis Kapetanos,Iraklis Saloniki,49,1,1,Aris Saloniki vs. Iraklis Saloniki 2:1,2003-05-24,2002-2003
Giannis Mallous,Aris Saloniki,90,2,1,Aris Saloniki vs. Iraklis Saloniki 2:1,2003-05-24,2002-2003
Goran Petković,GS Kallithea,4,1,0,GS Kallithea vs. OFI Heraklion 2:0,2003-05-25,2002-2003
Nikolaos Tsimplidis,GS Kallithea,45,2,0,GS Kallithea vs. OFI Heraklion 2:0,2003-05-25,2002-2003
Dani Rodrigues,Ionikos Nikea,46,1,0,Ionikos Nikea vs. Panachaiki GE 3:0,2003-05-25,2002-2003
Sekou Koné,Ionikos Nikea,56,2,0,Ionikos Nikea vs. Panachaiki GE 3:0,2003-05-25,2002-2003
Cedric Montabord,Ionikos Nikea,63,3,0,Ionikos Nikea vs. Panachaiki GE 3:0,2003-05-25,2002-2003
Lampros Choutos,Olympiakos Piraeus,4,0,1,Skoda Xanthi vs. Olympiakos Piraeus 1:5,2003-05-25,2002-2003
Vanče Šikov,Skoda Xanthi,18,1,1,Skoda Xanthi vs. Olympiakos Piraeus 1:5,2003-05-25,2002-2003
Lampros Choutos,Olympiakos Piraeus,25,1,2,Skoda Xanthi vs. Olympiakos Piraeus 1:5,2003-05-25,2002-2003
Stylianos Giannakopoulos,Olympiakos Piraeus,45,1,3,Skoda Xanthi vs. Olympiakos Piraeus 1:5,2003-05-25,2002-2003
Alexios Alexandris,Olympiakos Piraeus,68,1,4,Skoda Xanthi vs. Olympiakos Piraeus 1:5,2003-05-25,2002-2003
Nery Castillo,Olympiakos Piraeus,85,1,5,Skoda Xanthi vs. Olympiakos Piraeus 1:5,2003-05-25,2002-2003
Arjan Bellaj,Panionios GSS,2,0,1,AEK Athen vs. Panionios GSS 4:2,2003-05-25,2002-2003
Arjan Bellaj,Panionios GSS,12,0,2,AEK Athen vs. Panionios GSS 4:2,2003-05-25,2002-2003
Vassilios Lakis,AEK Athen,31,1,2,AEK Athen vs. Panionios GSS 4:2,2003-05-25,2002-2003
Vassilios Tsiartas,AEK Athen,36,2,2,AEK Athen vs. Panionios GSS 4:2,2003-05-25,2002-2003
Dimitris Nalitzis,AEK Athen,38,3,2,AEK Athen vs. Panionios GSS 4:2,2003-05-25,2002-2003
Christos Maladenis,AEK Athen,77,4,2,AEK Athen vs. Panionios GSS 4:2,2003-05-25,2002-2003
Miltos Sapanis,Panathinaikos,18,1,0,Panathinaikos vs. Akratitos Liosion 3:1,2003-05-25,2002-2003
Michalis Konstantinou,Panathinaikos,28,2,0,Panathinaikos vs. Akratitos Liosion 3:1,2003-05-25,2002-2003
Apostolos Koutsokostas,Akratitos Liosion,34,2,1,Panathinaikos vs. Akratitos Liosion 3:1,2003-05-25,2002-2003
Krzysztof Warzycha,Panathinaikos,90,3,1,Panathinaikos vs. Akratitos Liosion 3:1,2003-05-25,2002-2003
Giorgos Charalampos Georgiadis,PAOK Saloniki,17,0,1,PAS Giannina vs. PAOK Saloniki 3:2,2003-05-25,2002-2003
Samir Duro,PAS Giannina,28,1,1,PAS Giannina vs. PAOK Saloniki 3:2,2003-05-25,2002-2003
Georgios Theodoris,PAOK Saloniki,43,1,2,PAS Giannina vs. PAOK Saloniki 3:2,2003-05-25,2002-2003
Vasilios Bletsas,PAS Giannina,86,2,2,PAS Giannina vs. PAOK Saloniki 3:2,2003-05-25,2002-2003
Gilles Domoraud,PAS Giannina,87,3,2,PAS Giannina vs. PAOK Saloniki 3:2,2003-05-25,2002-2003
Yiannis Okkas,AEK Athen,19,0,1,AO Egaleo vs. AEK Athen 0:1,2003-08-23,2003-2004
Lampros Chaniotis,AO Proodeftiki,35,1,0,AO Proodeftiki vs. Atromitos 1:1,2003-08-24,2003-2004
Stelios Kozanidis,Atromitos,70,1,1,AO Proodeftiki vs. Atromitos 1:1,2003-08-24,2003-2004
Giorgos Charalampos Georgiadis,Olympiakos Piraeus,18,0,1,PAOK Saloniki vs. Olympiakos Piraeus 0:2,2003-08-24,2003-2004
Pantelis Kafes,Olympiakos Piraeus,76,0,2,PAOK Saloniki vs. Olympiakos Piraeus 0:2,2003-08-24,2003-2004
Stathis Stefanidis,Akratitos Liosion,68,1,0,Akratitos Liosion vs. Aris Saloniki 1:0,2003-08-24,2003-2004
Nikos Machlas,Iraklis Saloniki,58,1,0,Iraklis Saloniki vs. OFI Heraklion 4:0,2003-08-24,2003-2004
Kostas Kiassos,Iraklis Saloniki,71,2,0,Iraklis Saloniki vs. OFI Heraklion 4:0,2003-08-24,2003-2004
Edvin Murati,Iraklis Saloniki,73,3,0,Iraklis Saloniki vs. OFI Heraklion 4:0,2003-08-24,2003-2004
Marcin Mięciel,Iraklis Saloniki,87,4,0,Iraklis Saloniki vs. OFI Heraklion 4:0,2003-08-24,2003-2004
Cristian Pino,Panionios GSS,4,1,0,Panionios GSS vs. Paniliakos Pyrgos 3:2,2003-08-24,2003-2004
Cristian Pino,Panionios GSS,36,2,0,Panionios GSS vs. Paniliakos Pyrgos 3:2,2003-08-24,2003-2004
Konstantinos Spyropoulos,Paniliakos Pyrgos,47,2,1,Panionios GSS vs. Paniliakos Pyrgos 3:2,2003-08-24,2003-2004
Carlos Marcora,Paniliakos Pyrgos,51,2,2,Panionios GSS vs. Paniliakos Pyrgos 3:2,2003-08-24,2003-2004
Christos Kontis,Panionios GSS,80,3,2,Panionios GSS vs. Paniliakos Pyrgos 3:2,2003-08-24,2003-2004
Oliver Makor,Ionikos Nikea,7,1,0,Ionikos Nikea vs. GS Kallithea 3:2,2003-08-24,2003-2004
Fabricio Simone,Ionikos Nikea,45,2,0,Ionikos Nikea vs. GS Kallithea 3:2,2003-08-24,2003-2004
Nikolaos Skarmoutsos,GS Kallithea,63,2,1,Ionikos Nikea vs. GS Kallithea 3:2,2003-08-24,2003-2004
Oliver Makor,Ionikos Nikea,88,3,1,Ionikos Nikea vs. GS Kallithea 3:2,2003-08-24,2003-2004
