scoring_player,scoring_team,time,GH,GA,game,date,season
Jeroen Boere,Go Ahead Eagles,80,2,2,Vitesse vs. Go Ahead Eagles 2:2,1992-11-15,1992-1993
Hans Visser,MVV,8,1,0,MVV vs. Vitesse 1:0,1992-11-20,1992-1993
Edward Linskens,PSV Eindhoven,38,1,0,PSV Eindhoven vs. Dordrecht '90 4:1,1992-11-21,1992-1993
Juul Ellerman,PSV Eindhoven,62,2,0,PSV Eindhoven vs. Dordrecht '90 4:1,1992-11-21,1992-1993
Arthur Numan,PSV Eindhoven,83,3,0,PSV Eindhoven vs. Dordrecht '90 4:1,1992-11-21,1992-1993
Juul Ellerman,PSV Eindhoven,84,4,0,PSV Eindhoven vs. Dordrecht '90 4:1,1992-11-21,1992-1993
Gerrie Slagboom,Dordrecht '90,90,4,1,PSV Eindhoven vs. Dordrecht '90 4:1,1992-11-21,1992-1993
Mike Obiku,Feyenoord,23,0,1,FC Den Bosch vs. Feyenoord 1:5,1992-11-22,1992-1993
Rob Witschge,Feyenoord,33,0,2,FC Den Bosch vs. Feyenoord 1:5,1992-11-22,1992-1993
Rob Witschge,Feyenoord,55,0,3,FC Den Bosch vs. Feyenoord 1:5,1992-11-22,1992-1993
Dirk Jan Derksen,FC Den Bosch,59,1,3,FC Den Bosch vs. Feyenoord 1:5,1992-11-22,1992-1993
Regi Blinker,Feyenoord,81,1,4,FC Den Bosch vs. Feyenoord 1:5,1992-11-22,1992-1993
Gaston Taument,Feyenoord,85,1,5,FC Den Bosch vs. Feyenoord 1:5,1992-11-22,1992-1993
Robert Roest,FC Utrecht,38,0,1,FC Volendam vs. FC Utrecht 2:2,1992-11-22,1992-1993
André Wasiman,FC Volendam,54,1,1,FC Volendam vs. FC Utrecht 2:2,1992-11-22,1992-1993
Włodzimierz Smolarek,FC Utrecht,72,1,2,FC Volendam vs. FC Utrecht 2:2,1992-11-22,1992-1993
Jorg Smeets,FC Volendam,84,2,2,FC Volendam vs. FC Utrecht 2:2,1992-11-22,1992-1993
Marcel Brands,RKC Waalwijk,5,1,0,RKC Waalwijk vs. FC Twente 2:1,1992-11-22,1992-1993
Ronald de Boer,FC Twente,40,1,1,RKC Waalwijk vs. FC Twente 2:1,1992-11-22,1992-1993
Marco Boogers,RKC Waalwijk,56,2,1,RKC Waalwijk vs. FC Twente 2:1,1992-11-22,1992-1993
Gène Hanssen,Roda JC Kerkrade,7,1,0,Roda JC Kerkrade vs. Fortuna Sittard 4:1,1992-11-22,1992-1993
René Hofman,Fortuna Sittard,19,1,1,Roda JC Kerkrade vs. Fortuna Sittard 4:1,1992-11-22,1992-1993
Stefan Jansen,Roda JC Kerkrade,21,2,1,Roda JC Kerkrade vs. Fortuna Sittard 4:1,1992-11-22,1992-1993
Gène Hanssen,Roda JC Kerkrade,79,3,1,Roda JC Kerkrade vs. Fortuna Sittard 4:1,1992-11-22,1992-1993
Erwin Vanderbroeck,Roda JC Kerkrade,90,4,1,Roda JC Kerkrade vs. Fortuna Sittard 4:1,1992-11-22,1992-1993
Edwin Vurens,Sparta Rotterdam,15,1,0,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Marco Heering,Go Ahead Eagles,32,1,1,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Jeroen Boere,Go Ahead Eagles,35,1,2,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Ron van den Berg,Sparta Rotterdam,39,2,2,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Gijs Steinmann,Go Ahead Eagles,45,2,3,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Edwin Vurens,Sparta Rotterdam,49,3,3,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Toine Rorije,Go Ahead Eagles,66,3,4,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Michel Valke,Sparta Rotterdam,71,4,4,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Elden de Getrouwe,Sparta Rotterdam,76,5,4,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Elden de Getrouwe,Sparta Rotterdam,78,6,4,Sparta Rotterdam vs. Go Ahead Eagles 6:4,1992-11-22,1992-1993
Tom Sier,FC Volendam,12,0,1,Dordrecht '90 vs. FC Volendam 0:4,1992-11-28,1992-1993
André Wasiman,FC Volendam,58,0,2,Dordrecht '90 vs. FC Volendam 0:4,1992-11-28,1992-1993
Hans Bond,FC Volendam,65,0,3,Dordrecht '90 vs. FC Volendam 0:4,1992-11-28,1992-1993
André Wasiman,FC Volendam,74,0,4,Dordrecht '90 vs. FC Volendam 0:4,1992-11-28,1992-1993
Anton Janssen,Fortuna Sittard,40,1,0,Fortuna Sittard vs. RKC Waalwijk 4:1,1992-11-28,1992-1993
Marco Boogers,RKC Waalwijk,55,1,1,Fortuna Sittard vs. RKC Waalwijk 4:1,1992-11-28,1992-1993
René Hofman,Fortuna Sittard,75,2,1,Fortuna Sittard vs. RKC Waalwijk 4:1,1992-11-28,1992-1993
René Hofman,Fortuna Sittard,87,3,1,Fortuna Sittard vs. RKC Waalwijk 4:1,1992-11-28,1992-1993
René Hofman,Fortuna Sittard,88,4,1,Fortuna Sittard vs. RKC Waalwijk 4:1,1992-11-28,1992-1993
Romário,PSV Eindhoven,50,0,1,Go Ahead Eagles vs. PSV Eindhoven 0:3,1992-11-28,1992-1993
Juul Ellerman,PSV Eindhoven,57,0,2,Go Ahead Eagles vs. PSV Eindhoven 0:3,1992-11-28,1992-1993
Romário,PSV Eindhoven,62,0,3,Go Ahead Eagles vs. PSV Eindhoven 0:3,1992-11-28,1992-1993
Dirk Jan Derksen,FC Den Bosch,23,0,1,Willem II vs. FC Den Bosch 1:1,1992-11-28,1992-1993
Nabil Bouchlal,Willem II,90,1,1,Willem II vs. FC Den Bosch 1:1,1992-11-28,1992-1993
Marciano Vink,AFC Ajax,14,0,1,FC Groningen vs. AFC Ajax 0:3,1992-11-29,1992-1993
Ron Willems,AFC Ajax,25,0,2,FC Groningen vs. AFC Ajax 0:3,1992-11-29,1992-1993
Danny Blind,AFC Ajax,86,0,3,FC Groningen vs. AFC Ajax 0:3,1992-11-29,1992-1993
Winnie Haatrecht,SC Cambuur,14,0,1,FC Twente vs. SC Cambuur 1:1,1992-11-29,1992-1993
Ronald de Boer,FC Twente,17,1,1,FC Twente vs. SC Cambuur 1:1,1992-11-29,1992-1993
Erwin Vanderbroeck,Roda JC Kerkrade,10,0,1,FC Utrecht vs. Roda JC Kerkrade 2:1,1992-11-29,1992-1993
Pieter Bijl,FC Utrecht,23,1,1,FC Utrecht vs. Roda JC Kerkrade 2:1,1992-11-29,1992-1993
Jan Oosterhuis,FC Utrecht,85,2,1,FC Utrecht vs. Roda JC Kerkrade 2:1,1992-11-29,1992-1993
Erik Meijer,MVV,6,0,1,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
Hans Visser,MVV,13,0,2,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
Rob Witschge,Feyenoord,16,1,2,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
József Kiprich,Feyenoord,22,2,2,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
Regi Blinker,Feyenoord,40,3,2,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
Hans Visser,MVV,49,3,3,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
Twan Scheepers,MVV,82,3,4,Feyenoord vs. MVV 3:4,1992-11-29,1992-1993
John van den Brom,Vitesse,13,1,0,Vitesse vs. Sparta Rotterdam 3:2,1992-11-29,1992-1993
Phillip Cocu,Vitesse,20,2,0,Vitesse vs. Sparta Rotterdam 3:2,1992-11-29,1992-1993
Edwin Vurens,Sparta Rotterdam,45,2,1,Vitesse vs. Sparta Rotterdam 3:2,1992-11-29,1992-1993
Ron van den Berg,Sparta Rotterdam,56,2,2,Vitesse vs. Sparta Rotterdam 3:2,1992-11-29,1992-1993
Hans van Arum,Vitesse,90,3,2,Vitesse vs. Sparta Rotterdam 3:2,1992-11-29,1992-1993
Prince Polley,FC Twente,63,0,1,AFC Ajax vs. FC Twente 0:1,1992-12-04,1992-1993
Mart van Duren,FC Groningen,36,0,1,FC Den Bosch vs. FC Groningen 0:2,1992-12-06,1992-1993
Lucian Ilie,FC Groningen,90,0,2,FC Den Bosch vs. FC Groningen 0:2,1992-12-06,1992-1993
Cees Marbus,FC Volendam,46,1,0,FC Volendam vs. Go Ahead Eagles 1:0,1992-12-06,1992-1993
Regi Blinker,Feyenoord,14,1,0,Feyenoord vs. Vitesse 2:2,1992-12-06,1992-1993
Huub Loeffen,Vitesse,27,1,1,Feyenoord vs. Vitesse 2:2,1992-12-06,1992-1993
Phillip Cocu,Vitesse,59,1,2,Feyenoord vs. Vitesse 2:2,1992-12-06,1992-1993
Mike Obiku,Feyenoord,83,2,2,Feyenoord vs. Vitesse 2:2,1992-12-06,1992-1993
Armand Benneker,MVV,26,1,0,MVV vs. Willem II 2:0,1992-12-06,1992-1993
Erik Meijer,MVV,28,2,0,MVV vs. Willem II 2:0,1992-12-06,1992-1993
Romeo Wouden,Dordrecht '90,13,0,1,Roda JC Kerkrade vs. Dordrecht '90 1:3,1992-12-06,1992-1993
Gerrie Slagboom,Dordrecht '90,79,0,2,Roda JC Kerkrade vs. Dordrecht '90 1:3,1992-12-06,1992-1993
Gène Hanssen,Roda JC Kerkrade,80,1,2,Roda JC Kerkrade vs. Dordrecht '90 1:3,1992-12-06,1992-1993
Romeo Wouden,Dordrecht '90,83,1,3,Roda JC Kerkrade vs. Dordrecht '90 1:3,1992-12-06,1992-1993
René Hofman,Fortuna Sittard,58,0,1,SC Cambuur vs. Fortuna Sittard 1:3,1992-12-12,1992-1993
Anton Janssen,Fortuna Sittard,75,0,2,SC Cambuur vs. Fortuna Sittard 1:3,1992-12-12,1992-1993
Michael Mols,SC Cambuur,90,1,2,SC Cambuur vs. Fortuna Sittard 1:3,1992-12-12,1992-1993
René Hofman,Fortuna Sittard,90,1,3,SC Cambuur vs. Fortuna Sittard 1:3,1992-12-12,1992-1993
Robert Roest,FC Utrecht,44,0,1,Dordrecht '90 vs. FC Utrecht 0:2,1992-12-13,1992-1993
Pieter Bijl,FC Utrecht,88,0,2,Dordrecht '90 vs. FC Utrecht 0:2,1992-12-13,1992-1993
Danny den Ouden,FC Volendam,7,1,0,FC Volendam vs. Willem II 5:1,1992-12-13,1992-1993
Robert Molenaar,FC Volendam,33,2,0,FC Volendam vs. Willem II 5:1,1992-12-13,1992-1993
Tom Sier,FC Volendam,68,3,0,FC Volendam vs. Willem II 5:1,1992-12-13,1992-1993
Jean-Paul van Gastel,Willem II,75,3,1,FC Volendam vs. Willem II 5:1,1992-12-13,1992-1993
André Wasiman,FC Volendam,80,4,1,FC Volendam vs. Willem II 5:1,1992-12-13,1992-1993
Jorg Smeets,FC Volendam,88,5,1,FC Volendam vs. Willem II 5:1,1992-12-13,1992-1993
Toine Rorije,Go Ahead Eagles,49,1,0,Go Ahead Eagles vs. Roda JC Kerkrade 2:0,1992-12-19,1992-1993
Jason Van Blerk,Go Ahead Eagles,69,2,0,Go Ahead Eagles vs. Roda JC Kerkrade 2:0,1992-12-19,1992-1993
Edward Linskens,PSV Eindhoven,30,1,0,PSV Eindhoven vs. Vitesse 1:0,1992-12-19,1992-1993
Henny Meijer,FC Groningen,37,1,0,FC Groningen vs. MVV 2:1,1992-12-20,1992-1993
Henny Meijer,FC Groningen,61,2,0,FC Groningen vs. MVV 2:1,1992-12-20,1992-1993
Erik Meijer,MVV,67,2,1,FC Groningen vs. MVV 2:1,1992-12-20,1992-1993
Marcel Keizer,SC Cambuur,40,0,1,FC Utrecht vs. SC Cambuur 1:1,1992-12-20,1992-1993
Raymond Graanoogst,FC Utrecht,84,1,1,FC Utrecht vs. SC Cambuur 1:1,1992-12-20,1992-1993
Jorg Smeets,FC Volendam,67,0,1,Sparta Rotterdam vs. FC Volendam 0:2,1992-12-20,1992-1993
Jorg Smeets,FC Volendam,89,0,2,Sparta Rotterdam vs. FC Volendam 0:2,1992-12-20,1992-1993
Henk Fraser,Feyenoord,85,0,1,Willem II vs. Feyenoord 0:2,1992-12-20,1992-1993
Mike Obiku,Feyenoord,88,0,2,Willem II vs. Feyenoord 0:2,1992-12-20,1992-1993
Włodzimierz Smolarek,FC Utrecht,10,0,1,RKC Waalwijk vs. FC Utrecht 2:4,1993-01-10,1992-1993
Johan de Kock,FC Utrecht,17,0,2,RKC Waalwijk vs. FC Utrecht 2:4,1993-01-10,1992-1993
Włodzimierz Smolarek,FC Utrecht,24,0,3,RKC Waalwijk vs. FC Utrecht 2:4,1993-01-10,1992-1993
Rob Maas,RKC Waalwijk,39,1,3,RKC Waalwijk vs. FC Utrecht 2:4,1993-01-10,1992-1993
Jurgen Streppel,RKC Waalwijk,75,2,3,RKC Waalwijk vs. FC Utrecht 2:4,1993-01-10,1992-1993
Willem van der Ark,FC Utrecht,88,2,4,RKC Waalwijk vs. FC Utrecht 2:4,1993-01-10,1992-1993
Rob Witschge,Feyenoord,18,0,1,Roda JC Kerkrade vs. Feyenoord 1:2,1993-01-12,1992-1993
John van Loen,Feyenoord,27,0,2,Roda JC Kerkrade vs. Feyenoord 1:2,1993-01-12,1992-1993
Peter Hofstede,Roda JC Kerkrade,38,1,2,Roda JC Kerkrade vs. Feyenoord 1:2,1993-01-12,1992-1993
Marco Boogers,RKC Waalwijk,64,0,1,Dordrecht '90 vs. RKC Waalwijk 0:1,1993-01-13,1992-1993
Jack de Gier,SC Cambuur,23,1,0,SC Cambuur vs. Dordrecht '90 5:0,1993-01-16,1992-1993
Marcel Keizer,SC Cambuur,32,2,0,SC Cambuur vs. Dordrecht '90 5:0,1993-01-16,1992-1993
Jack de Gier,SC Cambuur,33,3,0,SC Cambuur vs. Dordrecht '90 5:0,1993-01-16,1992-1993
Michael Mols,SC Cambuur,52,4,0,SC Cambuur vs. Dordrecht '90 5:0,1993-01-16,1992-1993
Ben Spork,SC Cambuur,56,5,0,SC Cambuur vs. Dordrecht '90 5:0,1993-01-16,1992-1993
Dirk Jan Derksen,FC Den Bosch,44,1,0,FC Den Bosch vs. Fortuna Sittard 1:2,1993-01-16,1992-1993
Fuat Usta,Fortuna Sittard,48,1,1,FC Den Bosch vs. Fortuna Sittard 1:2,1993-01-16,1992-1993
Fred de Jong,Fortuna Sittard,87,1,2,FC Den Bosch vs. Fortuna Sittard 1:2,1993-01-16,1992-1993
Hans Visser,MVV,68,1,0,MVV vs. FC Twente 2:0,1993-01-16,1992-1993
Hans Visser,MVV,88,2,0,MVV vs. FC Twente 2:0,1993-01-16,1992-1993
Włodzimierz Smolarek,FC Utrecht,31,0,1,AFC Ajax vs. FC Utrecht 1:1,1993-01-17,1992-1993
Stefan Pettersson,AFC Ajax,42,1,1,AFC Ajax vs. FC Utrecht 1:1,1993-01-17,1992-1993
Hans Bond,FC Volendam,2,1,0,FC Volendam vs. PSV Eindhoven 3:1,1993-01-17,1992-1993
Romário,PSV Eindhoven,27,1,1,FC Volendam vs. PSV Eindhoven 3:1,1993-01-17,1992-1993
Jorg Smeets,FC Volendam,41,2,1,FC Volendam vs. PSV Eindhoven 3:1,1993-01-17,1992-1993
Tom Sier,FC Volendam,64,3,1,FC Volendam vs. PSV Eindhoven 3:1,1993-01-17,1992-1993
Ulrich Wilson,Feyenoord,29,1,0,Feyenoord vs. FC Groningen 3:1,1993-01-17,1992-1993
John de Wolf,Feyenoord,47,2,0,Feyenoord vs. FC Groningen 3:1,1993-01-17,1992-1993
John van Loen,Feyenoord,67,3,0,Feyenoord vs. FC Groningen 3:1,1993-01-17,1992-1993
Joop Gall,FC Groningen,76,3,1,Feyenoord vs. FC Groningen 3:1,1993-01-17,1992-1993
Marcel Brands,RKC Waalwijk,30,1,0,RKC Waalwijk vs. Go Ahead Eagles 2:1,1993-01-17,1992-1993
Erwin Looms,Go Ahead Eagles,70,1,1,RKC Waalwijk vs. Go Ahead Eagles 2:1,1993-01-17,1992-1993
Jurgen Streppel,RKC Waalwijk,79,2,1,RKC Waalwijk vs. Go Ahead Eagles 2:1,1993-01-17,1992-1993
Tom Van Mol,Sparta Rotterdam,16,0,1,Roda JC Kerkrade vs. Sparta Rotterdam 1:2,1993-01-17,1992-1993
Tom Van Mol,Sparta Rotterdam,32,0,2,Roda JC Kerkrade vs. Sparta Rotterdam 1:2,1993-01-17,1992-1993
Eric van der Luer,Roda JC Kerkrade,40,1,2,Roda JC Kerkrade vs. Sparta Rotterdam 1:2,1993-01-17,1992-1993
Theo Bos,Vitesse,24,1,0,Vitesse vs. Willem II 2:0,1993-01-17,1992-1993
John van den Brom,Vitesse,39,2,0,Vitesse vs. Willem II 2:0,1993-01-17,1992-1993
Jan Gaasbeek,FC Twente,13,1,0,FC Twente vs. FC Den Bosch 5:0,1993-01-20,1992-1993
Arno Arts,FC Twente,19,2,0,FC Twente vs. FC Den Bosch 5:0,1993-01-20,1992-1993
Ronald de Boer,FC Twente,45,3,0,FC Twente vs. FC Den Bosch 5:0,1993-01-20,1992-1993
Arno Arts,FC Twente,71,4,0,FC Twente vs. FC Den Bosch 5:0,1993-01-20,1992-1993
Ronald de Boer,FC Twente,86,5,0,FC Twente vs. FC Den Bosch 5:0,1993-01-20,1992-1993
Michael Mols,SC Cambuur,10,1,0,SC Cambuur vs. Go Ahead Eagles 1:1,1993-01-23,1992-1993
Marco Heering,Go Ahead Eagles,31,1,1,SC Cambuur vs. Go Ahead Eagles 1:1,1993-01-23,1992-1993
Jos van Eck,FC Den Bosch,44,1,0,FC Den Bosch vs. FC Utrecht 2:0,1993-01-23,1992-1993
Jos van Eck,FC Den Bosch,82,2,0,FC Den Bosch vs. FC Utrecht 2:0,1993-01-23,1992-1993
Mart van Duren,FC Groningen,31,0,1,Willem II vs. FC Groningen 1:1,1993-01-23,1992-1993
Hans Vincent,Willem II,38,1,1,Willem II vs. FC Groningen 1:1,1993-01-23,1992-1993
Stefan Pettersson,AFC Ajax,47,1,0,AFC Ajax vs. Dordrecht '90 4:1,1993-01-24,1992-1993
Danny Blind,AFC Ajax,50,2,0,AFC Ajax vs. Dordrecht '90 4:1,1993-01-24,1992-1993
Stefan Pettersson,AFC Ajax,53,3,0,AFC Ajax vs. Dordrecht '90 4:1,1993-01-24,1992-1993
Peter Barendse,Dordrecht '90,57,3,1,AFC Ajax vs. Dordrecht '90 4:1,1993-01-24,1992-1993
Clyde Wijnhard,AFC Ajax,87,4,1,AFC Ajax vs. Dordrecht '90 4:1,1993-01-24,1992-1993
Prince Polley,FC Twente,31,0,1,Feyenoord vs. FC Twente 1:1,1993-01-24,1992-1993
John Metgod,Feyenoord,49,1,1,Feyenoord vs. FC Twente 1:1,1993-01-24,1992-1993
Twan Scheepers,MVV,37,1,0,MVV vs. Fortuna Sittard 5:0,1993-01-24,1992-1993
Erik Meijer,MVV,40,2,0,MVV vs. Fortuna Sittard 5:0,1993-01-24,1992-1993
Erik Meijer,MVV,58,3,0,MVV vs. Fortuna Sittard 5:0,1993-01-24,1992-1993
Twan Scheepers,MVV,78,4,0,MVV vs. Fortuna Sittard 5:0,1993-01-24,1992-1993
John Franssen,MVV,88,5,0,MVV vs. Fortuna Sittard 5:0,1993-01-24,1992-1993
Marco van Hoogdalem,RKC Waalwijk,10,1,0,RKC Waalwijk vs. Sparta Rotterdam 4:0,1993-01-24,1992-1993
Rob Maas,RKC Waalwijk,20,2,0,RKC Waalwijk vs. Sparta Rotterdam 4:0,1993-01-24,1992-1993
Ray Richardson,RKC Waalwijk,77,3,0,RKC Waalwijk vs. Sparta Rotterdam 4:0,1993-01-24,1992-1993
André Hoekstra,RKC Waalwijk,86,4,0,RKC Waalwijk vs. Sparta Rotterdam 4:0,1993-01-24,1992-1993
Dennis Bergkamp,AFC Ajax,4,1,0,AFC Ajax vs. Vitesse 4:0,1993-01-27,1992-1993
Dennis Bergkamp,AFC Ajax,9,2,0,AFC Ajax vs. Vitesse 4:0,1993-01-27,1992-1993
Edgar Davids,AFC Ajax,42,3,0,AFC Ajax vs. Vitesse 4:0,1993-01-27,1992-1993
Edgar Davids,AFC Ajax,52,4,0,AFC Ajax vs. Vitesse 4:0,1993-01-27,1992-1993
Paul Janssen,Feyenoord,11,0,1,Fortuna Sittard vs. Feyenoord 0:1,1993-01-29,1992-1993
Romano Sion,Dordrecht '90,2,1,0,Dordrecht '90 vs. FC Den Bosch 1:1,1993-01-30,1992-1993
Dirk Jan Derksen,FC Den Bosch,75,1,1,Dordrecht '90 vs. FC Den Bosch 1:1,1993-01-30,1992-1993
Jurgen Streppel,RKC Waalwijk,33,0,1,PSV Eindhoven vs. RKC Waalwijk 0:3,1993-01-30,1992-1993
André Hoekstra,RKC Waalwijk,62,0,2,PSV Eindhoven vs. RKC Waalwijk 0:3,1993-01-30,1992-1993
Marco van Hoogdalem,RKC Waalwijk,72,0,3,PSV Eindhoven vs. RKC Waalwijk 0:3,1993-01-30,1992-1993
Roberto Lanckohr,MVV,45,0,1,FC Utrecht vs. MVV 0:1,1993-01-31,1992-1993
Dennis Bergkamp,AFC Ajax,19,0,1,Go Ahead Eagles vs. AFC Ajax 0:6,1993-01-31,1992-1993
Edgar Davids,AFC Ajax,29,0,2,Go Ahead Eagles vs. AFC Ajax 0:6,1993-01-31,1992-1993
Frank de Boer,AFC Ajax,49,0,3,Go Ahead Eagles vs. AFC Ajax 0:6,1993-01-31,1992-1993
Wim Jonk,AFC Ajax,71,0,4,Go Ahead Eagles vs. AFC Ajax 0:6,1993-01-31,1992-1993
Marciano Vink,AFC Ajax,85,0,5,Go Ahead Eagles vs. AFC Ajax 0:6,1993-01-31,1992-1993
Marciano Vink,AFC Ajax,87,0,6,Go Ahead Eagles vs. AFC Ajax 0:6,1993-01-31,1992-1993
Jack de Gier,SC Cambuur,34,0,1,Sparta Rotterdam vs. SC Cambuur 2:2,1993-01-31,1992-1993
Arno Doomernik,Sparta Rotterdam,67,1,1,Sparta Rotterdam vs. SC Cambuur 2:2,1993-01-31,1992-1993
Ron van den Berg,Sparta Rotterdam,80,2,1,Sparta Rotterdam vs. SC Cambuur 2:2,1993-01-31,1992-1993
Jouke Dantuma,SC Cambuur,85,2,2,Sparta Rotterdam vs. SC Cambuur 2:2,1993-01-31,1992-1993
Edwin Vurens,Sparta Rotterdam,30,0,1,PSV Eindhoven vs. Sparta Rotterdam 3:1,1993-02-03,1992-1993
Edward Linskens,PSV Eindhoven,54,1,1,PSV Eindhoven vs. Sparta Rotterdam 3:1,1993-02-03,1992-1993
Arthur Numan,PSV Eindhoven,63,2,1,PSV Eindhoven vs. Sparta Rotterdam 3:1,1993-02-03,1992-1993
Gheorghe Popescu,PSV Eindhoven,82,3,1,PSV Eindhoven vs. Sparta Rotterdam 3:1,1993-02-03,1992-1993
Gijs Steinmann,Go Ahead Eagles,84,0,1,FC Den Bosch vs. Go Ahead Eagles 0:1,1993-02-03,1992-1993
Wim Kieft,PSV Eindhoven,34,0,1,SC Cambuur vs. PSV Eindhoven 0:1,1993-02-06,1992-1993
Roberto Lanckohr,MVV,38,1,0,MVV vs. Dordrecht '90 1:0,1993-02-06,1992-1993
Marc van Hintum,Willem II,75,1,0,Willem II vs. Fortuna Sittard 2:0,1993-02-06,1992-1993
Marc van Hintum,Willem II,90,2,0,Willem II vs. Fortuna Sittard 2:0,1993-02-06,1992-1993
Frank de Boer,AFC Ajax,10,1,0,AFC Ajax vs. Sparta Rotterdam 6:0,1993-02-07,1992-1993
Dennis Bergkamp,AFC Ajax,34,2,0,AFC Ajax vs. Sparta Rotterdam 6:0,1993-02-07,1992-1993
Dennis Bergkamp,AFC Ajax,37,3,0,AFC Ajax vs. Sparta Rotterdam 6:0,1993-02-07,1992-1993
Marciano Vink,AFC Ajax,44,4,0,AFC Ajax vs. Sparta Rotterdam 6:0,1993-02-07,1992-1993
Marciano Vink,AFC Ajax,69,5,0,AFC Ajax vs. Sparta Rotterdam 6:0,1993-02-07,1992-1993
Ronald de Boer,AFC Ajax,83,6,0,AFC Ajax vs. Sparta Rotterdam 6:0,1993-02-07,1992-1993
Michael Mols,FC Twente,4,0,1,FC Groningen vs. FC Twente 1:1,1993-02-07,1992-1993
Joop Gall,FC Groningen,45,1,1,FC Groningen vs. FC Twente 1:1,1993-02-07,1992-1993
André Wasiman,FC Volendam,24,0,1,RKC Waalwijk vs. FC Volendam 2:3,1993-02-07,1992-1993
Fabian de Freitas,FC Volendam,26,0,2,RKC Waalwijk vs. FC Volendam 2:3,1993-02-07,1992-1993
Winand van Loon,FC Volendam,30,0,3,RKC Waalwijk vs. FC Volendam 2:3,1993-02-07,1992-1993
André Hoekstra,RKC Waalwijk,64,1,3,RKC Waalwijk vs. FC Volendam 2:3,1993-02-07,1992-1993
Marco Boogers,RKC Waalwijk,66,2,3,RKC Waalwijk vs. FC Volendam 2:3,1993-02-07,1992-1993
Ton van Bremen,Vitesse,18,1,0,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
Huub Loeffen,Vitesse,27,2,0,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
Bart Latuheru,Vitesse,61,3,0,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
John van den Brom,Vitesse,63,4,0,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
Peter Hofstede,Roda JC Kerkrade,66,4,1,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
John van den Brom,Vitesse,80,5,1,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
John van den Brom,Vitesse,85,6,1,Vitesse vs. Roda JC Kerkrade 6:1,1993-02-07,1992-1993
Dennis Bergkamp,AFC Ajax,23,0,1,Fortuna Sittard vs. AFC Ajax 1:4,1993-02-10,1992-1993
Randy Samuel,Fortuna Sittard,24,1,1,Fortuna Sittard vs. AFC Ajax 1:4,1993-02-10,1992-1993
Marciano Vink,AFC Ajax,44,1,2,Fortuna Sittard vs. AFC Ajax 1:4,1993-02-10,1992-1993
Rob Alflen,AFC Ajax,66,1,3,Fortuna Sittard vs. AFC Ajax 1:4,1993-02-10,1992-1993
Clyde Wijnhard,AFC Ajax,90,1,4,Fortuna Sittard vs. AFC Ajax 1:4,1993-02-10,1992-1993
Ruud Kool,FC Twente,58,1,0,FC Twente vs. Willem II 1:0,1993-02-10,1992-1993
Rob Witschge,Feyenoord,15,0,1,Dordrecht '90 vs. Feyenoord 1:5,1993-02-14,1992-1993
John de Wolf,Feyenoord,47,0,2,Dordrecht '90 vs. Feyenoord 1:5,1993-02-14,1992-1993
Gaston Taument,Feyenoord,52,0,3,Dordrecht '90 vs. Feyenoord 1:5,1993-02-14,1992-1993
Peter Barendse,Dordrecht '90,66,1,3,Dordrecht '90 vs. Feyenoord 1:5,1993-02-14,1992-1993
Arnold Scholten,Feyenoord,82,1,4,Dordrecht '90 vs. Feyenoord 1:5,1993-02-14,1992-1993
Henk Fraser,Feyenoord,84,1,5,Dordrecht '90 vs. Feyenoord 1:5,1993-02-14,1992-1993
Mohamed Sylla,Willem II,79,0,1,FC Utrecht vs. Willem II 0:1,1993-02-14,1992-1993
Paul Bosvelt,Go Ahead Eagles,3,1,0,Go Ahead Eagles vs. MVV 1:2,1993-02-14,1992-1993
Erik Meijer,MVV,50,1,1,Go Ahead Eagles vs. MVV 1:2,1993-02-14,1992-1993
Erik Meijer,MVV,79,1,2,Go Ahead Eagles vs. MVV 1:2,1993-02-14,1992-1993
