GH,GA,scorer,time,scoring,game,season
2,0,Jovica Nikolić,64,SC Salgueiros,SC Salgueiros vs. Estrela Amadora 2:1,1990-1991
2,1,Miranda,72,Estrela Amadora,SC Salgueiros vs. Estrela Amadora 2:1,1990-1991
1,0,Moreira de Sá,5,FC Penafiel,FC Penafiel vs. União da Madeira 3:0,1990-1991
2,0,Reinaldo Silva,40,FC Penafiel,FC Penafiel vs. União da Madeira 3:0,1990-1991
3,0,Matias,75,FC Penafiel,FC Penafiel vs. União da Madeira 3:0,1990-1991
0,1,Santos,30,Sporting Braga,CS Marítimo vs. Sporting Braga 0:1,1990-1991
1,0,Zé Carlos,72,Gil Vicente,Gil Vicente vs. Vitória Setúbal 1:0,1990-1991
0,1,Paulo Pereira,90,FC Porto,SC Farense vs. FC Porto 0:1,1990-1991
1,0,Frederico,25,Boavista,Boavista vs. Os Belenenses 1:0,1990-1991
1,0,Rui Águas,67,SL Benfica,SL Benfica vs. GD Chaves 1:0,1990-1991
1,0,António Sousa,33,SC Beira-Mar,SC Beira-Mar vs. FC Famalicão 1:0,1990-1991
0,1,Emile M'Bouh,41,Vitória Guimarães,Vitória Setúbal vs. Vitória Guimarães 2:3,1990-1991
0,2,Chiquinho,64,Vitória Guimarães,Vitória Setúbal vs. Vitória Guimarães 2:3,1990-1991
0,3,Amily N'dinga,70,Vitória Guimarães,Vitória Setúbal vs. Vitória Guimarães 2:3,1990-1991
1,3,Stoicho Mladenov,73,Vitória Setúbal,Vitória Setúbal vs. Vitória Guimarães 2:3,1990-1991
2,3,Rashidi Yekini,84,Vitória Setúbal,Vitória Setúbal vs. Vitória Guimarães 2:3,1990-1991
0,1,Rui França,53,SC Salgueiros,União da Madeira vs. SC Salgueiros 2:2,1990-1991
0,2,Vinha,69,SC Salgueiros,União da Madeira vs. SC Salgueiros 2:2,1990-1991
1,2,Renato,75,União da Madeira,União da Madeira vs. SC Salgueiros 2:2,1990-1991
2,2,Dragan Lepinjica,77,União da Madeira,União da Madeira vs. SC Salgueiros 2:2,1990-1991
0,1,Ricardo Gomes,28,SL Benfica,FC Tirsense vs. SL Benfica 1:3,1990-1991
0,2,Valdo,52,SL Benfica,FC Tirsense vs. SL Benfica 1:3,1990-1991
0,3,Isaías,70,SL Benfica,FC Tirsense vs. SL Benfica 1:3,1990-1991
1,3,Lay,86,FC Tirsense,FC Tirsense vs. SL Benfica 1:3,1990-1991
1,0,Geraldão,5,FC Porto,FC Porto vs. Sporting CP 2:0,1990-1991
2,0,Jorge Couto,70,FC Porto,FC Porto vs. Sporting CP 2:0,1990-1991
0,1,Reinaldo Silva,2,FC Penafiel,CD Nacional vs. FC Penafiel 1:1,1990-1991
1,1,Edmilson,70,CD Nacional,CD Nacional vs. FC Penafiel 1:1,1990-1991
1,0,Domingos Gomes,89,FC Famalicão,FC Famalicão vs. Gil Vicente 1:0,1990-1991
1,0,Abel Campos,58,Estrela Amadora,Estrela Amadora vs. Boavista 1:0,1990-1991
1,0,Lila,2,GD Chaves,GD Chaves vs. CS Marítimo 3:1,1990-1991
2,0,Gilberto,20,GD Chaves,GD Chaves vs. CS Marítimo 3:1,1990-1991
3,0,David,68,GD Chaves,GD Chaves vs. CS Marítimo 3:1,1990-1991
3,1,Esquerdinha,89,CS Marítimo,GD Chaves vs. CS Marítimo 3:1,1990-1991
0,1,Nikola Spasov,75,SC Beira-Mar,Sporting Braga vs. SC Beira-Mar 2:1,1990-1991
1,1,Aparicio,82,Sporting Braga,Sporting Braga vs. SC Beira-Mar 2:1,1990-1991
2,1,Aparicio,89,Sporting Braga,Sporting Braga vs. SC Beira-Mar 2:1,1990-1991
1,0,Serralha,12,Os Belenenses,Os Belenenses vs. SC Farense 1:0,1990-1991
0,1,Djamel Menad,70,FC Famalicão,Vitória Guimarães vs. FC Famalicão 0:1,1990-1991
1,0,Tozé,5,SC Salgueiros,SC Salgueiros vs. CD Nacional 1:1,1990-1991
1,1,Toninho,22,CD Nacional,SC Salgueiros vs. CD Nacional 1:1,1990-1991
1,0,Moreira de Sá,16,FC Penafiel,FC Penafiel vs. Vitória Setúbal 2:1,1990-1991
2,0,Roldão,28,FC Penafiel,FC Penafiel vs. Vitória Setúbal 2:1,1990-1991
2,1,Rashidi Yekini,72,Vitória Setúbal,FC Penafiel vs. Vitória Setúbal 2:1,1990-1991
1,0,Peter Hinds,40,CS Marítimo,CS Marítimo vs. FC Tirsense 2:2,1990-1991
2,0,Peter Hinds,55,CS Marítimo,CS Marítimo vs. FC Tirsense 2:2,1990-1991
2,1,Louro,63,FC Tirsense,CS Marítimo vs. FC Tirsense 2:2,1990-1991
2,2,Nascimento,67,FC Tirsense,CS Marítimo vs. FC Tirsense 2:2,1990-1991
NA,NA,NA,NA,NA,Gil Vicente vs. Sporting Braga 0:0,1990-1991
0,1,João Luis,79,Sporting CP,SC Farense vs. Sporting CP 0:1,1990-1991
1,0,Jorge Andrade,32,Boavista,Boavista vs. União da Madeira 1:1,1990-1991
1,1,Rui Neves,80,União da Madeira,Boavista vs. União da Madeira 1:1,1990-1991
1,0,Ricardo Gomes,11,SL Benfica,SL Benfica vs. FC Porto 2:2,1990-1991
1,1,Domingos Paciência,57,FC Porto,SL Benfica vs. FC Porto 2:2,1990-1991
2,1,Rui Águas,68,SL Benfica,SL Benfica vs. FC Porto 2:2,1990-1991
2,2,Emil Kostadinov,72,FC Porto,SL Benfica vs. FC Porto 2:2,1990-1991
1,0,Anio Sadakov,43,Os Belenenses,Os Belenenses vs. Estrela Amadora 2:1,1990-1991
1,1,Ricky Owubokiri,45,Estrela Amadora,Os Belenenses vs. Estrela Amadora 2:1,1990-1991
2,1,Chiquinho Conde,70,Os Belenenses,Os Belenenses vs. Estrela Amadora 2:1,1990-1991
1,0,China,10,SC Beira-Mar,SC Beira-Mar vs. GD Chaves 2:1,1990-1991
2,0,Magdy Abdel Ghani,76,SC Beira-Mar,SC Beira-Mar vs. GD Chaves 2:1,1990-1991
2,1,Erasmo,87,GD Chaves,SC Beira-Mar vs. GD Chaves 2:1,1990-1991
1,0,Diamantino,16,Vitória Setúbal,Vitória Setúbal vs. SC Salgueiros 3:1,1990-1991
1,1,Vinha,31,SC Salgueiros,Vitória Setúbal vs. SC Salgueiros 3:1,1990-1991
2,1,Gil,33,Vitória Setúbal,Vitória Setúbal vs. SC Salgueiros 3:1,1990-1991
3,1,Rashidi Yekini,42,Vitória Setúbal,Vitória Setúbal vs. SC Salgueiros 3:1,1990-1991
0,1,Paulo Sérgio,12,Os Belenenses,União da Madeira vs. Os Belenenses 1:1,1990-1991
1,1,Rui Neves,46,União da Madeira,União da Madeira vs. Os Belenenses 1:1,1990-1991
1,0,Silvinho,49,FC Tirsense,FC Tirsense vs. SC Beira-Mar 2:0,1990-1991
2,0,Nascimento,88,FC Tirsense,FC Tirsense vs. SC Beira-Mar 2:0,1990-1991
0,1,Isaías,30,SL Benfica,Sporting CP vs. SL Benfica 0:2,1990-1991
0,2,César Brito,87,SL Benfica,Sporting CP vs. SL Benfica 0:2,1990-1991
1,0,Baltazar,32,FC Porto,FC Porto vs. CS Marítimo 3:1,1990-1991
2,0,Geraldão,37,FC Porto,FC Porto vs. CS Marítimo 3:1,1990-1991
3,0,Stéphane Paille,60,FC Porto,FC Porto vs. CS Marítimo 3:1,1990-1991
3,1,Guedes,83,CS Marítimo,FC Porto vs. CS Marítimo 3:1,1990-1991
0,1,Jorge Andrade,5,Boavista,CD Nacional vs. Boavista 1:1,1990-1991
1,1,Paulinho,35,CD Nacional,CD Nacional vs. Boavista 1:1,1990-1991
NA,NA,NA,NA,NA,FC Famalicão vs. FC Penafiel 0:0,1990-1991
0,1,Mané,77,SC Farense,Estrela Amadora vs. SC Farense 0:1,1990-1991
0,1,Zé Carlos,22,Gil Vicente,GD Chaves vs. Gil Vicente 1:1,1990-1991
1,1,Filguera,67,GD Chaves,GD Chaves vs. Gil Vicente 1:1,1990-1991
NA,NA,NA,NA,NA,Sporting Braga vs. Vitória Guimarães 0:0,1990-1991
0,1,Diamantino,34,GD Chaves,Vitória Guimarães vs. GD Chaves 1:1,1990-1991
1,1,Chiquinho,51,Vitória Guimarães,Vitória Guimarães vs. GD Chaves 1:1,1990-1991
1,0,Steven Milovac,28,SC Salgueiros,SC Salgueiros vs. FC Famalicão 3:1,1990-1991
1,1,Leomir,44,FC Famalicão,SC Salgueiros vs. FC Famalicão 3:1,1990-1991
2,1,Tozé,49,SC Salgueiros,SC Salgueiros vs. FC Famalicão 3:1,1990-1991
3,1,Vinha,78,SC Salgueiros,SC Salgueiros vs. FC Famalicão 3:1,1990-1991
1,0,Roldão,40,FC Penafiel,FC Penafiel vs. Sporting Braga 2:0,1990-1991
2,0,Rui Manuel,75,FC Penafiel,FC Penafiel vs. Sporting Braga 2:0,1990-1991
1,0,Guedes,21,CS Marítimo,CS Marítimo vs. Sporting CP 1:0,1990-1991
NA,NA,NA,NA,NA,Gil Vicente vs. FC Tirsense 0:0,1990-1991
1,0,Pitico,7,SC Farense,SC Farense vs. SL Benfica 2:2,1990-1991
2,0,Miroslav Ćurčić,9,SC Farense,SC Farense vs. SL Benfica 2:2,1990-1991
2,1,Vata,45,SL Benfica,SC Farense vs. SL Benfica 2:2,1990-1991
2,2,Vata,47,SL Benfica,SC Farense vs. SL Benfica 2:2,1990-1991
NA,NA,NA,NA,NA,Estrela Amadora vs. União da Madeira 0:0,1990-1991
1,0,Jorge Andrade,43,Boavista,Boavista vs. Vitória Setúbal 2:1,1990-1991
2,0,Jorge Andrade,49,Boavista,Boavista vs. Vitória Setúbal 2:1,1990-1991
2,1,Carlos Freitas,73,Vitória Setúbal,Boavista vs. Vitória Setúbal 2:1,1990-1991
0,1,Edmilson,7,CD Nacional,Os Belenenses vs. CD Nacional 2:3,1990-1991
1,1,Mirandinha,32,Os Belenenses,Os Belenenses vs. CD Nacional 2:3,1990-1991
2,1,Mirandinha,54,Os Belenenses,Os Belenenses vs. CD Nacional 2:3,1990-1991
2,2,Roberto Carlos,59,CD Nacional,Os Belenenses vs. CD Nacional 2:3,1990-1991
2,3,Robertinho,69,CD Nacional,Os Belenenses vs. CD Nacional 2:3,1990-1991
0,1,Geraldão,37,FC Porto,SC Beira-Mar vs. FC Porto 1:2,1990-1991
0,2,Paulo Pereira,53,FC Porto,SC Beira-Mar vs. FC Porto 1:2,1990-1991
1,2,Jorge Silvério,60,SC Beira-Mar,SC Beira-Mar vs. FC Porto 1:2,1990-1991
1,0,Serra,9,Vitória Setúbal,Vitória Setúbal vs. Os Belenenses 2:0,1990-1991
2,0,Rashidi Yekini,44,Vitória Setúbal,Vitória Setúbal vs. Os Belenenses 2:0,1990-1991
1,0,Caetano,68,FC Tirsense,FC Tirsense vs. Vitória Guimarães 1:0,1990-1991
1,0,Leal,53,Sporting CP,Sporting CP vs. SC Beira-Mar 2:0,1990-1991
2,0,Fernando Gomes,69,Sporting CP,Sporting CP vs. SC Beira-Mar 2:0,1990-1991
1,0,Geraldão,22,FC Porto,FC Porto vs. Gil Vicente 2:0,1990-1991
2,0,Geraldão,66,FC Porto,FC Porto vs. Gil Vicente 2:0,1990-1991
NA,NA,NA,NA,NA,CD Nacional vs. Estrela Amadora 0:0,1990-1991
NA,NA,NA,NA,NA,SC Farense vs. União da Madeira 0:0,1990-1991
0,1,Nélson Bertolazzi,43,Boavista,FC Famalicão vs. Boavista 0:3,1990-1991
0,2,Jorge Andrade,68,Boavista,FC Famalicão vs. Boavista 0:3,1990-1991
0,3,Jaime Cerqueira,70,Boavista,FC Famalicão vs. Boavista 0:3,1990-1991
1,0,Erasmo,7,GD Chaves,GD Chaves vs. FC Penafiel 2:2,1990-1991
2,0,Coelho,48,GD Chaves,GD Chaves vs. FC Penafiel 2:2,1990-1991
2,1,Rebelo,55,FC Penafiel,GD Chaves vs. FC Penafiel 2:2,1990-1991
2,2,Moreira de Sá,67,FC Penafiel,GD Chaves vs. FC Penafiel 2:2,1990-1991
1,0,Eli Ohana,7,Sporting Braga,Sporting Braga vs. SC Salgueiros 3:0,1990-1991
2,0,Santos,77,Sporting Braga,Sporting Braga vs. SC Salgueiros 3:0,1990-1991
3,0,Vinícius,81,Sporting Braga,Sporting Braga vs. SC Salgueiros 3:0,1990-1991
1,0,William,15,SL Benfica,SL Benfica vs. CS Marítimo 3:1,1990-1991
2,0,Ricardo Gomes,40,SL Benfica,SL Benfica vs. CS Marítimo 3:1,1990-1991
2,1,Guedes,65,CS Marítimo,SL Benfica vs. CS Marítimo 3:1,1990-1991
3,1,Valdo,80,SL Benfica,SL Benfica vs. CS Marítimo 3:1,1990-1991
0,1,Emil Kostadinov,51,FC Porto,Vitória Guimarães vs. FC Porto 0:2,1990-1991
0,2,Stéphane Paille,80,FC Porto,Vitória Guimarães vs. FC Porto 0:2,1990-1991
1,0,Valadas,52,União da Madeira,União da Madeira vs. CD Nacional 1:0,1990-1991
1,0,Tozé,5,SC Salgueiros,SC Salgueiros vs. GD Chaves 1:0,1990-1991
1,0,Reinaldo Silva,46,FC Penafiel,FC Penafiel vs. FC Tirsense 1:0,1990-1991
0,1,Mané,50,SC Farense,CS Marítimo vs. SC Farense 3:1,1990-1991
1,1,Peter Hinds,57,CS Marítimo,CS Marítimo vs. SC Farense 3:1,1990-1991
2,1,Carlos Jorge,65,CS Marítimo,CS Marítimo vs. SC Farense 3:1,1990-1991
3,1,Carlos Jorge,84,CS Marítimo,CS Marítimo vs. SC Farense 3:1,1990-1991
0,1,Fernando Gomes,37,Sporting CP,Gil Vicente vs. Sporting CP 2:1,1990-1991
1,1,Makpoloka Mangonga,52,Gil Vicente,Gil Vicente vs. Sporting CP 2:1,1990-1991
2,1,Folha,73,Gil Vicente,Gil Vicente vs. Sporting CP 2:1,1990-1991
0,1,Rashidi Yekini,7,Vitória Setúbal,Estrela Amadora vs. Vitória Setúbal 2:2,1990-1991
1,1,Miranda,15,Estrela Amadora,Estrela Amadora vs. Vitória Setúbal 2:2,1990-1991
1,2,Rashidi Yekini,25,Vitória Setúbal,Estrela Amadora vs. Vitória Setúbal 2:2,1990-1991
2,2,Dimas,65,Estrela Amadora,Estrela Amadora vs. Vitória Setúbal 2:2,1990-1991
1,0,Frederico,59,Boavista,Boavista vs. Sporting Braga 2:0,1990-1991
2,0,Marlon Brandão,89,Boavista,Boavista vs. Sporting Braga 2:0,1990-1991
NA,NA,NA,NA,NA,Os Belenenses vs. FC Famalicão 0:0,1990-1991
0,1,Vítor Paneira,12,SL Benfica,SC Beira-Mar vs. SL Benfica 0:1,1990-1991
1,0,Carlos Manuel,19,União da Madeira,União da Madeira vs. Vitória Setúbal 1:1,1990-1991
1,1,Diamantino,68,Vitória Setúbal,União da Madeira vs. Vitória Setúbal 1:1,1990-1991
1,0,Vinha,83,SC Salgueiros,SC Salgueiros vs. FC Tirsense 1:0,1990-1991
NA,NA,NA,NA,NA,FC Penafiel vs. FC Porto 0:0,1990-1991
1,0,António Miguel,4,CD Nacional,CD Nacional vs. SC Farense 3:1,1990-1991
1,1,Miroslav Ćurčić,44,SC Farense,CD Nacional vs. SC Farense 3:1,1990-1991
2,1,Robertinho,85,CD Nacional,CD Nacional vs. SC Farense 3:1,1990-1991
3,1,Robertinho,88,CD Nacional,CD Nacional vs. SC Farense 3:1,1990-1991
0,1,Vata,8,SL Benfica,Gil Vicente vs. SL Benfica 2:3,1990-1991
0,2,Rui Águas,25,SL Benfica,Gil Vicente vs. SL Benfica 2:3,1990-1991
0,3,William,44,SL Benfica,Gil Vicente vs. SL Benfica 2:3,1990-1991
1,3,Zé Carlos,58,Gil Vicente,Gil Vicente vs. SL Benfica 2:3,1990-1991
2,3,Rosado,84,Gil Vicente,Gil Vicente vs. SL Benfica 2:3,1990-1991
1,0,Valério,19,Estrela Amadora,Estrela Amadora vs. FC Famalicão 1:1,1990-1991
1,1,Djamel Menad,87,FC Famalicão,Estrela Amadora vs. FC Famalicão 1:1,1990-1991
1,0,José Garrido,16,Boavista,Boavista vs. GD Chaves 2:0,1990-1991
2,0,Marlon Brandão,35,Boavista,Boavista vs. GD Chaves 2:0,1990-1991
0,1,José Manuel Forbs,38,Sporting Braga,Os Belenenses vs. Sporting Braga 1:1,1990-1991
1,1,Zé Mário,81,Os Belenenses,Os Belenenses vs. Sporting Braga 1:1,1990-1991
1,0,Jorge Silvério,27,SC Beira-Mar,SC Beira-Mar vs. CS Marítimo 1:0,1990-1991
1,0,Basaúla Lemba,37,Vitória Guimarães,Vitória Guimarães vs. Sporting CP 1:1,1990-1991
1,1,Careca,44,Sporting CP,Vitória Guimarães vs. Sporting CP 1:1,1990-1991
1,0,Rashidi Yekini,58,Vitória Setúbal,Vitória Setúbal vs. CD Nacional 2:0,1990-1991
2,0,Rashidi Yekini,66,Vitória Setúbal,Vitória Setúbal vs. CD Nacional 2:0,1990-1991
0,1,Marlon Brandão,17,Boavista,FC Tirsense vs. Boavista 4:4,1990-1991
1,1,Menayane Tueba,37,FC Tirsense,FC Tirsense vs. Boavista 4:4,1990-1991
2,1,Alain Thiriart,48,FC Tirsense,FC Tirsense vs. Boavista 4:4,1990-1991
3,1,Alain Thiriart,60,FC Tirsense,FC Tirsense vs. Boavista 4:4,1990-1991
3,2,Marlon Brandão,66,Boavista,FC Tirsense vs. Boavista 4:4,1990-1991
3,3,Nélson Bertolazzi,68,Boavista,FC Tirsense vs. Boavista 4:4,1990-1991
4,3,Nelo,73,FC Tirsense,FC Tirsense vs. Boavista 4:4,1990-1991
4,4,Marlon Brandão,81,Boavista,FC Tirsense vs. Boavista 4:4,1990-1991
1,0,Fernando Gomes,57,Sporting CP,Sporting CP vs. FC Penafiel 2:0,1990-1991
2,0,Fernando Gomes,70,Sporting CP,Sporting CP vs. FC Penafiel 2:0,1990-1991
1,0,Paulo Pereira,15,FC Porto,FC Porto vs. SC Salgueiros 3:0,1990-1991
2,0,Domingos Paciência,44,FC Porto,FC Porto vs. SC Salgueiros 3:0,1990-1991
3,0,Abílio,88,FC Porto,FC Porto vs. SC Salgueiros 3:0,1990-1991
1,0,Peter Hinds,25,CS Marítimo,CS Marítimo vs. Gil Vicente 1:0,1990-1991
0,1,Dino Furacão,10,SC Beira-Mar,SC Farense vs. SC Beira-Mar 3:2,1990-1991
0,2,Dino Furacão,12,SC Beira-Mar,SC Farense vs. SC Beira-Mar 3:2,1990-1991
1,2,Ademar,20,SC Farense,SC Farense vs. SC Beira-Mar 3:2,1990-1991
2,2,Ricardo Diabo Loiro,79,SC Farense,SC Farense vs. SC Beira-Mar 3:2,1990-1991
3,2,Mané,84,SC Farense,SC Farense vs. SC Beira-Mar 3:2,1990-1991
1,0,Luís Miguel,22,FC Famalicão,FC Famalicão vs. União da Madeira 1:0,1990-1991
1,0,Tihomir Rudež,46,GD Chaves,GD Chaves vs. Os Belenenses 2:0,1990-1991
2,0,Tihomir Rudež,69,GD Chaves,GD Chaves vs. Os Belenenses 2:0,1990-1991
1,0,Pingo,12,Sporting Braga,Sporting Braga vs. Estrela Amadora 1:0,1990-1991
1,0,Vítor Paneira,11,SL Benfica,SL Benfica vs. Vitória Guimarães 2:0,1990-1991
2,0,Erwin Sánchez,61,SL Benfica,SL Benfica vs. Vitória Guimarães 2:0,1990-1991
1,0,Ziad Tlemcani,69,Vitória Guimarães,Vitória Guimarães vs. CS Marítimo 1:0,1990-1991
1,0,Stoicho Mladenov,42,Vitória Setúbal,Vitória Setúbal vs. SC Farense 2:1,1990-1991
2,0,Luizão,44,Vitória Setúbal,Vitória Setúbal vs. SC Farense 2:1,1990-1991
2,1,Ricardo Diabo Loiro,70,SC Farense,Vitória Setúbal vs. SC Farense 2:1,1990-1991
1,0,Marco Aurelio,45,União da Madeira,União da Madeira vs. Sporting Braga 1:1,1990-1991
1,1,José Manuel Forbs,88,Sporting Braga,União da Madeira vs. Sporting Braga 1:1,1990-1991
NA,NA,NA,NA,NA,SC Salgueiros vs. Sporting CP 0:0,1990-1991
0,1,Jonas Thern,2,SL Benfica,FC Penafiel vs. SL Benfica 1:1,1990-1991
1,1,Abel Silva,62,FC Penafiel,FC Penafiel vs. SL Benfica 1:1,1990-1991
0,1,Djamel Menad,69,FC Famalicão,CD Nacional vs. FC Famalicão 1:3,1990-1991
1,1,Roberto Carlos,70,CD Nacional,CD Nacional vs. FC Famalicão 1:3,1990-1991
1,2,Fernando Gomes,78,FC Famalicão,CD Nacional vs. FC Famalicão 1:3,1990-1991
1,3,Rolão,87,FC Famalicão,CD Nacional vs. FC Famalicão 1:3,1990-1991
NA,NA,NA,NA,NA,Gil Vicente vs. SC Beira-Mar 0:0,1990-1991
NA,NA,NA,NA,NA,Estrela Amadora vs. GD Chaves 0:0,1990-1991
0,1,José Semedo,47,FC Porto,Boavista vs. FC Porto 1:1,1990-1991
1,1,Marlon Brandão,88,Boavista,Boavista vs. FC Porto 1:1,1990-1991
1,0,Gonçalves,25,Os Belenenses,Os Belenenses vs. FC Tirsense 1:1,1990-1991
1,1,Silvinho,71,FC Tirsense,Os Belenenses vs. FC Tirsense 1:1,1990-1991
1,0,Silvinho,10,FC Tirsense,FC Tirsense vs. Estrela Amadora 1:1,1990-1991
1,1,Duílio,67,Estrela Amadora,FC Tirsense vs. Estrela Amadora 1:1,1990-1991
1,0,Leal,34,Sporting CP,Sporting CP vs. Boavista 2:1,1990-1991
1,1,Jaime Alves,76,Boavista,Sporting CP vs. Boavista 2:1,1990-1991
2,1,Litos,78,Sporting CP,Sporting CP vs. Boavista 2:1,1990-1991
NA,NA,NA,NA,NA,FC Porto vs. Os Belenenses 0:0,1990-1991
1,0,Guedes,30,CS Marítimo,CS Marítimo vs. FC Penafiel 1:0,1990-1991
1,0,Mané,16,SC Farense,SC Farense vs. Gil Vicente 2:0,1990-1991
2,0,Miroslav Ćurčić,85,SC Farense,SC Farense vs. Gil Vicente 2:0,1990-1991
NA,NA,NA,NA,NA,FC Famalicão vs. Vitória Setúbal 0:0,1990-1991
0,1,Valadas,81,União da Madeira,GD Chaves vs. União da Madeira 2:1,1990-1991
1,1,Erasmo,87,GD Chaves,GD Chaves vs. União da Madeira 2:1,1990-1991
2,1,Coelho,89,GD Chaves,GD Chaves vs. União da Madeira 2:1,1990-1991
0,1,Robertinho,3,CD Nacional,Sporting Braga vs. CD Nacional 6:2,1990-1991
1,1,Santos,8,Sporting Braga,Sporting Braga vs. CD Nacional 6:2,1990-1991
2,1,Paulinho,39,Sporting Braga,Sporting Braga vs. CD Nacional 6:2,1990-1991
2,2,António Miguel,43,CD Nacional,Sporting Braga vs. CD Nacional 6:2,1990-1991
3,2,Pingo,50,Sporting Braga,Sporting Braga vs. CD Nacional 6:2,1990-1991
4,2,Pingo,55,Sporting Braga,Sporting Braga vs. CD Nacional 6:2,1990-1991
5,2,Fernando Pires,62,Sporting Braga,Sporting Braga vs. CD Nacional 6:2,1990-1991
6,2,Pingo,74,Sporting Braga,Sporting Braga vs. CD Nacional 6:2,1990-1991
1,0,Vítor Paneira,61,SL Benfica,SL Benfica vs. SC Salgueiros 4:0,1990-1991
2,0,Rui Águas,72,SL Benfica,SL Benfica vs. SC Salgueiros 4:0,1990-1991
3,0,Mats Magnusson,82,SL Benfica,SL Benfica vs. SC Salgueiros 4:0,1990-1991
4,0,Vítor Paneira,89,SL Benfica,SL Benfica vs. SC Salgueiros 4:0,1990-1991
1,0,Magdy Abdel Ghani,8,SC Beira-Mar,SC Beira-Mar vs. Vitória Guimarães 1:0,1990-1991
0,1,Vinícius,48,Sporting Braga,Vitória Setúbal vs. Sporting Braga 0:1,1990-1991
1,0,Amily N'dinga,44,Vitória Guimarães,Vitória Guimarães vs. Gil Vicente 2:0,1990-1991
2,0,Ziad Tlemcani,89,Vitória Guimarães,Vitória Guimarães vs. Gil Vicente 2:0,1990-1991
NA,NA,NA,NA,NA,União da Madeira vs. FC Tirsense 0:0,1990-1991
NA,NA,NA,NA,NA,SC Salgueiros vs. CS Marítimo 0:0,1990-1991
1,0,Moreira de Sá,74,FC Penafiel,FC Penafiel vs. SC Beira-Mar 3:0,1990-1991
2,0,Moreira de Sá,88,FC Penafiel,FC Penafiel vs. SC Beira-Mar 3:0,1990-1991
3,0,Moreira de Sá,89,FC Penafiel,FC Penafiel vs. SC Beira-Mar 3:0,1990-1991
1,0,Dinis,35,CD Nacional,CD Nacional vs. GD Chaves 2:0,1990-1991
2,0,Roberto Carlos,69,CD Nacional,CD Nacional vs. GD Chaves 2:0,1990-1991
0,1,Portela,31,SC Farense,FC Famalicão vs. SC Farense 2:3,1990-1991
1,1,Ben-Hur,35,FC Famalicão,FC Famalicão vs. SC Farense 2:3,1990-1991
1,2,Portela,43,SC Farense,FC Famalicão vs. SC Farense 2:3,1990-1991
2,2,Leomir,60,FC Famalicão,FC Famalicão vs. SC Farense 2:3,1990-1991
2,3,Luizão,86,SC Farense,FC Famalicão vs. SC Farense 2:3,1990-1991
0,1,Domingos Paciência,62,FC Porto,Estrela Amadora vs. FC Porto 1:2,1990-1991
1,1,Ricky Owubokiri,75,Estrela Amadora,Estrela Amadora vs. FC Porto 1:2,1990-1991
1,2,Domingos Paciência,81,FC Porto,Estrela Amadora vs. FC Porto 1:2,1990-1991
0,1,Jonas Thern,43,SL Benfica,Boavista vs. SL Benfica 1:2,1990-1991
1,1,Nélson Bertolazzi,56,Boavista,Boavista vs. SL Benfica 1:2,1990-1991
1,2,Rui Águas,84,SL Benfica,Boavista vs. SL Benfica 1:2,1990-1991
0,1,Fernando Gomes,50,Sporting CP,Os Belenenses vs. Sporting CP 0:1,1990-1991
1,0,Caetano,48,FC Tirsense,FC Tirsense vs. CD Nacional 3:1,1990-1991
2,0,Lay,65,FC Tirsense,FC Tirsense vs. CD Nacional 3:1,1990-1991
2,1,Heitor,76,CD Nacional,FC Tirsense vs. CD Nacional 3:1,1990-1991
3,1,Silvinho,80,FC Tirsense,FC Tirsense vs. CD Nacional 3:1,1990-1991
1,0,Oceano,53,Sporting CP,Sporting CP vs. Estrela Amadora 1:0,1990-1991
1,0,Paulo Pereira,26,FC Porto,FC Porto vs. União da Madeira 5:0,1990-1991
2,0,Fernando Couto,44,FC Porto,FC Porto vs. União da Madeira 5:0,1990-1991
3,0,Domingos Paciência,59,FC Porto,FC Porto vs. União da Madeira 5:0,1990-1991
4,0,Emil Kostadinov,69,FC Porto,FC Porto vs. União da Madeira 5:0,1990-1991
5,0,Emil Kostadinov,86,FC Porto,FC Porto vs. União da Madeira 5:0,1990-1991
1,0,Guedes,52,CS Marítimo,CS Marítimo vs. Boavista 1:1,1990-1991
1,1,Nélson Bertolazzi,67,Boavista,CS Marítimo vs. Boavista 1:1,1990-1991
NA,NA,NA,NA,NA,Gil Vicente vs. FC Penafiel 0:0,1990-1991
1,0,Ademar,38,SC Farense,SC Farense vs. Vitória Guimarães 2:0,1990-1991
2,0,Miroslav Ćurčić,49,SC Farense,SC Farense vs. Vitória Guimarães 2:0,1990-1991
1,0,Tihomir Rudež,7,GD Chaves,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
2,0,Diamantino,27,GD Chaves,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
3,0,Rogério Pimenta,35,GD Chaves,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
4,0,Tihomir Rudež,61,GD Chaves,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
4,1,Jorge Silva,70,Vitória Setúbal,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
4,2,Jorge Silva,82,Vitória Setúbal,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
4,3,Rashidi Yekini,84,Vitória Setúbal,GD Chaves vs. Vitória Setúbal 4:3,1990-1991
1,0,Fernando Pires,31,Sporting Braga,Sporting Braga vs. FC Famalicão 1:0,1990-1991
