scoring_player,scoring_team,time,GH,GA,game,date,season
Özer Hurmacı,Kasımpaşa SK,60,1,2,Bursaspor vs. Kasımpaşa SK 1:2,2012-11-05,2012-2013
Stanislav Šesták,Bursaspor,28,0,1,Beşiktaş vs. Bursaspor 3:3,2012-11-09,2012-2013
Olcay Şahan,Beşiktaş,52,1,1,Beşiktaş vs. Bursaspor 3:3,2012-11-09,2012-2013
Filip Hološko,Beşiktaş,55,2,1,Beşiktaş vs. Bursaspor 3:3,2012-11-09,2012-2013
İbrahim Öztürk,Bursaspor,59,2,2,Beşiktaş vs. Bursaspor 3:3,2012-11-09,2012-2013
Hugo Almeida,Beşiktaş,67,3,2,Beşiktaş vs. Bursaspor 3:3,2012-11-09,2012-2013
Pablo Batalla,Bursaspor,76,3,3,Beşiktaş vs. Bursaspor 3:3,2012-11-09,2012-2013
Jan Rajnoch,Sivasspor,15,1,0,Sivasspor vs. Eskişehirspor 1:0,2012-11-09,2012-2013
Ismaïl Aissati,Antalyaspor,77,0,1,Kasımpaşa SK vs. Antalyaspor 1:1,2012-11-10,2012-2013
Kalu Uche,Kasımpaşa SK,90,1,1,Kasımpaşa SK vs. Antalyaspor 1:1,2012-11-10,2012-2013
Adrian Mierzejewski,Trabzonspor,3,1,0,Trabzonspor vs. Akhisar Belediyespor 3:1,2012-11-10,2012-2013
Emerson,Trabzonspor,6,2,0,Trabzonspor vs. Akhisar Belediyespor 3:1,2012-11-10,2012-2013
Bruno Mezenga,Akhisar Belediyespor,52,2,1,Trabzonspor vs. Akhisar Belediyespor 3:1,2012-11-10,2012-2013
Adrian Mierzejewski,Trabzonspor,77,3,1,Trabzonspor vs. Akhisar Belediyespor 3:1,2012-11-10,2012-2013
Pierre Webó,İstanbul BBSK,4,0,1,Karabükspor vs. İstanbul BBSK 3:1,2012-11-10,2012-2013
Florin Cernat,Karabükspor,33,1,1,Karabükspor vs. İstanbul BBSK 3:1,2012-11-10,2012-2013
İlhan Parlak,Karabükspor,62,2,1,Karabükspor vs. İstanbul BBSK 3:1,2012-11-10,2012-2013
Lomana LuaLua,Karabükspor,90,3,1,Karabükspor vs. İstanbul BBSK 3:1,2012-11-10,2012-2013
Radosav Petrović,Gençlerbirliği,2,0,1,Gaziantepspor vs. Gençlerbirliği 2:3,2012-11-11,2012-2013
Serdar Özbayraktar,Gaziantepspor,26,1,1,Gaziantepspor vs. Gençlerbirliği 2:3,2012-11-11,2012-2013
Randall Azofeifa,Gençlerbirliği,44,1,2,Gaziantepspor vs. Gençlerbirliği 2:3,2012-11-11,2012-2013
Duško Tošić,Gençlerbirliği,58,1,3,Gaziantepspor vs. Gençlerbirliği 2:3,2012-11-11,2012-2013
Muhammed Demir,Gaziantepspor,90,2,3,Gaziantepspor vs. Gençlerbirliği 2:3,2012-11-11,2012-2013
Umut Bulut,Galatasaray,48,0,1,Mersin Idmanyurdu vs. Galatasaray 1:1,2012-11-11,2012-2013
Mert Nobre,Mersin Idmanyurdu,63,1,1,Mersin Idmanyurdu vs. Galatasaray 1:1,2012-11-11,2012-2013
Sefa Yılmaz,Kayserispor,53,0,1,Elazığspor vs. Kayserispor 0:4,2012-11-11,2012-2013
Bobô,Kayserispor,70,0,2,Elazığspor vs. Kayserispor 0:4,2012-11-11,2012-2013
Bobô,Kayserispor,77,0,3,Elazığspor vs. Kayserispor 0:4,2012-11-11,2012-2013
Cleyton,Kayserispor,88,0,4,Elazığspor vs. Kayserispor 0:4,2012-11-11,2012-2013
Moussa Sow,Fenerbahçe,11,1,0,Fenerbahçe vs. Orduspor 1967 2:1,2012-11-11,2012-2013
Sezer Öztürk,Fenerbahçe,85,2,0,Fenerbahçe vs. Orduspor 1967 2:1,2012-11-11,2012-2013
Samil Çinaz,Orduspor 1967,90,2,1,Fenerbahçe vs. Orduspor 1967 2:1,2012-11-11,2012-2013
Ahmet Özek,Karabükspor,21,0,1,Galatasaray vs. Karabükspor 1:3,2012-11-16,2012-2013
Burak Yılmaz,Galatasaray,31,1,1,Galatasaray vs. Karabükspor 1:3,2012-11-16,2012-2013
Mehmet Yıldız,Karabükspor,34,1,2,Galatasaray vs. Karabükspor 1:3,2012-11-16,2012-2013
İlhan Parlak,Karabükspor,90,1,3,Galatasaray vs. Karabükspor 1:3,2012-11-16,2012-2013
Ömer Sokullu,İstanbul BBSK,22,1,0,İstanbul BBSK vs. Elazığspor 1:1,2012-11-17,2012-2013
Serdar Gürler,Elazığspor,90,1,1,İstanbul BBSK vs. Elazığspor 1:1,2012-11-17,2012-2013
Ricardo Pedriel,Sivasspor,19,0,1,Gençlerbirliği vs. Sivasspor 1:1,2012-11-17,2012-2013
Hurşut Meriç,Gençlerbirliği,70,1,1,Gençlerbirliği vs. Sivasspor 1:1,2012-11-17,2012-2013
Necati Ateş,Eskişehirspor,45,1,0,Eskişehirspor vs. Fenerbahçe 1:1,2012-11-17,2012-2013
Moussa Sow,Fenerbahçe,57,1,1,Eskişehirspor vs. Fenerbahçe 1:1,2012-11-17,2012-2013
Özer Hurmacı,Kasımpaşa SK,72,0,1,Akhisar Belediyespor vs. Kasımpaşa SK 0:2,2012-11-18,2012-2013
Djalma,Kasımpaşa SK,85,0,2,Akhisar Belediyespor vs. Kasımpaşa SK 0:2,2012-11-18,2012-2013
Sefa Yılmaz,Kayserispor,44,1,0,Kayserispor vs. Gaziantepspor 1:1,2012-11-18,2012-2013
Cenk Tosun,Gaziantepspor,90,1,1,Kayserispor vs. Gaziantepspor 1:1,2012-11-18,2012-2013
Hugo Almeida,Beşiktaş,6,0,1,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Isaac Promise,Antalyaspor,21,1,1,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Hugo Almeida,Beşiktaş,43,1,2,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Olcay Şahan,Beşiktaş,47,1,3,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Lamine Diarra,Antalyaspor,50,2,3,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Hugo Almeida,Beşiktaş,69,2,4,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Ömer Şişmanoğlu,Antalyaspor,83,3,4,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Manuel Fernandes,Beşiktaş,89,3,5,Antalyaspor vs. Beşiktaş 3:5,2012-11-18,2012-2013
Ferhat Kiraz,Bursaspor,43,1,0,Bursaspor vs. Mersin Idmanyurdu 3:0,2012-11-18,2012-2013
Alfred N'Diaye,Bursaspor,73,2,0,Bursaspor vs. Mersin Idmanyurdu 3:0,2012-11-18,2012-2013
Fernando Belluschi,Bursaspor,90,3,0,Bursaspor vs. Mersin Idmanyurdu 3:0,2012-11-18,2012-2013
Marc Janko,Trabzonspor,61,0,1,Orduspor 1967 vs. Trabzonspor 1:2,2012-11-19,2012-2013
Bogdan Stancu,Orduspor 1967,78,1,1,Orduspor 1967 vs. Trabzonspor 1:2,2012-11-19,2012-2013
Olcan Adın,Trabzonspor,81,1,2,Orduspor 1967 vs. Trabzonspor 1:2,2012-11-19,2012-2013
Filip Hološko,Beşiktaş,2,1,0,Beşiktaş vs. Akhisar Belediyespor 3:1,2012-11-23,2012-2013
Filip Hološko,Beşiktaş,7,2,0,Beşiktaş vs. Akhisar Belediyespor 3:1,2012-11-23,2012-2013
Roberto Hilbert,Beşiktaş,39,3,0,Beşiktaş vs. Akhisar Belediyespor 3:1,2012-11-23,2012-2013
Mustafa Aşan,Akhisar Belediyespor,63,3,1,Beşiktaş vs. Akhisar Belediyespor 3:1,2012-11-23,2012-2013
İlhan Parlak,Karabükspor,17,0,1,Mersin Idmanyurdu vs. Karabükspor 2:1,2012-11-23,2012-2013
Mert Nobre,Mersin Idmanyurdu,55,1,1,Mersin Idmanyurdu vs. Karabükspor 2:1,2012-11-23,2012-2013
Milan Stepanov,Mersin Idmanyurdu,89,2,1,Mersin Idmanyurdu vs. Karabükspor 2:1,2012-11-23,2012-2013
Kalu Uche,Kasımpaşa SK,40,1,0,Kasımpaşa SK vs. Orduspor 1967 1:1,2012-11-24,2012-2013
Rovérsio,Orduspor 1967,83,1,1,Kasımpaşa SK vs. Orduspor 1967 1:1,2012-11-24,2012-2013
Yekta Kurtuluş,Galatasaray,50,0,1,Elazığspor vs. Galatasaray 0:1,2012-11-24,2012-2013
Ferhat Kiraz,Bursaspor,20,1,0,Bursaspor vs. Antalyaspor 1:1,2012-11-24,2012-2013
Ismaïl Aissati,Antalyaspor,60,1,1,Bursaspor vs. Antalyaspor 1:1,2012-11-24,2012-2013
Cenk Tosun,Gaziantepspor,56,1,0,Gaziantepspor vs. İstanbul BBSK 2:1,2012-11-25,2012-2013
Ivan Kecojević,Gaziantepspor,58,2,0,Gaziantepspor vs. İstanbul BBSK 2:1,2012-11-25,2012-2013
Gökhan Süzen,İstanbul BBSK,64,2,1,Gaziantepspor vs. İstanbul BBSK 2:1,2012-11-25,2012-2013
Aykut Demir,Gençlerbirliği,20,0,1,Fenerbahçe vs. Gençlerbirliği 4:1,2012-11-25,2012-2013
Moussa Sow,Fenerbahçe,43,1,1,Fenerbahçe vs. Gençlerbirliği 4:1,2012-11-25,2012-2013
Raúl Meireles,Fenerbahçe,63,2,1,Fenerbahçe vs. Gençlerbirliği 4:1,2012-11-25,2012-2013
Dirk Kuyt,Fenerbahçe,72,3,1,Fenerbahçe vs. Gençlerbirliği 4:1,2012-11-25,2012-2013
Sezer Öztürk,Fenerbahçe,77,4,1,Fenerbahçe vs. Gençlerbirliği 4:1,2012-11-25,2012-2013
Kamil Grosicki,Sivasspor,22,1,0,Sivasspor vs. Kayserispor 4:2,2012-11-25,2012-2013
Erman Kılıç,Sivasspor,27,2,0,Sivasspor vs. Kayserispor 4:2,2012-11-25,2012-2013
Michael Eneramo,Sivasspor,38,3,0,Sivasspor vs. Kayserispor 4:2,2012-11-25,2012-2013
Aatif Chahechouhe,Sivasspor,48,4,0,Sivasspor vs. Kayserispor 4:2,2012-11-25,2012-2013
Bobô,Kayserispor,73,4,1,Sivasspor vs. Kayserispor 4:2,2012-11-25,2012-2013
Cleyton,Kayserispor,89,4,2,Sivasspor vs. Kayserispor 4:2,2012-11-25,2012-2013
Diomansy Kamara,Eskişehirspor,26,0,1,Trabzonspor vs. Eskişehirspor 0:3,2012-11-26,2012-2013
Necati Ateş,Eskişehirspor,29,0,2,Trabzonspor vs. Eskişehirspor 0:3,2012-11-26,2012-2013
Servet Çetin,Eskişehirspor,65,0,3,Trabzonspor vs. Eskişehirspor 0:3,2012-11-26,2012-2013
Senijad Ibričić,Gaziantepspor,69,0,1,Galatasaray vs. Gaziantepspor 1:1,2012-11-30,2012-2013
Burak Yılmaz,Galatasaray,79,1,1,Galatasaray vs. Gaziantepspor 1:1,2012-11-30,2012-2013
Sinan Kaloğlu,Elazığspor,73,0,1,Karabükspor vs. Elazığspor 0:1,2012-12-01,2012-2013
Mustafa Aşan,Akhisar Belediyespor,16,1,0,Akhisar Belediyespor vs. Bursaspor 2:2,2012-12-01,2012-2013
Bruno Mezenga,Akhisar Belediyespor,58,2,0,Akhisar Belediyespor vs. Bursaspor 2:2,2012-12-01,2012-2013
Stanislav Šesták,Bursaspor,60,2,1,Akhisar Belediyespor vs. Bursaspor 2:2,2012-12-01,2012-2013
Wederson,Bursaspor,77,2,2,Akhisar Belediyespor vs. Bursaspor 2:2,2012-12-01,2012-2013
Hasan Kabze,Orduspor 1967,24,1,0,Orduspor 1967 vs. Beşiktaş 1:2,2012-12-01,2012-2013
İbrahim Toraman,Beşiktaş,34,1,1,Orduspor 1967 vs. Beşiktaş 1:2,2012-12-01,2012-2013
Oğuzhan Özyakup,Beşiktaş,55,1,2,Orduspor 1967 vs. Beşiktaş 1:2,2012-12-01,2012-2013
Samuel Holmén,İstanbul BBSK,51,1,0,İstanbul BBSK vs. Sivasspor 2:0,2012-12-02,2012-2013
Edin Višća,İstanbul BBSK,67,2,0,İstanbul BBSK vs. Sivasspor 2:0,2012-12-02,2012-2013
Ömer Şişmanoğlu,Antalyaspor,83,1,0,Antalyaspor vs. Mersin Idmanyurdu 1:0,2012-12-02,2012-2013
Bobô,Kayserispor,84,1,0,Kayserispor vs. Fenerbahçe 1:1,2012-12-02,2012-2013
Dirk Kuyt,Fenerbahçe,89,1,1,Kayserispor vs. Fenerbahçe 1:1,2012-12-02,2012-2013
Diomansy Kamara,Eskişehirspor,43,1,0,Eskişehirspor vs. Kasımpaşa SK 2:2,2012-12-02,2012-2013
Kalu Uche,Kasımpaşa SK,72,1,1,Eskişehirspor vs. Kasımpaşa SK 2:2,2012-12-02,2012-2013
Burhan Eşer,Eskişehirspor,79,2,1,Eskişehirspor vs. Kasımpaşa SK 2:2,2012-12-02,2012-2013
Adem Büyük,Kasımpaşa SK,84,2,2,Eskişehirspor vs. Kasımpaşa SK 2:2,2012-12-02,2012-2013
Emerson,Trabzonspor,4,0,1,Gençlerbirliği vs. Trabzonspor 0:4,2012-12-03,2012-2013
Halil Altintop,Trabzonspor,43,0,2,Gençlerbirliği vs. Trabzonspor 0:4,2012-12-03,2012-2013
Olcan Adın,Trabzonspor,57,0,3,Gençlerbirliği vs. Trabzonspor 0:4,2012-12-03,2012-2013
Yasin Öztekin,Trabzonspor,76,0,4,Gençlerbirliği vs. Trabzonspor 0:4,2012-12-03,2012-2013
Filip Hološko,Beşiktaş,6,1,0,Beşiktaş vs. Eskişehirspor 2:2,2012-12-07,2012-2013
Hugo Almeida,Beşiktaş,65,2,0,Beşiktaş vs. Eskişehirspor 2:2,2012-12-07,2012-2013
Necati Ateş,Eskişehirspor,83,2,1,Beşiktaş vs. Eskişehirspor 2:2,2012-12-07,2012-2013
Atdhe Nuhiu,Eskişehirspor,90,2,2,Beşiktaş vs. Eskişehirspor 2:2,2012-12-07,2012-2013
Sinan Kaloğlu,Elazığspor,66,1,0,Elazığspor vs. Mersin Idmanyurdu 1:0,2012-12-07,2012-2013
Jimmy Durmaz,Gençlerbirliği,49,0,1,Kasımpaşa SK vs. Gençlerbirliği 2:2,2012-12-08,2012-2013
Kalu Uche,Kasımpaşa SK,56,1,1,Kasımpaşa SK vs. Gençlerbirliği 2:2,2012-12-08,2012-2013
Dejan Lekić,Gençlerbirliği,58,1,2,Kasımpaşa SK vs. Gençlerbirliği 2:2,2012-12-08,2012-2013
Yalçın Ayhan,Kasımpaşa SK,90,2,2,Kasımpaşa SK vs. Gençlerbirliği 2:2,2012-12-08,2012-2013
Armand Deumi,Karabükspor,4,0,1,Gaziantepspor vs. Karabükspor 0:2,2012-12-08,2012-2013
Lomana LuaLua,Karabükspor,16,0,2,Gaziantepspor vs. Karabükspor 0:2,2012-12-08,2012-2013
Stanislav Šesták,Bursaspor,89,1,0,Bursaspor vs. Orduspor 1967 1:0,2012-12-08,2012-2013
Umut Bulut,Galatasaray,1,0,1,Sivasspor vs. Galatasaray 1:3,2012-12-08,2012-2013
Erman Kılıç,Sivasspor,19,1,1,Sivasspor vs. Galatasaray 1:3,2012-12-08,2012-2013
Burak Yılmaz,Galatasaray,35,1,2,Sivasspor vs. Galatasaray 1:3,2012-12-08,2012-2013
Umut Bulut,Galatasaray,57,1,3,Sivasspor vs. Galatasaray 1:3,2012-12-08,2012-2013
Salih Dursun,Kayserispor,9,0,1,Trabzonspor vs. Kayserispor 1:1,2012-12-09,2012-2013
Olcan Adın,Trabzonspor,79,1,1,Trabzonspor vs. Kayserispor 1:1,2012-12-09,2012-2013
Cristian Baroni,Fenerbahçe,5,1,0,Fenerbahçe vs. İstanbul BBSK 2:1,2012-12-09,2012-2013
Pierre Webó,İstanbul BBSK,19,1,1,Fenerbahçe vs. İstanbul BBSK 2:1,2012-12-09,2012-2013
Bekir İrtegün,Fenerbahçe,79,2,1,Fenerbahçe vs. İstanbul BBSK 2:1,2012-12-09,2012-2013
Fernando Belluschi,Bursaspor,22,0,1,Eskişehirspor vs. Bursaspor 2:2,2012-12-14,2012-2013
Ferhat Kiraz,Bursaspor,46,0,2,Eskişehirspor vs. Bursaspor 2:2,2012-12-14,2012-2013
Necati Ateş,Eskişehirspor,49,1,2,Eskişehirspor vs. Bursaspor 2:2,2012-12-14,2012-2013
Erkan Zengin,Eskişehirspor,55,2,2,Eskişehirspor vs. Bursaspor 2:2,2012-12-14,2012-2013
Ömer Barış,Mersin Idmanyurdu,11,1,0,Mersin Idmanyurdu vs. Akhisar Belediyespor 2:1,2012-12-15,2012-2013
Kenan Özer,Akhisar Belediyespor,34,1,1,Mersin Idmanyurdu vs. Akhisar Belediyespor 2:1,2012-12-15,2012-2013
Mert Nobre,Mersin Idmanyurdu,45,2,1,Mersin Idmanyurdu vs. Akhisar Belediyespor 2:1,2012-12-15,2012-2013
Ante Kulušić,Gençlerbirliği,19,1,0,Gençlerbirliği vs. Beşiktaş 1:1,2012-12-15,2012-2013
Olcay Şahan,Beşiktaş,36,1,1,Gençlerbirliği vs. Beşiktaş 1:1,2012-12-15,2012-2013
Luton Shelton,Karabükspor,19,1,0,Karabükspor vs. Sivasspor 1:0,2012-12-16,2012-2013
Paulo Henrique,Trabzonspor,39,0,1,İstanbul BBSK vs. Trabzonspor 2:1,2012-12-16,2012-2013
Ekrem Ekşioğlu,İstanbul BBSK,50,1,1,İstanbul BBSK vs. Trabzonspor 2:1,2012-12-16,2012-2013
Pierre Webó,İstanbul BBSK,57,2,1,İstanbul BBSK vs. Trabzonspor 2:1,2012-12-16,2012-2013
Tita,Antalyaspor,51,0,1,Orduspor 1967 vs. Antalyaspor 1:1,2012-12-16,2012-2013
Samil Çinaz,Orduspor 1967,64,1,1,Orduspor 1967 vs. Antalyaspor 1:1,2012-12-16,2012-2013
Bekir İrtegün,Galatasaray,10,1,0,Galatasaray vs. Fenerbahçe 2:1,2012-12-16,2012-2013
Hasan Ali Kaldırım,Fenerbahçe,23,1,1,Galatasaray vs. Fenerbahçe 2:1,2012-12-16,2012-2013
Selçuk İnan,Galatasaray,35,2,1,Galatasaray vs. Fenerbahçe 2:1,2012-12-16,2012-2013
Pablo Mouche,Kayserispor,71,1,0,Kayserispor vs. Kasımpaşa SK 1:0,2012-12-17,2012-2013
Filip Hološko,Beşiktaş,42,1,0,Beşiktaş vs. Kayserispor 3:1,2012-12-21,2012-2013
Tomáš Sivok,Beşiktaş,45,2,0,Beşiktaş vs. Kayserispor 3:1,2012-12-21,2012-2013
Olcay Şahan,Beşiktaş,50,3,0,Beşiktaş vs. Kayserispor 3:1,2012-12-21,2012-2013
Pablo Mouche,Kayserispor,61,3,1,Beşiktaş vs. Kayserispor 3:1,2012-12-21,2012-2013
Pierre Webó,İstanbul BBSK,48,0,1,Kasımpaşa SK vs. İstanbul BBSK 0:2,2012-12-22,2012-2013
Samuel Holmén,İstanbul BBSK,69,0,2,Kasımpaşa SK vs. İstanbul BBSK 0:2,2012-12-22,2012-2013
İlhan Parlak,Karabükspor,38,0,1,Fenerbahçe vs. Karabükspor 1:3,2012-12-22,2012-2013
Lomana LuaLua,Karabükspor,41,0,2,Fenerbahçe vs. Karabükspor 1:3,2012-12-22,2012-2013
Lomana LuaLua,Karabükspor,69,0,3,Fenerbahçe vs. Karabükspor 1:3,2012-12-22,2012-2013
Dirk Kuyt,Fenerbahçe,75,1,3,Fenerbahçe vs. Karabükspor 1:3,2012-12-22,2012-2013
Erman Kılıç,Sivasspor,18,1,0,Sivasspor vs. Elazığspor 3:1,2012-12-23,2012-2013
Erman Kılıç,Sivasspor,20,2,0,Sivasspor vs. Elazığspor 3:1,2012-12-23,2012-2013
Pascal Feindouno,Elazığspor,34,2,1,Sivasspor vs. Elazığspor 3:1,2012-12-23,2012-2013
Mehmet Nas,Sivasspor,81,3,1,Sivasspor vs. Elazığspor 3:1,2012-12-23,2012-2013
Turgut Şahin,Gaziantepspor,49,1,0,Gaziantepspor vs. Mersin Idmanyurdu 2:1,2012-12-23,2012-2013
Murat Ceylan,Mersin Idmanyurdu,51,1,1,Gaziantepspor vs. Mersin Idmanyurdu 2:1,2012-12-23,2012-2013
Cenk Tosun,Gaziantepspor,86,2,1,Gaziantepspor vs. Mersin Idmanyurdu 2:1,2012-12-23,2012-2013
Lamine Diarra,Antalyaspor,31,1,0,Antalyaspor vs. Eskişehirspor 2:1,2012-12-23,2012-2013
Lamine Diarra,Antalyaspor,90,2,0,Antalyaspor vs. Eskişehirspor 2:1,2012-12-23,2012-2013
Atdhe Nuhiu,Eskişehirspor,90,2,1,Antalyaspor vs. Eskişehirspor 2:1,2012-12-23,2012-2013
Uğur Demirok,Akhisar Belediyespor,90,1,0,Akhisar Belediyespor vs. Antalyaspor 1:0,2013-01-09,2012-2013
Johan Elmander,Galatasaray,18,0,1,Kasımpaşa SK vs. Galatasaray 2:1,2013-01-18,2012-2013
Senijad Ibričić,Kasımpaşa SK,28,1,1,Kasımpaşa SK vs. Galatasaray 2:1,2013-01-18,2012-2013
Tabaré Viudez,Kasımpaşa SK,50,2,1,Kasımpaşa SK vs. Galatasaray 2:1,2013-01-18,2012-2013
Samuel Holmén,İstanbul BBSK,22,0,1,Beşiktaş vs. İstanbul BBSK 2:2,2013-01-19,2012-2013
Tomáš Sivok,Beşiktaş,28,1,1,Beşiktaş vs. İstanbul BBSK 2:2,2013-01-19,2012-2013
Olcay Şahan,Beşiktaş,57,2,1,Beşiktaş vs. İstanbul BBSK 2:2,2013-01-19,2012-2013
Doka Madureira,İstanbul BBSK,65,2,2,Beşiktaş vs. İstanbul BBSK 2:2,2013-01-19,2012-2013
Bobô,Kayserispor,18,0,1,Bursaspor vs. Kayserispor 2:1,2013-01-19,2012-2013
Sebastián Pinto,Bursaspor,25,1,1,Bursaspor vs. Kayserispor 2:1,2013-01-19,2012-2013
Fernando Belluschi,Bursaspor,41,2,1,Bursaspor vs. Kayserispor 2:1,2013-01-19,2012-2013
Björn Vleminckx,Gençlerbirliği,2,0,1,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Björn Vleminckx,Gençlerbirliği,4,0,2,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Murat Duruer,Antalyaspor,8,1,2,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Musa Nizam,Gençlerbirliği,24,1,3,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Björn Vleminckx,Gençlerbirliği,28,1,4,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Lamine Diarra,Antalyaspor,40,2,4,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Isaac Promise,Antalyaspor,59,3,4,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Björn Vleminckx,Gençlerbirliği,82,3,5,Antalyaspor vs. Gençlerbirliği 3:5,2013-01-20,2012-2013
Hakan Özmert,Karabükspor,3,0,1,Trabzonspor vs. Karabükspor 1:3,2013-01-20,2012-2013
Róbert Vittek,Trabzonspor,9,1,1,Trabzonspor vs. Karabükspor 1:3,2013-01-20,2012-2013
İlhan Parlak,Karabükspor,40,1,2,Trabzonspor vs. Karabükspor 1:3,2013-01-20,2012-2013
Ahmet Özek,Karabükspor,78,1,3,Trabzonspor vs. Karabükspor 1:3,2013-01-20,2012-2013
Jake Jervis,Elazığspor,11,0,1,Fenerbahçe vs. Elazığspor 2:2,2013-01-20,2012-2013
Köksal Yedek,Elazığspor,27,0,2,Fenerbahçe vs. Elazığspor 2:2,2013-01-20,2012-2013
Moussa Sow,Fenerbahçe,68,1,2,Fenerbahçe vs. Elazığspor 2:2,2013-01-20,2012-2013
Mehmet Topal,Fenerbahçe,90,2,2,Fenerbahçe vs. Elazığspor 2:2,2013-01-20,2012-2013
Kenan Özer,Akhisar Belediyespor,6,1,0,Akhisar Belediyespor vs. Eskişehirspor 1:1,2013-01-21,2012-2013
Uğur Demirok,Eskişehirspor,88,1,1,Akhisar Belediyespor vs. Eskişehirspor 1:1,2013-01-21,2012-2013
Nduka Ozokwo,Mersin Idmanyurdu,42,0,1,Orduspor 1967 vs. Mersin Idmanyurdu 1:1,2013-01-21,2012-2013
Samil Çinaz,Orduspor 1967,87,1,1,Orduspor 1967 vs. Mersin Idmanyurdu 1:1,2013-01-21,2012-2013
Tabaré Viudez,Kasımpaşa SK,22,0,1,Karabükspor vs. Kasımpaşa SK 0:3,2013-01-25,2012-2013
Halil Çolak,Kasımpaşa SK,45,0,2,Karabükspor vs. Kasımpaşa SK 0:3,2013-01-25,2012-2013
Kalu Uche,Kasımpaşa SK,73,0,3,Karabükspor vs. Kasımpaşa SK 0:3,2013-01-25,2012-2013
Doka Madureira,İstanbul BBSK,19,1,0,İstanbul BBSK vs. Bursaspor 4:1,2013-01-26,2012-2013
Samuel Holmén,İstanbul BBSK,30,2,0,İstanbul BBSK vs. Bursaspor 4:1,2013-01-26,2012-2013
Ekrem Ekşioğlu,İstanbul BBSK,58,3,0,İstanbul BBSK vs. Bursaspor 4:1,2013-01-26,2012-2013
Edin Višća,İstanbul BBSK,75,4,0,İstanbul BBSK vs. Bursaspor 4:1,2013-01-26,2012-2013
Pablo Batalla,Bursaspor,83,4,1,İstanbul BBSK vs. Bursaspor 4:1,2013-01-26,2012-2013
Ante Kulušić,Gençlerbirliği,20,1,0,Gençlerbirliği vs. Akhisar Belediyespor 1:0,2013-01-26,2012-2013
Darvydas Šernas,Gaziantepspor,42,1,0,Gaziantepspor vs. Fenerbahçe 1:2,2013-01-26,2012-2013
Moussa Sow,Fenerbahçe,65,1,1,Gaziantepspor vs. Fenerbahçe 1:2,2013-01-26,2012-2013
Semih Şentürk,Fenerbahçe,83,1,2,Gaziantepspor vs. Fenerbahçe 1:2,2013-01-26,2012-2013
Sefa Yılmaz,Kayserispor,3,1,0,Kayserispor vs. Antalyaspor 2:0,2013-01-27,2012-2013
Bobô,Kayserispor,21,2,0,Kayserispor vs. Antalyaspor 2:0,2013-01-27,2012-2013
Sinan Kaloğlu,Elazığspor,42,1,0,Elazığspor vs. Trabzonspor 3:1,2013-01-27,2012-2013
Köksal Yedek,Elazığspor,78,2,0,Elazığspor vs. Trabzonspor 3:1,2013-01-27,2012-2013
Serdar Gürler,Elazığspor,85,3,0,Elazığspor vs. Trabzonspor 3:1,2013-01-27,2012-2013
Marek Sapara,Trabzonspor,90,3,1,Elazığspor vs. Trabzonspor 3:1,2013-01-27,2012-2013
Emmanuel Culio,Mersin Idmanyurdu,11,1,0,Mersin Idmanyurdu vs. Sivasspor 3:0,2013-01-27,2012-2013
Emmanuel Culio,Mersin Idmanyurdu,44,2,0,Mersin Idmanyurdu vs. Sivasspor 3:0,2013-01-27,2012-2013
Can Erdem,Mersin Idmanyurdu,87,3,0,Mersin Idmanyurdu vs. Sivasspor 3:0,2013-01-27,2012-2013
Emre Çolak,Galatasaray,3,1,0,Galatasaray vs. Beşiktaş 2:1,2013-01-27,2012-2013
Albert Riera,Galatasaray,45,2,0,Galatasaray vs. Beşiktaş 2:1,2013-01-27,2012-2013
Tomáš Sivok,Beşiktaş,46,2,1,Galatasaray vs. Beşiktaş 2:1,2013-01-27,2012-2013
Necati Ateş,Eskişehirspor,87,1,0,Eskişehirspor vs. Orduspor 1967 1:0,2013-01-28,2012-2013
İbrahim Toraman,Beşiktaş,16,1,0,Beşiktaş vs. Karabükspor 2:2,2013-02-01,2012-2013
Olcay Şahan,Beşiktaş,58,2,0,Beşiktaş vs. Karabükspor 2:2,2013-02-01,2012-2013
Ahmet Özek,Karabükspor,63,2,1,Beşiktaş vs. Karabükspor 2:2,2013-02-01,2012-2013
Lomana LuaLua,Karabükspor,69,2,2,Beşiktaş vs. Karabükspor 2:2,2013-02-01,2012-2013
