scoring_player,scoring_team,time,GH,GA,game,date,season
Lukáš Zelenka,AC Sparta Praha,6,0,1,Baník Ostrava vs. AC Sparta Praha 3:2,2003-03-01,2002-2003
Václav Svěrkoš,Baník Ostrava,23,1,1,Baník Ostrava vs. AC Sparta Praha 3:2,2003-03-01,2002-2003
Mario Lička,Baník Ostrava,58,2,1,Baník Ostrava vs. AC Sparta Praha 3:2,2003-03-01,2002-2003
Mario Lička,Baník Ostrava,72,3,1,Baník Ostrava vs. AC Sparta Praha 3:2,2003-03-01,2002-2003
Libor Sionko,AC Sparta Praha,88,3,2,Baník Ostrava vs. AC Sparta Praha 3:2,2003-03-01,2002-2003
Tomáš Bouška,SK Hradec Králové,32,0,1,Viktoria Žižkov vs. SK Hradec Králové 1:1,2003-03-02,2002-2003
Marcel Lička,Viktoria Žižkov,59,1,1,Viktoria Žižkov vs. SK Hradec Králové 1:1,2003-03-02,2002-2003
Jaroslav Černý,Sigma Olomouc,67,0,1,Chmel Blsany vs. Sigma Olomouc 1:2,2003-03-02,2002-2003
Ľubomír Reiter,Sigma Olomouc,76,0,2,Chmel Blsany vs. Sigma Olomouc 1:2,2003-03-02,2002-2003
Jiří Sýkora,Chmel Blsany,81,1,2,Chmel Blsany vs. Sigma Olomouc 1:2,2003-03-02,2002-2003
Zdeněk Kroča,Tescoma Zlín,36,0,1,FK Jablonec 97 vs. Tescoma Zlín 2:2,2003-03-02,2002-2003
Radek Hochmeister,FK Jablonec 97,45,1,1,FK Jablonec 97 vs. Tescoma Zlín 2:2,2003-03-02,2002-2003
Vladimír Majsniar,FK Jablonec 97,57,2,1,FK Jablonec 97 vs. Tescoma Zlín 2:2,2003-03-02,2002-2003
Petr Klhůfek,Tescoma Zlín,61,2,2,FK Jablonec 97 vs. Tescoma Zlín 2:2,2003-03-02,2002-2003
Michal Lesák,FC Bohemians Praha,13,0,1,1. FC Brno vs. FC Bohemians Praha 1:1,2003-03-02,2002-2003
Libor Baláž,1. FC Brno,16,1,1,1. FC Brno vs. FC Bohemians Praha 1:1,2003-03-02,2002-2003
Jan Palínek,1. FC Synot Stare Mesto,10,1,0,1. FC Synot Stare Mesto vs. Slovan Liberec 3:1,2003-03-02,2002-2003
Michal Meduna,1. FC Synot Stare Mesto,72,2,0,1. FC Synot Stare Mesto vs. Slovan Liberec 3:1,2003-03-02,2002-2003
Petr Johana,Slovan Liberec,85,2,1,1. FC Synot Stare Mesto vs. Slovan Liberec 3:1,2003-03-02,2002-2003
Tomáš Janů,1. FC Synot Stare Mesto,87,3,1,1. FC Synot Stare Mesto vs. Slovan Liberec 3:1,2003-03-02,2002-2003
Rudi Skácel,Slavia Praha,34,1,0,Slavia Praha vs. FK Marila Příbram 3:1,2003-03-03,2002-2003
Rudolf Otepka,FK Marila Příbram,36,1,1,Slavia Praha vs. FK Marila Příbram 3:1,2003-03-03,2002-2003
Karel Piták,Slavia Praha,87,2,1,Slavia Praha vs. FK Marila Příbram 3:1,2003-03-03,2002-2003
Adauto,Slavia Praha,90,3,1,Slavia Praha vs. FK Marila Příbram 3:1,2003-03-03,2002-2003
Tomáš Jun,AC Sparta Praha,9,1,0,AC Sparta Praha vs. Slovan Liberec 5:0,2003-03-08,2002-2003
Lukáš Zelenka,AC Sparta Praha,12,2,0,AC Sparta Praha vs. Slovan Liberec 5:0,2003-03-08,2002-2003
Karel Poborský,AC Sparta Praha,40,3,0,AC Sparta Praha vs. Slovan Liberec 5:0,2003-03-08,2002-2003
Jiří Homola,AC Sparta Praha,62,4,0,AC Sparta Praha vs. Slovan Liberec 5:0,2003-03-08,2002-2003
Lukáš Zelenka,AC Sparta Praha,72,5,0,AC Sparta Praha vs. Slovan Liberec 5:0,2003-03-08,2002-2003
David Lafata,Dynamo České Budějovice,12,1,0,Dynamo České Budějovice vs. 1. FC Brno 2:1,2003-03-09,2002-2003
Pavel Vojtíšek,1. FC Brno,41,1,1,Dynamo České Budějovice vs. 1. FC Brno 2:1,2003-03-09,2002-2003
Jaroslav Chlebek,Dynamo České Budějovice,68,2,1,Dynamo České Budějovice vs. 1. FC Brno 2:1,2003-03-09,2002-2003
Karol Kisel,FC Bohemians Praha,6,1,0,FC Bohemians Praha vs. Viktoria Žižkov 3:2,2003-03-09,2002-2003
Marián Dirnbach,Viktoria Žižkov,49,1,1,FC Bohemians Praha vs. Viktoria Žižkov 3:2,2003-03-09,2002-2003
Tomáš Oravec,Viktoria Žižkov,51,1,2,FC Bohemians Praha vs. Viktoria Žižkov 3:2,2003-03-09,2002-2003
Aleš Bednář,FC Bohemians Praha,83,2,2,FC Bohemians Praha vs. Viktoria Žižkov 3:2,2003-03-09,2002-2003
Michal Polodna,FC Bohemians Praha,86,3,2,FC Bohemians Praha vs. Viktoria Žižkov 3:2,2003-03-09,2002-2003
Miroslav Vodehnal,FK Jablonec 97,54,1,0,FK Jablonec 97 vs. Slavia Praha 1:1,2003-03-09,2002-2003
Karel Piták,Slavia Praha,55,1,1,FK Jablonec 97 vs. Slavia Praha 1:1,2003-03-09,2002-2003
Petr Klhůfek,Tescoma Zlín,79,1,0,Tescoma Zlín vs. Chmel Blsany 1:0,2003-03-09,2002-2003
Marek Kulič,FK Marila Příbram,18,1,0,FK Marila Příbram vs. SK Hradec Králové 5:0,2003-03-09,2002-2003
Rudolf Otepka,FK Marila Příbram,35,2,0,FK Marila Příbram vs. SK Hradec Králové 5:0,2003-03-09,2002-2003
René Formánek,FK Marila Příbram,48,3,0,FK Marila Příbram vs. SK Hradec Králové 5:0,2003-03-09,2002-2003
Róbert Novák,FK Marila Příbram,74,4,0,FK Marila Příbram vs. SK Hradec Králové 5:0,2003-03-09,2002-2003
Fabio Gomes,FK Marila Příbram,90,5,0,FK Marila Příbram vs. SK Hradec Králové 5:0,2003-03-09,2002-2003
Aleš Urbánek,Sigma Olomouc,84,1,0,Sigma Olomouc vs. Baník Ostrava 1:0,2003-03-10,2002-2003
Adauto,Slavia Praha,45,1,0,Slavia Praha vs. FK Teplice 3:1,2003-03-15,2002-2003
Karel Rada,FK Teplice,54,1,1,Slavia Praha vs. FK Teplice 3:1,2003-03-15,2002-2003
Štěpán Vachoušek,Slavia Praha,64,2,1,Slavia Praha vs. FK Teplice 3:1,2003-03-15,2002-2003
Rudi Skácel,Slavia Praha,70,3,1,Slavia Praha vs. FK Teplice 3:1,2003-03-15,2002-2003
Tomáš Oravec,Viktoria Žižkov,20,1,0,Viktoria Žižkov vs. FK Jablonec 97 2:1,2003-03-16,2002-2003
Jiří Vít,FK Jablonec 97,60,1,1,Viktoria Žižkov vs. FK Jablonec 97 2:1,2003-03-16,2002-2003
Tomáš Oravec,Viktoria Žižkov,85,2,1,Viktoria Žižkov vs. FK Jablonec 97 2:1,2003-03-16,2002-2003
Václav Svěrkoš,Baník Ostrava,51,1,0,Baník Ostrava vs. Dynamo České Budějovice 1:0,2003-03-16,2002-2003
Horst Siegl,FK Marila Příbram,11,0,1,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
Radek Šelicha,Chmel Blsany,12,1,1,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
Jakub Bureš,Chmel Blsany,16,2,1,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
Jakub Bureš,Chmel Blsany,45,3,1,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
David Sourada,Chmel Blsany,67,4,1,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
Horst Siegl,FK Marila Příbram,86,4,2,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
Róbert Novák,FK Marila Příbram,90,4,3,Chmel Blsany vs. FK Marila Příbram 4:3,2003-03-16,2002-2003
Libor Sionko,AC Sparta Praha,55,0,1,1. FC Synot Stare Mesto vs. AC Sparta Praha 0:1,2003-03-16,2002-2003
Edvard Lasota,Tescoma Zlín,64,0,1,SK Hradec Králové vs. Tescoma Zlín 1:1,2003-03-16,2002-2003
Pavel Krmaš,SK Hradec Králové,90,1,1,SK Hradec Králové vs. Tescoma Zlín 1:1,2003-03-16,2002-2003
Petr Lukáš,Slovan Liberec,14,1,0,Slovan Liberec vs. FC Bohemians Praha 2:0,2003-03-17,2002-2003
Václav Koloušek,Slovan Liberec,33,2,0,Slovan Liberec vs. FC Bohemians Praha 2:0,2003-03-17,2002-2003
Michal Meduna,1. FC Synot Stare Mesto,47,0,1,Sigma Olomouc vs. 1. FC Synot Stare Mesto 2:1,2003-03-19,2002-2003
Vítězslav Tuma,Sigma Olomouc,55,1,1,Sigma Olomouc vs. 1. FC Synot Stare Mesto 2:1,2003-03-19,2002-2003
Stanislav Vlček,Sigma Olomouc,90,2,1,Sigma Olomouc vs. 1. FC Synot Stare Mesto 2:1,2003-03-19,2002-2003
Roman Dobeš,Tescoma Zlín,28,1,0,Tescoma Zlín vs. Slavia Praha 1:1,2003-03-22,2002-2003
Štěpán Vachoušek,Slavia Praha,37,1,1,Tescoma Zlín vs. Slavia Praha 1:1,2003-03-22,2002-2003
Martin Vozábal,Dynamo České Budějovice,16,1,0,Dynamo České Budějovice vs. 1. FC Synot Stare Mesto 2:1,2003-03-23,2002-2003
Jiří Kowalík,1. FC Synot Stare Mesto,41,1,1,Dynamo České Budějovice vs. 1. FC Synot Stare Mesto 2:1,2003-03-23,2002-2003
Lumír Sedláček,Dynamo České Budějovice,42,2,1,Dynamo České Budějovice vs. 1. FC Synot Stare Mesto 2:1,2003-03-23,2002-2003
David Breda,SK Hradec Králové,18,0,1,FC Bohemians Praha vs. SK Hradec Králové 3:1,2003-03-23,2002-2003
David Zoubek,FC Bohemians Praha,39,1,1,FC Bohemians Praha vs. SK Hradec Králové 3:1,2003-03-23,2002-2003
Jan Rajnoch,FC Bohemians Praha,52,2,1,FC Bohemians Praha vs. SK Hradec Králové 3:1,2003-03-23,2002-2003
Michal Polodna,FC Bohemians Praha,82,3,1,FC Bohemians Praha vs. SK Hradec Králové 3:1,2003-03-23,2002-2003
Miroslav Vodehnal,FK Jablonec 97,19,1,0,FK Jablonec 97 vs. Chmel Blsany 2:1,2003-03-23,2002-2003
Miroslav Vodehnal,FK Jablonec 97,27,2,0,FK Jablonec 97 vs. Chmel Blsany 2:1,2003-03-23,2002-2003
Jan Žemlík,Chmel Blsany,86,2,1,FK Jablonec 97 vs. Chmel Blsany 2:1,2003-03-23,2002-2003
Miroslav Matušovič,Baník Ostrava,31,0,1,FK Marila Příbram vs. Baník Ostrava 2:1,2003-03-23,2002-2003
Horst Siegl,FK Marila Příbram,37,1,1,FK Marila Příbram vs. Baník Ostrava 2:1,2003-03-23,2002-2003
Marek Kulič,FK Marila Příbram,67,2,1,FK Marila Příbram vs. Baník Ostrava 2:1,2003-03-23,2002-2003
Pavel Pergl,AC Sparta Praha,89,1,0,AC Sparta Praha vs. 1. FC Brno 1:0,2003-03-23,2002-2003
Petr Voříšek,FK Teplice,12,1,0,FK Teplice vs. Slovan Liberec 2:1,2003-03-24,2002-2003
Jan Nezmar,Slovan Liberec,47,1,1,FK Teplice vs. Slovan Liberec 2:1,2003-03-24,2002-2003
Pavel Horváth,FK Teplice,66,2,1,FK Teplice vs. Slovan Liberec 2:1,2003-03-24,2002-2003
Jan Žemlík,Chmel Blsany,3,1,0,Chmel Blsany vs. AC Sparta Praha 1:2,2003-04-05,2002-2003
Karel Poborský,AC Sparta Praha,66,1,1,Chmel Blsany vs. AC Sparta Praha 1:2,2003-04-05,2002-2003
Karel Poborský,AC Sparta Praha,74,1,2,Chmel Blsany vs. AC Sparta Praha 1:2,2003-04-05,2002-2003
Filip Klapka,SK Hradec Králové,2,1,0,SK Hradec Králové vs. Sigma Olomouc 2:1,2003-04-06,2002-2003
Pavel Krmaš,SK Hradec Králové,29,2,0,SK Hradec Králové vs. Sigma Olomouc 2:1,2003-04-06,2002-2003
Patrik Siegl,Sigma Olomouc,79,2,1,SK Hradec Králové vs. Sigma Olomouc 2:1,2003-04-06,2002-2003
Mario Lička,Baník Ostrava,77,1,0,Baník Ostrava vs. FC Bohemians Praha 2:0,2003-04-06,2002-2003
Václav Svěrkoš,Baník Ostrava,82,2,0,Baník Ostrava vs. FC Bohemians Praha 2:0,2003-04-06,2002-2003
Milan Pacanda,1. FC Brno,16,1,0,1. FC Brno vs. 1. FC Synot Stare Mesto 4:1,2003-04-06,2002-2003
Marek Zúbek,1. FC Brno,28,2,0,1. FC Brno vs. 1. FC Synot Stare Mesto 4:1,2003-04-06,2002-2003
Václav Činčala,1. FC Synot Stare Mesto,31,2,1,1. FC Brno vs. 1. FC Synot Stare Mesto 4:1,2003-04-06,2002-2003
Petr Musil,1. FC Brno,32,3,1,1. FC Brno vs. 1. FC Synot Stare Mesto 4:1,2003-04-06,2002-2003
Libor Došek,1. FC Brno,50,4,1,1. FC Brno vs. 1. FC Synot Stare Mesto 4:1,2003-04-06,2002-2003
Rudi Skácel,Slavia Praha,2,1,0,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Karel Piták,Slavia Praha,36,2,0,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Štěpán Vachoušek,Slavia Praha,46,3,0,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Tomáš Došek,Slavia Praha,50,4,0,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Adauto,Slavia Praha,66,5,0,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Jaroslav Chlebek,Dynamo České Budějovice,74,5,1,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Adauto,Slavia Praha,76,6,1,Slavia Praha vs. Dynamo České Budějovice 6:1,2003-04-06,2002-2003
Filip Hološko,Slovan Liberec,27,1,0,Slovan Liberec vs. FK Jablonec 97 2:0,2003-04-06,2002-2003
Filip Hološko,Slovan Liberec,54,2,0,Slovan Liberec vs. FK Jablonec 97 2:0,2003-04-06,2002-2003
Peter Babnič,Tescoma Zlín,54,1,0,Tescoma Zlín vs. FK Marila Příbram 1:0,2003-04-06,2002-2003
Tomáš Oravec,Viktoria Žižkov,49,1,0,Viktoria Žižkov vs. FK Teplice 2:0,2003-04-07,2002-2003
Aleš Pikl,Viktoria Žižkov,87,2,0,Viktoria Žižkov vs. FK Teplice 2:0,2003-04-07,2002-2003
Marek Kincl,AC Sparta Praha,69,1,0,AC Sparta Praha vs. Slavia Praha 2:0,2003-04-12,2002-2003
Tomáš Jun,AC Sparta Praha,84,2,0,AC Sparta Praha vs. Slavia Praha 2:0,2003-04-12,2002-2003
Jan Nezmar,Slovan Liberec,14,0,1,Dynamo České Budějovice vs. Slovan Liberec 3:3,2003-04-13,2002-2003
Jaroslav Chlebek,Dynamo České Budějovice,19,1,1,Dynamo České Budějovice vs. Slovan Liberec 3:3,2003-04-13,2002-2003
Ivo Svoboda,Dynamo České Budějovice,36,2,1,Dynamo České Budějovice vs. Slovan Liberec 3:3,2003-04-13,2002-2003
Martin Vozábal,Dynamo České Budějovice,41,3,1,Dynamo České Budějovice vs. Slovan Liberec 3:3,2003-04-13,2002-2003
Tomáš Zápotočný,Slovan Liberec,43,3,2,Dynamo České Budějovice vs. Slovan Liberec 3:3,2003-04-13,2002-2003
Petr Lukáš,Slovan Liberec,89,3,3,Dynamo České Budějovice vs. Slovan Liberec 3:3,2003-04-13,2002-2003
Vítězslav Tuma,Sigma Olomouc,71,1,0,Sigma Olomouc vs. Tescoma Zlín 1:0,2003-04-13,2002-2003
Petr Slončík,1. FC Synot Stare Mesto,15,1,0,1. FC Synot Stare Mesto vs. Baník Ostrava 3:1,2003-04-13,2002-2003
Jiří Kowalík,1. FC Synot Stare Mesto,21,2,0,1. FC Synot Stare Mesto vs. Baník Ostrava 3:1,2003-04-13,2002-2003
Veliče Šumulikoski,1. FC Synot Stare Mesto,53,3,0,1. FC Synot Stare Mesto vs. Baník Ostrava 3:1,2003-04-13,2002-2003
Michal Papadopulos,Baník Ostrava,58,3,1,1. FC Synot Stare Mesto vs. Baník Ostrava 3:1,2003-04-13,2002-2003
Emil Rilke,FK Teplice,9,1,0,FK Teplice vs. 1. FC Brno 1:1,2003-04-13,2002-2003
Tomáš Abrahám,1. FC Brno,63,1,1,FK Teplice vs. 1. FC Brno 1:1,2003-04-13,2002-2003
Jiří Adamec,FK Marila Příbram,16,1,0,FK Marila Příbram vs. Viktoria Žižkov 1:0,2003-04-14,2002-2003
Vít Turtenwald,FK Marila Příbram,43,1,0,FK Marila Příbram vs. AC Sparta Praha 2:2,2003-04-19,2002-2003
Marek Kincl,AC Sparta Praha,60,1,1,FK Marila Příbram vs. AC Sparta Praha 2:2,2003-04-19,2002-2003
Martin Zbončák,AC Sparta Praha,67,1,2,FK Marila Příbram vs. AC Sparta Praha 2:2,2003-04-19,2002-2003
Horst Siegl,FK Marila Příbram,76,2,2,FK Marila Příbram vs. AC Sparta Praha 2:2,2003-04-19,2002-2003
Aleš Pikl,Viktoria Žižkov,77,1,0,Viktoria Žižkov vs. Dynamo České Budějovice 1:0,2003-04-20,2002-2003
Jan Nezmar,Slovan Liberec,90,0,1,Baník Ostrava vs. Slovan Liberec 0:1,2003-04-20,2002-2003
Pavel Šustr,1. FC Brno,86,0,1,Chmel Blsany vs. 1. FC Brno 0:1,2003-04-20,2002-2003
Michal Nehoda,Tescoma Zlín,76,1,0,Tescoma Zlín vs. FC Bohemians Praha 1:0,2003-04-20,2002-2003
Radek Bejbl,Slavia Praha,18,1,0,Slavia Praha vs. 1. FC Synot Stare Mesto 3:1,2003-04-21,2002-2003
Václav Činčala,1. FC Synot Stare Mesto,58,1,1,Slavia Praha vs. 1. FC Synot Stare Mesto 3:1,2003-04-21,2002-2003
Pavel Kuka,Slavia Praha,70,2,1,Slavia Praha vs. 1. FC Synot Stare Mesto 3:1,2003-04-21,2002-2003
Tomáš Došek,Slavia Praha,82,3,1,Slavia Praha vs. 1. FC Synot Stare Mesto 3:1,2003-04-21,2002-2003
Tomáš Michálek,FK Jablonec 97,74,0,1,FC Bohemians Praha vs. FK Jablonec 97 1:1,2003-04-26,2002-2003
Aleš Bednář,FC Bohemians Praha,78,1,1,FC Bohemians Praha vs. FK Jablonec 97 1:1,2003-04-26,2002-2003
Petr Musil,1. FC Brno,63,1,0,1. FC Brno vs. Baník Ostrava 1:0,2003-04-26,2002-2003
Peter Babnič,Tescoma Zlín,30,0,1,FK Teplice vs. Tescoma Zlín 1:2,2003-04-26,2002-2003
Jan Rezek,FK Teplice,43,1,1,FK Teplice vs. Tescoma Zlín 1:2,2003-04-26,2002-2003
Jaroslav Švach,Tescoma Zlín,62,1,2,FK Teplice vs. Tescoma Zlín 1:2,2003-04-26,2002-2003
Lukáš Zelenka,AC Sparta Praha,61,1,0,AC Sparta Praha vs. SK Hradec Králové 2:0,2003-04-26,2002-2003
Libor Sionko,AC Sparta Praha,90,2,0,AC Sparta Praha vs. SK Hradec Králové 2:0,2003-04-26,2002-2003
Jiří Kowalík,1. FC Synot Stare Mesto,60,1,0,1. FC Synot Stare Mesto vs. Viktoria Žižkov 1:2,2003-04-28,2002-2003
Tomáš Oravec,Viktoria Žižkov,69,1,1,1. FC Synot Stare Mesto vs. Viktoria Žižkov 1:2,2003-04-28,2002-2003
Roman Janoušek,Viktoria Žižkov,81,1,2,1. FC Synot Stare Mesto vs. Viktoria Žižkov 1:2,2003-04-28,2002-2003
Tomáš Oravec,Viktoria Žižkov,6,1,0,Viktoria Žižkov vs. AC Sparta Praha 2:0,2003-05-03,2002-2003
Tomáš Oravec,Viktoria Žižkov,35,2,0,Viktoria Žižkov vs. AC Sparta Praha 2:0,2003-05-03,2002-2003
Jakub Bureš,Chmel Blsany,8,1,0,Chmel Blsany vs. Slovan Liberec 1:1,2003-05-04,2002-2003
Petr Papoušek,Slovan Liberec,70,1,1,Chmel Blsany vs. Slovan Liberec 1:1,2003-05-04,2002-2003
Milan Pacanda,1. FC Brno,61,0,1,SK Hradec Králové vs. 1. FC Brno 0:1,2003-05-04,2002-2003
Jozef Weber,FK Jablonec 97,84,1,0,FK Jablonec 97 vs. Dynamo České Budějovice 1:0,2003-05-04,2002-2003
Pavel Zavadil,FK Marila Příbram,54,1,0,FK Marila Příbram vs. FK Teplice 2:1,2003-05-04,2002-2003
Horst Siegl,FK Marila Příbram,69,2,0,FK Marila Příbram vs. FK Teplice 2:1,2003-05-04,2002-2003
Luděk Zelenka,FK Teplice,72,2,1,FK Marila Příbram vs. FK Teplice 2:1,2003-05-04,2002-2003
Radim Kučera,Sigma Olomouc,24,1,0,Sigma Olomouc vs. FC Bohemians Praha 3:1,2003-05-04,2002-2003
David Rojka,Sigma Olomouc,53,2,0,Sigma Olomouc vs. FC Bohemians Praha 3:1,2003-05-04,2002-2003
Tomáš Klinka,FC Bohemians Praha,61,2,1,Sigma Olomouc vs. FC Bohemians Praha 3:1,2003-05-04,2002-2003
Radim Kučera,Sigma Olomouc,70,3,1,Sigma Olomouc vs. FC Bohemians Praha 3:1,2003-05-04,2002-2003
Roman Dobeš,Tescoma Zlín,3,1,0,Tescoma Zlín vs. 1. FC Synot Stare Mesto 3:0,2003-05-04,2002-2003
Peter Babnič,Tescoma Zlín,19,2,0,Tescoma Zlín vs. 1. FC Synot Stare Mesto 3:0,2003-05-04,2002-2003
Vlastimil Vidlička,Tescoma Zlín,57,3,0,Tescoma Zlín vs. 1. FC Synot Stare Mesto 3:0,2003-05-04,2002-2003
Tomáš Došek,Slavia Praha,27,1,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Karel Piták,Slavia Praha,37,2,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Rudi Skácel,Slavia Praha,52,3,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Patrik Gedeon,Slavia Praha,60,4,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Richard Dostálek,Slavia Praha,85,5,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Štěpán Vachoušek,Slavia Praha,89,6,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Pavel Kuka,Slavia Praha,90,7,0,Slavia Praha vs. Baník Ostrava 7:0,2003-05-05,2002-2003
Aleš Matoušek,Dynamo České Budějovice,37,1,0,Dynamo České Budějovice vs. Tescoma Zlín 1:2,2003-05-11,2002-2003
Peter Babnič,Tescoma Zlín,42,1,1,Dynamo České Budějovice vs. Tescoma Zlín 1:2,2003-05-11,2002-2003
Edvard Lasota,Tescoma Zlín,68,1,2,Dynamo České Budějovice vs. Tescoma Zlín 1:2,2003-05-11,2002-2003
Mario Lička,Baník Ostrava,6,1,0,Baník Ostrava vs. Chmel Blsany 3:1,2003-05-11,2002-2003
Václav Svěrkoš,Baník Ostrava,9,2,0,Baník Ostrava vs. Chmel Blsany 3:1,2003-05-11,2002-2003
Jan Žemlík,Chmel Blsany,77,2,1,Baník Ostrava vs. Chmel Blsany 3:1,2003-05-11,2002-2003
Martin Lukeš,Baník Ostrava,89,3,1,Baník Ostrava vs. Chmel Blsany 3:1,2003-05-11,2002-2003
Petr Slončík,1. FC Synot Stare Mesto,30,1,0,1. FC Synot Stare Mesto vs. SK Hradec Králové 5:0,2003-05-11,2002-2003
Martin Abrahám,1. FC Synot Stare Mesto,34,2,0,1. FC Synot Stare Mesto vs. SK Hradec Králové 5:0,2003-05-11,2002-2003
Tomáš Polách,1. FC Synot Stare Mesto,55,3,0,1. FC Synot Stare Mesto vs. SK Hradec Králové 5:0,2003-05-11,2002-2003
Jiří Kowalík,1. FC Synot Stare Mesto,69,4,0,1. FC Synot Stare Mesto vs. SK Hradec Králové 5:0,2003-05-11,2002-2003
Jiří Kowalík,1. FC Synot Stare Mesto,78,5,0,1. FC Synot Stare Mesto vs. SK Hradec Králové 5:0,2003-05-11,2002-2003
Luděk Zelenka,FK Teplice,10,1,0,FK Teplice vs. Sigma Olomouc 3:1,2003-05-11,2002-2003
Pavel Verbíř,FK Teplice,62,2,0,FK Teplice vs. Sigma Olomouc 3:1,2003-05-11,2002-2003
Tomáš Hunal,FK Teplice,66,3,0,FK Teplice vs. Sigma Olomouc 3:1,2003-05-11,2002-2003
Ľubomír Reiter,Sigma Olomouc,72,3,1,FK Teplice vs. Sigma Olomouc 3:1,2003-05-11,2002-2003
Libor Sionko,AC Sparta Praha,47,1,0,AC Sparta Praha vs. FK Jablonec 97 2:0,2003-05-11,2002-2003
Zdeněk Grygera,AC Sparta Praha,59,2,0,AC Sparta Praha vs. FK Jablonec 97 2:0,2003-05-11,2002-2003
Libor Baláž,AC Sparta Praha,24,0,1,FC Bohemians Praha vs. AC Sparta Praha 0:3,2003-05-17,2002-2003
Karel Poborský,AC Sparta Praha,45,0,2,FC Bohemians Praha vs. AC Sparta Praha 0:3,2003-05-17,2002-2003
Martin Zbončák,AC Sparta Praha,71,0,3,FC Bohemians Praha vs. AC Sparta Praha 0:3,2003-05-17,2002-2003
Aleš Pikl,Viktoria Žižkov,33,1,0,Viktoria Žižkov vs. 1. FC Brno 1:1,2003-05-18,2002-2003
Milan Pacanda,1. FC Brno,43,1,1,Viktoria Žižkov vs. 1. FC Brno 1:1,2003-05-18,2002-2003
Pavel Kuka,Slavia Praha,23,0,1,Chmel Blsany vs. Slavia Praha 1:2,2003-05-18,2002-2003
Pavel Kuka,Slavia Praha,28,0,2,Chmel Blsany vs. Slavia Praha 1:2,2003-05-18,2002-2003
Jan Žemlík,Chmel Blsany,85,1,2,Chmel Blsany vs. Slavia Praha 1:2,2003-05-18,2002-2003
Václav Svěrkoš,Baník Ostrava,38,0,1,SK Hradec Králové vs. Baník Ostrava 1:1,2003-05-18,2002-2003
Adrian Rolko,SK Hradec Králové,90,1,1,SK Hradec Králové vs. Baník Ostrava 1:1,2003-05-18,2002-2003
Stanislav Vlček,Sigma Olomouc,8,1,0,Sigma Olomouc vs. Dynamo České Budějovice 4:2,2003-05-18,2002-2003
Radoslav Kováč,Sigma Olomouc,14,2,0,Sigma Olomouc vs. Dynamo České Budějovice 4:2,2003-05-18,2002-2003
Aleš Urbánek,Sigma Olomouc,18,3,0,Sigma Olomouc vs. Dynamo České Budějovice 4:2,2003-05-18,2002-2003
David Lafata,Dynamo České Budějovice,20,3,1,Sigma Olomouc vs. Dynamo České Budějovice 4:2,2003-05-18,2002-2003
Ľubomír Reiter,Sigma Olomouc,23,4,1,Sigma Olomouc vs. Dynamo České Budějovice 4:2,2003-05-18,2002-2003
Ivo Svoboda,Dynamo České Budějovice,61,4,2,Sigma Olomouc vs. Dynamo České Budějovice 4:2,2003-05-18,2002-2003
Bronislav Červenka,Tescoma Zlín,77,1,0,Tescoma Zlín vs. Slovan Liberec 1:1,2003-05-19,2002-2003
Jaroslav Švach,Slovan Liberec,89,1,1,Tescoma Zlín vs. Slovan Liberec 1:1,2003-05-19,2002-2003
Rudolf Otepka,FK Marila Příbram,11,0,1,Dynamo České Budějovice vs. FK Marila Příbram 1:1,2003-05-24,2002-2003
Martin Vozábal,Dynamo České Budějovice,55,1,1,Dynamo České Budějovice vs. FK Marila Příbram 1:1,2003-05-24,2002-2003
Zdeněk Pospěch,Baník Ostrava,62,1,0,Baník Ostrava vs. FK Jablonec 97 2:0,2003-05-24,2002-2003
Martin Lukeš,Baník Ostrava,75,2,0,Baník Ostrava vs. FK Jablonec 97 2:0,2003-05-24,2002-2003
Petr Musil,1. FC Brno,3,1,0,1. FC Brno vs. Tescoma Zlín 5:0,2003-05-24,2002-2003
Tomáš Abrahám,1. FC Brno,9,2,0,1. FC Brno vs. Tescoma Zlín 5:0,2003-05-24,2002-2003
